"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.774594400E-2,-3.375030309E-2,1.247692257E-1,-6.192646623E-1
4.774594400E-2,-5.925392732E-2,9.315694869E-2,-6.449210048E-1
5.774594400E-2,-3.481931984E-2,-5.177082866E-2,-6.407976151E-1
6.774594400E-2,-3.054326167E-3,-2.050980031E-1,-6.476698518E-1
7.774594400E-2,1.771509275E-2,-3.535382748E-1,-6.510296464E-1
8.774594400E-2,9.162978269E-3,-3.924809098E-1,-6.557638645E-1
9.774594400E-2,-2.733621933E-2,-3.608686328E-1,-6.559165716E-1
1.077459440E-1,-1.125519201E-1,-2.671008408E-1,-6.490443349E-1
1.177459440E-1,-2.183843255E-1,-1.357648075E-1,-6.519459486E-1
1.277459440E-1,-3.313944042E-1,-2.275473066E-2,-6.768386960E-1
1.377459440E-1,-4.419609904E-1,4.153883830E-2,-7.394523621E-1
1.477459440E-1,-5.329799056E-1,5.589416996E-2,-8.068002462E-1
1.577459440E-1,-5.801692605E-1,3.985895589E-2,-8.958339095E-1
1.677459440E-1,-5.763513446E-1,-2.901609987E-3,-9.640980959E-1
1.777459440E-1,-5.409211516E-1,-9.178250283E-2,-1.029766083E0
1.877459440E-1,-4.981606007E-1,-2.050980031E-1,-1.056338668E0
1.977459440E-1,-4.897612035E-1,-2.597704530E-1,-1.048855662E0
2.077459440E-1,-4.970915914E-1,-2.451096773E-1,-1.018465042E0
2.177459440E-1,-4.886921942E-1,-1.951714456E-1,-9.793697000E-1
2.277459440E-1,-4.254676402E-1,-1.731802970E-1,-9.573785663E-1
2.377459440E-1,-3.342960179E-1,-1.695151031E-1,-9.608910084E-1
2.477459440E-1,-2.150245607E-1,-1.815796942E-1,-9.886853695E-1
2.577459440E-1,-1.030835137E-1,-1.913535446E-1,-1.033736706E0
2.677459440E-1,-1.420261711E-2,-2.011273801E-1,-1.077413559E0
2.777459440E-1,1.221730486E-1,-2.243402600E-1,-1.156520605E0
2.877459440E-1,2.733621895E-1,-3.243694305E-1,-1.256091714E0
2.977459440E-1,4.608978331E-1,-5.665774941E-1,-1.313818455E0
3.077459440E-1,6.044511795E-1,-7.623597980E-1,-1.320385218E0
3.177459440E-1,7.272350788E-1,-9.497427344E-1,-1.289231062E0
3.277459440E-1,7.478517890E-1,-1.051757216E0,-1.219439745E0
3.377459440E-1,6.844745278E-1,-1.029766083E0,-1.156062484E0
3.477459440E-1,5.236642361E-1,-9.042332768E-1,-1.087034702E0
3.577459440E-1,3.132211566E-1,-7.290676832E-1,-1.071915746E0
3.677459440E-1,1.488984078E-1,-5.978843570E-1,-1.076191902E0
3.777459440E-1,-5.421429127E-2,-4.408919811E-1,-1.079398870E0
3.877459440E-1,-3.388774991E-1,-3.023782969E-1,-1.055880547E0
3.977459440E-1,-5.433646441E-1,-2.693915665E-1,-9.830349088E-1
4.077459440E-1,-6.007859707E-1,-3.312416673E-1,-8.804095387E-1
4.177459440E-1,-6.142250299E-1,-4.454734921E-1,-7.910705209E-1
4.277459440E-1,-6.362161636E-1,-4.636467099E-1,-7.788531780E-1
4.377459440E-1,-6.545420885E-1,-4.465425014E-1,-7.399105430E-1
4.477459440E-1,-6.740897894E-1,-4.184426963E-1,-6.850853562E-1
4.577459440E-1,-6.597344875E-1,-4.219551682E-1,-6.301075220E-1
4.677459440E-1,-6.052147150E-1,-3.184134960E-1,-5.850561857E-1
4.777459440E-1,-5.664247870E-1,-1.078177169E-1,-5.366451144E-1
4.877459440E-1,-5.400048494E-1,1.771509200E-1,-4.944954216E-1
4.977459440E-1,-5.303837657E-1,4.705189466E-1,-4.683809280E-1
5.077459440E-1,-5.134322643E-1,7.307475209E-1,-5.445863605E-1
5.177459440E-1,-4.315762818E-1,9.263771176E-1,-7.218900323E-1
5.277459440E-1,-2.316706479E-1,8.616254330E-1,-8.984300494E-1
5.377459440E-1,-4.046982154E-2,6.388123035E-1,-9.781479836E-1
5.477459440E-1,1.518000066E-1,2.081523389E-1,-9.279043078E-1
5.577459440E-1,3.092505336E-1,-3.492622077E-1,-1.011898279E0
5.677459440E-1,4.387539625E-1,-8.132143617E-1,-1.155757070E0
5.777459440E-1,5.181664228E-1,-1.054353356E0,-1.263727427E0
5.877459440E-1,5.841398835E-1,-1.206764340E0,-1.359633327E0
5.977459440E-1,5.988006592E-1,-1.254259109E0,-1.401019454E0
6.077459440E-1,5.209153295E-1,-1.201877356E0,-1.384220600E0
6.177459440E-1,3.613267839E-1,-1.042441487E0,-1.290910959E0
6.277459440E-1,1.956295967E-1,-7.806857824E-1,-1.200197458E0
6.377459440E-1,1.908953860E-2,-4.460843503E-1,-1.218370676E0
6.477459440E-1,-6.490442902E-2,-2.831360400E-1,-1.232420683E0
6.577459440E-1,-1.305724531E-1,-2.064724565E-1,-1.227839112E0
6.677459440E-1,-2.145664245E-1,-1.650863290E-1,-1.216996312E0
6.777459440E-1,-2.777909636E-1,-1.322523206E-1,-1.196532249E0
6.877459440E-1,-3.594942093E-1,-1.661553532E-1,-1.116050839E0
6.977459440E-1,-4.167627990E-1,-2.257147133E-1,-1.043968678E0
7.077459440E-1,-4.083634019E-1,-2.170098722E-1,-1.007316828E0
7.177459440E-1,-3.891211748E-1,-3.202461004E-1,-8.947648406E-1
7.277459440E-1,-3.439171314E-1,-3.811798990E-1,-9.482156038E-1
7.377459440E-1,-2.674062550E-1,-4.590652287E-1,-9.369145632E-1
7.477459440E-1,-2.309070677E-1,-5.792529583E-1,-8.791878223E-1
7.577459440E-1,-2.031126916E-1,-7.020368576E-1,-8.190175891E-1
7.677459440E-1,-1.908953935E-1,-8.188648820E-1,-8.138252497E-1
7.777459440E-1,-2.017382532E-1,-8.675813675E-1,-8.126034737E-1
7.877459440E-1,-2.602286041E-1,-8.432994485E-1,-8.066475391E-1
7.977459440E-1,-3.452915847E-1,-7.958046794E-1,-8.116871715E-1
8.077459440E-1,-4.134030640E-1,-7.593054771E-1,-8.071057200E-1
8.177459440E-1,-4.804455042E-1,-7.544185519E-1,-7.803803682E-1
8.277459440E-1,-5.313000679E-1,-7.557930350E-1,-8.194757104E-1
8.377459440E-1,-5.616905689E-1,-7.606799603E-1,-8.414669037E-1
8.477459440E-1,-5.665774941E-1,-7.486153841E-1,-8.634580374E-1
8.577459440E-1,-5.032002330E-1,-7.388415337E-1,-8.854491711E-1
8.677459440E-1,-3.316998184E-1,-6.574437022E-1,-9.329439402E-1
8.777459440E-1,-1.601994038E-1,-5.806274414E-1,-9.413433671E-1
8.877459440E-1,4.153883830E-2,-4.515821338E-1,-9.668469429E-1
8.977459440E-1,2.079996169E-1,-3.187189400E-1,-9.352346659E-1
9.077459440E-1,3.002402782E-1,-2.029599845E-1,-8.669704795E-1
9.177459440E-1,3.219259977E-1,-1.308778822E-1,-7.925976515E-1
9.277459440E-1,3.326161206E-1,-8.567385375E-2,-7.170031071E-1
9.377459440E-1,3.022255898E-1,-1.757764816E-1,-6.936374903E-1
9.477459440E-1,2.767219543E-1,-2.269364446E-1,-7.215845585E-1
9.577459440E-1,2.588541508E-1,-3.025310040E-1,-8.020660877E-1
9.677459440E-1,2.455678284E-1,-3.307835162E-1,-8.837692738E-1
9.777459440E-1,2.507601976E-1,-3.625485301E-1,-9.593638778E-1
9.877459440E-1,2.619084716E-1,-3.712533414E-1,-1.039998055E0
9.977459440E-1,2.423607856E-1,-3.883575797E-1,-1.038776398E0
1.007745944E0,2.277000248E-1,-3.871358633E-1,-1.025337338E0
1.017745944E0,1.828014255E-1,-2.364048511E-1,-1.087950945E0
1.027745944E0,1.282816976E-1,-6.979135424E-2,-1.170265079E0
1.037745944E0,7.620543987E-2,-6.032294407E-2,-1.271668673E0
1.047745944E0,3.741549700E-2,-7.757988572E-2,-1.346194267E0
1.057745944E0,9.621127509E-3,-8.872817457E-2,-1.408502579E0
1.067745944E0,-1.206458826E-2,-6.688974798E-2,-1.450041413E0
1.077745944E0,-8.399397135E-3,-5.115996301E-2,-1.472032547E0
1.087745944E0,1.588249579E-2,-3.039054573E-2,-1.475697756E0
1.097745944E0,5.604688451E-2,2.443460980E-3,-1.465923905E0
1.107745944E0,8.872817457E-2,2.321287990E-2,-1.429424644E0
1.117745944E0,1.056796908E-1,4.398229718E-2,-1.381777167E0
1.127745944E0,1.127046347E-1,5.024366826E-2,-1.317025423E0
1.137745944E0,9.682214260E-2,3.817907721E-2,-1.257313371E0
1.147745944E0,7.605272532E-2,1.878410578E-2,-1.214552879E0
1.157745944E0,4.795292020E-2,-1.634064503E-2,-1.163240194E0
1.167745944E0,1.496619824E-2,-1.527163084E-3,-1.081536889E0
1.177745944E0,-3.161227703E-2,3.390302137E-2,-9.961684942E-1
1.187745944E0,-6.322455406E-2,4.856378585E-2,-9.462302923E-1
1.197745944E0,-8.659014851E-2,5.115996301E-2,-8.987354636E-1
1.207745944E0,-9.636399150E-2,6.215553731E-2,-8.523097038E-1
1.217745944E0,-1.038470939E-1,9.147707373E-2,-8.121453524E-1
1.227745944E0,-1.148426682E-1,1.427897513E-1,-7.548767328E-1
1.237745944E0,-1.018617824E-1,1.783726513E-1,-6.255260110E-1
1.247745944E0,-1.238529310E-1,2.648100853E-1,-5.904012322E-1
1.257745944E0,-9.224065393E-2,2.927571833E-1,-5.794056654E-1
1.267745944E0,-6.200282276E-2,2.674062550E-1,-5.574145317E-1
1.277745944E0,-6.108652335E-3,1.797471046E-1,-5.241223574E-1
1.287745944E0,2.550362423E-2,1.690569520E-1,-4.667010605E-1
1.297745944E0,6.536258012E-2,2.130392492E-1,-3.811798990E-1
1.307745944E0,9.544769675E-2,3.178026378E-1,-3.142901659E-1
1.317745944E0,1.160643995E-1,3.825543523E-1,-2.631302178E-1
1.327745944E0,1.328631938E-1,4.677700698E-1,-2.009746730E-1
1.337745944E0,1.435533315E-1,5.445863605E-1,-1.536326110E-1
1.347745944E0,1.508837193E-1,6.128505468E-1,-1.220203340E-1
1.357745944E0,1.592831165E-1,6.433938146E-1,-9.514226019E-2
1.367745944E0,1.785253733E-1,6.166684628E-1,-4.993823543E-2
1.377745944E0,1.966986060E-1,5.619960427E-1,8.857546374E-3
1.387745944E0,2.026545405E-1,4.563163519E-1,7.009678334E-2
1.397745944E0,1.965458989E-1,2.606867552E-1,1.682933718E-1
1.407745944E0,1.719585657E-1,8.445212245E-2,2.796235681E-1
1.417745944E0,1.316414624E-1,-5.497787148E-3,3.591887653E-1
1.427745944E0,5.604688451E-2,3.207042580E-3,4.761694670E-1
1.437745944E0,-3.420845419E-2,8.735372871E-2,5.577199459E-1
1.447745944E0,-1.379028261E-1,2.736676335E-1,6.204863787E-1
1.457745944E0,-2.414444834E-1,4.404338300E-1,6.650795341E-1
1.467745944E0,-3.765984178E-1,5.913175344E-1,7.255551815E-1
1.477745944E0,-4.656320214E-1,6.061310172E-1,7.851145267E-1
1.487745944E0,-5.264131427E-1,5.818491578E-1,8.339837790E-1
1.497745944E0,-5.836817622E-1,4.321871698E-1,8.964447379E-1
