"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.201453000E-2,5.208096504E-1,2.992236614E-1,-2.215375900E-1
4.899406100E-2,-2.537071705E-2,3.406884670E-1,6.600532532E-1
6.601785400E-2,-1.962434351E-1,1.414353848E-1,1.066333771E0
8.300869700E-2,-1.088693887E-1,3.537583351E-2,5.303926468E-1
1.000161820E-1,-1.421209723E-1,-5.789327621E-2,-2.299919128E-1
1.170106680E-1,-3.295559287E-1,-1.494510174E-1,-8.173847198E-1
1.340251010E-1,-4.669744074E-1,-3.179693222E-1,-1.130693436E0
1.510208880E-1,-5.027992725E-1,-4.639449120E-1,-8.781414032E-1
1.680240100E-1,-4.028500915E-1,-3.514926434E-1,-6.133918762E-1
1.850240800E-1,-4.781050682E-1,-7.539010048E-2,-6.366834641E-1
2.020337730E-1,-7.017880678E-1,8.220601082E-2,-1.177590370E0
2.190232030E-1,-6.935994029E-1,3.294944763E-2,-1.100852966E0
2.360340760E-1,-5.299851894E-1,-3.748226166E-2,-5.114917755E-1
2.530406960E-1,-3.993018568E-1,7.388401031E-2,-3.013820648E-1
2.700469210E-1,-2.349751890E-1,2.011728287E-1,-9.325027466E-3
2.870495650E-1,-9.730499983E-2,2.456223965E-1,5.568399429E-1
3.040472440E-1,-3.958927691E-1,1.619906425E-1,7.257232666E-1
3.210539160E-1,-6.220529675E-1,2.124211788E-1,5.062484741E-2
3.380544640E-1,-5.971849561E-1,3.756778240E-1,-9.039688110E-1
3.550608410E-1,2.359852195E-3,4.057073593E-1,-1.317294121E0
3.720515420E-1,5.705252290E-1,5.651133060E-1,-1.273746967E0
3.890674300E-1,5.113839507E-1,3.670663834E-1,-1.541227341E0
4.060762280E-1,4.804047942E-1,9.329044819E-1,-1.088056564E0
4.230740600E-1,1.156435728E0,1.082534313E0,-1.461106777E0
4.400610070E-1,8.531652093E-1,5.138249397E-1,-1.574337006E0
4.570805890E-1,1.008741856E0,3.081674576E-1,-1.204777718E0
4.740839540E-1,1.121020436E0,1.679248810E-1,-1.430686951E0
4.910891100E-1,1.307321787E0,3.213024139E-2,-1.761839390E0
5.080906650E-1,1.954313636E0,-1.387964249E0,-1.965418816E0
5.250782740E-1,1.582636356E0,-1.304957628E0,-4.759502411E-1
5.420973160E-1,-3.235037923E-1,2.537457943E-1,4.859542847E-1
5.591006000E-1,-4.479217529E-2,1.268190145E0,8.279037476E-1
5.761040270E-1,3.374880850E-1,1.522860050E0,1.711339951E-1
5.931073220E-1,2.008411437E-1,1.707572937E0,-2.902450562E-1
