"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.356459640E-1,4.487431049E-2,1.756763458E-2,5.388808250E-1
1.526526050E-1,7.837402821E-2,2.196955681E-1,1.061790466E0
1.696574260E-1,2.624769211E-1,5.204248428E-1,1.442263603E0
1.866625820E-1,1.054320931E0,-1.038765907E-1,1.039668083E0
2.036593860E-1,2.793663740E-1,5.930666924E-1,2.068149567E0
2.206728130E-1,1.313030958E0,8.101544380E-1,9.145174026E-1
2.376741430E-1,1.296382904E0,3.089356422E-1,6.978511810E-1
2.546662180E-1,1.110207677E0,4.722862244E-1,1.880779266E-1
2.716908760E-1,1.025513411E0,7.425298691E-1,-8.558201790E-1
2.886931020E-1,9.703058600E-1,5.152807236E-1,-1.656600475E0
3.056807920E-1,1.136690855E0,-2.746582031E-2,-2.183611393E0
3.227030280E-1,1.770833015E0,-7.580161095E-1,-2.574862957E0
3.397078990E-1,2.493524551E0,-1.097374916E0,-2.596924782E0
3.567131570E-1,2.390776157E0,-1.004981041E0,-1.725564957E0
3.737175900E-1,1.656715870E0,-1.245128155E0,-6.423716545E-1
3.907230630E-1,2.217312098E0,-8.389611244E-1,-5.842761993E-1
4.077283410E-1,2.195669651E0,-9.269838333E-1,-6.005220413E-1
4.247341680E-1,1.738579869E0,-8.871974945E-1,-6.250896454E-1
4.417179940E-1,1.188347340E0,1.154117584E-1,-1.137962341E-1
4.587091820E-1,8.875887394E-1,6.842274666E-1,1.932239532E-1
4.757410920E-1,8.568748236E-1,6.824188232E-1,-1.676950455E-1
4.927440000E-1,1.122323751E0,8.302378654E-1,-1.134910583E-1
5.097444660E-1,1.278154135E0,8.580265045E-1,1.776428223E-1
5.267498370E-1,1.470932603E0,1.008457184E0,9.652585983E-1
5.437685220E-1,1.496521354E0,8.505177498E-1,6.718320847E-1
5.607606470E-1,1.346037030E0,1.126913548E0,8.487806320E-1
5.777647650E-1,1.612527251E0,1.418253899E0,5.394363403E-1
5.947569420E-1,1.826175809E0,1.242018223E0,3.883209229E-1
6.117731460E-1,1.214340925E0,8.570141792E-1,9.659461975E-1
6.287823090E-1,2.471105754E-1,5.965981483E-1,1.536807060E0
6.457649650E-1,-3.864055872E-1,1.361513138E-1,1.869540215E0
6.628080430E-1,2.468812168E-1,2.356200218E-1,1.987997055E0
6.797931700E-1,6.280568838E-1,4.475426674E-1,1.938359261E0
6.968142870E-1,3.791547716E-1,3.466529846E-1,1.985198975E0
7.138187100E-1,-2.330460548E-1,-3.343153000E-2,2.516394615E0
7.308102760E-1,-7.654928565E-1,-3.771781921E-1,3.287631035E0
7.478127470E-1,-8.128059506E-1,-7.491610050E-1,3.409168243E0
