"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.394417000E-3,-2.203191519E0,5.192425251E0,6.748956203E0
1.689348100E-2,-2.153540373E0,5.296513081E0,6.229115486E0
2.689348100E-2,0.000000000E0,0.000000000E0,0.000000000E0
2.689348100E-2,-2.157727718E0,5.325226784E0,6.052644730E0
4.689348100E-2,-2.221735716E0,5.531009674E0,6.433103561E0
5.689348100E-2,-2.075175524E0,5.532804012E0,6.798008919E0
6.689348100E-2,-1.784447432E0,5.434100151E0,7.154539585E0
7.689348100E-2,-1.088136077E0,5.136792183E0,7.869993687E0
8.689348100E-2,-8.015955687E-1,4.689334393E0,8.394021988E0
9.689348100E-2,-7.686942816E-1,4.475176334E0,8.748159409E0
1.068934810E-1,-9.266205430E-1,4.474578381E0,8.822935104E0
1.168934810E-1,-1.017547846E0,4.641477585E0,8.740383148E0
1.268934810E-1,-1.080957651E0,4.823332310E0,8.863015175E0
1.368934810E-1,-1.804188251E0,5.766104221E0,8.318049431E0
1.468934810E-1,-1.600798368E0,5.577669621E0,9.089735031E0
1.568934810E-1,-1.429711580E0,5.869594097E0,9.110074043E0
1.668934810E-1,-1.282552958E0,6.080760479E0,9.239884377E0
1.768934810E-1,-1.077966571E0,6.092126369E0,9.595816612E0
1.868934810E-1,1.256231871E-2,5.100301266E0,8.999405861E0
1.968934810E-1,-1.315454245E0,5.544169903E0,1.097348499E1
2.068934810E-1,-7.226324677E-1,6.414559364E0,1.009531879E1
2.168934810E-1,4.043870270E-1,6.650850773E0,9.024530411E0
2.268934810E-1,7.322037220E-1,6.173482418E0,8.733802795E0
2.368934810E-1,5.653043389E-1,5.809773445E0,8.937790871E0
2.468934810E-1,5.653043389E-1,5.809773445E0,8.937790871E0
2.568934810E-1,4.283152521E-1,6.094519138E0,8.133802414E0
2.668934810E-1,5.593222976E-1,6.256034851E0,7.519444942E0
2.768934810E-1,4.749752879E-1,6.340381622E0,6.863811970E0
2.868934810E-1,5.054838061E-1,6.196214199E0,6.454041004E0
2.968934810E-1,5.503492355E-1,5.928217888E0,6.230910301E0
3.068934810E-1,9.080761671E-1,5.288137913E0,5.768496990E0
3.168934810E-1,1.330409408E0,4.839483738E0,5.664409637E0
3.268934810E-1,1.748555183E0,4.434498787E0,5.460421085E0
3.368934810E-1,2.055434704E0,4.148556232E0,5.373681545E0
3.468934810E-1,2.570489645E0,4.203591347E0,5.718846321E0
3.568934810E-1,1.892722726E0,4.141377926E0,6.851847649E0
3.668934810E-1,1.259821177E0,3.958925009E0,7.512865067E0
3.768934810E-1,1.449452281E0,3.869792461E0,8.021339417E0
3.868934810E-1,1.998006940E0,4.268795490E0,7.993224144E0
3.968934810E-1,2.300100803E0,4.402793884E0,7.705487251E0
4.068934810E-1,2.262413740E0,4.278367043E0,7.657630444E0
4.168934810E-1,1.707877159E0,4.061218262E0,7.813762188E0
4.268934810E-1,1.353739381E0,4.280161381E0,7.723433495E0
4.368934810E-1,1.006181955E0,4.920241356E0,7.980661869E0
4.468934810E-1,7.058826685E-1,5.603392601E0,8.481359482E0
4.568934810E-1,5.276173949E-1,5.933003902E0,8.641080856E0
4.668934810E-1,4.845465720E-1,5.909075737E0,8.587840080E0
4.768934810E-1,4.959124923E-1,5.855237007E0,8.082356453E0
4.868934810E-1,6.957131624E-1,5.956932068E0,8.365905762E0
4.968934810E-1,8.344969153E-1,5.995815277E0,8.205587387E0
5.068934810E-1,9.248259664E-1,5.972485542E0,8.397610664E0
5.168934810E-1,9.098708034E-1,5.944369793E0,8.688339233E0
5.268934810E-1,1.101894855E0,6.099903107E0,9.635298729E0
5.368934810E-1,8.925228715E-1,5.974279881E0,9.437292099E0
5.468934810E-1,1.071984529E0,5.711069584E0,8.924630165E0
5.568934810E-1,1.046859860E0,5.706882000E0,9.248857498E0
5.668934810E-1,6.669993401E-1,6.227321148E0,9.400801659E0
5.768934810E-1,8.057830334E-1,6.408577442E0,9.201599121E0
5.868934810E-1,1.357328653E0,6.347560406E0,8.802596092E0
5.968934810E-1,1.272383451E0,5.826523304E0,8.964710236E0
6.068934810E-1,9.182456732E-1,5.496313572E0,9.376873970E0
6.168934810E-1,4.007977843E-1,5.442475319E0,9.795618057E0
6.268934810E-1,-1.022931710E-1,5.336592674E0,1.014796066E1
6.368934810E-1,-6.137589812E-1,5.062614441E0,1.034776115E1
6.468934810E-1,-1.033699393E0,4.516452789E0,1.066361427E1
6.568934810E-1,-7.854440212E-1,4.493721008E0,1.075753212E1
6.668934810E-1,8.853443712E-2,4.783850670E0,1.072881889E1
6.768934810E-1,1.986042857E-1,4.831707001E0,1.066301632E1
6.868934810E-1,1.746760458E-1,4.846064091E0,1.071984577E1
6.968934810E-1,-2.691925466E-1,4.472185612E0,1.085444164E1
7.068934810E-1,-6.281159520E-1,4.165306091E0,1.117029476E1
7.168934810E-1,-9.828519225E-1,3.868596077E0,1.166800117E1
7.268934810E-1,-1.284945726E0,3.619742393E0,1.215673542E1
7.368934810E-1,-1.514656782E0,3.394817114E0,1.250728416E1
7.468934810E-1,-1.614557028E0,3.141177893E0,1.262154102E1
7.568934810E-1,-1.161715388E0,2.720639229E0,1.189232826E1
7.668934810E-1,-1.914258122E0,2.749951363E0,1.106740284E1
7.768934810E-1,-1.395015597E0,2.597409010E0,1.049133110E1
7.868934810E-1,-1.450050473E0,2.562713146E0,9.841679573E0
7.968934810E-1,-1.514656782E0,2.489133835E0,9.211171150E0
8.068934810E-1,-1.421934843E0,2.450250387E0,8.792427063E0
8.168934810E-1,-1.515853167E0,2.343769789E0,8.371290207E0
8.268934810E-1,-1.582253933E0,2.324028969E0,8.170292854E0
8.368934810E-1,-1.581655741E0,2.333600283E0,8.069794655E0
8.468934810E-1,-1.466800332E0,2.286342144E0,8.052446365E0
8.568934810E-1,-1.395015597E0,2.248056889E0,8.120043755E0
8.668934810E-1,-1.094716311E0,2.355135679E0,8.309675217E0
8.768934810E-1,-1.009172916E0,2.455634356E0,8.276773453E0
8.868934810E-1,-9.661021233E-1,2.513062000E0,8.210372925E0
8.968934810E-1,-9.996016622E-1,2.527418852E0,8.190631866E0
9.068934810E-1,-1.186241865E0,2.554936409E0,8.217551231E0
9.168934810E-1,-1.310668588E0,2.531008244E0,8.263612747E0
9.268934810E-1,-1.483550072E0,2.531008244E0,8.490931511E0
9.368934810E-1,-1.565504193E0,2.535793781E0,8.642276764E0
9.468934810E-1,-1.613360643E0,2.492722988E0,8.756534576E0
9.568934810E-1,-1.680359721E0,2.435295343E0,8.827720642E0
9.668934810E-1,-1.670788407E0,2.397010088E0,8.775078773E0
9.768934810E-1,-1.636690736E0,2.425125837E0,8.612964630E0
9.868934810E-1,-1.482353687E0,2.530410051E0,8.180462837E0
9.968934810E-1,-1.390828133E0,2.606382132E0,7.990232944E0
1.006893481E0,-1.266401410E0,2.706880569E0,7.829315662E0
1.016893481E0,-1.113260746E0,2.798406124E0,7.668996811E0
1.026893481E0,-1.017547846E0,2.903690338E0,7.521838188E0
1.036893481E0,-9.260223508E-1,2.989233732E0,7.345965385E0
1.046893481E0,-7.722834945E-1,3.156731367E0,6.979863644E0
1.056893481E0,-6.622136831E-1,3.223730326E0,6.842874527E0
1.066893481E0,-6.861419082E-1,3.270988464E0,6.808776855E0
1.076893481E0,-5.766702294E-1,3.276372433E0,6.876972198E0
1.086893481E0,-4.145565331E-1,3.344567776E0,7.016952515E0
1.096893481E0,-1.543370634E-1,3.595216036E0,7.578069210E0
1.106893481E0,-3.230310604E-2,3.783052683E0,7.917850018E0
1.116893481E0,9.571290761E-2,3.955934048E0,8.109873772E0
1.126893481E0,9.511470050E-2,4.109074593E0,8.152944565E0
1.136893481E0,-9.152546525E-2,4.241876125E0,8.069195747E0
1.146893481E0,-3.732803464E-1,4.341178417E0,7.908278942E0
1.156893481E0,-8.464609981E-1,4.458426952E0,7.773682594E0
1.166893481E0,-9.284151793E-1,4.467998028E0,7.882555962E0
1.176893481E0,-9.481559992E-1,4.563711166E0,8.072785378E0
1.186893481E0,-9.637092948E-1,4.722235680E0,8.268398285E0
1.196893481E0,-9.840483069E-1,4.827519894E0,8.425128937E0
1.206893481E0,-1.018146038E0,4.932804108E0,8.501100540E0
1.216893481E0,-1.225125194E0,5.276772022E0,8.612366676E0
1.226893481E0,-1.297508121E0,5.362315655E0,8.745168686E0
1.236893481E0,-1.388435364E0,5.410171986E0,8.824729919E0
1.246893481E0,-1.460818172E0,5.443671703E0,8.900702477E0
1.256893481E0,-1.518245935E0,5.434100151E0,8.918647766E0
1.266893481E0,-1.474576950E0,5.309673309E0,8.886344910E0
1.276893481E0,-1.389033556E0,5.295914650E0,8.977870941E0
1.286893481E0,-1.284945726E0,5.368297577E0,9.193822861E0
1.296893481E0,-1.247856975E0,5.455037594E0,9.461220741E0
1.306893481E0,-1.306481123E0,5.532206059E0,9.813564301E0
1.316893481E0,-1.427318692E0,5.627918720E0,1.011266708E1
1.326893481E0,-1.850250125E0,5.856433392E0,1.044167995E1
1.336893481E0,-2.070389748E0,5.932405472E0,1.047218800E1
1.346893481E0,-2.261815548E0,5.970092297E0,1.044586754E1
1.356893481E0,-2.438884497E0,5.998208046E0,1.050628567E1
1.366893481E0,-2.606980324E0,5.945566177E0,1.084307575E1
1.376893481E0,-2.796013355E0,5.841478348E0,1.160937691E1
1.386893481E0,-2.964108944E0,5.237888813E0,1.371386433E1
1.396893481E0,-2.793620348E0,4.767100811E0,1.463270855E1
1.406893481E0,-2.440080881E0,4.228715897E0,1.506760406E1
1.416893481E0,-2.093719721E0,3.775874138E0,1.488634777E1
1.426893481E0,-1.817348838E0,3.464209080E0,1.422712517E1
1.436893481E0,-1.473978758E0,3.178864956E0,1.197846985E1
1.446893481E0,-1.464407444E0,3.090330362E0,1.064267731E1
1.456893481E0,-1.550549030E0,3.025125980E0,9.439086914E0
1.466893481E0,-1.743171334E0,3.013161898E0,8.548956871E0
1.476893481E0,-2.047657967E0,3.020340443E0,8.067999840E0
1.486893481E0,-2.439482689E0,3.000001431E0,8.039285660E0
1.496893481E0,-3.133999348E0,2.845066071E0,8.504091263E0
1.506893481E0,-3.311068296E0,2.658426046E0,8.774480820E0
1.516893481E0,-3.320639610E0,2.453241348E0,8.965906143E0
1.526893481E0,-3.181855917E0,2.300698996E0,9.020342827E0
1.536893481E0,-2.989831924E0,2.229512453E0,8.865407944E0
1.546893481E0,-2.825923443E0,2.191227436E0,8.513663292E0
1.556893481E0,-2.402393818E0,2.200798512E0,7.640881062E0
1.566893481E0,-2.142772675E0,2.286342144E0,7.189833641E0
1.576893481E0,-1.869392633E0,2.406581402E0,6.825526714E0
1.586893481E0,-1.605584025E0,2.540579557E0,6.546762943E0
1.596893481E0,-1.332802176E0,2.632104874E0,6.373282909E0
1.606893481E0,-9.170492887E-1,2.700300455E0,6.373282909E0
1.616893481E0,-8.123632669E-1,2.729612350E0,6.460022926E0
1.626893481E0,-7.938188910E-1,2.787638426E0,6.555736065E0
1.636893481E0,-8.512466550E-1,2.815753937E0,6.626324177E0
1.646893481E0,-9.086744189E-1,2.796611547E0,6.683153629E0
1.656893481E0,-9.708877802E-1,2.763111830E0,6.634698868E0
1.666893481E0,-1.137188911E0,2.776272535E0,6.317649841E0
1.676893481E0,-1.256231904E0,2.813361168E0,6.172883987E0
1.686893481E0,-1.347159147E0,2.855833769E0,6.076572895E0
1.696893481E0,-1.432702541E0,2.898904562E0,5.984449387E0
1.706893481E0,-1.475773335E0,2.917448997E0,5.917450428E0
1.716893481E0,-1.470987678E0,2.950948477E0,5.869594097E0
1.726893481E0,-1.471585870E0,3.118446112E0,5.964708805E0
1.736893481E0,-1.467398524E0,3.262015581E0,6.012565136E0
1.746893481E0,-1.429711580E0,3.434298754E0,6.074180126E0
1.756893481E0,-1.373480201E0,3.592823267E0,6.184848309E0
1.766893481E0,-1.331605792E0,3.774677753E0,6.356533527E0
1.776893481E0,-1.133599758E0,4.039682865E0,6.940382004E0
1.786893481E0,-1.087537885E0,4.183850288E0,7.227520943E0
1.796893481E0,-1.145563841E0,4.260420799E0,7.441080093E0
1.806893481E0,-1.275972724E0,4.246662140E0,7.712067604E0
1.816893481E0,-1.430309772E0,4.227519512E0,8.144570351E0
1.826893481E0,-1.700100541E0,4.247260094E0,8.794819832E0
1.836893481E0,-2.172084808E0,4.061218262E0,9.892526627E0
1.846893481E0,-2.268395901E0,3.956532240E0,1.016829967E1
1.856893481E0,-2.230708838E0,3.870988846E0,1.033101177E1
1.866893481E0,-2.044068813E0,3.804588079E0,1.030947590E1
1.876893481E0,-1.761117458E0,3.771686792E0,1.014138031E1
1.886893481E0,-1.430309772E0,3.748356581E0,9.963713646E0
1.896893481E0,-7.363911867E-1,3.712464333E0,9.795618057E0
1.906893481E0,-4.689932466E-1,3.704089403E0,9.841679573E0
1.916893481E0,-2.590230405E-1,3.695714474E0,1.002532864E1
1.926893481E0,-1.932204217E-1,3.739383698E0,1.032682419E1
1.936893481E0,-2.476571500E-1,3.707080364E0,1.082752228E1
1.946893481E0,-5.820540786E-1,3.622733593E0,1.222672558E1
1.956893481E0,-6.179464459E-1,3.666402578E0,1.281356525E1
1.966893481E0,-5.335994363E-1,3.739383698E0,1.316710472E1
1.976893481E0,-2.656033039E-1,3.802195072E0,1.305105305E1
1.986893481E0,1.477568001E-1,3.845864296E0,1.246899891E1
1.996893481E0,6.041877270E-1,3.893720627E0,1.174816132E1
