"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.250625032E-3,-2.724361029E-1,2.064891583E-1,6.760486418E-1
1.420462498E-2,-1.454693699E-1,2.395019531E-3,7.195987040E-1
2.415862499E-2,-1.473089039E-2,-2.458461821E-2,7.301991212E-1
3.411262500E-2,1.004788461E-1,6.499297142E-2,7.014284813E-1
4.406662501E-2,1.073700821E-1,1.772250134E-1,5.649743485E-1
5.402062502E-2,1.010784781E-1,2.288869178E-1,4.279471886E-1
6.397462502E-2,1.600850701E-1,2.051758736E-1,1.748492897E-1
7.392862503E-2,2.081035745E-1,1.774343437E-1,-1.515305936E-2
8.388262498E-2,3.323846814E-1,2.523032624E-1,-1.225646567E-1
9.383662499E-2,3.721749839E-1,3.697995526E-1,-1.923371422E-1
1.037906250E-1,3.509414050E-1,4.802359146E-1,-2.253505218E-1
1.137436250E-1,7.162043953E-1,7.083679569E-1,-3.297929031E-1
1.236976250E-1,2.531335670E-1,6.494824022E-1,-3.641172284E-1
1.336516250E-1,-2.788148305E-1,5.450195557E-1,-7.262031341E-1
1.436056250E-1,2.001057529E-1,8.592582804E-1,-4.720118058E-1
1.535596250E-1,2.901847413E-1,1.035445998E0,-5.552726483E-1
1.635136250E-1,-4.557767192E-1,8.631712371E-1,-6.697804266E-1
1.734676250E-1,-7.444014233E-1,8.437883019E-1,-5.090463156E-1
1.834216250E-1,-2.481444302E-1,9.797132617E-1,-2.078609151E-1
1.933756250E-1,-5.738834587E-1,9.664482683E-1,5.196011245E-2
2.033296250E-1,-8.979931605E-1,1.043351433E0,2.606893390E-1
2.132826250E-1,-4.585673028E-1,1.104040269E0,4.586532569E-1
2.232366250E-1,-9.162908524E-2,7.538943779E-1,3.916827571E-1
2.331906250E-1,2.215521705E-1,3.396869767E-1,1.226202053E-1
2.431446250E-1,4.889877346E-1,4.376544437E-1,-8.109211028E-2
2.530986250E-1,8.583186328E-2,4.639815322E-1,3.713742077E-2
2.630526250E-1,-5.725181338E-1,1.367685961E0,1.167031154E0
2.730066250E-1,-1.731842073E0,1.196211099E0,8.105153060E-1
2.829606250E-1,-2.483267464E0,1.272173155E0,6.661943293E-1
2.929146250E-1,-2.628292446E0,1.509151742E0,6.656616479E-1
3.028686250E-1,-1.999128241E0,1.919930336E0,5.715407717E-1
3.128226250E-1,-1.374019372E0,2.441920779E0,4.506367242E-1
3.227756250E-1,3.438282672E-1,2.151976212E0,4.475745374E-1
3.327296250E-1,6.578585386E-1,1.558395823E0,1.385024124E-1
3.426836250E-1,-3.732616889E-1,1.716950969E0,-3.617368269E-1
3.526376250E-1,2.918887661E-1,2.204216991E0,-9.488072187E-1
3.625916250E-1,1.021972551E0,2.465158052E0,-1.449570953E0
3.725456250E-1,9.099485238E-1,1.984235090E0,-1.869172411E0
3.824996250E-1,1.259056096E0,1.476873796E0,-1.726092798E0
3.924536250E-1,2.047952491E0,1.091345672E0,-1.614937813E0
4.024076250E-1,1.657822462E0,7.293563913E-1,-2.097382806E0
4.123616250E-1,1.668417763E0,1.320166077E0,-2.535688337E0
4.223156250E-1,8.996995242E-1,2.146852735E0,-2.866806219E0
4.322686250E-1,-1.434183128E-1,2.866679335E0,-2.975576125E0
4.422226250E-1,-8.311480835E-1,3.228782197E0,-2.864588370E0
4.521766250E-1,-1.371786028E0,3.054134929E0,-2.437940433E0
4.621306250E-1,-1.126543571E0,2.864160646E0,-2.357075195E0
4.720846250E-1,1.148124182E-1,3.317369561E0,-3.101410545E0
4.820386250E-1,1.139305265E0,2.783175833E0,-4.315056286E0
4.919926250E-1,1.109145766E0,1.640880594E0,-5.661202859E0
5.019466250E-1,-9.667575860E-1,5.954074615E-1,-6.100790684E0
5.119006250E-1,-3.801797344E0,-2.520501949E0,-2.838548965E0
5.218546250E-1,-5.513224449E0,-4.263542317E0,-6.394181746E-1
5.318076250E-1,-3.574747329E0,-3.855379767E0,9.872935921E-1
5.417616250E-1,1.479392338E-1,-4.288187892E-1,1.636981232E0
5.517156250E-1,2.041765406E0,2.595667321E0,7.917568535E-1
5.616696250E-1,2.149495823E0,2.705368103E0,-3.236866558E-1
5.716236250E-1,2.251706322E0,1.883044345E0,-8.111163998E-1
5.815776250E-1,2.198039407E0,1.471103910E0,-1.508455338E0
5.915316250E-1,1.205554219E0,1.695205028E0,-2.097041329E0
6.014856250E-1,8.406308055E-2,2.118283971E0,-2.143433722E0
6.114396250E-1,1.725583506E-1,2.417143495E0,-1.825708888E0
6.213936250E-1,1.207947046E0,2.615157260E0,-1.891212321E0
6.313476250E-1,7.363120928E-1,2.757333186E0,-1.901245558E0
6.413006250E-1,-8.972515874E-1,2.824640485E0,-2.259973408E0
6.512541250E-1,-7.810659505E-1,3.143521315E0,-2.716553242E0
6.612081250E-1,5.064389690E-1,3.531464193E0,-5.269273349E0
6.711621250E-1,5.032563295E-1,2.125431315E0,-6.896274553E0
6.811161250E-1,-8.226517868E-1,7.387514050E-1,-7.145903299E0
6.910701250E-1,-1.824575697E0,3.923016849E-1,-8.020153255E0
7.010241250E-1,-2.342656107E0,1.929512753E0,-8.844916472E0
7.109781250E-1,-1.946688657E-1,1.725693872E0,-5.027100973E0
7.209321250E-1,1.268408132E0,-5.990310176E-1,-4.114516670E0
7.308861250E-1,7.700426334E-1,-1.345145675E0,-4.937598812E0
