"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.882950400E-2,3.662900627E-1,5.780312419E-2,7.712173741E-3
3.277984800E-2,3.662900627E-1,5.780312419E-2,7.712173741E-3
4.277984800E-2,3.662900627E-1,5.780312419E-2,7.712173741E-3
5.277984800E-2,3.662900627E-1,5.780312419E-2,7.712173741E-3
6.277984800E-2,-4.604396969E-2,-9.002626687E-2,-1.688278764E-1
7.277984800E-2,-8.575020730E-2,-2.549598813E-1,-3.875176311E-1
8.277984800E-2,-7.903069258E-2,-4.302782118E-1,-6.123160720E-1
9.277984800E-2,-1.183551457E-2,-6.062073708E-1,-8.407796621E-1
1.027798480E-1,3.459024429E-2,-8.029059768E-1,-1.058247685E0
1.127798480E-1,7.735081017E-2,-9.623418450E-1,-1.246394157E0
1.227798480E-1,1.140027270E-1,-1.053971648E0,-1.401553988E0
1.327798480E-1,1.201113760E-1,-1.097343087E0,-1.504790187E0
1.427798480E-1,9.689849615E-2,-1.144379735E0,-1.535944343E0
1.527798480E-1,5.230533704E-2,-1.197524905E0,-1.515785694E0
1.627798480E-1,6.391177326E-2,-1.265941858E0,-1.512120605E0
1.727798480E-1,1.152244583E-1,-1.393612742E0,-1.540220380E0
1.827798480E-1,1.903608888E-1,-1.457753539E0,-1.588478684E0
1.927798480E-1,2.593886554E-1,-1.435151577E0,-1.643456578E0
2.027798480E-1,2.648864388E-1,-1.418658137E0,-1.659949899E0
2.127798480E-1,2.037999183E-1,-1.478523016E0,-1.611080766E0
2.227798480E-1,1.164461896E-1,-1.528003097E0,-1.522505283E0
2.327798980E-1,2.603813075E-2,-1.512731433E0,-1.427821159E0
2.427798980E-1,-6.925684959E-2,-1.463251352E0,-1.328860998E0
2.527798980E-1,-1.651626974E-1,-1.441871047E0,-1.228068233E0
2.627798980E-1,-2.525164187E-1,-1.444314480E0,-1.148044825E0
2.727798980E-1,-3.111594915E-1,-1.474246860E0,-1.090623498E0
2.827798980E-1,-3.056617081E-1,-1.668502092E0,-1.019763112E0
2.927798980E-1,-1.761582643E-1,-1.849929094E0,-9.537897110E-1
3.027798980E-1,4.802928120E-2,-1.809611917E0,-9.739482999E-1
3.127798980E-1,2.734385431E-1,-1.867033243E0,-1.071075797E0
3.227798980E-1,4.915174544E-1,-1.887191772E0,-1.254335403E0
3.327798980E-1,6.454554796E-1,-2.027080059E0,-1.487685919E0
3.427798980E-1,7.517460585E-1,-2.272647858E0,-1.710651755E0
3.527798980E-1,8.617017865E-1,-2.446133614E0,-1.908572078E0
3.627798980E-1,9.814313650E-1,-2.339232206E0,-2.058233976E0
3.727798980E-1,1.059011221E0,-2.146198750E0,-2.088777304E0
3.827798980E-1,1.138423800E0,-1.978210688E0,-2.074727535E0
3.927798980E-1,1.230664372E0,-1.764407873E0,-2.056401491E0
4.027798980E-1,1.263040304E0,-1.480966449E0,-2.019749641E0
4.127798980E-1,1.184849501E0,-1.305648088E0,-1.921400309E0
4.227798980E-1,1.048015714E0,-1.332526207E0,-1.776014328E0
4.327798980E-1,9.050732255E-1,-1.497459769E0,-1.636737108E0
4.427798980E-1,8.128325939E-1,-1.531057358E0,-1.535944343E0
4.527798980E-1,7.896196842E-1,-1.211574912E0,-1.512120605E0
4.627798980E-1,7.987826467E-1,-1.028315306E0,-1.499292374E0
4.727798980E-1,7.816784382E-1,-8.517752290E-1,-1.443092823E0
4.827799310E-1,7.468591332E-1,-6.941719651E-1,-1.328860998E0
4.927799310E-1,7.230353951E-1,-6.159812212E-1,-1.180420756E0
5.027799310E-1,7.138723731E-1,-6.501896977E-1,-1.046030402E0
5.127799310E-1,7.150941491E-1,-7.344890833E-1,-9.458484650E-1
5.227799310E-1,7.285331488E-1,-7.424303293E-1,-9.159160852E-1
5.327798970E-1,7.169266939E-1,-6.275876760E-1,-9.586766362E-1
5.427798970E-1,6.540076137E-1,-5.689446330E-1,-1.049084663E0
5.527798970E-1,5.935319662E-1,-4.162282944E-1,-1.162705660E0
5.627798970E-1,5.434409976E-1,-1.089630872E-1,-1.254335403E0
5.727798970E-1,4.970152378E-1,1.549306959E-1,-1.287932992E0
5.827798970E-1,4.713588953E-1,2.520582676E-1,-1.300150275E0
5.927798970E-1,5.012912750E-1,2.612212598E-1,-1.346576095E0
6.027798970E-1,6.289620996E-1,2.771037519E-1,-1.529835701E0
6.127798970E-1,7.224245071E-1,2.025781870E-1,-1.706986547E0
6.227798970E-1,7.847327590E-1,9.201157838E-2,-1.885970116E0
6.327798970E-1,8.006152511E-1,-1.122464892E-2,-2.044184208E0
6.427798970E-1,7.627416253E-1,-8.391761035E-2,-2.146198750E0
6.527798970E-1,6.796639562E-1,-2.893974073E-2,-2.198122263E0
6.627798970E-1,5.752059817E-1,2.025781870E-1,-2.193846226E0
6.727798970E-1,4.573090076E-1,3.326924741E-1,-2.113211870E0
6.827798970E-1,3.552944958E-1,3.204751909E-1,-2.002034426E0
6.927798970E-1,3.082578778E-1,3.522401750E-1,-1.914680719E0
7.027798970E-1,3.174208403E-1,3.876703680E-1,-1.881694078E0
7.127798970E-1,3.394120038E-1,3.852269053E-1,-1.880472302E0
7.227798970E-1,3.271946907E-1,3.870594800E-1,-1.876196265E0
7.327799300E-1,2.502256632E-1,4.304309189E-1,-1.837711692E0
7.427799300E-1,1.249983013E-1,4.512003362E-1,-1.746081948E0
7.527799300E-1,-5.032002553E-2,4.548655450E-1,-1.551215887E0
7.627799300E-1,-1.095739529E-1,4.536437988E-1,-1.435762405E0
7.727799300E-1,-1.095739529E-1,4.780784249E-1,-1.332526207E0
7.827798960E-1,-6.009386852E-2,4.982369542E-1,-1.221348643E0
7.927798960E-1,2.603813075E-2,5.245041847E-1,-1.094288707E0
8.027798960E-1,1.262200326E-1,5.764276981E-1,-9.660070539E-1
8.127798960E-1,2.092977017E-1,5.880341530E-1,-8.768206835E-1
8.227798960E-1,2.490039468E-1,5.794820189E-1,-8.627707958E-1
8.327798960E-1,2.233476043E-1,5.727625489E-1,-9.067531228E-1
8.427798960E-1,1.439351290E-1,5.342780352E-1,-9.660070539E-1
8.527798960E-1,2.359467000E-2,4.921283126E-1,-1.020984888E0
8.627798960E-1,-1.052978933E-1,4.835762084E-1,-1.046641231E0
8.727798960E-1,-2.030363381E-1,4.902957082E-1,-1.042976022E0
8.827798960E-1,-2.402991205E-1,4.927391708E-1,-1.027093530E0
8.927798960E-1,-2.213622928E-1,4.921283126E-1,-1.027704358E0
9.027798960E-1,-1.315651089E-1,4.658611119E-1,-1.064356327E0
9.127798960E-1,-8.330674469E-2,4.542546570E-1,-1.103451729E0
9.227798960E-1,-7.353290170E-2,4.640285075E-1,-1.140103579E0
9.327798960E-1,-9.735664725E-2,4.591415823E-1,-1.187140226E0
9.427798960E-1,-1.395063549E-1,4.628067911E-1,-1.254946232E0
9.527798960E-1,-1.981494129E-1,4.609741867E-1,-1.327028394E0
9.627798960E-1,-2.445751727E-1,4.292092025E-1,-1.394223571E0
9.727798960E-1,-2.622902691E-1,4.212679565E-1,-1.454088330E0
9.827799290E-1,-2.677880526E-1,3.895029426E-1,-1.496238112E0
9.927799290E-1,-2.751184404E-1,3.748421967E-1,-1.523116112E0
1.002779929E0,-2.928335369E-1,3.760639131E-1,-1.537776947E0
1.012779929E0,-3.178789914E-1,3.748421967E-1,-1.537776947E0
1.022779929E0,-3.404810131E-1,3.858377635E-1,-1.518229246E0
1.032779895E0,-3.520874679E-1,3.888920844E-1,-1.483409882E0
1.042779895E0,-3.533091843E-1,3.833943009E-1,-1.447979689E0
1.052779895E0,-3.472005427E-1,3.809508383E-1,-1.413160443E0
1.062779895E0,-3.600287139E-1,3.998876512E-1,-1.382006288E0
1.072779895E0,-3.911828399E-1,3.846160173E-1,-1.341689110E0
1.082779895E0,-4.339433908E-1,3.650683463E-1,-1.300761223E0
1.092779895E0,-4.736496508E-1,3.632357419E-1,-1.254946232E0
1.102779895E0,-4.931973219E-1,3.699552715E-1,-1.210963964E0
1.112779895E0,-4.828126132E-1,3.821725547E-1,-1.178588152E0
1.122779895E0,-4.577671289E-1,4.017202556E-1,-1.163316488E0
1.132779895E0,-4.437172413E-1,3.980550766E-1,-1.162705660E0
1.142779895E0,-4.455498457E-1,3.815616965E-1,-1.166370869E0
1.152779895E0,-4.712061882E-1,3.754530549E-1,-1.157818675E0
1.162779895E0,-5.084689856E-1,3.571271002E-1,-1.140714526E0
1.172779895E0,-5.206862688E-1,3.271946907E-1,-1.129108071E0
1.182779895E0,-4.956407845E-1,3.033709526E-1,-1.139492750E0
