"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.518148470E-1,5.467989445E-1,-1.528875113E0,1.045619011E0
1.691576300E-1,-9.403481483E-1,-8.804246187E-1,-9.492874146E-2
1.864291320E-1,-8.455283642E-1,-1.173776984E0,-6.191720963E-1
2.034323040E-1,-7.264013290E-1,-1.525015116E0,-7.795820236E-1
2.204345000E-1,-7.549583912E-1,-1.965362906E0,-1.112538338E0
2.374425660E-1,-3.022525311E-1,-2.064812183E0,-5.010929108E-1
2.544478750E-1,-7.089090347E-2,-7.943351269E-1,2.855930328E-1
2.714528480E-1,5.691123009E-2,-3.120363951E-1,6.714553833E-1
2.884579930E-1,2.002360821E-1,-7.323424816E-1,8.014316559E-1
3.054502210E-1,-5.225169659E-1,-1.829801440E0,3.079654694E0
3.224666680E-1,-1.640682817E0,-2.548935652E0,3.826949120E0
3.394767990E-1,-1.134461880E0,-2.007243872E0,3.089887619E0
3.564740110E-1,2.805940509E-1,-1.872760177E0,1.496773720E0
3.734818720E-1,5.797287226E-1,-2.415207148E0,6.734275818E-2
3.904890120E-1,-8.178472519E-2,-2.638551712E0,-4.362335205E-1
4.074958160E-1,-3.525251150E-1,-2.013341427E0,-6.013708115E-1
4.245025490E-1,6.382989883E-2,-2.041149616E0,-8.581542969E-1
4.415044510E-1,8.232034445E-1,-2.763297081E0,-4.541635513E-1
4.585095450E-1,1.428950310E0,-2.981539249E0,-1.277122498E-1
4.755180480E-1,-1.291864276E0,-1.596484661E0,-6.420745850E-1
4.925199390E-1,-9.217674732E-1,-1.278221130E0,-1.653884888E0
5.095044550E-1,3.866048455E-1,-1.263256788E0,-2.034256458E0
5.265141080E-1,9.856094122E-1,-9.743487835E-1,-1.667958260E0
5.435353980E-1,2.345528603E-1,-3.562893867E-1,-1.926491737E0
5.605406150E-1,-9.514741898E-1,-7.904522419E-1,-3.173569679E0
5.775424750E-1,-1.758157969E0,-2.160413742E0,-3.666261673E0
5.945509880E-1,-1.457472086E0,-3.534390688E0,-2.198120594E0
6.115561550E-1,-1.043332338E0,-4.520156860E0,-7.500076294E-1
6.285641480E-1,-1.040597677E0,-5.295680046E0,-1.474572182E0
6.455664160E-1,-2.771592140E-1,-5.801018715E0,-2.038901806E0
6.625516040E-1,-3.099555969E-1,-4.037978649E0,-1.786017895E0
6.795767990E-1,-1.318192959E0,-4.040210724E0,-2.873715878E0
6.965820990E-1,-2.369977951E0,-3.808741331E0,-4.431525707E0
7.135870000E-1,-1.975717545E0,-5.456670761E0,-4.205047607E0
7.305921670E-1,-2.328549385E0,-5.978687286E0,-3.485146046E0
7.475858270E-1,-2.710678101E0,-6.450120926E0,-2.774060726E0
7.645971080E-1,-2.590341568E0,-7.116280556E0,-2.393179655E0
7.816076460E-1,-2.631794453E0,-7.306149006E0,-2.023411512E0
7.986132090E-1,-2.341362953E0,-7.459535122E0,-1.654345512E0
8.156194330E-1,-2.041867733E0,-7.433073997E0,-1.232124090E0
8.326232050E-1,-1.773709297E0,-7.403257847E0,-6.372907162E-1
8.496157470E-1,-1.159030914E0,-7.231983185E0,-1.721262932E-2
8.666334160E-1,-5.978565216E-1,-7.263983727E0,4.269466400E-1
8.836385220E-1,7.998752594E-2,-7.088979721E0,4.114742279E-1
9.006468620E-1,8.741331100E-1,-6.948773384E0,7.459008694E-1
9.176472670E-1,1.664251328E0,-6.577765942E0,1.477385521E0
9.346542240E-1,2.568708420E0,-6.238108158E0,2.006525993E0
9.516586990E-1,3.433558464E0,-5.737298965E0,2.468440533E0
9.686687780E-1,3.917802811E0,-4.967791080E0,3.201741219E0
9.856658990E-1,4.065295219E0,-3.829967976E0,3.794693232E0
1.002671430E0,4.164578915E0,-2.730568409E0,3.865616083E0
1.019664503E0,4.158494473E0,-1.500095367E0,3.745062351E0
1.036688315E0,4.298690796E0,-5.652861595E-1,3.615343332E0
1.053690134E0,4.437709332E0,2.057662010E-1,3.347483635E0
1.070695393E0,4.634213448E0,6.959476471E-1,2.762931347E0
1.087677477E0,4.775584698E0,9.299430847E-1,2.030387402E0
