"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.193896200E-2,1.529887676E0,7.204985619E-1,-3.200206757E-1
4.193896200E-2,1.494796276E0,7.146248817E-1,-3.061733246E-1
5.193896200E-2,1.459709406E0,7.089009285E-1,-2.922344208E-1
6.193896200E-2,1.537985802E0,8.004026413E-1,-3.644456863E-1
7.193896200E-2,1.605962992E0,8.912439346E-1,-4.310169220E-1
8.193896200E-2,1.668074846E0,9.792847633E-1,-4.925460815E-1
9.193896200E-2,1.725596428E0,1.066339016E0,-5.505628586E-1
1.019389620E-1,1.771667242E0,1.156607151E0,-6.053972244E-1
1.119389620E-1,1.800845623E0,1.245354414E0,-6.536407471E-1
1.219389620E-1,1.803112268E0,1.315152645E0,-6.853609085E-1
1.319389620E-1,1.764914274E0,1.354343653E0,-6.925783157E-1
1.419389620E-1,1.682660818E0,1.360550880E0,-6.732206345E-1
1.519389620E-1,1.557312012E0,1.342493534E0,-6.300516129E-1
1.619389620E-1,1.373234034E0,1.311035156E0,-5.606737137E-1
1.719390380E-1,1.182212114E0,1.287030935E0,-4.876956940E-1
1.819390380E-1,9.968802929E-1,1.279034138E0,-4.191446304E-1
1.919390380E-1,8.080329895E-1,1.294378996E0,-3.553667068E-1
2.019390380E-1,6.221308708E-1,1.336101770E0,-3.001737595E-1
2.119390380E-1,4.517197609E-1,1.402061224E0,-2.580327988E-1
2.219390380E-1,2.924602032E-1,1.489080667E0,-2.261343002E-1
2.319390380E-1,1.272397041E-1,1.592461348E0,-1.943807602E-1
2.419390380E-1,-5.892801285E-2,1.706306219E0,-1.517877579E-1
2.519390380E-1,-2.832050323E-1,1.825894833E0,-8.521842957E-2
2.619390380E-1,-5.639572144E-1,1.945680380E0,2.216053009E-2
2.719390380E-1,-9.081382751E-1,2.062986612E0,1.835269928E-1
2.819390380E-1,-1.295814037E0,2.183538437E0,3.945074081E-1
2.919390380E-1,-1.702434063E0,2.318019629E0,6.430387497E-1
3.019390380E-1,-2.105177402E0,2.477477074E0,9.131002426E-1
3.119390380E-1,-2.489107609E0,2.671332121E0,1.190544605E0
3.219390380E-1,-2.843395710E0,2.930780649E0,1.454005718E0
3.319390380E-1,-3.174046040E0,3.241463661E0,1.716012478E0
3.419390380E-1,-3.481163502E0,3.603030682E0,1.980628014E0
3.519390380E-1,-3.761859894E0,4.011301041E0,2.250915527E0
3.619390380E-1,-4.008793831E0,4.458344936E0,2.524296284E0
3.719390380E-1,-4.215328217E0,4.938832760E0,2.796156406E0
3.819390380E-1,-4.373847961E0,5.450625420E0,3.057866573E0
3.919390380E-1,-5.033165455E0,-5.632057786E-1,3.747996807E0
4.019390380E-1,-3.733049870E0,-3.758565903E0,3.319008827E0
4.119390380E-1,-2.481365681E0,-6.411596298E0,2.927205563E0
4.219390710E-1,-1.356225491E0,-8.686967850E0,2.596875668E0
4.319390710E-1,-2.305288315E-1,-1.069000244E1,2.365904808E0
4.419390710E-1,8.488302231E-1,-1.254065704E1,2.260960817E0
4.519390710E-1,1.794787407E0,-1.410130501E1,2.255823851E0
4.619390710E-1,2.498045921E0,-1.531983757E1,2.497088909E0
4.719390370E-1,3.091191769E0,-1.605722618E1,2.981826305E0
4.819390370E-1,3.682747364E0,-1.615454483E1,3.912195683E0
4.919390370E-1,4.298481941E0,-1.591612148E1,4.887677193E0
5.019390370E-1,4.994459629E0,-1.532753372E1,5.792336464E0
5.119390370E-1,5.702789307E0,-1.459019756E1,6.588392735E0
5.219390370E-1,6.348036766E0,-1.379325485E1,7.268458366E0
5.319390370E-1,6.877042770E0,-1.283549976E1,7.675937653E0
5.419390370E-1,7.350806713E0,-1.129211426E1,7.599288464E0
5.519390370E-1,8.058320999E0,-9.991167068E0,7.280512333E0
5.619390370E-1,8.784402847E0,-8.636525154E0,6.936603546E0
5.719390370E-1,9.378523827E0,-7.326559067E0,6.660890579E0
5.819390370E-1,9.738313675E0,-6.039178848E0,6.392976761E0
5.919390370E-1,9.925485611E0,-4.933794022E0,6.106802940E0
6.019390370E-1,9.692852020E0,-3.802117348E0,5.800163269E0
6.119390370E-1,9.385508537E0,-2.762663841E0,5.532569885E0
6.219390370E-1,8.978475571E0,-1.752944946E0,5.271224499E0
6.319390370E-1,8.519766808E0,-8.327665329E-1,5.020920277E0
6.419390370E-1,8.011878967E0,6.770229340E-2,4.777177334E0
6.519390370E-1,7.575204372E0,9.075250626E-1,4.570937157E0
6.619390370E-1,7.198247910E0,1.746528625E0,4.384940624E0
6.719390700E-1,6.877653122E0,2.496483803E0,4.203417778E0
6.819390700E-1,6.955594540E0,2.508649826E0,4.258098125E0
6.919390700E-1,6.338200092E0,3.734437466E0,3.810369492E0
7.019390700E-1,6.066655159E0,4.182181358E0,3.588168859E0
7.119390700E-1,5.811396599E0,4.469898224E0,3.398318529E0
7.219390360E-1,5.453205585E0,4.595781803E0,3.325196505E0
7.319390360E-1,5.114979267E0,4.671659470E0,3.334031582E0
7.419390360E-1,4.778058052E0,4.676388741E0,3.424748182E0
7.519390360E-1,4.407598495E0,4.624749660E0,3.535083294E0
7.619390360E-1,3.983249187E0,4.523099422E0,3.649678707E0
7.719390360E-1,3.561491013E0,4.433019161E0,3.747299194E0
7.819390360E-1,3.231667042E0,4.397735119E0,3.823372841E0
7.919390360E-1,3.080753803E0,4.411802292E0,3.867350578E0
8.019390360E-1,3.192256689E0,4.457535744E0,3.855105877E0
8.119390360E-1,3.415481567E0,4.522315979E0,3.812677860E0
8.219390360E-1,3.752345800E0,4.643362045E0,3.690236568E0
8.319390360E-1,4.103106976E0,4.729898930E0,3.505417585E0
8.419390360E-1,4.472946167E0,4.719199657E0,3.201941967E0
8.519390360E-1,4.826841354E0,4.669967175E0,2.885512352E0
8.619390360E-1,5.183738232E0,4.576944828E0,2.574081898E0
8.719390360E-1,5.529694080E0,4.414423466E0,2.266481400E0
8.819390360E-1,5.888569355E0,4.204708099E0,1.954934597E0
8.919390360E-1,6.190484524E0,3.930216312E0,1.643769741E0
9.019390360E-1,6.457306862E0,3.489961624E0,1.307050586E0
9.119390360E-1,6.673664570E0,2.950363159E0,9.541904926E-1
9.219390690E-1,6.871693611E0,2.116394997E0,6.018062234E-1
9.319390690E-1,7.065823555E0,1.142429352E0,2.774257958E-1
9.419390690E-1,7.203009129E0,-8.841323853E-2,-1.627719402E-2
9.519390690E-1,7.246474266E0,-1.392180443E0,-2.712023854E-1
9.619390690E-1,7.093708992E0,-2.788862228E0,-4.919775128E-1
9.719390350E-1,6.780529499E0,-4.024440765E0,-6.869511604E-1
9.819390350E-1,6.252838612E0,-5.137466431E0,-8.223194480E-1
9.919390350E-1,5.610473633E0,-6.007160187E0,-9.292500615E-1
1.001939035E0,4.957838535E0,-6.664187431E0,-1.018153548E0
1.011939035E0,4.346883297E0,-7.169002533E0,-1.076514006E0
1.021939035E0,3.812077045E0,-7.373007774E0,-1.026349187E0
1.031939035E0,3.393598557E0,-7.555741310E0,-8.843208551E-1
1.041939035E0,2.852926254E0,-7.594258308E0,-5.364204049E-1
1.051939035E0,2.311825752E0,-7.758748055E0,-1.499246061E-1
1.061939035E0,1.721355438E0,-7.999650955E0,2.525169551E-1
1.071939035E0,1.036906242E0,-8.247330666E0,6.164730787E-1
1.081939035E0,2.096586227E-1,-8.474637032E0,9.105781317E-1
1.091939035E0,-5.351033211E-1,-8.701940536E0,1.171854258E0
1.101939035E0,-1.190383434E0,-8.870523453E0,1.491549730E0
1.111939035E0,-1.839170933E0,-9.006593704E0,1.782635689E0
1.121939035E0,-2.617986679E0,-8.970190048E0,2.222176313E0
