"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.919389620E-1,3.505111217E0,-1.393425345E0,8.499714851E0
4.019389620E-1,4.838681698E0,-5.166986465E0,7.870040417E0
4.119389620E-1,6.060023785E0,-8.413523674E0,7.309797287E0
4.219394620E-1,7.103895664E0,-1.128896046E1,6.818985939E0
4.319394620E-1,8.107066154E0,-1.389385128E1,6.414365768E0
4.419394620E-1,9.026439667E0,-1.634342003E1,6.112696171E0
4.519394620E-1,9.778219223E0,-1.848622894E1,5.890035629E0
4.619394620E-1,1.025705910E1,-2.026512146E1,5.890035629E0
4.719394620E-1,1.059703636E1,-2.155080795E1,6.088754177E0
4.819394620E-1,1.090349388E1,-2.218527222E1,6.680121899E0
4.919394620E-1,1.119798088E1,-2.246299934E1,7.276278019E0
5.019394620E-1,1.154035187E1,-2.235286522E1,7.783848763E0
5.119394620E-1,1.187314510E1,-2.204401398E1,8.181286812E0
5.219394620E-1,1.213171959E1,-2.162023926E1,8.475772858E0
5.319394620E-1,1.227058315E1,-2.098098755E1,8.530839920E0
5.419394620E-1,1.235437965E1,-1.970727348E1,8.164526939E0
5.519394620E-1,1.266083813E1,-1.864424706E1,7.613860607E0
5.619394620E-1,1.298405552E1,-1.749742508E1,7.067982674E0
5.719394620E-1,1.321150398E1,-1.635299683E1,6.620266914E0
5.819394620E-1,1.325459957E1,-1.519180870E1,6.206069946E0
5.919394620E-1,1.317559147E1,-1.418115616E1,5.801449776E0
6.019394620E-1,1.272308731E1,-1.312052441E1,5.406406879E0
6.119394620E-1,1.222988129E1,-1.213650799E1,5.073612690E0
6.219394620E-1,1.166245556E1,-1.117164421E1,4.766855717E0
6.319394620E-1,1.105432892E1,-1.029057789E1,4.477157116E0
6.419394620E-1,1.040789413E1,-9.423876762E0,4.194641590E0
6.519394620E-1,9.845256805E0,-8.612242699E0,3.945644379E0
6.619394620E-1,9.356839180E0,-7.795820236E0,3.711012602E0
6.719394990E-1,8.940248489E0,-7.063194275E0,3.476380825E0
6.819394990E-1,8.581118584E0,-6.400000572E0,3.229778051E0
6.919394990E-1,8.265083313E0,-5.844545841E0,2.973598480E0
7.019394990E-1,7.956231594E0,-5.399224281E0,2.695871115E0
7.119394990E-1,7.683292389E0,-5.109525681E0,2.449268341E0
7.219394650E-1,7.324162483E0,-4.977844715E0,2.317587137E0
7.319394650E-1,6.993762493E0,-4.893748283E0,2.264914751E0
7.419394650E-1,6.668150902E0,-4.879383087E0,2.291250944E0
7.519394650E-1,6.311414719E0,-4.920383930E0,2.336740971E0
7.619394650E-1,5.902006626E0,-5.011363506E0,2.391807556E0
7.719394650E-1,5.494992256E0,-5.092766285E0,2.446874142E0
7.819394650E-1,5.176563263E0,-5.121496677E0,2.492363930E0
7.919394650E-1,5.023334503E0,-5.104737282E0,2.513911724E0
8.019394650E-1,5.111919880E0,-5.061641693E0,2.487575531E0
8.119394650E-1,5.296273232E0,-5.004180908E0,2.442085743E0
8.219394650E-1,5.585971832E0,-4.893748283E0,2.329558372E0
8.319394650E-1,5.890035629E0,-4.819528103E0,2.169146776E0
8.419394650E-1,6.218040943E0,-4.843470097E0,1.905784607E0
8.519394650E-1,6.538864136E0,-4.906018734E0,1.644816518E0
8.619394650E-1,6.874052525E0,-5.011363506E0,1.400607944E0
8.719394650E-1,7.211634636E0,-5.183745861E0,1.163581967E0
8.819394650E-1,7.580341816E0,-5.399224281E0,9.193734527E-1
8.919394650E-1,7.915530205E0,-5.674557209E0,6.727706790E-1
9.019394650E-1,8.241141319E0,-6.110301971E0,3.998316824E-1
9.119394650E-1,8.542811394E0,-6.639420509E0,1.101332754E-1
9.219394980E-1,8.866027832E0,-7.453449249E0,-1.795651317E-1
9.319394980E-1,9.201216698E0,-8.401553154E0,-4.453215301E-1
9.419394980E-1,9.500492096E0,-9.598653793E0,-6.847416759E-1
