"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.343593440E-1,3.488302231E-1,3.808043003E-1,-5.805873871E-2
1.513837390E-1,1.417646408E-1,8.302798271E-1,-1.334381104E-2
1.683864550E-1,-1.982972622E-1,1.224256516E0,1.370239258E-2
1.853957220E-1,-4.651362896E-1,1.406498194E0,8.841657639E-1
2.024019190E-1,-5.611553192E-1,1.684076309E0,9.181327820E-1
2.194208200E-1,-3.807575703E-1,1.715845108E0,9.806118011E-1
2.364118380E-1,-3.948979378E-1,1.806762934E0,7.530689240E-1
2.534193550E-1,-1.011147499E0,2.210164309E0,8.150396347E-1
2.704168530E-1,-1.394319773E0,2.540162563E0,4.510526657E-1
2.874346860E-1,-1.559889555E0,2.759451628E0,4.331550598E-1
3.044374330E-1,-1.507862568E0,2.923338652E0,5.952548981E-1
3.214389910E-1,-1.042189360E0,2.788578987E0,8.540925980E-1
3.384492750E-1,-1.721682549E-1,2.198009968E0,9.192485809E-1
3.554553380E-1,1.609741807E0,2.924357176E0,1.392433167E0
3.724591430E-1,2.635991096E0,2.891968727E0,9.486865997E-2
3.894671800E-1,3.245929241E0,1.480045795E0,1.624870300E-1
4.064732330E-1,3.121447563E0,7.899055481E-1,-5.286617279E-1
4.234792350E-1,2.088239670E0,9.173095226E-3,-3.811217308E0
4.404850750E-1,1.925321102E0,-3.650851846E-1,-5.108872414E0
4.574810670E-1,1.625411630E0,-3.097922802E-1,-5.599493980E0
4.744936710E-1,1.245476007E0,-1.029522717E-1,-5.406765938E0
4.915029590E-1,7.613465786E-1,2.066497505E-1,-4.318974018E0
5.085090230E-1,-2.016336679E0,1.567151845E-1,-6.594924927E-1
5.255016270E-1,-2.821535826E0,1.826881170E-1,-2.470139027E0
5.425207830E-1,-3.149449348E0,4.865138233E-1,-2.632271767E0
5.595267540E-1,-1.596996784E0,1.443548203E0,-1.144161224E0
5.765321060E-1,7.447123528E-2,1.845028758E0,3.288707733E-1
5.935203460E-1,1.941640854E0,1.412135363E0,-1.155519485E-1
6.105447920E-1,3.583530903E0,1.311562061E0,-2.312383652E-1
6.275505490E-1,3.070263386E0,1.767463207E0,-6.639890671E-1
6.445595210E-1,5.141279697E-1,3.024008751E0,-1.033873558E0
6.615494830E-1,8.598255515E-1,3.028625488E0,-2.244360447E0
6.785651480E-1,2.256519794E0,1.815878630E0,-2.308007240E0
6.955744050E-1,2.222258329E0,7.563977242E-1,-3.456439495E0
7.125805500E-1,1.836736083E0,1.828610897E-1,-6.440572739E0
7.295847730E-1,1.791798711E0,-1.104535460E0,-6.555759907E0
7.465923620E-1,1.004009485E0,1.525731087E-1,-2.947744370E0
7.636103360E-1,4.254167080E-1,1.319912195E0,-5.757341385E-1
7.806041120E-1,1.265964508E-1,1.254432917E0,-7.525978088E-1
