"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.406937200E-2,6.956228018E-1,-2.060906649E0,-1.044121385E0
4.406937200E-2,7.370089293E-1,-2.188577414E0,-9.876163602E-1
5.406937200E-2,7.664831877E-1,-2.271502495E0,-1.091158032E0
6.406937200E-2,7.741189599E-1,-2.276694775E0,-1.240056396E0
7.406937200E-2,7.539604306E-1,-2.265088320E0,-1.456150055E0
8.406937200E-2,7.105889916E-1,-2.229047298E0,-1.646739960E0
9.406937200E-2,6.623306274E-1,-2.198809385E0,-1.771509171E0
1.040693720E-1,6.223189831E-1,-2.117564440E0,-1.832748413E0
1.140693720E-1,5.480988622E-1,-2.012953758E0,-1.878257871E0
1.240693720E-1,4.436408877E-1,-1.904830575E0,-1.928807020E0
1.340693720E-1,3.318525553E-1,-1.824654460E0,-1.966986060E0
1.440693720E-1,1.980730593E-1,-1.710422635E0,-1.981035948E0
1.540693720E-1,7.635815442E-2,-1.653154016E0,-1.947132945E0
1.640693720E-1,2.138028294E-2,-1.564273119E0,-1.890017033E0
1.740693720E-1,2.901609987E-3,-1.404684663E0,-1.812284470E0
1.840693720E-1,3.924809024E-2,-1.391092896E0,-1.736689925E0
1.940693720E-1,9.132435173E-2,-1.331380844E0,-1.692707539E0
2.040693720E-1,1.094975919E-1,-1.220508814E0,-1.688126087E0
2.140693720E-1,1.021672115E-1,-1.162171125E0,-1.690722227E0
2.240693720E-1,6.551529467E-2,-1.084133148E0,-1.656666517E0
2.340693720E-1,1.802052557E-2,-1.029307961E0,-1.617876649E0
2.440693720E-1,-5.024366826E-2,-1.051146388E0,-1.559386253E0
2.540693720E-1,-1.076650023E-1,-1.161713004E0,-1.446834326E0
2.640693720E-1,-1.530217379E-1,-1.216079950E0,-1.290605545E0
2.740693720E-1,-1.824959964E-1,-1.296103358E0,-1.142776132E0
2.840693720E-1,-2.193006277E-1,-1.500132322E0,-9.518807530E-1
2.940693720E-1,-2.718350291E-1,-1.704466701E0,-8.367326856E-1
3.040693720E-1,-2.997821271E-1,-1.875967145E0,-8.009970784E-1
3.140693720E-1,-3.057380617E-1,-2.122909546E0,-7.845036983E-1
3.240693720E-1,-3.251330256E-1,-2.268906355E0,-7.732026577E-1
3.340693720E-1,-4.298964143E-1,-2.506074667E0,-6.838636398E-1
3.440693720E-1,-6.113234162E-1,-2.426967621E0,-6.146831512E-1
3.540693720E-1,-8.353582025E-1,-2.306474447E0,-5.189300179E-1
3.640693720E-1,-1.052062631E0,-1.780824900E0,-5.083925724E-1
3.740693720E-1,-1.211651206E0,-1.076344609E0,-5.688682795E-1
3.840693720E-1,-1.395368934E0,-2.674062550E-1,-6.577491760E-1
3.940693720E-1,-1.535104394E0,-4.138612002E-2,-7.745771408E-1
4.040693720E-1,-1.627344966E0,6.551529467E-2,-8.836165667E-1
4.140693720E-1,-1.753794074E0,4.303545654E-1,-9.651671052E-1
4.240693720E-1,-1.888948083E0,1.159116745E0,-1.022130251E0
4.340693720E-1,-1.925599933E0,1.642158508E0,-1.059851170E0
4.440693720E-1,-1.877036214E0,1.987755537E0,-1.072832108E0
4.540693720E-1,-1.717905760E0,1.934304833E0,-1.041830659E0
4.640693720E-1,-1.478293896E0,1.602299571E0,-9.870055318E-1
4.740693720E-1,-1.239903688E0,1.264338374E0,-9.332493544E-1
4.840693720E-1,-8.860600591E-1,8.326093554E-1,-8.413141370E-1
4.940693720E-1,-4.726569951E-1,4.462370574E-1,-7.151705027E-1
5.040693720E-1,-1.467603743E-1,-8.872817457E-2,-5.839871764E-1
5.140693720E-1,1.682933718E-1,-1.213941932E0,-3.952298164E-1
5.240693720E-1,3.627012372E-1,-1.520138144E0,-2.477058619E-1
5.340693720E-1,5.791002512E-1,2.072360367E-1,-9.865473956E-2
5.440693720E-1,6.635523438E-1,9.595165849E-1,-2.092213556E-2
5.540693720E-1,6.792821288E-1,8.648324609E-1,5.131268129E-2
