"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.193896200E-2,1.705841124E-1,-2.452623993E-1,3.281873465E-1
2.627234400E-2,1.705841124E-1,-2.452623993E-1,3.281873465E-1
3.627234400E-2,1.705841124E-1,-2.452623993E-1,3.281873465E-1
4.627234400E-2,1.705841124E-1,-2.452623993E-1,3.281873465E-1
5.627234400E-2,-9.411906004E-1,1.195768714E0,4.949535728E-1
6.627234400E-2,-8.055785298E-1,1.168890595E0,6.617197990E-1
7.627234400E-2,-6.998988390E-1,1.206153393E0,9.140071273E-1
8.627234400E-2,-6.320928335E-1,1.235474944E0,1.127199054E0
9.627234400E-2,-6.436992288E-1,1.135293007E0,1.243263483E0
1.062723440E-1,-6.235406995E-1,9.312640429E-1,1.271974206E0
1.162723440E-1,-4.237877727E-1,5.739079118E-1,1.209665895E0
1.262723440E-1,-1.256855279E-1,-3.054326226E-4,9.958630800E-1
1.362723440E-1,1.828014255E-1,-6.484334469E-1,7.008151412E-1
1.462723440E-1,4.063780904E-1,-1.269072533E0,4.558582008E-1
1.562723440E-1,4.815145433E-1,-2.119396925E0,1.369865239E-1
1.662723440E-1,3.666718602E-1,-2.292882681E0,1.786780916E-2
1.762724100E-1,2.005165219E-1,-2.218967915E0,9.544769675E-2
1.862724100E-1,3.375030309E-2,-2.143220663E0,4.033237696E-1
1.962724100E-1,-1.391245574E-1,-1.967291474E0,7.576256394E-1
2.062724100E-1,-3.504839242E-1,-1.723556280E0,9.305005074E-1
2.162724100E-1,-5.972734690E-1,-1.609935403E0,9.286679029E-1
2.262724100E-1,-8.086328506E-1,-1.721112847E0,8.859072924E-1
2.362724100E-1,-9.295842052E-1,-1.997834802E0,8.859072924E-1
2.462724100E-1,-9.735664725E-1,-2.476753235E0,9.225592613E-1
2.562724100E-1,-9.137017131E-1,-3.178637266E0,1.016021609E0
2.662724100E-1,-7.457137704E-1,-3.966653585E0,1.212720275E0
2.762724100E-1,-5.606215596E-1,-4.524984360E0,1.502881169E0
2.862724100E-1,-4.476115108E-1,-4.810869217E0,1.829083204E0
2.962724100E-1,-4.787656367E-1,-4.854240894E0,2.111303091E0
3.062724100E-1,-6.626361012E-1,-4.736954689E0,2.345875263E0
3.162724100E-1,-1.218523502E0,-4.446793556E0,2.669633865E0
3.262724100E-1,-1.677894115E0,-4.300185680E0,2.896875620E0
3.362724100E-1,-2.109164953E0,-4.178623676E0,3.164434671E0
3.462724100E-1,-2.450638533E0,-4.050342083E0,3.466813087E0
3.562724100E-1,-2.701093435E0,-3.854865074E0,3.749643564E0
3.662724100E-1,-2.895959377E0,-3.589749575E0,4.020867825E0
3.762724100E-1,-3.051119089E0,-3.219565392E0,4.308585167E0
3.862724100E-1,-3.161685705E0,-2.663067102E0,4.682435036E0
3.962724100E-1,-3.202003002E0,-1.926974416E0,5.017799854E0
4.062724100E-1,-3.242930889E0,-1.322217822E0,5.243208885E0
4.162724100E-1,-3.308904409E0,-9.917397499E-1,5.384318829E0
4.262724430E-1,-3.431077480E0,-8.817839622E-1,5.476559639E0
4.362724430E-1,-3.596010923E0,-8.567385077E-1,5.532759190E0
4.462724430E-1,-3.749948978E0,-7.919867635E-1,5.467396736E0
4.562724430E-1,-3.952145338E0,-7.229590416E-1,5.354997635E0
4.662724430E-1,-4.155563354E0,-9.056077003E-1,5.414251328E0
4.762724090E-1,-4.358981609E0,-1.192714334E0,5.555972099E0
4.862724090E-1,-4.366922855E0,-1.482875347E0,5.716018677E0
4.962724090E-1,-4.099974632E0,-1.768149495E0,5.781381607E0
5.062724090E-1,-3.655875683E0,-2.106568813E0,5.708688259E0
5.162724090E-1,-3.147635937E0,-2.427273035E0,5.505881310E0
5.262724090E-1,-2.563648701E0,-2.642297506E0,5.226104736E0
5.362724090E-1,-1.800678015E0,-2.703994989E0,4.941441536E0
5.462724090E-1,-1.085354805E0,-2.899471998E0,4.852255344E0
5.562724090E-1,-7.493789196E-1,-3.098003149E0,4.682435036E0
5.662724090E-1,-6.449210048E-1,-2.846326590E0,4.114330292E0
5.762724090E-1,-6.333145499E-1,-2.414444923E0,3.453984737E0
5.862724090E-1,-5.722280145E-1,-1.944689512E0,2.841286898E0
5.962724090E-1,-4.586070776E-1,-1.459051609E0,2.313499451E0
6.062724090E-1,-3.724750876E-1,-1.035111189E0,1.941482425E0
6.162724090E-1,-3.639229834E-1,-4.053090811E-1,1.686140776E0
6.262724090E-1,-4.561636150E-1,1.401935667E-1,1.590845823E0
6.362724090E-1,-6.204863787E-1,8.127561808E-1,1.510822415E0
6.462724090E-1,-8.184067011E-1,1.501201391E0,1.420414448E0
6.562724090E-1,-9.925032854E-1,2.076025486E0,1.311069489E0
6.662724090E-1,-1.091463447E0,2.423607826E0,1.182787776E0
6.762724420E-1,-1.106735110E0,2.529287577E0,1.014189005E0
6.862724420E-1,-1.067028880E0,2.408946991E0,8.071057200E-1
6.962724420E-1,-1.008385777E0,2.152383804E0,5.835290551E-1
7.062724420E-1,-9.503536224E-1,1.824959874E0,3.599523604E-1
7.162724420E-1,-9.002626538E-1,1.476766706E0,1.608102769E-1
7.262724080E-1,-8.623890281E-1,1.121243119E0,3.985895589E-2
7.362724080E-1,-8.330674767E-1,8.109236360E-1,-2.489275858E-2
7.462724080E-1,-7.927503586E-1,5.726861954E-1,-7.376197726E-2
7.562724080E-1,-7.151705027E-1,4.547891617E-1,-9.819658846E-2
7.662724080E-1,-5.520694852E-1,3.863722682E-1,-5.849034712E-2
7.762724080E-1,-4.451680481E-1,3.326161206E-1,1.420261711E-2
7.862724080E-1,-3.315471113E-1,2.037235647E-1,1.351539344E-1
7.962724080E-1,-1.818851233E-1,1.130100712E-2,2.884811163E-1
8.062724080E-1,8.093964309E-3,-2.611449063E-1,3.880521357E-1
8.162724080E-1,2.109012306E-1,-5.482515693E-1,4.161519408E-1
8.262724080E-1,4.222606122E-1,-8.775079250E-1,3.654501438E-1
8.362724080E-1,6.452264190E-1,-1.220203280E0,2.695443034E-1
8.462724080E-1,8.480336666E-1,-1.486540556E0,1.485929638E-1
8.562724080E-1,9.854783416E-1,-1.598939776E0,2.519819140E-2
8.662724080E-1,1.019686818E0,-1.614822268E0,-1.043052375E-1
8.762724080E-1,9.714284539E-1,-1.537242413E0,-2.735149264E-1
8.862724080E-1,9.109528065E-1,-1.341765523E0,-4.867068827E-1
8.962724080E-1,8.816312551E-1,-1.190270901E0,-7.286095023E-1
9.062724080E-1,8.694139719E-1,-1.137125611E0,-9.778425694E-1
9.162724080E-1,8.602510095E-1,-1.094365120E0,-1.352302909E0
9.262724410E-1,8.290968537E-1,-9.978483915E-1,-1.554499388E0
9.362724410E-1,7.539604306E-1,-7.913759351E-1,-1.759139180E0
9.462724410E-1,6.220135093E-1,-5.183191895E-1,-2.024865627E0
9.562724410E-1,4.558582008E-1,-1.615738571E-1,-2.263103008E0
9.662724410E-1,3.153591752E-1,2.623666227E-1,-2.533105373E0
9.762724070E-1,1.889100820E-1,6.398813725E-1,-2.754849434E0
9.862724070E-1,1.101084575E-1,8.927795291E-1,-2.898402929E0
9.962724070E-1,1.211040318E-1,9.648616314E-1,-2.964987278E0
1.006272407E0,2.316706479E-1,7.822129726E-1,-2.977204561E0
1.016272407E0,3.904955983E-1,3.790418804E-1,-2.988811016E0
1.026272407E0,5.010622144E-1,-1.426370293E-1,-3.035847664E0
