"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.616967000E-3,1.388636947E0,3.818751812E0,8.892364502E0
1.260496700E-2,1.383848548E0,3.813963413E0,8.844480515E0
2.261696700E-2,1.367089152E0,3.811569214E0,8.820538521E0
3.262296700E-2,1.340752959E0,3.804386616E0,8.806173325E0
4.262696700E-2,1.312022567E0,3.794809580E0,8.820538521E0
5.262996700E-2,1.288080573E0,3.782838583E0,8.870816231E0
6.263236700E-2,1.319205165E0,3.761290789E0,8.949825287E0
7.263436700E-2,1.338358760E0,3.758896589E0,9.014469147E0
8.263608100E-2,1.309628367E0,3.756502390E0,9.043199539E0
9.263758100E-2,1.273715258E0,3.737348795E0,9.055170059E0
1.026389140E-1,1.230619669E0,3.715801001E0,9.055170059E0
1.126401140E-1,1.201889277E0,3.706224203E0,9.045593262E0
1.226412040E-1,1.165976286E0,3.711012602E0,9.002497673E0
1.326422040E-1,1.137245774E0,3.711012602E0,8.949825287E0
1.426431270E-1,1.122880578E0,3.689464808E0,8.933065414E0
1.526439840E-1,1.115697980E0,3.667917013E0,8.942642212E0
1.626447840E-1,1.139639974E0,3.670311213E0,8.957007408E0
1.726455340E-1,1.170764685E0,3.670311213E0,9.000102997E0
1.826462390E-1,1.209071875E0,3.663128614E0,9.074323654E0
1.926469050E-1,1.249773264E0,3.648763418E0,9.131784439E0
2.026475360E-1,1.254561663E0,3.648763418E0,9.138967514E0
2.126481360E-1,1.244984865E0,3.648763418E0,9.107842445E0
2.226487070E-1,1.211466074E0,3.667917013E0,8.909123421E0
2.326492520E-1,1.185129881E0,3.708618402E0,8.734347343E0
2.426497730E-1,1.192312479E0,3.742137194E0,8.581118584E0
2.526502730E-1,1.216254473E0,3.768473387E0,8.447042465E0
2.626507530E-1,1.259350061E0,3.773261786E0,8.315361977E0
2.726512140E-1,1.316810966E0,3.778050184E0,8.188468933E0
2.826516580E-1,1.386242747E0,3.804386616E0,8.073547363E0
2.926520860E-1,1.453280449E0,3.830722809E0,7.980173588E0
3.026524990E-1,1.525106430E0,3.861847401E0,7.891588211E0
3.126528990E-1,1.582567334E0,3.897760391E0,7.814973831E0
3.226528990E-1,1.594538331E0,3.837905407E0,7.707234383E0
3.326528990E-1,1.620874524E0,3.770867586E0,7.587524414E0
