"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.601258700E-2,6.212078333E-1,-1.647203445E0,7.947921753E-2
6.300700300E-2,-1.996771544E-1,-2.652925014E0,1.074151993E-1
8.002042200E-2,7.480824739E-2,-1.789197922E0,5.641412735E-1
9.703699300E-2,1.085034609E0,-1.326703191E0,-4.893541336E-1
1.140381940E-1,8.349454999E-1,-8.478242755E-1,-7.808589935E-2
1.310182210E-1,-5.251147747E-1,-2.996674180E-1,7.178096771E-1
1.480151540E-1,-9.212237000E-1,4.043674767E-1,-3.896799088E-1
1.650358650E-1,-2.753155828E-1,1.232684255E-1,-4.791069031E-2
1.820418370E-1,-7.183185220E-2,-1.044953585E0,1.981830597E-1
1.990345650E-1,2.878062725E-1,-1.692144871E0,-1.774969101E-1
2.160568420E-1,1.372574329E0,-1.822682261E0,-5.313091278E-1
2.330594170E-1,1.280981660E0,-1.189940453E0,6.148996353E-1
2.500652870E-1,7.373194695E-1,-9.691101909E-1,3.428655624E0
2.670727340E-1,1.880486131E0,-2.440592051E-1,3.158339500E0
2.840770970E-1,1.743532896E0,-1.948769212E0,1.289955139E0
3.010860200E-1,7.579336166E-1,-4.472559929E0,1.760756493E0
3.180891220E-1,1.459602833E0,-4.425719738E0,8.562211990E-1
3.350948190E-1,2.292136431E0,-2.948523045E0,1.024188995E-1
3.521007210E-1,2.484746695E0,-3.174602985E0,1.634594917E0
3.691066820E-1,1.812831640E0,-3.224854708E0,2.977884293E0
3.860984120E-1,1.790410995E0,-2.645978928E0,1.952295303E0
4.031218690E-1,2.641861439E0,-4.312262535E0,2.975483894E0
4.201245250E-1,3.279617548E0,-5.169309616E0,1.572712898E0
4.371303450E-1,2.705564737E0,-3.118019581E0,7.197589874E-1
4.541362550E-1,2.371379852E0,-2.401554346E0,1.040546417E0
4.711421160E-1,2.947861671E0,-2.438943386E0,2.686338425E-1
4.881476700E-1,4.186090469E0,-3.215731859E0,-4.171733856E-1
5.051538850E-1,4.091170788E0,-3.349995136E0,-2.006301403E0
5.221468270E-1,2.909797907E0,-2.102586985E0,-1.643835068E0
5.391622580E-1,2.623434782E0,-2.003799915E0,-1.014173985E0
5.561717190E-1,2.799028397E0,-2.208465099E0,-1.147552013E0
5.731610890E-1,3.955318928E0,-2.880688667E0,-2.023816109E0
5.901833880E-1,3.605426788E0,-2.336154938E0,-2.500368595E0
6.071896550E-1,2.832327366E0,-1.455238819E0,-2.978703022E0
6.241953420E-1,2.259255886E0,-2.193505049E0,-3.111783504E0
6.412011210E-1,1.459986687E0,-3.001507521E0,-3.061221123E0
6.582072140E-1,3.282833099E-2,-3.527694225E0,-3.305975914E0
6.752130020E-1,-7.198958397E-1,-3.862869740E0,-3.866496801E0
6.922222390E-1,-4.201951027E-1,-4.063907623E0,-5.162768841E0
7.092248130E-1,-4.311676025E-1,-3.956101656E0,-5.871393204E0
7.262279570E-1,-1.804255486E0,-3.093291759E0,-6.156067371E0
7.432366140E-1,-4.273636341E0,-3.217752457E0,-5.739889145E0
7.602424540E-1,-6.156763077E0,-3.039868355E0,-6.457918644E0
7.772515390E-1,-6.789878368E0,-1.994259953E0,-6.047476292E0
7.942542540E-1,-4.969440937E0,-1.907494545E0,-5.070712090E0
8.112469620E-1,-2.093828678E0,-2.114017010E0,-3.844116449E0
8.282692300E-1,-3.761215210E-1,-2.879680634E0,-2.691729307E0
8.452721390E-1,-8.236179352E-1,-3.741073370E0,-1.440881252E0
8.622799220E-1,-2.920745850E0,-4.401358604E0,-1.017729282E0
8.792807660E-1,-6.692512989E0,-4.392388344E0,-8.187484741E-1
8.962897800E-1,-8.743179321E0,-4.730331421E0,-1.190337181E0
9.132924550E-1,-8.933359146E0,-4.221418381E0,-1.718348026E0
9.303015510E-1,-7.831821442E0,-4.939574242E0,-9.980573654E-1
9.473137580E-1,-7.724663258E0,-4.462202072E0,1.689147949E-2
9.643134120E-1,-8.366985321E0,-4.117961407E0,2.984242439E-1
9.813192820E-1,-9.764011383E0,-2.767530441E0,1.324872017E0
