"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.734758000E-2,-1.789071560E-1,-5.622251034E-1,2.572506368E-1
3.227907800E-2,-1.789071560E-1,-5.622251034E-1,2.572506368E-1
4.227907800E-2,-1.789071560E-1,-5.622251034E-1,2.572506368E-1
5.227907800E-2,-1.789071560E-1,-5.622251034E-1,2.572506368E-1
6.227907800E-2,9.237046242E-1,-3.056387901E0,4.405102134E-1
7.227907800E-2,1.384297013E0,-3.527975798E0,-6.895141304E-2
8.227907800E-2,2.006157875E0,-3.763159037E0,-5.527566671E-1
9.227907800E-2,2.788065434E0,-4.256738186E0,-9.547060132E-1
1.022790780E-1,3.485673428E0,-5.315367699E0,-1.159345865E0
1.122790780E-1,3.961537361E0,-6.529156685E0,-1.188056588E0
1.222790780E-1,4.258418083E0,-7.222488880E0,-8.734609485E-1
1.322790780E-1,4.267580986E0,-7.457061291E0,-3.377321362E-1
1.422790780E-1,4.021402359E0,-7.702018261E0,3.085633218E-1
1.522791610E-1,2.768517733E0,-7.083211422E0,6.891323328E-1
1.622791610E-1,1.442329168E0,-3.752774239E0,1.106964231E0
1.722791610E-1,1.857793927E-1,-3.197115958E-1,1.618258357E0
1.822791610E-1,-6.639341712E-1,1.815873265E0,2.272495031E0
1.922799730E-1,-1.583286405E0,3.365638494E0,2.749580860E0
2.022799730E-1,-2.602209568E0,3.964897156E0,2.955442429E0
2.122799730E-1,-2.561892509E0,2.055943251E0,2.815554380E0
2.222799730E-1,-1.652925014E0,2.667190433E-1,2.224236727E0
2.322799730E-1,-9.015607238E-1,-1.370628923E-1,1.950569034E0
2.422799730E-1,-3.780492246E-1,-2.311361432E-1,1.527850389E0
2.522799730E-1,-1.471421719E-1,-2.146427780E-1,1.090470791E0
2.622799730E-1,-1.580613852E-2,-1.000291854E-2,7.758752108E-1
2.722800140E-1,8.559749275E-2,3.333033621E-1,5.584071875E-1
2.822800140E-1,1.039234474E-1,7.218136191E-1,4.221842289E-1
2.922800140E-1,1.473712362E-2,9.814313650E-1,3.482695520E-1
3.022800140E-1,-1.501964927E-1,1.018694162E0,2.719113827E-1
3.122800140E-1,-4.073707461E-1,1.297859550E0,2.297616899E-1
3.222800140E-1,-7.329619527E-1,1.892231464E0,3.048981130E-1
3.322800140E-1,-1.000520945E0,2.327778339E0,4.557818174E-1
3.422800140E-1,-1.220432401E0,2.566626787E0,4.734969139E-1
3.522800140E-1,-1.413465858E0,2.428571224E0,3.983604908E-1
3.622800140E-1,-1.581453800E0,1.887344480E0,2.835178375E-1
3.722800140E-1,-1.930257797E0,8.952993751E-1,1.521818042E-1
3.822800140E-1,-2.117182493E0,2.343431860E-1,3.123048507E-2
3.922800140E-1,-2.253405571E0,-2.048689276E-1,-1.196532324E-1
4.022800140E-1,-2.347478867E0,-3.142138124E-1,-2.693152130E-1
4.122800140E-1,-2.380465508E0,-1.352302879E-1,-4.177554548E-1
4.222800140E-1,-2.362750292E0,2.703842223E-1,-5.497023463E-1
4.322800140E-1,-2.283948898E0,6.931029558E-1,-6.553820372E-1
4.422800140E-1,-2.060982943E0,1.088943601E0,-6.761514544E-1
4.522799800E-1,-1.660255432E0,1.207451463E0,-8.300131559E-2
4.622799800E-1,-1.334053278E0,1.188514709E0,1.125900984E0
4.722799800E-1,-1.235704064E0,1.531210065E0,1.930410504E0
4.822799800E-1,-1.217988968E0,1.465236664E0,2.281657934E0
4.922795460E-1,-1.056109667E0,8.531496525E-1,2.381229162E0
5.022795460E-1,-7.494552732E-1,6.246860623E-1,2.216906309E0
5.122795460E-1,-4.122576714E-1,1.079169869E0,1.847332835E0
5.222795790E-1,-1.153008174E-2,1.304579139E0,1.121624947E0
5.322795790E-1,2.041053474E-1,1.196455956E0,5.700136423E-1
5.422795790E-1,3.122285008E-1,7.010442019E-1,1.760055423E-1
5.522795790E-1,2.969568670E-1,3.703370690E-2,-4.818199575E-2
5.622795790E-1,2.493093759E-1,-8.578838706E-1,-1.098793894E-1
5.722795450E-1,1.924989074E-1,-1.689271450E0,-8.605564386E-2
5.822795450E-1,2.047162205E-1,-2.477898598E0,-1.269836128E-1
5.922795450E-1,2.981785834E-1,-3.105867863E0,-3.762166202E-1
6.022795450E-1,5.046510696E-1,-3.595170975E0,-8.496372104E-1
6.122795450E-1,8.174140453E-1,-4.086306572E0,-1.434235215E0
6.222795450E-1,1.237078428E0,-4.537125111E0,-1.973629236E0
6.322795780E-1,1.720883727E0,-5.072243214E0,-2.382297993E0
6.422795780E-1,2.235843182E0,-5.370956421E0,-2.646802664E0
6.522795780E-1,2.735530853E0,-5.251226902E0,-2.881375074E0
6.622795780E-1,3.070285082E0,-4.648302555E0,-2.960176706E0
6.722795780E-1,3.016528845E0,-2.956816912E0,-2.115960836E0
6.822795780E-1,2.974990129E0,-2.967812538E0,-1.486769676E0
6.922795780E-1,2.894355774E0,-3.141909122E0,-1.296179652E0
7.022795780E-1,2.783178329E0,-3.019736052E0,-1.415298462E0
7.122795780E-1,2.614579678E0,-2.986138344E0,-1.627268672E0
7.222795780E-1,2.446591616E0,-2.996523142E0,-1.860619187E0
7.322795780E-1,2.362903118E0,-2.969034195E0,-2.038380861E0
7.422795780E-1,2.348853111E0,-2.957427740E0,-2.133676052E0
7.522795780E-1,2.383061647E0,-3.216434479E0,-2.185599566E0
7.622795780E-1,2.434985161E0,-3.547523499E0,-2.270509720E0
7.722796110E-1,2.494849920E0,-3.691076994E0,-2.409176111E0
7.822796110E-1,2.565099478E0,-3.658090115E0,-2.586327076E0
7.922796110E-1,2.637792587E0,-3.424739599E0,-2.756758451E0
8.022796110E-1,2.715983152E0,-3.129691839E0,-2.848999262E0
8.122796110E-1,2.798449993E0,-3.023401260E0,-2.844112158E0
8.222795770E-1,2.933451176E0,-3.128469944E0,-2.874044657E0
8.322795770E-1,2.983542204E0,-3.093039751E0,-2.954067945E0
8.422795770E-1,2.919401407E0,-3.053333521E0,-3.042032480E0
8.522795770E-1,2.779513121E0,-3.143741608E0,-3.087236643E0
8.622795770E-1,2.639014244E0,-3.203606367E0,-3.060969353E0
8.722795770E-1,2.549827814E0,-3.075324774E0,-2.974226475E0
8.822795770E-1,2.529669285E0,-2.759507418E0,-2.833727598E0
8.922795770E-1,2.563877821E0,-2.396653414E0,-2.664517879E0
9.022795770E-1,2.590755939E0,-2.033799410E0,-2.496529818E0
9.122795770E-1,2.589534044E0,-1.832213998E0,-2.381076336E0
9.222795770E-1,2.561434269E0,-1.736308098E0,-2.368248224E0
9.322795430E-1,2.495460987E0,-1.641623974E0,-2.436054230E0
9.422795430E-1,2.396500826E0,-1.724701643E0,-2.557005644E0
9.522795430E-1,2.271273375E0,-1.917735100E0,-2.707278490E0
9.622795430E-1,2.136272192E0,-2.099162102E0,-2.830673218E0
9.722795430E-1,1.943238735E0,-2.218280792E0,-2.911307335E0
9.822795430E-1,1.813124418E0,-2.118709803E0,-2.896035671E0
9.922795430E-1,1.684842706E0,-1.947667480E0,-2.823342800E0
1.002279543E0,1.595045567E0,-1.672167301E0,-2.698726177E0
1.012279543E0,1.572443485E0,-1.408273458E0,-2.535625219E0
1.022279576E0,1.544954538E0,-1.247004986E0,-2.363972187E0
1.032279576E0,1.491198421E0,-1.111392975E0,-2.277840137E0
1.042279576E0,1.390405655E0,-9.684504867E-1,-2.279672623E0
1.052279576E0,1.238300204E0,-7.998516560E-1,-2.282116175E0
1.062279576E0,1.063592792E0,-7.570911050E-1,-2.251572847E0
1.072279542E0,9.151524901E-1,-7.607563138E-1,-2.219807863E0
1.082279275E0,8.155814409E-1,-7.253261209E-1,-2.210034132E0
1.092279275E0,7.416667938E-1,-6.025422215E-1,-2.196594954E0
1.102279275E0,6.934084296E-1,-5.090798140E-1,-2.164219141E0
1.112279275E0,6.836345792E-1,-4.272238910E-1,-2.097634792E0
1.122279275E0,7.318929434E-1,-4.113413990E-1,-2.029217958E0
1.132279275E0,7.844273448E-1,-4.589888752E-1,-1.952248931E0
1.142279275E0,7.783187032E-1,-4.913647175E-1,-1.888718963E0
1.152279275E0,6.958518624E-1,-4.803691506E-1,-1.842904091E0
1.162279275E0,5.651267171E-1,-4.217261076E-1,-1.822134614E0
1.172279275E0,4.246276915E-1,-3.429244757E-1,-1.817858577E0
1.182279275E0,3.256675303E-1,-3.081051707E-1,-1.797089219E0
1.192279275E0,3.079524338E-1,-3.777438104E-1,-1.787926197E0
1.202279275E0,3.867540658E-1,-5.206862688E-1,-1.805641294E0
1.212279275E0,5.278639197E-1,-6.483570933E-1,-1.823356390E0
1.222279275E0,6.646977663E-1,-7.063893080E-1,-1.830686808E0
1.232279275E0,7.459428310E-1,-7.314347625E-1,-1.809306502E0
1.242279275E0,7.642687559E-1,-6.947828531E-1,-1.739056945E0
1.252279275E0,7.300603390E-1,-5.964335799E-1,-1.641318560E0
1.262279275E0,6.420957446E-1,-5.164102316E-1,-1.553353906E0
1.272279308E0,6.194937229E-1,-5.982661247E-1,-1.562516928E0
1.282279308E0,6.237697601E-1,-6.758460402E-1,-1.590005875E0
1.292279308E0,5.975025892E-1,-6.807329655E-1,-1.636431575E0
1.302279308E0,5.529094338E-1,-6.843981743E-1,-1.693853021E0
1.312279308E0,5.241987109E-1,-6.923394203E-1,-1.774487138E0
1.322279274E0,5.437464118E-1,-7.106653452E-1,-1.869782209E0
1.332279274E0,6.170502305E-1,-7.705301642E-1,-1.984624863E0
1.342279274E0,7.441102266E-1,-9.073639512E-1,-2.083585024E0
1.352279274E0,8.846092224E-1,-1.103451729E0,-2.168495178E0
1.362279274E0,9.719629884E-1,-1.285489559E0,-2.270509720E0
1.372279274E0,9.756281376E-1,-1.396056175E0,-2.380465508E0
1.382279540E0,9.194285274E-1,-1.434540629E0,-2.461710691E0
1.392279540E0,8.473464251E-1,-1.419879913E0,-2.517910242E0
1.402279540E0,7.728208899E-1,-1.366123796E0,-2.553951263E0
1.412279540E0,6.335436106E-1,-1.186529398E0,-2.564946890E0
1.422279540E0,5.413029790E-1,-9.892199039E-1,-2.576553345E0
1.432279540E0,4.722751975E-1,-7.809148431E-1,-2.586327076E0
1.442279540E0,4.527274966E-1,-6.843981743E-1,-2.542955637E0
1.452279540E0,4.875468314E-1,-7.717518806E-1,-2.463543177E0
1.462279540E0,5.419138074E-1,-8.572730422E-1,-2.399402380E0
1.472279540E0,5.761222839E-1,-8.639925122E-1,-2.356641769E0
1.482279540E0,5.474116206E-1,-8.047385812E-1,-2.328541994E0
1.492279540E0,4.734969139E-1,-7.057784200E-1,-2.308994293E0
1.502279540E0,3.983604908E-1,-5.836054087E-1,-2.295555115E0
1.512279540E0,3.531564772E-1,-4.443280995E-1,-2.281505346E0
1.521805730E0,3.281109929E-1,-2.818379402E-1,-2.238744736E0
1.531805730E0,3.317761719E-1,-2.873357534E-1,-2.167273521E0
1.541805730E0,3.830888569E-1,-3.869067729E-1,-2.098856688E0
1.551805730E0,4.820490479E-1,-4.125631154E-1,-2.051209211E0
1.561805730E0,6.512587070E-1,-3.313180506E-1,-1.976072669E0
1.571805696E0,7.410559058E-1,-2.800053656E-1,-1.907655835E0
