"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.719375018E-3,6.820192337E-2,2.886051160E-1,5.671638384E-2
1.767237502E-2,1.896252036E-3,5.198467076E-2,1.037401307E-1
2.762537502E-2,-1.081891309E-1,-1.706954277E-1,1.799381214E-1
3.757937497E-2,-2.006657700E-1,-3.353267080E-1,2.165839376E-1
4.753237497E-2,-2.992083107E-1,-3.108338910E-1,1.339204612E-1
5.748637498E-2,-3.634616093E-1,-2.751600283E-1,1.049569362E-1
6.743937498E-2,-1.968223952E-1,-2.400083220E-1,1.083056366E-1
7.739237498E-2,8.622742742E-2,-7.187280536E-2,1.572023928E-2
8.734637499E-2,2.971116453E-1,8.084477305E-2,1.521330030E-1
9.729937499E-2,4.290824255E-1,2.136367947E-1,7.201591596E-2
1.072533750E-1,4.767417647E-1,3.044715357E-1,1.623814179E-1
1.172063750E-1,5.219446886E-1,3.256285161E-1,1.033096294E-1
1.271593750E-1,4.979306124E-1,2.796349025E-1,1.727506509E-1
1.371133750E-1,3.916491356E-1,2.031024510E-1,1.514105795E-1
1.470663750E-1,2.576520029E-1,1.992169762E-1,6.564098909E-2
1.570203750E-1,1.238527983E-2,1.518434197E-1,1.861472797E-1
1.669733750E-1,-2.413843180E-1,5.191684306E-2,2.465626122E-1
1.769263750E-1,-3.269132955E-1,-4.357929826E-3,5.032581568E-2
1.868803750E-1,-2.123321347E-1,3.699182510E-2,2.364672482E-2
1.968333750E-1,-1.156690353E-1,1.730933708E-1,1.478658512E-2
2.067863750E-1,-1.831725088E-1,4.045688510E-1,7.946775377E-2
2.167403750E-1,-3.637773590E-1,6.714679331E-1,1.442962722E-1
2.266933750E-1,-5.626034488E-1,9.176351273E-1,2.351114251E-1
2.366473750E-1,-6.617818742E-1,1.053802747E0,3.717788351E-1
2.466003750E-1,-5.805413908E-1,1.057661324E0,4.304521358E-1
2.565533750E-1,-3.922970071E-1,9.715523028E-1,3.843811928E-1
2.665073750E-1,-1.966459554E-1,8.240492713E-1,2.813427280E-1
2.764603750E-1,-2.498383686E-2,6.556494606E-1,2.960037442E-1
2.864133750E-1,6.696509108E-2,4.798195928E-1,2.696187682E-1
2.963673750E-1,8.489557788E-2,2.835244703E-1,2.992349155E-1
3.063201250E-1,4.763492703E-2,7.333110094E-2,2.705800505E-1
3.162741250E-1,-1.644529402E-2,-9.983009756E-2,1.605066544E-1
