"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.153200800E-2,5.363065720E0,-2.482366085E0,1.668147564E0
4.153200800E-2,5.296417236E0,-2.606381416E0,1.629849434E0
5.153200800E-2,5.157932758E0,-2.730367184E0,1.749605656E0
6.153200800E-2,5.108047009E0,-2.808843613E0,1.926855564E0
7.153200800E-2,5.047821045E0,-2.932580948E0,1.841189384E0
8.153200800E-2,5.047638893E0,-2.999979258E0,1.935241222E0
9.153200800E-2,4.935746193E0,-3.034587145E0,2.065241814E0
1.015321740E-1,4.926776886E0,-3.056659460E0,2.077370167E0
1.115323160E-1,4.934428692E0,-3.127032995E0,2.176088333E0
1.215323160E-1,4.950179100E0,-3.144886971E0,2.177237034E0
1.315323160E-1,4.888394356E0,-3.157116890E0,2.259600639E0
1.415323160E-1,4.912858009E0,-3.150402069E0,2.331283569E0
1.515323160E-1,4.948016644E0,-3.215488434E0,2.492048740E0
1.615323160E-1,5.020300865E0,-3.302797794E0,2.626717567E0
1.715323160E-1,5.102426052E0,-3.344846487E0,2.779939651E0
1.815323160E-1,5.042911053E0,-3.364514112E0,2.774217129E0
1.915323160E-1,4.898630142E0,-3.344432116E0,2.697243214E0
2.015323160E-1,4.840641975E0,-3.278047323E0,2.642391682E0
2.115323160E-1,4.747438908E0,-3.210529327E0,2.518599510E0
2.215323160E-1,4.783837795E0,-3.158194065E0,2.442562103E0
2.315323160E-1,4.910638809E0,-3.065167904E0,2.456190586E0
2.415323160E-1,4.974916935E0,-2.978560209E0,2.391257763E0
2.515323160E-1,4.995591164E0,-2.973885298E0,2.240434647E0
2.615323160E-1,4.964541435E0,-2.916298628E0,2.111354828E0
2.715323160E-1,4.891715527E0,-2.908067942E0,1.962767124E0
2.815323160E-1,4.829358101E0,-2.917159796E0,1.860656738E0
2.915323160E-1,4.753924370E0,-2.840385675E0,1.881561279E0
3.015323160E-1,4.796824932E0,-2.809523344E0,1.860260487E0
3.115323160E-1,4.863304138E0,-2.777823687E0,1.794885635E0
3.215323160E-1,4.889293194E0,-2.720308781E0,1.848819733E0
3.315323160E-1,5.003347397E0,-2.706553936E0,1.910355091E0
3.415323160E-1,5.027689457E0,-2.721801758E0,1.899876118E0
3.515323160E-1,4.985491753E0,-2.701005936E0,1.937358856E0
3.615323490E-1,4.935653210E0,-2.698155880E0,2.027174950E0
3.715323490E-1,4.975407124E0,-2.770228624E0,2.120578766E0
3.815323490E-1,5.006837845E0,-2.812099218E0,2.125891209E0
3.915323490E-1,5.018909454E0,-2.836220503E0,2.197218895E0
4.015323490E-1,4.520671844E0,-2.707536936E0,1.929288387E0
4.115323150E-1,3.969747543E0,-2.578142405E0,1.574966908E0
4.215323150E-1,3.544312000E0,-2.380266428E0,1.281724453E0
4.315323150E-1,3.156030178E0,-2.175536871E0,1.008673191E0
4.415323150E-1,2.799559355E0,-1.925604582E0,8.510141373E-1
4.515323150E-1,2.463843822E0,-1.718949080E0,7.348003387E-1
4.615323150E-1,2.017015934E0,-1.501672268E0,5.396032333E-1
4.715323150E-1,1.528281212E0,-1.209182262E0,3.813238144E-1
4.815323150E-1,1.127107978E0,-8.977189064E-1,3.307294846E-1
4.915323150E-1,7.404003143E-1,-6.382694244E-1,2.224578857E-1
5.015323150E-1,7.014389038E-1,-5.887274742E-1,1.869630814E-1
5.115323150E-1,5.566248894E-1,-4.862418175E-1,7.566833496E-2
5.215323150E-1,4.023617506E-1,-4.198536873E-1,-3.715324402E-2
5.315323150E-1,2.635655403E-1,-3.630070686E-1,-8.238029480E-2
5.415323150E-1,2.496112585E-1,-3.145511150E-1,-6.522083282E-2
5.515323150E-1,2.369136810E-1,-2.639405727E-1,-4.332065582E-2
5.615323150E-1,2.387130260E-1,-1.894633770E-1,2.654361725E-2
5.715323150E-1,3.018308878E-1,-9.205651283E-2,2.407455444E-1
5.815323480E-1,3.739614487E-1,-9.908795357E-2,2.838449478E-1
5.915323480E-1,4.735205173E-1,-6.773781776E-2,4.771795273E-1
6.015323480E-1,4.728412628E-1,9.522438049E-4,6.059017181E-1
6.115323810E-1,4.455249310E-1,1.387665272E-1,6.374015808E-1
6.215323810E-1,4.864321947E-1,2.575497627E-1,8.527956009E-1
6.315323810E-1,7.201107740E-1,4.709339142E-1,1.136577606E0
6.415323810E-1,9.172303677E-1,6.229646206E-1,1.274761200E0
6.515323810E-1,1.157945156E0,8.156850338E-1,1.550896645E0
6.615323470E-1,1.291708231E0,9.296622276E-1,1.602403641E0
6.715323470E-1,1.329476595E0,9.766516685E-1,1.401298523E0
6.815323470E-1,1.244016647E0,1.295379639E0,1.146927834E0
6.915323470E-1,1.043071985E0,1.503334522E0,9.651403427E-1
7.015323130E-1,9.889080524E-1,1.451113701E0,9.326601028E-1
7.115323130E-1,1.079439163E0,1.471104145E0,8.037281036E-1
7.215323130E-1,1.375357866E0,9.539847374E-1,6.325149536E-1
7.315323130E-1,1.723040342E0,1.027727127E-2,4.649114609E-2
7.415323130E-1,1.699987888E0,-2.080802917E-1,-7.486200333E-2
7.515323130E-1,1.535842896E0,-5.355210304E-1,-4.446697235E-2
7.615323130E-1,1.588183880E0,-1.107959747E-1,3.671841621E-1
7.715323130E-1,1.326722622E0,4.466924667E-1,9.251875877E-1
7.815323130E-1,7.936904430E-1,6.291470528E-1,1.213465691E0
7.915323130E-1,2.591915131E-1,6.565361023E-1,1.173275471E0
8.015323130E-1,-2.154605389E-1,3.766937256E-1,1.178954601E0
8.115323130E-1,-6.270799637E-1,-1.364860535E-1,6.409597397E-1
8.215323130E-1,-6.156826019E-1,-4.407682419E-1,4.598832130E-1
8.315323130E-1,-5.791273117E-1,-8.418078423E-1,4.201531410E-1
8.415323130E-1,-6.158218384E-1,-1.171133041E0,6.531167030E-1
8.515323130E-1,-5.607070923E-1,-1.536152363E0,4.973936081E-1
8.615323460E-1,-5.685338974E-1,-2.060521603E0,1.611657143E-1
8.715323460E-1,-6.914775372E-1,-2.847222328E0,-4.033436775E-1
8.815323120E-1,-5.322995186E-1,-3.074183941E0,-5.034286976E-1
8.915327120E-1,8.103799820E-2,-2.684917450E0,-4.296708107E-1
9.015327120E-1,2.838635445E-1,-2.376718044E0,-2.920238972E-1
9.115326780E-1,1.484637260E-1,-2.616314411E0,-5.355167389E-1
9.215326780E-1,1.024854183E-1,-3.071259499E0,-2.682461739E-1
9.315326780E-1,-6.580328941E-1,-3.713056087E0,-5.214419365E-1
9.415326780E-1,-8.288441896E-1,-3.956340313E0,-6.954743862E-1
9.515326780E-1,-9.745614529E-1,-4.165266037E0,-1.156419277E0
9.615326780E-1,-8.329098225E-1,-4.081479073E0,-1.175996780E0
9.715326780E-1,-3.658238649E-1,-3.445456028E0,-1.153731585E0
9.815326780E-1,-2.912561893E-1,-2.613083839E0,-1.224576235E0
9.915326780E-1,-9.194147587E-2,-2.667953491E0,-9.409276247E-1
1.001532678E0,-6.760810614E-1,-2.071849346E0,-1.759008169E0
1.011532678E0,-9.829571247E-1,-2.241173744E0,-2.324240923E0
1.021532678E0,-8.989248276E-1,-2.257881165E0,-2.085889816E0
1.031532678E0,1.048632264E-1,-1.250984192E0,-3.118155956E0
1.041532678E0,5.651657581E-1,-4.783201218E-1,-2.545080423E0
1.051532678E0,1.621999502E0,1.089962959E0,-1.402875900E0
1.061532678E0,1.912170410E0,1.913110733E0,-1.188570976E0
1.071532678E0,2.089005470E0,2.399390221E0,-1.217974663E0
1.081532678E0,2.127675772E0,2.352041245E0,-1.105643630E0
1.091532678E0,2.049643040E0,2.182948112E0,-8.569903970E-1
1.101532678E0,1.998092413E0,2.069825172E0,-4.143915474E-1
1.111532711E0,2.071513176E0,2.091130257E0,2.782441676E-2
1.121532711E0,2.207605362E0,2.237090111E0,1.548965573E-1
1.131532711E0,2.430921316E0,2.792340279E0,6.166355684E-2
