"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.931088400E-2,-6.478260458E-2,-7.226371765E-2,2.922663689E-1
6.631637600E-2,-1.170556396E-1,-4.636669159E-2,2.329444885E-2
8.332577600E-2,-1.483411640E-1,-2.918338776E-2,-1.809306145E-1
1.003283610E-1,-1.733921617E-1,-3.611469269E-2,-2.280883789E-1
1.173436810E-1,-8.020494878E-2,-7.553958893E-2,7.748603821E-3
1.343393680E-1,-1.930212080E-1,-8.128833771E-2,-6.154990196E-2
1.513455440E-1,-1.753711402E-1,-5.688762665E-2,-2.396287918E-1
1.683516270E-1,-1.080655977E-1,-6.534099579E-2,-1.743102074E-1
1.853570590E-1,-1.517550498E-1,-5.055809021E-2,-1.114363670E-1
2.023625330E-1,-1.798037738E-1,-6.902885437E-2,-3.906488419E-3
2.193684440E-1,-1.242092997E-1,-7.915115356E-2,1.595304012E-1
2.363742840E-1,-7.425956428E-2,-1.042175293E-1,3.226494789E-1
2.533807530E-1,-3.285482526E-1,-3.039360046E-3,5.443661213E-1
2.703886270E-1,-2.103752613E0,1.145992279E-1,5.188775063E-2
2.873884550E-1,-9.639725089E-1,1.282625198E-1,3.403658867E-1
3.043992580E-1,3.736143112E-1,2.185821533E-3,1.255598068E0
3.214030430E-1,1.398886293E-1,-1.801080704E-1,1.357921124E0
3.384087100E-1,-2.136473358E-1,-1.258163452E-1,1.001424074E0
3.554146610E-1,-2.168083936E-1,-1.321201324E-1,8.914079666E-1
3.724248640E-1,-5.770365894E-2,1.279001236E-1,1.033610106E0
3.894399000E-1,-3.009560704E-1,2.980957031E-1,8.820540905E-1
4.064345390E-1,-5.147303939E-1,5.752019882E-1,1.084687710E-1
4.234377840E-1,-7.979716063E-1,7.797498703E-1,1.794588566E-1
4.404435430E-1,-1.439981937E0,2.014842987E0,9.713926315E-1
4.574526480E-1,-1.738673329E0,3.390669823E0,9.876360893E-1
4.744668890E-1,-1.385133982E0,3.354554176E0,-9.844624996E-2
4.914599330E-1,-8.746616840E-1,2.651365280E0,-3.994458020E-1
5.084666670E-1,-1.533275247E0,2.218679428E0,-4.731680751E-1
5.254755990E-1,-2.674833059E0,2.401149750E0,4.789178967E-1
5.424811330E-1,-3.296851397E0,2.629200935E0,1.957064867E-2
5.594839110E-1,-2.928839207E0,2.728740692E0,-4.889156818E-1
5.764776650E-1,-1.888945341E0,1.869467735E0,-7.272597551E-1
5.934958540E-1,-5.685642362E-1,8.157606125E-1,-7.655670643E-1
6.105012870E-1,2.624146938E-1,1.084047318E0,4.301643968E-1
6.274973300E-1,-1.351239979E-1,1.625973701E0,7.184407711E-1
6.444963740E-1,-1.433838010E0,3.819955826E0,7.613869309E-1
6.615186010E-1,-2.000456572E0,4.830268860E0,8.027482033E-2
6.785103010E-1,-1.819298983E0,3.151183128E0,-8.449971676E-2
6.955351530E-1,-1.089060664E0,1.322265625E0,-1.132775545E-1
7.125357020E-1,-6.141216755E-1,8.611001968E-1,2.543761730E-1
7.295383070E-1,-5.222545862E-1,6.726827621E-1,1.006656408E0
7.465472080E-1,-5.031874776E-1,7.849359512E-1,1.291667104E0
7.635557740E-1,-6.156750321E-1,3.354949951E-1,1.338170767E0
7.805590000E-1,-6.138256788E-1,-5.259246826E-1,1.252205133E0
7.975678600E-1,-4.564412832E-1,-1.433883667E0,1.410414219E0
8.145607390E-1,-7.554802895E-1,-1.984802246E0,2.066589117E0
8.315767220E-1,-1.324344158E0,-1.620162487E0,2.550325155E0
8.485820730E-1,-1.737726092E0,-1.319489479E0,2.269381523E0
8.655877590E-1,-1.600668788E0,-1.501623154E0,2.080193281E0
8.825838130E-1,-1.059648037E0,-1.869123936E0,1.953514814E0
8.995994490E-1,-8.329875469E-1,-1.749299526E0,1.926557541E0
9.165887670E-1,-8.340315819E-1,-1.519687176E0,1.977774739E0
9.336107610E-1,-1.208825588E0,-1.164413452E0,2.074039936E0
9.506162650E-1,-8.686370850E-1,-1.234498978E0,2.369434357E0
9.676224500E-1,-4.840164185E-1,-9.403252602E-1,2.257127285E0
9.846282080E-1,-1.206626892E-1,-8.260402679E-1,2.095157385E0
1.001618301E0,6.311655045E-2,-7.742371559E-1,1.895193219E0
1.018636357E0,-1.554265022E-1,-5.737009048E-1,1.622378826E0
1.035648351E0,-4.498867989E-1,-4.140739441E-1,1.068618655E0
1.052651362E0,-1.955928802E-1,-3.531122208E-1,3.123004436E-1
1.069655249E0,-2.669763565E-2,-2.752242088E-1,-2.516438961E-1
1.086662573E0,-1.008510590E-1,-2.295718193E-1,-2.850835323E-1
1.103671841E0,-6.039142609E-2,-3.370556831E-1,-1.236140728E-1
1.120675911E0,-4.668712616E-3,-4.279522896E-1,1.167159081E-1
1.137682767E0,-1.049041748E-2,-3.994903564E-1,6.017234325E-1
1.154685473E0,8.165788651E-2,-4.850835800E-1,7.344746590E-1
1.171691761E0,2.631835938E-1,-6.512875557E-1,3.481191397E-1
1.188697325E0,1.737079620E-1,-3.822050095E-1,3.297153711E-1
1.205696603E0,5.228137970E-2,-3.335080147E-1,4.603017569E-1
1.222708750E0,5.039215088E-2,-5.137364864E-1,5.118527412E-1
1.239714712E0,1.008939743E-1,-5.978550911E-1,6.275351644E-1
1.256720409E0,2.858791351E-1,-1.242780209E0,7.331891060E-1
1.273729503E0,5.730686188E-1,-1.397640467E0,6.095452309E-1
1.290715456E0,5.765895844E-1,-8.191545010E-1,3.861954212E-1
1.307735567E0,2.299947739E-1,-4.521539211E-1,3.945267797E-1
1.324743705E0,-2.904024124E-1,-1.344735622E-1,4.104584455E-1
1.341749484E0,-4.083242416E-1,1.482808590E-1,2.635164857E-1
1.358738316E0,-4.481687546E-1,3.694977760E-1,-3.844565153E-2
1.375760857E0,-5.635633469E-1,5.857729912E-1,-6.830394268E-2
1.392768518E0,-2.480936050E-1,4.434142113E-1,-1.166977286E-1
1.409776412E0,-7.237243652E-2,3.255207539E-1,-3.064319491E-1
1.426777999E0,-2.205657959E-1,2.663841248E-1,-3.246279359E-1
1.443783879E0,-8.821010590E-2,-2.328290939E-1,-2.415997982E-1
1.460789720E0,-6.044197083E-2,-4.225764275E-1,-1.415119767E-1
1.477800848E0,-1.403102875E-1,-5.090298057E-1,-1.285183430E-2
1.494795152E0,-1.096401215E-1,-6.239539385E-1,8.628275990E-2
1.511803677E0,-2.692089081E-1,-5.641142726E-1,1.541615874E-1
1.528816200E0,-3.629446030E-1,-5.694634318E-1,3.151594400E-1
1.545818672E0,-5.200567245E-1,-4.810988903E-1,2.666046917E-1
1.562823382E0,-6.655359268E-1,-3.044461906E-1,1.273865998E-2
1.579830087E0,-7.129945755E-1,-3.027271926E-1,-1.897607148E-1
1.596835865E0,-6.774644852E-1,-3.893343508E-1,-1.464335173E-1
1.613844919E0,-6.800422668E-1,-4.276409149E-1,1.480218023E-2
1.630847208E0,-6.891460419E-1,-4.835402668E-1,5.126602203E-2
1.647855479E0,-6.583948135E-1,-5.424516797E-1,1.735552400E-1
1.664857218E0,-6.543846130E-1,-4.874737263E-1,1.348196864E-1
1.681867219E0,-8.713903427E-1,-4.483495355E-1,-6.534893811E-2
1.698870230E0,-1.068352699E0,-4.838019013E-1,-8.703859150E-2
1.715878440E0,-1.098463058E0,-6.031980515E-1,7.740458846E-2
1.732881991E0,-9.410066605E-1,-9.770539999E-1,2.386838794E-1
1.749872795E0,-9.156875610E-1,-9.563770294E-1,3.792614043E-1
1.766899845E0,-9.369478226E-1,-9.450613260E-1,4.483675063E-1
1.783899407E0,-9.227666855E-1,-8.997035027E-1,4.430612326E-1
1.800908320E0,-8.768949509E-1,-8.760871887E-1,3.549779058E-1
1.817898015E0,-9.749116898E-1,-7.196712494E-1,2.260835320E-1
1.834916407E0,-1.043520927E0,-4.941642284E-1,1.761547029E-1
1.851918390E0,-8.160896301E-1,-4.213206768E-1,1.840190291E-1
1.868931494E0,-5.900506973E-1,-4.699772596E-1,1.041196287E-1
1.885920803E0,-4.373502731E-1,-4.780182838E-1,7.854373753E-2
1.902938687E0,-1.239004135E-1,-4.626340866E-1,1.138689592E-1
1.919945696E0,1.695957184E-1,-4.110426903E-1,4.630236328E-2
1.936957496E0,2.768726349E-1,-4.156662822E-1,5.864991248E-2
1.953958371E0,1.743078232E-1,-2.982161045E-1,1.485501826E-1
1.970962655E0,1.158657074E-1,-2.447208166E-1,1.975573301E-1
1.987975849E0,3.048133850E-2,-7.035559416E-2,1.665813774E-1
2.004974374E0,-2.863693237E-2,-7.580518723E-2,2.173771709E-1
2.021964161E0,-1.082038879E-2,-1.134687662E-1,2.193476856E-1
2.038989044E0,4.258155823E-3,-1.544172168E-1,1.857892871E-1
2.055991639E0,4.071617126E-2,-2.282442153E-1,1.306736767E-1
2.073006623E0,6.703186035E-2,-8.890599012E-2,2.460706085E-1
2.090003155E0,1.751232147E-2,-4.908263683E-2,2.134704292E-1
2.107008750E0,-3.297233582E-2,-1.247888803E-1,1.708028615E-1
2.124014772E0,-1.033277512E-1,-2.120493948E-1,1.925378144E-1
