"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.200633333E-2,-6.150437638E-1,-2.687573272E-1,2.248718687E0
2.196033334E-2,-2.571251687E-1,-5.013437784E-1,2.084886721E0
3.191333334E-2,1.212066409E-1,-6.024169940E-1,1.767965294E0
4.186733329E-2,1.567691141E-1,-6.045392409E-1,1.909450956E0
5.182133330E-2,1.427919298E-2,-4.547332835E-1,1.962654771E0
6.177533331E-2,-1.164996323E-1,-9.626943558E-2,2.011945045E0
7.172833331E-2,-3.056292844E-1,2.493428171E-1,2.239165506E0
8.168233332E-2,-5.813734496E-1,5.374968204E-1,2.408825977E0
9.163633332E-2,-7.887905610E-1,8.100048441E-1,2.510381588E0
1.015903333E-1,-8.736286899E-1,9.295596465E-1,2.595468516E0
1.115433333E-1,-7.681364411E-1,8.210385400E-1,2.649618410E0
1.214973333E-1,-4.964859116E-1,5.811711359E-1,2.547489772E0
1.314513333E-1,-2.338207984E-1,2.979159299E-1,2.504653655E0
1.414053333E-1,-1.913238198E-2,-6.899422109E-3,2.506689656E0
1.513593333E-1,1.852687356E-1,-2.355565444E-1,2.431037795E0
1.613123333E-1,2.727764109E-1,-2.220594165E-1,2.284130010E0
1.712663333E-1,2.406883532E-1,2.797483385E-2,2.127887145E0
1.812203333E-1,1.651309249E-1,2.013175884E-1,1.899773814E0
1.911743333E-1,2.126310736E-1,2.241272843E-1,1.590872428E0
2.011273333E-1,3.644730315E-1,1.902993876E-1,1.244165284E0
2.110813333E-1,5.075678471E-1,1.025885215E-1,9.261679691E-1
2.210353333E-1,5.162226033E-1,-4.336967558E-2,6.335885006E-1
2.309893333E-1,4.111484304E-1,-1.643982688E-1,4.414355457E-1
2.409423333E-1,6.282631490E-1,-2.437613574E-1,2.601274216E-1
2.508963333E-1,7.779919231E-1,-4.230457601E-1,1.549289954E-1
2.608503333E-1,7.867446202E-1,-5.312654427E-1,2.947990716E-2
2.708043333E-1,9.077360836E-1,-5.244598684E-1,-1.305028367E-1
