"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-8.305416559E-4,5.058131561E0,6.875053253E0,6.097869415E0
9.123458294E-3,5.035229187E0,6.606511688E0,6.082451477E0
1.907645829E-2,5.032085724E0,6.527476044E0,5.802683258E0
2.903045830E-2,5.022355957E0,6.598727875E0,5.601351929E0
3.898345830E-2,5.052443390E0,6.658453674E0,5.413342896E0
4.893745831E-2,4.990322571E0,6.655609589E0,5.332211609E0
5.889145832E-2,4.865482178E0,6.698719940E0,5.509443054E0
6.884445832E-2,4.710105286E0,6.709796906E0,5.762866058E0
7.879845833E-2,4.319118347E0,6.346502380E0,5.850583649E0
8.875245834E-2,3.793710938E0,5.969436493E0,5.790558472E0
9.870545834E-2,3.600013733E0,5.757477264E0,5.968089294E0
1.086594583E-1,3.199596405E0,5.574108582E0,5.985153809E0
1.186134583E-1,3.079246674E0,5.890400848E0,5.945186920E0
1.285664583E-1,3.347937927E0,6.170618134E0,6.160738678E0
1.385204583E-1,3.492836609E0,5.719905396E0,5.796546021E0
1.484744583E-1,3.377576294E0,5.024002533E0,5.494324493E0
1.584274583E-1,3.457809448E0,4.489913177E0,6.507118378E0
1.683814583E-1,3.677552490E0,4.331093445E0,7.908504181E0
1.783354583E-1,3.979175262E0,4.605023804E0,7.829318848E0
1.882884583E-1,3.955374756E0,4.212689667E0,7.488178253E0
1.982424583E-1,3.037932587E0,3.676654358E0,6.790928192E0
2.081964583E-1,2.338586884E0,3.949536896E0,5.831124115E0
2.181494583E-1,1.546583862E0,4.142934723E0,5.435496826E0
2.281034583E-1,1.067130890E0,3.613934784E0,5.836662598E0
2.380574583E-1,7.135661316E-1,2.829416199E0,6.857839050E0
2.480104583E-1,5.489085388E-1,2.529290314E0,8.270601196E0
2.579644583E-1,5.153782654E-1,2.497256927E0,9.403445435E0
2.679184583E-1,1.342707825E-1,2.809208221E0,9.667646027E0
2.778714583E-1,-6.047424316E-2,3.118614807E0,9.870923309E0
2.878254583E-1,-3.725752258E-1,3.208727417E0,1.022508682E1
2.977794583E-1,-6.905140686E-1,3.021766205E0,1.032882111E1
3.077324583E-1,-1.141975250E0,2.116448822E0,1.012494507E1
3.176864583E-1,-8.292755127E-2,1.721569977E0,1.001073257E1
3.276404583E-1,7.897576904E-1,1.702110443E0,9.649234314E0
3.375934583E-1,5.287005615E-1,1.281634827E0,9.674382019E0
3.475474583E-1,-8.487350464E-2,1.526226196E0,9.707014160E0
3.575004583E-1,-1.122665405E0,2.440524902E0,9.317374420E0
3.674544583E-1,-2.776576080E0,3.150049438E0,8.503516846E0
3.774084583E-1,-1.037791901E0,3.960763550E0,7.737559662E0
3.873614583E-1,-1.085392914E0,3.014581146E0,6.051016846E0
3.973154583E-1,-1.452279968E0,1.294957123E0,3.974983978E0
4.072694583E-1,-1.694027252E0,1.371148682E-1,2.425106964E0
4.172224583E-1,-3.529809723E0,-1.103505249E0,3.080593872E0
4.271764583E-1,-5.228177948E0,-1.312171326E0,5.500461731E0
4.371304583E-1,-5.015919342E0,1.760938110E0,7.560477905E0
4.470834583E-1,-3.846700745E0,3.542533264E0,8.165968781E0
4.570374583E-1,-2.544259186E0,2.503094788E0,1.387030655E1
4.669914583E-1,-1.896406403E0,3.800446930E0,1.231668732E1
4.769444583E-1,-1.227597198E0,3.418740692E0,4.078867950E0
4.868984583E-1,-1.632205811E0,3.233426056E0,5.822591858E0
4.968524583E-1,-2.600841522E0,2.490670624E0,7.674540710E0
5.068054583E-1,1.110241241E0,1.352587280E0,6.249504089E0
5.167594583E-1,3.846401367E0,1.076261902E0,6.687493286E0
5.267134583E-1,1.819616089E0,1.109193420E-1,5.616470490E0
5.366664583E-1,7.057823181E-1,-2.303709412E-1,6.200555878E0
5.466204583E-1,-1.142723694E0,3.876937866E-1,9.086255035E0
5.565745833E-1,-1.897753601E0,1.222956848E0,8.379574585E0
5.665275833E-1,-5.186714172E-1,1.148262177E0,5.592520294E0
5.764815833E-1,1.996847534E0,9.557624817E-1,5.388644257E0
5.864355833E-1,3.898493042E0,1.753603363E0,7.148085480E0
5.963885833E-1,2.800226898E0,2.646795959E0,9.384285278E0
6.063425833E-1,1.693578186E0,2.661315765E0,9.874216461E0
6.162965833E-1,2.034269714E0,1.773062897E0,9.244326324E0
6.262495833E-1,2.635718994E0,7.111711121E-1,9.300459595E0
6.362035833E-1,3.225043488E0,-3.861968994E-2,9.456135864E0
6.461575833E-1,2.643951874E0,-9.633966064E-1,8.688681793E0
6.561105833E-1,2.383044434E0,-1.416803741E0,7.854167175E0
6.660645833E-1,2.628983002E0,-1.326242065E0,6.805148621E0
6.760185833E-1,1.922152863E0,-9.762698364E-1,6.629114685E0
6.859715833E-1,2.695594482E0,-1.640588379E-1,6.616690521E0
6.959255833E-1,4.499044189E0,-8.863069153E-1,7.345973969E0
7.058795833E-1,4.953499146E0,-2.275118866E0,6.969057770E0
7.158325833E-1,4.742138672E0,-2.476300507E0,6.157894592E0
7.257865833E-1,4.968168640E0,-3.025059357E0,5.515280914E0
7.357405833E-1,5.101690979E0,-3.687731323E0,5.940396881E0
7.456935833E-1,5.360802155E0,-2.693199463E0,5.208269348E0
7.556475833E-1,5.203479309E0,-3.940405884E0,4.563410339E0
7.656015833E-1,5.450016632E0,-5.216651917E0,5.160219269E0
7.755545833E-1,6.530469818E0,-5.150040436E0,5.884712677E0
7.855085833E-1,6.428082733E0,-5.788163452E0,5.062472534E0
7.954625833E-1,6.570287018E0,-6.689738617E0,4.564607849E0
8.054155833E-1,7.200027466E0,-7.146438904E0,4.456831970E0
8.153695833E-1,7.532785492E0,-7.633376312E0,4.673431549E0
8.253235833E-1,8.504714355E0,-7.851622467E0,4.969815216E0
8.352765833E-1,9.120384064E0,-8.012986908E0,4.664300537E0
8.452305833E-1,8.801846466E0,-8.873697052E0,4.014950867E0
8.551845833E-1,9.427994385E0,-9.636510773E0,4.563110962E0
8.651375833E-1,9.917027435E0,-1.038061340E1,4.922064514E0
8.750915833E-1,1.028960266E1,-1.151645142E1,5.048252106E0
8.850455833E-1,1.133203491E1,-1.251173172E1,5.741759949E0
8.949985833E-1,1.279060181E1,-1.260558655E1,6.910828857E0
9.049525833E-1,1.253762787E1,-1.318413345E1,6.333180084E0
9.149065833E-1,1.170386169E1,-1.397104706E1,5.968388672E0
9.248595833E-1,1.205413330E1,-1.406250687E1,6.461762695E0
9.348135833E-1,1.364652191E1,-1.295481033E1,7.732470245E0
9.447675833E-1,1.363005615E1,-1.251143234E1,7.544311523E0
9.547205833E-1,1.324580521E1,-1.233180588E1,7.111711121E0
9.646745833E-1,1.322784256E1,-1.183828217E1,6.930587769E0
9.746285833E-1,1.309611649E1,-1.166778671E1,6.895111542E0
9.845815833E-1,1.317724777E1,-1.166988235E1,7.161707153E0
9.945355833E-1,1.311363007E1,-1.091500214E1,7.035818939E0
1.004489583E0,1.294073959E1,-1.008662476E1,7.050787811E0
1.014442583E0,1.248613495E1,-9.529034271E0,6.935078430E0
1.024396583E0,1.226279938E1,-8.706045685E0,6.469696198E0
1.034350583E0,1.180999100E1,-7.642058258E0,5.736820221E0
1.044303583E0,1.076920532E1,-6.763385468E0,5.264552307E0
1.054257583E0,9.671687622E0,-5.696853333E0,4.984784088E0
1.064211583E0,8.863368530E0,-4.906945953E0,4.597539368E0
1.074164583E0,8.439001007E0,-4.489763489E0,3.960314484E0
1.084118583E0,8.111482086E0,-4.491859131E0,3.311862946E0
1.094072583E0,7.660469971E0,-4.768034821E0,2.937491455E0
1.104025583E0,7.474556580E0,-5.116809540E0,3.073558502E0
1.113979583E0,7.538922729E0,-5.023553467E0,3.279380493E0
1.123933583E0,7.341782684E0,-4.741689606E0,3.045716400E0
1.133887583E0,6.821015625E0,-4.806055756E0,2.652783508E0
1.143840583E0,6.947951660E0,-5.000351715E0,2.604134674E0
1.153794583E0,7.610623627E0,-5.011877747E0,2.631378021E0
1.163748583E0,7.669600983E0,-5.241051178E0,2.281854858E0
1.173701583E0,7.573650513E0,-5.645959167E0,2.190694427E0
1.183655583E0,8.037086792E0,-5.913452911E0,2.296973419E0
1.193609583E0,8.655301208E0,-6.230942688E0,2.148332520E0
1.203562583E0,9.177116089E0,-6.668033752E0,2.041754150E0
1.213516583E0,9.683063965E0,-7.084168396E0,2.107916565E0
1.223470583E0,9.985435181E0,-7.424261169E0,2.187401276E0
1.233423583E0,1.012569351E1,-7.798183594E0,2.200424194E0
1.243377583E0,1.009515701E1,-8.092770996E0,2.451152802E0
1.253331583E0,1.014485367E1,-8.173752594E0,2.519261169E0
1.263284583E0,1.031250504E1,-8.137827301E0,2.506986694E0
1.273238583E0,1.040381516E1,-8.167315979E0,2.677033081E0
1.283192583E0,1.039393570E1,-8.198301544E0,2.795137482E0
1.293145583E0,1.047042664E1,-8.683891754E0,2.400707703E0
1.303099583E0,1.056667648E1,-9.218280487E0,2.027982788E0
1.313053583E0,1.052655991E1,-9.747430115E0,1.745071106E0
1.323006583E0,1.053149963E1,-1.038989410E1,1.665736084E0
1.332960583E0,1.063074326E1,-1.109447891E1,1.670226746E0
1.342914583E0,1.066367477E1,-1.182915115E1,1.600022736E0
1.352867583E0,1.061008621E1,-1.233270401E1,1.571282501E0
1.362821583E0,1.042043060E1,-1.268761597E1,1.467398529E0
1.372775583E0,1.031385223E1,-1.279314651E1,1.319955139E0
1.382728583E0,1.030771500E1,-1.275452682E1,1.195114746E0
1.392682583E0,1.021745270E1,-1.285676422E1,1.113235016E0
1.402636583E0,9.964329071E0,-1.305899368E1,1.003513184E0
1.412589583E0,9.750723267E0,-1.311602509E1,7.924520874E-1
1.422543583E0,9.644893341E0,-1.310839096E1,5.727090454E-1
1.432497583E0,9.541159058E0,-1.292367508E1,4.176315308E-1
1.442450583E0,9.341324615E0,-1.256861343E1,2.589614868E-1
1.452404583E0,9.029223633E0,-1.233794312E1,1.701960754E-1
1.462358583E0,8.656199341E0,-1.182825302E1,3.281176758E-1
1.472311583E0,8.239316254E0,-1.121976837E1,4.330494690E-1
1.482265583E0,7.904612274E0,-1.054122940E1,4.683760071E-1
1.492219583E0,7.564968567E0,-9.958341522E0,3.848497009E-1
1.502173583E0,7.258406067E0,-9.616452484E0,2.092648315E-1
1.512126583E0,7.083120575E0,-9.402397614E0,6.376739502E-2
1.522080583E0,6.948550415E0,-9.226812744E0,1.601669312E-2
1.532034583E0,6.870861969E0,-9.221274261E0,-5.807922363E-2
1.541987583E0,6.682104492E0,-9.488169250E0,-7.574249268E-2
1.551941583E0,6.489006042E0,-9.553882599E0,-1.088237000E-1
1.561899458E0,6.130651245E0,-9.630672913E0,-1.633103943E-1
1.571852458E0,5.790558472E0,-9.635313263E0,-2.962339783E-1
1.581806458E0,5.503156128E0,-9.536369019E0,-2.823129272E-1
1.591760458E0,5.192701721E0,-9.393116913E0,-1.972897339E-1
1.601713458E0,5.082979889E0,-9.008865967E0,-2.791694641E-1
1.611667458E0,5.032235413E0,-8.707692261E0,-2.215393066E-1
1.621621458E0,5.065615997E0,-8.585097198E0,-3.589535522E-1
1.631574458E0,5.053191833E0,-8.649163971E0,-4.659809875E-1
1.641528458E0,4.956193542E0,-8.729397125E0,-3.736230469E-1
1.651482458E0,5.063520355E0,-8.624315643E0,-3.793112183E-1
1.661435458E0,4.568499756E0,-8.618328094E0,-1.215472412E-1
1.671389458E0,3.945794678E0,-8.334218903E0,1.031355286E-1
1.681343458E0,3.254831543E0,-8.077203369E0,1.772314453E-1
1.691296458E0,2.987337799E0,-7.798033905E0,7.640112305E-1
1.701250458E0,3.179238739E0,-7.635771332E0,3.170407104E-1
1.711204458E0,3.251538391E0,-7.681276703E0,2.634521484E-1
1.721158458E0,3.535647583E0,-7.467970276E0,8.723858643E-1
1.731111458E0,3.981121216E0,-7.159910889E0,1.195713501E0
1.741065458E0,4.327051849E0,-6.982829132E0,1.336570587E0
1.751019458E0,4.588707733E0,-6.768624573E0,1.593286743E0
1.760972458E0,4.726271667E0,-6.513405304E0,1.763183441E0
1.770926458E0,4.726571045E0,-6.335275726E0,1.885179749E0
1.780880458E0,4.803211670E0,-6.173312531E0,1.964963837E0
1.790833458E0,4.795577545E0,-6.218518524E0,1.976190491E0
1.800787458E0,4.831951904E0,-6.594087524E0,1.776655426E0
1.810741458E0,4.821024628E0,-6.886279907E0,1.588945770E0
1.820694458E0,4.727918243E0,-6.994504852E0,1.436562653E0
1.830648458E0,4.599485321E0,-6.954388275E0,1.247356110E0
1.840602458E0,4.380191345E0,-6.868317261E0,1.230590973E0
1.850555458E0,4.209396515E0,-6.782695313E0,1.323547668E0
1.860509458E0,4.081861725E0,-6.651418304E0,1.401984558E0
1.870463458E0,4.061653748E0,-6.521039429E0,1.497036896E0
1.880417458E0,4.137396240E0,-6.486910400E0,1.523382111E0
1.890370458E0,4.376598816E0,-6.717281342E0,1.536854095E0
1.900324458E0,4.603077850E0,-7.053781586E0,1.536105652E0
1.910278458E0,4.704267426E0,-7.269932098E0,1.656754761E0
1.920231458E0,4.800367584E0,-7.282356262E0,1.926044769E0
1.930185458E0,4.835394745E0,-7.289691010E0,2.102527771E0
1.940139458E0,4.917573853E0,-7.532935181E0,2.151925049E0
1.950092458E0,5.063670044E0,-7.884553986E0,2.220033417E0
1.960046458E0,5.257516937E0,-8.223748627E0,2.280657349E0
1.970000458E0,5.445525970E0,-8.618926849E0,2.311942291E0
1.979953458E0,5.598358154E0,-9.020541687E0,2.287393341E0
1.989907458E0,5.808820496E0,-9.369765472E0,2.351460114E0
1.999861458E0,5.930667114E0,-9.713750153E0,2.461032257E0
2.009814458E0,6.000122681E0,-9.943372650E0,2.555785217E0
2.019768458E0,6.139632568E0,-1.016865417E1,2.746039581E0
2.029722458E0,6.238576813E0,-1.038764877E1,2.877466278E0
2.039676458E0,6.440656586E0,-1.056757462E1,3.070714417E0
2.049629458E0,6.636898499E0,-1.076725937E1,3.296145630E0
2.059583458E0,6.776707764E0,-1.090048233E1,3.488196259E0
2.069537458E0,6.869065704E0,-1.097817078E1,3.665577393E0
2.079490458E0,6.925797729E0,-1.096993790E1,3.857628021E0
2.089444458E0,6.900949402E0,-1.096514786E1,4.049379272E0
2.099398458E0,6.873406677E0,-1.105047043E1,4.212090912E0
2.109351458E0,6.905140686E0,-1.127739853E1,4.369114380E0
2.119305458E0,7.045399017E0,-1.165386566E1,4.416715393E0
2.129259458E0,7.278314667E0,-1.202314774E1,4.453987885E0
2.139212458E0,7.556885376E0,-1.222882004E1,4.577780457E0
2.149166458E0,7.780819702E0,-1.244766495E1,4.645739136E0
2.159120458E0,8.076005859E0,-1.282353333E1,4.648732910E0
2.169074458E0,8.359067230E0,-1.327783859E1,4.648583221E0
2.179027458E0,8.609945526E0,-1.368948257E1,4.601880341E0
2.188981458E0,8.892258453E0,-1.389545425E1,4.570894775E0
2.198935458E0,9.096134491E0,-1.397179550E1,4.556674347E0
2.208888458E0,9.310488739E0,-1.406100998E1,4.518803101E0
2.218842458E0,9.610764313E0,-1.433913162E1,4.454586639E0
2.228796458E0,9.802515564E0,-1.438209229E1,4.372706909E0
2.238749458E0,9.977651367E0,-1.388871826E1,4.249513092E0
2.248703458E0,1.017583923E1,-1.334130661E1,4.405638428E0
2.258657458E0,1.024918671E1,-1.301543427E1,4.584965515E0
2.268610458E0,1.040965302E1,-1.254780670E1,4.580474854E0
2.278564458E0,1.061367874E1,-1.194785431E1,4.586911469E0
2.288518458E0,1.078447357E1,-1.136781052E1,4.632416840E0
2.298472458E0,1.092533066E1,-1.059511734E1,4.606371002E0
2.308425458E0,1.096709381E1,-9.477840729E0,4.484374695E0
2.318379458E0,1.078776672E1,-8.111033020E0,4.411625977E0
2.328333458E0,1.042821442E1,-6.826554108E0,4.347259827E0
2.338286458E0,1.002180954E1,-6.033802643E0,4.304598541E0
2.348240458E0,9.501641235E0,-4.712200928E0,4.099225616E0
2.358194458E0,9.263636169E0,-3.827839966E0,3.592828674E0
2.368147458E0,8.915011139E0,-3.679498444E0,3.538042603E0
2.378101458E0,8.800050201E0,-3.606450348E0,3.241658936E0
2.388055458E0,8.802594910E0,-3.678600311E0,2.822231140E0
2.398008458E0,8.790769501E0,-4.292024689E0,2.384691010E0
2.407962458E0,8.862919464E0,-5.279970245E0,1.899549866E0
2.417916458E0,9.131311340E0,-6.302344208E0,1.475332031E0
2.427870458E0,9.564660187E0,-7.235653381E0,1.180295563E0
2.437823458E0,9.944719849E0,-7.977211304E0,8.478369141E-1
2.447777458E0,1.012135254E1,-8.412655792E0,5.677693176E-1
2.457731458E0,1.014470398E1,-8.616382141E0,5.695655823E-1
2.467684458E0,1.002136047E1,-8.650511169E0,6.935078430E-1
2.477638458E0,9.860594788E0,-8.565188599E0,6.700067139E-1
2.487592458E0,9.816885681E0,-8.609197083E0,6.427633667E-1
2.497545458E0,9.856253815E0,-8.672365723E0,5.252577209E-1
2.507499458E0,9.897418213E0,-8.758885803E0,3.496728516E-1
2.517453458E0,9.988428955E0,-9.072932739E0,1.097218323E-1
2.527407458E0,1.004231689E1,-9.561217346E0,-1.586700439E-1
2.537360458E0,1.004186783E1,-1.000130219E1,-3.977229309E-1
2.547314458E0,1.007345215E1,-1.033585648E1,-4.875361633E-1
2.557267458E0,1.015473312E1,-1.076022400E1,-7.725434875E-1
2.567220458E0,1.026684998E1,-1.132844238E1,-1.079255676E0
2.577174458E0,1.032403107E1,-1.185190384E1,-1.243164825E0
2.587128458E0,1.042072998E1,-1.242805573E1,-1.389859772E0
2.597081458E0,1.059990738E1,-1.311737228E1,-1.408421173E0
2.607035458E0,1.077773758E1,-1.375085495E1,-1.518891449E0
2.616989458E0,1.099493591E1,-1.424318115E1,-1.646276550E0
2.626943458E0,1.121048767E1,-1.465392700E1,-1.700014801E0
2.636896458E0,1.139370667E1,-1.493010269E1,-1.883233795E0
2.646850458E0,1.150193161E1,-1.496962051E1,-2.086361389E0
2.656804458E0,1.156794434E1,-1.477307922E1,-2.112407227E0
2.666757458E0,1.157393188E1,-1.446157700E1,-2.007774811E0
2.676711458E0,1.140029297E1,-1.407687698E1,-2.085762634E0
2.686665458E0,1.142903320E1,-1.365310822E1,-2.145189056E0
2.696618458E0,1.140358612E1,-1.324505676E1,-2.130519562E0
2.706572458E0,1.137529495E1,-1.291229874E1,-2.215842133E0
2.716526458E0,1.134311188E1,-1.259929962E1,-2.328857117E0
2.726479458E0,1.136810989E1,-1.238524475E1,-2.379601593E0
2.736433458E0,1.131332382E1,-1.222822128E1,-2.348166962E0
2.746387458E0,1.112097382E1,-1.205143890E1,-2.308649139E0
2.756341458E0,1.085093536E1,-1.182660645E1,-2.220033417E0
2.766294458E0,1.047641418E1,-1.149235153E1,-2.204316101E0
2.776248458E0,9.939780121E0,-1.130673752E1,-2.378254395E0
2.786202458E0,9.296567688E0,-1.104508163E1,-2.481838989E0
2.796155458E0,8.534652100E0,-1.072729248E1,-2.416574707E0
2.806109458E0,7.869734802E0,-1.038585251E1,-2.264490967E0
2.816063458E0,7.116800537E0,-9.950108643E0,-2.225272522E0
2.826016458E0,6.581962738E0,-9.840087433E0,-2.127825165E0
2.835970458E0,6.009403381E0,-9.980794830E0,-2.111209717E0
2.845924458E0,5.065466309E0,-9.730215912E0,-1.851050720E0
2.855878458E0,4.215533752E0,-9.076076202E0,-1.492695923E0
2.865831458E0,3.470682678E0,-8.368347931E0,-1.351389771E0
2.875785458E0,2.821931763E0,-7.485783234E0,-1.452279968E0
2.885739458E0,2.155517578E0,-6.421346741E0,-1.550026703E0
2.895692458E0,1.666035461E0,-5.474864960E0,-1.477577362E0
2.905646458E0,1.462907867E0,-4.930147705E0,-1.224004669E0
2.915600458E0,1.611548767E0,-4.640949097E0,-9.270222473E-1
2.925554458E0,2.007774811E0,-4.546196136E0,-6.098318481E-1
2.935507458E0,2.402354279E0,-4.587809601E0,-3.879931641E-1
2.945461458E0,2.830314331E0,-4.873265991E0,-1.797761536E-1
2.955415458E0,3.097658386E0,-5.290897522E0,-4.879852295E-2
2.965368458E0,3.370391235E0,-5.719905396E0,1.960922241E-2
2.975322458E0,3.618724823E0,-6.111491089E0,5.718109131E-2
2.985276458E0,3.784579926E0,-6.460864563E0,5.029541016E-2
2.995229458E0,3.846850433E0,-6.765780487E0,6.152206421E-2
3.005183458E0,3.836821289E0,-6.966363373E0,6.421646118E-2
3.015137458E0,3.805835724E0,-7.069798279E0,5.373825073E-2
3.025091458E0,3.835025024E0,-7.084916840E0,1.386117554E-1
3.035044458E0,3.856430511E0,-7.068900146E0,2.064207458E-1
3.044998458E0,3.846251678E0,-6.975344696E0,2.665956116E-1
3.054952458E0,3.857628021E0,-6.821913757E0,3.959266663E-1
3.064905458E0,3.829935608E0,-6.700216827E0,6.108796692E-1
3.074859458E0,3.811673584E0,-6.620732117E0,8.885522461E-1
3.084813458E0,3.827839966E0,-6.586752777E0,1.095422058E0
3.094767458E0,3.906725922E0,-6.712790680E0,1.370400238E0
