"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.461565400E-1,2.646937370E-1,-3.348040581E-1,-1.710462570E-1
1.631626350E-1,1.266508102E-1,-4.200372696E-1,-9.308643341E-1
1.801672950E-1,3.107354641E-1,-2.813386917E-1,-1.703051567E0
1.971752190E-1,3.193863630E-1,5.859174728E-1,-1.314314842E0
2.141767870E-1,2.236813307E-1,1.173377037E0,-1.625328064E-1
2.311569600E-1,3.526750803E-1,1.239188671E0,7.261123657E-1
2.481860840E-1,3.820992708E-1,1.011621237E0,1.076959610E0
2.651778360E-1,2.421879470E-1,6.778023243E-1,2.101577759E0
2.821927900E-1,9.838989973E-1,-5.719494820E-2,3.001211166E0
2.992018840E-1,3.316153586E-1,-4.192998409E-1,1.457071304E0
3.162079370E-1,6.439593434E-1,-9.352107048E-1,3.004913330E-1
3.332079480E-1,1.503031373E0,-2.195624828E0,4.102668762E-1
3.502142850E-1,1.833059788E0,-3.104283810E0,-1.579303741E-1
3.672189030E-1,1.264630198E0,-2.600033522E0,-1.621097565E0
3.842214890E-1,5.375906229E-1,-2.020535469E0,-2.378937721E0
4.012321300E-1,1.989907473E-1,-1.932450652E0,-2.150157928E0
4.182309900E-1,1.497464925E-1,-1.925389767E0,-1.421785355E0
4.352377050E-1,-8.173246682E-2,-1.437712908E0,-1.056202888E0
4.522423750E-1,-5.161530375E-1,-4.546442032E-1,-5.945816040E-1
4.692503700E-1,-6.462488770E-1,4.607343674E-2,-4.005775452E-1
4.862517030E-1,-1.202656031E-1,9.400844574E-2,-6.452722549E-1
5.032373810E-1,6.450194120E-2,5.449414253E-2,-1.298721313E0
5.202577980E-1,-1.373963356E-1,3.085911274E-1,-1.320324898E0
5.372657730E-1,-3.022059202E-1,8.218674660E-1,-9.181270599E-1
5.542704840E-1,-1.321923137E-1,1.041331291E0,-4.568967819E-1
5.712751840E-1,7.773482800E-2,1.253183842E0,-5.513381958E-2
5.882668430E-1,-3.479180932E-1,1.362885714E0,-1.253461838E-1
6.052792640E-1,-4.445703924E-1,1.750534296E0,1.859588623E-1
6.222892850E-1,6.506216526E-2,1.693340540E0,4.725742340E-1
6.392943300E-1,3.216518164E-1,1.432024956E0,4.152011871E-2
6.563013290E-1,5.744621158E-3,6.560187340E-1,-1.876926422E0
6.733034860E-1,-5.556789041E-1,3.767974377E-1,-2.483535290E0
6.902996110E-1,-1.366061330E0,6.380927563E-1,1.035661697E-1
7.073128560E-1,-9.691808820E-1,1.446866274E0,1.094410896E0
7.243177100E-1,-3.796877861E-1,1.356867790E0,1.639697075E0
7.413221950E-1,-1.165033579E-1,3.155829906E-1,2.955210686E0
7.583259490E-1,-1.684206605E0,3.858799934E-1,1.685095787E0
7.753222780E-1,-1.767294288E0,5.933167934E-1,1.853941917E0
7.923328270E-1,-9.970428944E-1,1.614947319E-1,3.718331337E0
8.093390020E-1,-3.930236101E-1,-1.140486240E0,4.666400909E0
8.263325930E-1,-4.596032500E-1,-3.008120298E0,4.909297943E0
8.433530720E-1,3.367628455E-1,-4.472707748E0,4.094910622E0
8.603582800E-1,1.793051720E0,-4.771516800E0,3.912396431E0
8.773598160E-1,2.212637663E-1,-2.854171276E0,1.851068497E0
8.943513740E-1,-7.685771585E-1,-2.170405865E0,-9.945869446E-1
9.113689630E-1,-1.847848177E0,-1.608008623E0,-2.148648262E0
9.283739580E-1,-2.825304031E0,-1.433606386E0,-1.904482365E0
