"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.987563500E-2,-1.643838406E0,-2.052965403E0,-1.516931176E0
4.200106200E-2,-1.679115891E0,-1.991115212E0,-1.546558142E0
4.412687600E-2,-1.711797118E0,-1.925447226E0,-1.576032281E0
4.625240400E-2,-1.739744186E0,-1.854892373E0,-1.604284883E0
4.837793300E-2,-1.765247822E0,-1.784337401E0,-1.628872156E0
5.050635200E-2,-1.784795523E0,-1.720043778E0,-1.653459549E0
5.262005000E-2,-1.806633949E0,-1.656819224E0,-1.676825047E0
5.475739900E-2,-1.824807167E0,-1.592373013E0,-1.700343370E0
5.688241900E-2,-1.835802794E0,-1.530370116E0,-1.723708987E0
5.901183500E-2,-1.846645594E0,-1.471879840E0,-1.745700121E0
6.113438400E-2,-1.852754235E0,-1.415985584E0,-1.767843962E0
6.325492800E-2,-1.853823304E0,-1.363756657E0,-1.791209579E0
6.536422200E-2,-1.853823304E0,-1.317483664E0,-1.810909986E0
6.751156000E-2,-1.848936439E0,-1.276250243E0,-1.830457687E0
6.963783200E-2,-1.840384245E0,-1.236085773E0,-1.845118523E0
7.176779700E-2,-1.829541445E0,-1.198364854E0,-1.858710170E0
7.388811700E-2,-1.811215401E0,-1.164309144E0,-1.872149229E0
7.601373700E-2,-1.790598750E0,-1.130253434E0,-1.879479647E0
7.813943900E-2,-1.767385840E0,-1.103528023E0,-1.884366512E0
8.026488700E-2,-1.739438772E0,-1.075428247E0,-1.889253497E0
8.239054900E-2,-1.711491704E0,-1.051146388E0,-1.889406204E0
8.451303700E-2,-1.679879427E0,-1.027933478E0,-1.888184428E0
8.662970400E-2,-1.645823717E0,-1.007316828E0,-1.884366512E0
8.876713500E-2,-1.609477162E0,-9.889908433E-1,-1.877036214E0
9.089276600E-2,-1.574199796E0,-9.767735004E-1,-1.868484020E0
9.302154000E-2,-1.535257101E0,-9.657779336E-1,-1.857488513E0
9.514392600E-2,-1.496467113E0,-9.584475756E-1,-1.844049454E0
9.726965800E-2,-1.457524419E0,-9.523389339E-1,-1.830457687E0
9.939515700E-2,-1.417512774E0,-9.472993016E-1,-1.819462180E0
1.015211440E-1,-1.379791856E0,-9.436340928E-1,-1.804801345E0
1.036472120E-1,-1.341001987E0,-9.448558092E-1,-1.789987922E0
1.057684580E-1,-1.302059293E0,-9.483683109E-1,-1.771661878E0
1.078838040E-1,-1.265712738E0,-9.520334601E-1,-1.749670744E0
