"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.099885300E-2,2.606103718E-1,1.744783819E-1,3.485749662E-1
3.505281300E-2,2.606103718E-1,1.744783819E-1,3.485749662E-1
4.505281300E-2,2.606103718E-1,1.744783819E-1,3.485749662E-1
5.505281300E-2,2.606103718E-1,1.744783819E-1,3.485749662E-1
6.505281300E-2,7.857254148E-2,4.560872614E-1,3.510184288E-1
7.505281300E-2,-1.305724494E-2,5.458844304E-1,4.463134110E-1
8.505281300E-2,-8.880453557E-2,6.747770309E-1,5.690973401E-1
9.505281300E-2,-1.413389444E-1,8.421540856E-1,7.303657532E-1
1.050528130E-1,-1.559997052E-1,1.011363745E0,9.264535308E-1
1.150528130E-1,-1.004109755E-1,1.239827394E0,1.252655506E0
1.250528130E-1,-3.199406713E-2,1.355280876E0,1.476843119E0
1.350528130E-1,4.741841555E-2,1.461571455E0,1.701641440E0
1.450528130E-1,1.262200326E-1,1.570916295E0,1.934381127E0
1.550528130E-1,2.050216496E-1,1.703474045E0,2.162844658E0
1.650528130E-1,2.813797891E-1,1.836031795E0,2.380312681E0
1.750528130E-1,3.595705628E-1,1.887344480E0,2.585563421E0
1.850528130E-1,4.499786198E-1,1.916055202E0,2.776764393E0
1.950528130E-1,5.660430193E-1,1.953928828E0,2.962467432E0
2.050528130E-1,7.254788280E-1,1.999743700E0,3.158555031E0
2.150528130E-1,9.069058299E-1,1.992413402E0,3.394959927E0
2.250528130E-1,1.070617676E0,1.878792405E0,3.685731888E0
2.350528130E-1,1.202564597E0,1.756619334E0,3.966119051E0
2.450528130E-1,1.286864042E0,1.737071633E0,4.191528320E0
2.550528130E-1,1.321072459E0,1.771890998E0,4.348520756E0
2.650528130E-1,1.313131213E0,1.742569447E0,4.385783195E0
2.750528540E-1,1.279533625E0,1.628948569E0,4.239786625E0
2.850528540E-1,1.239216566E0,1.462793231E0,3.967340708E0
2.950528540E-1,1.212338448E0,1.267316341E0,3.587993383E0
3.050528540E-1,1.192179918E0,1.088332772E0,3.145116091E0
3.150528540E-1,1.164690971E0,9.741010070E-1,2.671695471E0
3.250528540E-1,1.136591196E0,9.252317548E-1,2.184835911E0
3.350528540E-1,1.103604436E0,9.374490976E-1,1.715080500E0
3.450528540E-1,1.056567788E0,9.771553278E-1,1.289918303E0
3.550528540E-1,9.954812527E-1,9.551641941E-1,9.288969636E-1
3.650528540E-1,9.111818671E-1,8.781951666E-1,6.344599128E-1
3.750528540E-1,7.871762514E-1,8.372671604E-1,3.840051591E-1
3.850528540E-1,6.246860623E-1,8.268824816E-1,1.695914567E-1
3.950528540E-1,4.255439937E-1,8.507062197E-1,-1.672243699E-2
4.050528540E-1,1.946369410E-1,8.867472410E-1,-1.731039435E-1
4.150528540E-1,-1.242347211E-1,9.411142468E-1,-3.349832296E-1
4.250528540E-1,-2.836705446E-1,9.545533061E-1,-4.137848318E-1
4.350528540E-1,-3.875176311E-1,9.954812527E-1,-4.870886803E-1
4.450528540E-1,-4.321108162E-1,1.029078841E0,-5.469534397E-1
4.550528540E-1,-4.260021448E-1,1.064509034E0,-6.110942960E-1
4.650528540E-1,-3.746894598E-1,1.094441414E0,-6.746243238E-1
4.750528540E-1,-2.745075822E-1,1.112767458E0,-7.338782549E-1
4.850528540E-1,-1.376737505E-1,1.162247539E0,-7.460955381E-1
4.950528540E-1,2.970332280E-2,1.220279694E0,-6.923394203E-1
5.050528540E-1,2.184606791E-1,1.302746534E0,-5.976552963E-1
5.150528540E-1,4.121049643E-1,1.374828577E0,-4.797582924E-1
5.250528870E-1,6.063601375E-1,1.333289742E0,-3.588069677E-1
5.350528870E-1,7.865653634E-1,1.259375095E0,-2.348013222E-1
5.450528870E-1,9.252317548E-1,1.205618978E0,-9.796751291E-2
5.550528870E-1,1.002811670E0,1.138423800E0,6.024658307E-2
5.650528870E-1,9.936487079E-1,1.002200842E0,3.253620863E-1
5.750528530E-1,9.331730008E-1,8.824712038E-1,5.287802219E-1
5.850528530E-1,8.562039733E-1,7.804567218E-1,7.413613200E-1
5.950528530E-1,7.664068341E-1,6.931029558E-1,9.429468513E-1
6.050528530E-1,6.692792177E-1,5.752059817E-1,1.109102249E0
6.150528530E-1,5.703190565E-1,4.566981196E-1,1.221501470E0
6.250528530E-1,4.890739918E-1,3.992767930E-1,1.266705394E0
6.350528530E-1,4.273765981E-1,4.121049643E-1,1.253266454E0
6.450528530E-1,3.858377635E-1,3.766747713E-1,1.218447089E0
6.550528530E-1,3.644574881E-1,2.716059685E-1,1.210505843E0
6.650528530E-1,3.552944958E-1,1.897500157E-1,1.228220940E0
6.750528530E-1,3.479641080E-1,1.628719419E-1,1.244103432E0
6.850528530E-1,3.339142203E-1,1.237765700E-1,1.261207700E0
6.950528530E-1,3.119230568E-1,7.490734756E-2,1.304579139E0
7.050528530E-1,2.862667143E-1,4.741841555E-2,1.394376278E0
7.150528530E-1,2.349540442E-1,-7.559457328E-3,1.529377460E0
7.250528530E-1,1.885282844E-1,3.031418845E-2,1.572138071E0
7.350528530E-1,1.353830099E-1,8.284860104E-2,1.590463996E0
7.450528530E-1,8.895725012E-2,1.036180183E-1,1.603292227E0
7.550528530E-1,5.963572115E-2,1.268308908E-1,1.621007323E0
7.650528530E-1,5.474879593E-2,1.689805984E-1,1.646052718E0
7.750519860E-1,7.673994452E-2,2.496148050E-1,1.663156986E0
7.850519860E-1,1.341612786E-1,3.339142203E-1,1.668043852E0
7.950519860E-1,2.215150148E-1,2.734385431E-1,1.690645933E0
8.050519860E-1,3.253620863E-1,1.341612786E-1,1.745012879E0
8.150519860E-1,4.408156276E-1,3.703370690E-2,1.820760250E0
8.250519520E-1,5.477170348E-1,4.008803144E-2,1.892231464E0
8.350519520E-1,6.381251216E-1,5.902485549E-2,1.939878941E0
8.450519520E-1,7.034876943E-1,8.040513843E-2,1.969200492E0
8.550519520E-1,7.486917377E-1,1.262200326E-1,1.999132872E0
8.650519520E-1,7.792350054E-1,2.361757755E-1,2.051056385E0
8.750519520E-1,7.706828713E-1,2.997057736E-1,2.070604086E0
8.850519520E-1,7.401396036E-1,3.601814210E-1,2.080378056E0
8.950519520E-1,6.900486350E-1,3.754530549E-1,2.079766989E0
9.050519520E-1,6.240752339E-1,3.846160173E-1,2.069382429E0
9.150519520E-1,5.446627140E-1,3.730095923E-1,2.038839102E0
9.250519520E-1,4.579198658E-1,3.088687360E-1,1.996078491E0
9.350519520E-1,3.681226671E-1,2.490039468E-1,1.933159471E0
9.450519520E-1,2.862667143E-1,2.123520374E-1,1.847638249E0
9.550519520E-1,2.154063582E-1,1.573741585E-1,1.745012879E0
9.650519520E-1,1.628719419E-1,1.213331074E-1,1.636278868E0
9.750519520E-1,1.262200326E-1,1.078940704E-1,1.534875274E0
9.850519520E-1,1.121701300E-1,1.121701300E-1,1.442023754E0
9.950519520E-1,1.176679209E-1,1.744783819E-1,1.370552540E0
1.005051952E0,1.366047412E-1,2.532800138E-1,1.330846310E0
1.015051952E0,1.598176211E-1,3.113121986E-1,1.336344123E0
1.025051985E0,1.811978966E-1,3.534618914E-1,1.398652315E0
1.035051985E0,2.135737687E-1,3.943898678E-1,1.505553722E0
1.045051985E0,2.551125884E-1,4.066071808E-1,1.638722420E0
1.055051985E0,3.119230568E-1,3.956116140E-1,1.774334431E0
1.065051985E0,3.882812262E-1,3.375793993E-1,1.867796898E0
1.075052851E0,4.609741867E-1,2.716059685E-1,1.903226972E0
1.085052851E0,5.037347674E-1,1.903608888E-1,1.872683764E0
1.095053251E0,5.135086179E-1,1.225548387E-1,1.782886624E0
1.105053251E0,4.866305292E-1,1.140027270E-1,1.661324382E0
1.115053251E0,4.310417771E-1,1.176679209E-1,1.530599236E0
1.125053251E0,3.736204505E-1,1.103375331E-1,1.420032620E0
1.135053251E0,3.314707577E-1,9.506590664E-2,1.363222122E0
1.145053251E0,3.363576829E-1,8.162686974E-2,1.373606920E0
1.155053251E0,3.821725547E-1,6.207918003E-2,1.440802097E0
1.165053251E0,4.988478422E-1,-6.948592141E-3,1.649107099E0
1.175053251E0,5.581017733E-1,-7.108944654E-2,1.831755757E0
1.185053251E0,5.697082281E-1,-1.046870351E-1,2.002798080E0
1.195053251E0,5.422192812E-1,-1.114065498E-1,2.120084286E0
