"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.181291686E-3,-1.011882596E-1,7.474612713E-2,2.834776926E-1
1.313529164E-2,-1.522081397E-1,-1.976066530E-2,2.338956428E-1
2.308929164E-2,-1.288166459E-1,3.230528176E-2,2.401226351E-1
3.304329165E-2,-1.246309166E-1,1.237598276E-1,2.554844400E-1
4.299729166E-2,3.047992721E-2,5.405809343E-2,2.139787106E-1
5.295029166E-2,1.345517412E-2,3.224914849E-2,1.681390250E-1
6.290429167E-2,-7.996359766E-2,2.231706798E-2,1.364851230E-1
7.285829168E-2,-8.318263605E-2,-6.792710423E-3,7.172399372E-2
8.281229169E-2,-4.695358023E-2,4.230460525E-3,8.246912956E-3
9.276629164E-2,-1.712137833E-2,3.227838457E-2,-1.887539685E-2
1.027202916E-1,-8.894930631E-3,8.454138279E-2,7.156991959E-4
1.126742917E-1,-3.714926139E-2,9.542480528E-2,-6.221437454E-3
1.226282917E-1,-8.815744713E-2,8.359413385E-2,-3.744732320E-2
1.325822917E-1,-9.667230874E-2,5.755122006E-2,-4.723790109E-2
1.425362917E-1,-5.685627848E-2,3.724676371E-3,-8.233815193E-2
1.524902917E-1,-9.204262957E-2,-2.044303536E-2,-6.889598787E-2
1.624442916E-1,-1.122959228E-1,-8.820524812E-2,-7.027841583E-2
1.723972916E-1,-9.770931244E-2,-1.487853259E-1,-5.060034245E-2
1.823512916E-1,-1.019608229E-1,-1.603522879E-1,3.302200422E-2
1.923052917E-1,-9.534528315E-2,-1.768279874E-1,1.117285967E-1
2.022592917E-1,-8.403486773E-2,-1.522825456E-1,2.276373678E-1
2.122132917E-1,-3.969353110E-2,-1.037418848E-1,3.457669115E-1
2.221672917E-1,-5.340525180E-2,-3.452897787E-2,3.997377352E-1
2.321212916E-1,-7.113824889E-2,-4.804072380E-3,3.692427514E-1
2.420752916E-1,-1.066913666E-1,-4.357403576E-2,3.388897088E-1
2.520292916E-1,-2.047347012E-1,-6.851182580E-2,2.905478534E-1
2.619832917E-1,-2.728417535E-1,-2.932495594E-2,1.532694094E-1
2.719372917E-1,-2.797740662E-1,1.583776832E-2,9.011144042E-3
2.818902917E-1,-2.107605493E-1,6.483392715E-2,-1.024560821E-1
2.918442917E-1,-1.406193969E-1,1.043184203E-1,-1.337614900E-1
3.017982917E-1,-6.184468433E-2,1.811175048E-1,-1.551731166E-1
3.117522916E-1,1.946830451E-2,2.432219517E-1,-2.305849493E-1
3.217062916E-1,6.658443734E-2,3.254221094E-1,-2.234259108E-1
3.316602916E-1,2.636513192E-1,4.546765655E-1,-1.450241044E-1
3.416142917E-1,4.735006531E-1,6.110077232E-1,4.835705817E-2
3.515682917E-1,6.340178324E-1,6.508769631E-1,3.312248862E-1
3.615222917E-1,7.128659275E-1,5.825440621E-1,3.709228027E-1
3.714762917E-1,7.613652192E-1,5.740533203E-1,3.549563956E-1
3.814302916E-1,6.706440604E-1,6.156474888E-1,2.995604593E-1
3.913832916E-1,4.065326384E-1,5.767675978E-1,3.563416010E-1
4.013372916E-1,1.497955786E-1,3.449307597E-1,4.454829884E-1
4.112912916E-1,1.719768450E-1,8.118332684E-2,4.285859969E-1
4.212452917E-1,2.568834595E-1,5.754244924E-3,3.066155635E-1
4.311992917E-1,1.880552993E-1,1.061152697E-1,1.299932519E-1
4.411532917E-1,7.198755696E-2,4.372296435E-1,8.140581340E-2
4.511072917E-1,-1.540383913E-1,9.096326280E-1,1.561522329E-1
4.610612916E-1,-3.826651812E-1,1.063198637E0,3.494750695E-1
4.710152916E-1,-4.660118316E-1,1.043356111E0,4.730043706E-1
4.809692916E-1,-2.381789475E-1,8.693026274E-1,5.650848609E-1
4.909232917E-1,2.193052317E-1,5.096976954E-1,6.469663453E-1
5.008772917E-1,5.093899126E-1,9.506227791E-2,6.990945652E-1
5.108302917E-1,4.671858063E-1,-2.353352273E-1,5.571424417E-1
5.207842917E-1,2.564549316E-1,-5.231562316E-1,4.664819477E-1
5.307382917E-1,6.454237036E-2,-7.276906657E-1,3.260370903E-1
5.406922916E-1,-1.278887659E-1,-7.339530337E-1,2.702115297E-1
5.506462916E-1,-1.043116229E-1,-5.728908938E-1,3.280352300E-1
