"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-4.117499921E-4,-3.320095825E-1,9.795330505E0,2.482886810E0
9.541250009E-3,-3.261717224E-1,9.683812408E0,2.643203430E0
1.949525002E-2,-3.951782227E-1,9.578431549E0,2.840942230E0
2.944925003E-2,-4.402345276E-1,9.416168976E0,2.894231415E0
3.940324998E-2,-4.578977966E-1,9.325008545E0,2.855312347E0
4.935724998E-2,-3.788621521E-1,9.313931580E0,2.785108337E0
5.931124999E-2,-1.978884888E-1,9.383985901E0,2.945574646E0
6.926525000E-2,-1.616638184E-1,9.388925629E0,2.887944489E0
7.921825000E-2,-1.419049072E-1,9.430688782E0,2.725382538E0
8.917225001E-2,-1.368154907E-1,9.499246216E0,2.638563080E0
9.912625002E-2,-1.392105103E-1,9.706265717E0,2.690056000E0
1.090802500E-1,-7.035369873E-2,9.575288086E0,2.612816620E0
1.190342500E-1,6.706054688E-2,9.503287811E0,2.621049500E0
1.289882500E-1,2.134561157E-1,9.441616058E0,2.591860199E0
1.389412500E-1,2.757266235E-1,9.402696991E0,2.610720978E0
1.488952500E-1,1.445993042E-1,9.425150299E0,2.746189270E0
1.588492500E-1,-3.442840576E-2,9.440268860E0,2.783611450E0
1.688032500E-1,-2.715353394E-1,9.425299988E0,2.852318573E0
1.787572500E-1,-3.513194275E-1,9.445058899E0,2.840942230E0
1.887112500E-1,-1.071771240E-1,9.666897583E0,2.641856232E0
1.986642500E-1,1.745370483E-1,9.986632690E0,2.521506500E0
2.086182500E-1,2.814147949E-1,1.013677048E1,2.443818054E0
2.185722500E-1,2.541714478E-1,9.985734558E0,2.417173462E0
2.285262500E-1,-3.367996216E-2,9.638606415E0,2.364932098E0
2.384802500E-1,-2.668949890E-1,9.510173492E0,2.255060577E0
2.484342500E-1,-3.365002441E-1,9.367819519E0,2.312840424E0
2.583882500E-1,-1.911524963E-1,9.330247650E0,2.663710785E0
2.683412500E-1,-3.460803223E-1,9.944570160E0,2.866389313E0
2.782952500E-1,-5.275030518E-1,1.020532791E1,2.845432892E0
2.882492500E-1,-7.185058594E-1,1.011416748E1,2.410886536E0
2.982032500E-1,-6.041436768E-1,1.017404297E1,1.961670685E0
3.081572500E-1,-1.091230774E-1,1.005444168E1,1.903292084E0
3.181112500E-1,-9.879455566E-3,9.995464325E0,2.118694153E0
3.280642500E-1,-1.423539734E-1,9.801318054E0,2.372416534E0
3.380182500E-1,-3.556604004E-1,9.547445984E0,2.612966309E0
3.479722500E-1,-8.300239563E-1,9.545500031E0,2.803520050E0
3.579262500E-1,-1.219514008E0,9.784702606E0,2.646646271E0
3.678802500E-1,-1.100511475E0,1.052341644E1,2.330054626E0
3.778342500E-1,-1.375339966E0,1.102816681E1,1.883084106E0
3.877882500E-1,-1.363364868E0,1.126617188E1,1.330283661E0
3.977412500E-1,-1.159788208E0,1.144400208E1,1.188827820E0
4.076952500E-1,-1.012344818E0,1.109522736E1,1.287472687E0
4.176492500E-1,-8.297245789E-1,1.055649765E1,1.571282501E0
4.276032500E-1,-7.173083496E-1,1.032927017E1,1.848206635E0
4.375572500E-1,-4.285588074E-1,9.931098175E0,1.869462433E0
4.475112500E-1,-4.355941772E-2,9.552385712E0,1.968107300E0
4.574642500E-1,-3.023712158E-2,9.466314697E0,2.334844666E0
4.674182500E-1,-5.140310669E-1,9.800719299E0,2.390977936E0
4.773722500E-1,-8.491841125E-1,1.070768326E1,2.041155396E0
4.873262500E-1,-7.695497131E-1,1.164712967E1,1.513951721E0
4.972802500E-1,-4.393363953E-1,1.192061096E1,9.876461792E-1
5.072342500E-1,-1.233435059E-1,1.152034332E1,5.454656982E-1
5.171872500E-1,2.026785278E-1,1.083506836E1,6.843768311E-1
5.271412500E-1,2.236349487E-1,1.005324417E1,1.269959106E0
5.370952500E-1,3.607498169E-2,9.286239166E0,1.787732391E0
5.470492500E-1,-3.397933960E-2,8.786727905E0,2.491119690E0
5.570032500E-1,-1.588197327E-1,8.840915222E0,3.129542084E0
5.669572500E-1,-2.344125366E-1,9.438472595E0,2.955304413E0
5.769112500E-1,7.469467163E-2,1.071367081E1,2.132465515E0
5.868642500E-1,9.904902649E-1,1.186387894E1,1.079405365E0
5.968182500E-1,2.088457031E0,1.235455856E1,2.092648315E-1
6.067722500E-1,2.604134674E0,1.224693237E1,-2.833607483E-1
6.167262500E-1,2.141297150E0,1.154549103E1,2.559677124E-2
6.266802500E-1,9.714797974E-1,1.054122940E1,6.950047302E-1
6.366342500E-1,1.595681763E-1,9.473799133E0,1.494043121E0
6.465872500E-1,-5.291496277E-1,8.830886078E0,2.411634979E0
6.565412500E-1,-6.484515381E-1,8.487949219E0,2.960244141E0
6.664952500E-1,-5.797444153E-1,8.515342255E0,3.016078033E0
6.764492500E-1,-6.908134460E-1,9.388027496E0,2.314337311E0
6.864032500E-1,-1.305285645E-1,1.030891251E1,1.843266907E0
6.963572500E-1,-2.227368164E-1,1.126198059E1,1.378483429E0
7.063112500E-1,-2.956352234E-1,1.137020554E1,1.434766388E0
7.162641250E-1,-4.062551880E-1,1.045470932E1,1.806144104E0
7.262181250E-1,-2.460882568E-1,9.906249847E0,2.218536530E0
7.361721250E-1,-1.820214844E-1,9.314979401E0,2.805466003E0
7.461261250E-1,-2.523751831E-1,8.743916931E0,3.353626099E0
7.560801250E-1,-3.285667419E-1,8.530610504E0,3.785927124E0
7.660341250E-1,-4.601431274E-1,8.501271515E0,3.852388916E0
7.759871250E-1,-4.023632813E-1,8.870254211E0,3.709885254E0
7.859411250E-1,-2.842588806E-1,9.472901001E0,3.367397461E0
7.958951250E-1,4.550537109E-2,1.007180557E1,3.092718658E0
8.058491250E-1,2.826123047E-1,1.038824753E1,2.920726318E0
8.158031250E-1,-1.462458801E-1,1.005174728E1,2.628683624E0
8.257571250E-1,-4.170327759E-1,9.751172333E0,2.851570129E0
8.357101250E-1,-7.361691284E-1,9.328451385E0,3.066523132E0
8.456641250E-1,-9.678872681E-1,8.578510895E0,3.285966797E0
8.556181250E-1,-1.149459686E0,8.125702515E0,3.413351898E0
8.655721250E-1,-9.933343506E-1,8.325836334E0,4.243076477E0
8.755261250E-1,-1.055754547E0,9.073531494E0,3.659440155E0
8.854801250E-1,-1.202000427E0,9.397607574E0,2.479144592E0
8.954341250E-1,-7.783813477E-1,9.461524658E0,2.364333344E0
9.053871250E-1,-2.653981018E-1,9.771979065E0,3.137475586E0
