"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.920493300E-2,6.108652451E-4,5.345070735E-3,-4.276056774E-3
3.128815100E-2,6.108652451E-4,5.345070735E-3,-4.276056774E-3
3.337142100E-2,6.108652451E-4,2.901609987E-3,-3.054326167E-3
3.545469900E-2,6.108652451E-4,4.123340361E-3,-3.054326167E-3
3.753798600E-2,-4.581489484E-4,1.679879380E-3,-4.276056774E-3
3.962143300E-2,-4.581489484E-4,3.970623948E-3,-1.038470957E-2
4.174524400E-2,-2.901609987E-3,-3.207042580E-3,-2.015855350E-2
4.388749500E-2,-7.941247895E-3,-3.207042580E-3,1.527163107E-2
4.601258700E-2,-5.650503561E-3,6.108652451E-4,8.353582025E-2
4.813767900E-2,-3.359758761E-3,4.428773187E-3,1.629483104E-1
5.025984200E-2,-4.886921961E-3,1.069014147E-2,2.519819140E-1
5.238543200E-2,-1.374446787E-3,4.886921961E-3,3.411682248E-1
5.451618800E-2,-3.970623948E-3,8.704829961E-3,4.253149331E-1
5.665121900E-2,-4.276056774E-3,8.857546374E-3,5.083925724E-1
5.874648500E-2,1.679879380E-3,9.010262787E-3,5.827654600E-1
6.088980600E-2,3.970623948E-3,2.993239649E-2,6.450737119E-1
6.300700300E-2,1.527163113E-4,4.337143153E-2,7.047857642E-1
6.512822900E-2,-1.221730490E-3,1.313360315E-2,7.538077235E-1
6.724502000E-2,-6.108652335E-3,3.512475174E-3,7.903069258E-1
6.936980700E-2,-9.926560335E-3,1.069014193E-3,8.159632683E-1
7.149991400E-2,-6.261368748E-3,-2.932153270E-2,8.319984674E-1
7.364651900E-2,-2.596177394E-3,-6.948592514E-2,8.307767510E-1
7.577299500E-2,3.512475174E-3,-1.145372316E-1,8.187121153E-1
7.790022300E-2,7.330383174E-3,-1.426370293E-1,7.968736887E-1
8.002042200E-2,6.108652335E-3,-1.548543423E-1,7.602217793E-1
8.214578900E-2,-5.955935922E-3,-1.501201391E-1,7.137960196E-1
8.427481600E-2,-2.397646010E-2,-1.258382350E-1,6.588181853E-1
8.640959200E-2,-5.421429127E-2,-1.041525230E-1,5.952881575E-1
8.851900800E-2,-8.689557761E-2,-8.842274547E-2,5.242751241E-1
9.063209600E-2,-1.281289905E-1,-6.307183951E-2,4.521929920E-1
9.277218200E-2,-1.765400618E-1,-2.443460934E-2,3.762930036E-1
9.490320400E-2,-2.275473028E-1,2.168571576E-2,3.028364480E-1
9.703699300E-2,-2.820670307E-1,7.254024595E-2,2.318233550E-1
9.915264400E-2,-3.414736688E-1,1.198823079E-1,1.608102769E-1
1.012809100E-1,-4.021020532E-1,1.574505121E-1,9.712757170E-2
1.033999800E-1,-4.628831446E-1,1.901318133E-1,3.711006418E-2
1.055166280E-1,-5.235115290E-1,2.130392492E-1,-1.069014147E-2
1.076301130E-1,-5.830708742E-1,2.373211533E-1,-5.222897977E-2
1.097776350E-1,-6.401867867E-1,2.590068579E-1,-8.048149943E-2
1.118977110E-1,-6.936374903E-1,2.796235681E-1,-1.001819000E-1
1.140381940E-1,-7.470881939E-1,2.857322097E-1,-1.052215397E-1
1.161507630E-1,-7.958046794E-1,2.955060601E-1,-9.804387391E-2
1.182555300E-1,-8.396342993E-1,2.930625975E-1,-7.971791178E-2
1.203942420E-1,-7.654141784E-1,1.203404516E-1,-3.894266114E-2
1.225190380E-1,-6.291912198E-1,-1.082758680E-1,1.924225502E-2
1.246438330E-1,-5.807801485E-1,-9.162978968E-4,6.918048859E-2
1.267686290E-1,-6.174320579E-1,2.461786866E-1,1.172861308E-1
1.288934250E-1,-5.957463384E-1,3.107776940E-1,1.745547503E-1
1.310182210E-1,-5.229006410E-1,2.099849284E-1,2.408336252E-1
1.331461140E-1,-4.830417037E-1,1.907426715E-1,3.104722500E-1
1.352720600E-1,-4.905247986E-1,2.225076705E-1,3.825543523E-1
1.374045060E-1,-4.882340431E-1,1.983784884E-1,4.534147382E-1
1.395237500E-1,-4.700607955E-1,1.145372316E-1,5.280929804E-1
1.416397480E-1,-4.520402849E-1,3.802636266E-2,6.027712822E-1
1.437787340E-1,-4.399756789E-1,-5.650503561E-3,6.748533845E-1
1.459006920E-1,-4.352414906E-1,-3.222314268E-2,7.432702780E-1
1.480151540E-1,-4.269948006E-1,-4.902193695E-2,8.104654551E-1
1.501555960E-1,-4.173736870E-1,-5.131268129E-2,8.752171993E-1
1.522811460E-1,-3.871358633E-1,-6.459899992E-2,9.314168096E-1
1.544115870E-1,-3.593414724E-1,-6.688974798E-2,9.839512110E-1
1.565329770E-1,-3.484986126E-1,-1.695151068E-2,1.036332846E0
1.586585870E-1,-3.376557529E-1,1.359175146E-2,1.083980322E0
1.607845130E-1,-3.329215646E-1,2.840523422E-2,1.132696867E0
1.629109870E-1,-3.269656301E-1,4.306599870E-2,1.180344343E0
1.650358650E-1,-3.258966208E-1,4.566217586E-2,1.230435371E0
1.671588920E-1,-3.297145069E-1,4.581489414E-2,1.281595230E0
1.692753980E-1,-3.333797157E-1,4.337143153E-2,1.329242826E0
1.714130230E-1,-3.518583775E-1,6.414084882E-2,1.374294043E0
1.735387440E-1,-3.640756905E-1,7.406741381E-2,1.415832877E0
1.756676000E-1,-3.532328308E-1,1.206458826E-2,1.450194120E0
1.777915010E-1,-3.556762934E-1,6.108652335E-3,1.488067746E0
1.799169290E-1,-3.837760985E-1,5.482515693E-2,1.519527316E0
1.820418370E-1,-3.849978149E-1,3.787364438E-2,1.550070524E0
1.841672640E-1,-3.765984178E-1,-3.512475174E-3,1.578323126E0
1.862934140E-1,-3.814853430E-1,9.926560335E-3,1.596649051E0
1.884204700E-1,-3.802636266E-1,1.237002108E-2,1.611309767E0
1.905511860E-1,-3.547599912E-1,-2.412917651E-2,1.621083617E0
1.926701940E-1,-3.402519524E-1,-1.802052557E-2,1.629635811E0
