"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.899039100E-2,7.896314561E-2,1.459621787E-1,9.789635658E0
2.111515700E-2,9.810572863E-2,1.507478207E-1,9.818947792E0
2.308886100E-2,1.363908947E-1,1.363908947E-1,9.842875481E0
2.499726800E-2,1.986042857E-1,8.913264424E-2,9.815358162E0
2.712203400E-2,1.651047617E-1,1.268195957E-1,9.771689415E0
2.920493300E-2,2.213360928E-2,2.027917206E-1,9.698110580E0
3.128815100E-2,-2.392822644E-3,1.459621787E-1,9.917651176E0
3.337142100E-2,1.280160099E-1,9.272187948E-2,9.632905960E0
3.545469900E-2,1.214357466E-1,1.274178028E-1,9.966704369E0
3.753798600E-2,3.427718580E-1,-2.572284266E-2,9.754940033E0
3.962143300E-2,9.463613629E-1,-5.922235847E-1,9.891928673E0
4.174524400E-2,1.088734269E0,-1.538584948E0,9.829116821E0
4.388749500E-2,9.577272534E-1,-2.638087034E0,9.900901794E0
4.601258700E-2,7.322037220E-1,-2.514856577E0,1.000798035E1
4.813767900E-2,4.181457460E-1,-2.353939295E0,9.531210899E0
5.025984200E-2,5.383851007E-3,-2.392822742E0,9.975677490E0
5.238543200E-2,-2.805584669E-1,-2.452044964E0,9.747760773E0
5.451618800E-2,-4.145565331E-1,-2.361716032E0,9.784252167E0
5.665121900E-2,-4.295116663E-1,-2.576471806E0,1.003729248E1
5.874648500E-2,-2.321037948E-1,-2.681157827E0,9.806385040E0
6.088980600E-2,-1.692921966E-1,-2.619542599E0,9.577870369E0
6.300700300E-2,-1.046859920E-1,-2.713460922E0,1.027537823E1
6.512822900E-2,-3.589234129E-2,-2.690130949E0,9.841679573E0
6.724502000E-2,-2.991028363E-3,-2.422134638E0,9.713065147E0
6.936980700E-2,3.230310604E-2,-2.115255117E0,1.029033375E1
7.149991400E-2,4.426721856E-2,-1.922633052E0,1.068634605E1
7.364651900E-2,7.178468257E-2,-1.755135417E0,1.087238789E1
7.577299500E-2,5.742774159E-2,-1.530808330E0,1.076650524E1
7.790022300E-2,2.105683982E-1,-1.392024517E0,1.051525879E1
8.002042200E-2,3.744767308E-1,-1.363310695E0,1.007318497E1
8.214578900E-2,6.299105883E-1,-1.392024517E0,9.613164902E0
8.427481600E-2,6.544370055E-1,-1.383051515E0,9.336793900E0
