"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.041166674E-3,-2.064344868E-1,3.156294850E-1,-9.193226337E-2
1.499516668E-2,-2.311755180E-1,3.036318755E-1,-2.265310746E-1
2.494916663E-2,-1.594550326E-1,3.072597805E-1,-2.727234936E-1
3.490316664E-2,-1.874833685E-1,3.052451223E-1,-3.656462753E-1
4.485716665E-2,-1.138678005E-1,3.766454726E-1,-4.496122921E-1
5.481116666E-2,-1.886414096E-1,3.882475179E-1,-5.482168132E-1
6.476516667E-2,-1.719598880E-1,4.257001036E-1,-6.064907491E-1
7.471816667E-2,5.716267258E-2,4.683181196E-1,-6.048149371E-1
8.467216667E-2,1.869331455E-1,4.149619845E-1,-6.688700151E-1
9.462616668E-2,-2.598692670E-1,3.362420896E-1,-9.148962915E-1
1.045801666E-1,-2.466650847E-1,5.212234345E-1,-9.955375814E-1
1.145341666E-1,-2.127304763E-2,8.215811616E-1,-9.753050458E-1
1.244881666E-1,-5.658470455E-1,1.009746900E0,-1.111420625E0
1.344421667E-1,-1.024388913E0,1.349520708E0,-1.123228492E0
1.443961667E-1,-9.219553426E-1,1.746766798E0,-1.142133125E0
1.543501667E-1,-1.100489255E0,1.724932126E0,-9.195354724E-1
1.643041667E-1,-1.301917356E0,1.307283638E0,-1.055970894E0
1.742581666E-1,-9.662137949E-1,1.527749396E0,-5.564976400E-1
1.842121666E-1,-7.150440153E-1,1.891472522E0,2.574160677E-1
1.941661666E-1,-3.921321157E-1,1.814374060E0,5.565204442E-1
2.041201667E-1,-1.697426239E-1,1.390189847E0,2.488311857E-1
2.140741667E-1,-3.103994429E-1,7.234156202E-1,2.272216308E-1
2.240281667E-1,-2.906095415E-1,1.330740767E0,9.784894395E-1
2.339821667E-1,-3.790077478E-2,2.100249550E0,1.397904371E0
2.439351667E-1,5.959716082E-2,2.832716952E0,1.452906790E0
2.538891666E-1,5.302763861E-1,3.485524373E0,1.564202108E0
2.638467500E-1,1.149961670E0,3.183693440E0,1.825848636E0
2.738007500E-1,-1.789709920E-1,2.987538651E0,1.795205133E0
2.837547500E-1,-1.154955484E0,3.158928435E0,1.072785732E0
2.937087500E-1,1.272628945E-1,3.641857870E0,-5.353909457E-1
3.036627500E-1,1.521196129E0,3.714529113E0,-2.464185660E0
3.136167500E-1,2.136930303E0,2.967336228E0,-4.144575452E0
3.235707500E-1,2.211777294E0,1.813938442E0,-4.827717351E0
3.335247500E-1,1.999486967E0,9.146271734E-1,-4.737708237E0
3.434787500E-1,1.572907150E0,2.029868223E-2,-4.253075216E0
3.534327500E-1,9.749173754E-1,-3.871193708E-1,-4.079014716E0
3.633867500E-1,5.849773809E-1,-2.684069328E-2,-4.233899857E0
3.733407500E-1,3.981814988E-1,4.763098382E-1,-3.942708517E0
3.832947500E-1,7.408226350E-1,6.041676138E-1,-3.103322584E0
3.932487500E-1,5.212658268E-1,1.851115917E-1,-2.841274937E0
4.032027500E-1,2.003922665E-1,-7.436923753E-2,-3.177982172E0
4.131567500E-1,2.180584007E0,1.159081572E0,-2.711697714E0
4.231097500E-1,2.267869196E0,1.230584541E0,-2.770322483E0
4.330637500E-1,3.993548888E0,8.047711475E-1,-2.217834864E0
4.430177500E-1,3.218680547E0,5.035695941E-1,-2.266807634E0
4.529717500E-1,1.234807108E0,1.417757843E-1,-2.556015598E0
4.629257500E-1,5.129181956E-1,-9.454644386E-2,-3.109361004E0
4.728797500E-1,4.218500045E-1,-3.841704737E-1,-3.169858636E0
4.828337500E-1,-9.764309272E-2,-6.562247535E-1,-2.715781994E0
4.927877500E-1,-1.058359189E0,-1.458010678E0,-2.371485073E0
5.027417500E-1,-1.924578872E0,-2.052763142E0,-2.056327751E0
5.126957500E-1,-1.656532859E0,-1.940303789E0,-1.718520654E0
5.226497500E-1,-1.217297474E0,-1.659002284E0,-1.349042113E0
5.326037500E-1,-4.566546055E-1,-8.199148513E-1,-1.400943169E0
5.425577500E-1,1.114933047E0,6.529385452E-1,-1.075068485E0
5.525117500E-1,2.119174502E0,1.724557612E0,-1.915536153E0
5.624657500E-1,3.482632340E0,1.784740956E0,-5.482103228E0
5.724197500E-1,2.990340052E0,5.412299021E-1,-7.187996820E0
5.823737500E-1,2.277963829E0,-1.074201782E0,-7.707155310E0
5.923267500E-1,1.389002570E0,-2.050389026E0,-7.596348234E0
6.022807500E-1,-8.093046400E-1,-2.214827787E0,-6.585512583E0
6.122347500E-1,-4.243560919E0,-1.728745826E0,-4.483161982E0
6.221887500E-1,-6.236360718E0,-5.906092729E-1,-2.220919855E0
6.321427500E-1,-4.894759771E0,-2.037489520E-1,-4.759920055E-1
6.420967500E-1,-2.467647797E0,-6.771078649E-1,-4.950603604E-1
6.520507500E-1,-7.259060955E-1,-1.125621611E0,-1.877963115E0
6.620047500E-1,6.636005044E-1,-1.549914729E0,-3.436481729E0
6.719587500E-1,2.307620614E0,-2.075415694E0,-3.224461105E0
6.819127500E-1,2.665802919E0,-2.469043527E0,-1.096083963E0
6.918667500E-1,1.887970040E0,-2.884943990E0,-1.097520624E0
7.018207500E-1,-6.645992088E-1,-3.123120964E0,-1.275435609E0
7.117747500E-1,-1.740634239E0,-2.864992121E0,-8.473404855E-1
7.217287500E-1,-5.649907207E-1,-3.599133727E0,-5.018121403E-1
7.316827500E-1,1.219111134E0,-4.841257163E0,2.060500324E-2
7.416367500E-1,1.523151146E0,-5.643181740E0,-4.706546670E-1
7.515907500E-1,1.665553651E0,-5.647318645E0,-1.361170408E0
7.615447500E-1,2.317780151E0,-5.671237850E0,-1.807456219E0
7.714977500E-1,3.032917430E0,-5.955652267E0,-6.911701262E-1
7.814517500E-1,3.016373903E0,-6.702477361E0,1.521611574E0
7.914057500E-1,3.047719072E0,-8.255988420E0,2.526997913E0
8.013597500E-1,3.482603397E0,-9.554025271E0,2.390009637E0
8.113137500E-1,4.218805854E0,-1.001646752E1,2.319837202E0
8.212677500E-1,4.952947168E0,-9.959457171E0,2.856991375E0
8.312217500E-1,5.331849666E0,-1.007077412E1,3.186920226E0
8.411757500E-1,5.364916255E0,-1.036564219E1,3.439086079E0
8.511297500E-1,6.068607025E0,-9.774722579E0,3.995584596E0
8.610837500E-1,6.935483642E0,-8.838744151E0,4.466626349E0
8.710377500E-1,7.088457913E0,-7.809388613E0,5.014910113E0
8.809917500E-1,6.975718333E0,-6.600735809E0,5.712111057E0
8.909457500E-1,7.183402662E0,-4.907692058E0,6.118332331E0
9.008997500E-1,7.459689449E0,-3.957458704E0,6.680522236E0
9.108537500E-1,7.629445229E0,-3.359590259E0,6.451712501E0
9.208077500E-1,7.471062284E0,-3.046787025E0,6.133219342E0
9.307607500E-1,7.228347870E0,-2.656728625E0,5.835377380E0
9.407147500E-1,6.917819788E0,-2.324297458E0,5.491138930E0
9.506687500E-1,6.590211990E0,-2.005722438E0,5.028393792E0
9.606227500E-1,6.312752836E0,-8.317284197E-1,4.990239540E0
9.705767500E-1,5.246878513E0,-1.023736364E-1,4.401068536E0
9.805307500E-1,4.110461626E0,-1.181084937E-1,3.821605664E0
9.904847500E-1,3.349059131E0,2.605852586E-1,3.548331363E0
1.000438750E0,2.542192195E0,7.664430875E-1,3.108593849E0
1.010392750E0,2.073470910E0,1.234000484E0,2.831333208E0
1.020346750E0,1.913844261E0,1.642571170E0,2.587905142E0
1.030300750E0,1.877842078E0,2.040226273E0,2.346078482E0
1.040254750E0,2.069136077E0,2.405504174E0,2.426610868E0
1.050208750E0,2.346432970E0,2.824045531E0,2.566352305E0
1.060162750E0,2.735825957E0,3.325571158E0,2.685189655E0
1.070116750E0,3.346720829E0,4.721098051E0,2.909591758E0
1.080070750E0,3.580859424E0,5.485952450E0,3.252110249E0
1.090024750E0,3.770223842E0,5.722623181E0,3.426130696E0
1.099978750E0,4.060346310E0,5.075057496E0,3.411520843E0
1.109931750E0,4.302735034E0,4.255700616E0,3.653286545E0
1.119885750E0,4.581204586E0,3.586951053E0,4.081307116E0
1.129839750E0,4.981021990E0,3.081816525E0,4.194788124E0
1.139793750E0,5.152369382E0,2.690757081E0,4.282704227E0
1.149747750E0,5.336131582E0,2.552035398E0,4.421891056E0
1.159701750E0,5.677120734E0,2.645573891E0,4.370882870E0
1.169655750E0,6.458563099E0,3.744900135E0,4.704930500E0
1.179609750E0,6.672034417E0,4.398781398E0,5.113635671E0
1.189563750E0,6.468998625E0,4.030305655E0,5.238968400E0
1.199517750E0,6.651073319E0,3.804814800E0,5.198079990E0
1.209471750E0,7.098588799E0,3.920270997E0,5.387887627E0
1.219425750E0,7.479796854E0,4.041737546E0,5.324130757E0
1.229379750E0,7.814633566E0,4.052984666E0,4.872228695E0
1.239333750E0,8.228586028E0,3.909829624E0,4.533601234E0
1.249287750E0,8.721671199E0,3.702770362E0,4.296444014E0
1.259241750E0,9.314403450E0,3.154218503E0,4.063515501E0
1.269191375E0,9.795636899E0,2.453433216E0,3.857097094E0
1.279145375E0,1.018868089E1,2.000837674E0,3.757180750E0
1.289098375E0,1.062604911E1,1.566371425E0,3.847416444E0
1.299052375E0,1.089443280E1,1.076730264E0,3.932120672E0
1.309006375E0,1.098536753E1,5.945320237E-1,4.036548142E0
1.318960375E0,1.106130064E1,4.191518068E-2,4.186939698E0
1.328914375E0,1.116548867E1,-7.277158087E-1,4.201771746E0
1.338868375E0,1.121454447E1,-1.509836451E0,4.180817664E0
1.348822375E0,1.129081906E1,-1.944093370E0,3.974091693E0
1.358776375E0,1.121829604E1,-2.582703459E0,3.712210107E0
1.368730375E0,1.108400187E1,-3.058844569E0,3.292949542E0
1.378684375E0,1.092038742E1,-3.055668946E0,3.039650499E0
1.388638375E0,1.079438694E1,-2.770344118E0,2.769014461E0
1.398592375E0,1.005710567E1,-4.193921859E0,2.273673434E0
1.408546375E0,9.625510991E0,-4.874745921E0,1.883089954E0
1.418500375E0,9.210132977E0,-4.386755430E0,1.721600382E0
1.428454375E0,8.920892268E0,-4.003141830E0,1.269531090E0
1.438408375E0,8.871425993E0,-4.644722890E0,2.693870723E-1
1.448362375E0,8.979229939E0,-5.499767666E0,-5.738363886E-1
