"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.425577500E-1,-1.128443837E0,-5.296601295E0,-1.094279408E0
5.525117500E-1,-6.110402942E-1,-5.393008232E0,-7.189566493E-1
5.624657500E-1,-4.383169115E-2,-5.214491367E0,-3.764973283E-1
5.724197500E-1,5.424522758E-1,-5.452274323E0,8.128029853E-2
5.823737500E-1,1.069201589E0,-5.954276085E0,5.385993719E-1
5.923267500E-1,1.502329350E0,-6.544697285E0,8.280510306E-1
6.022807500E-1,1.729785681E0,-7.162675381E0,9.344315529E-1
6.122347500E-1,1.663220525E0,-7.783154488E0,9.805737734E-1
6.221887500E-1,1.451636910E0,-8.424797058E0,1.059217215E0
6.321427500E-1,1.300107837E0,-8.759621620E0,1.156904936E0
6.420967500E-1,1.292601109E0,-8.408019066E0,1.343941331E0
6.520507500E-1,1.285157681E0,-7.187175274E0,1.662239671E0
6.620047500E-1,9.929025173E-1,-5.264344692E0,2.139860153E0
6.719587500E-1,1.727830619E-1,-3.405960560E0,2.612224579E0
6.819127500E-1,-3.230863512E-1,-2.975716591E0,3.117042780E0
6.918667500E-1,-6.903755069E-1,-3.137823582E0,3.467519045E0
7.018207500E-1,-9.657221437E-1,-3.517726660E0,3.583117247E0
7.117747500E-1,-1.076811552E0,-3.770573616E0,3.703145027E0
7.217287500E-1,-1.053045154E0,-3.929518461E0,4.012191772E0
7.316827500E-1,-9.680622816E-1,-3.597640514E0,4.395133495E0
7.416367500E-1,-8.805750012E-1,-2.738738537E0,4.796651840E0
7.515907500E-1,-9.221506119E-1,-1.594821572E0,5.082140923E0
7.615447500E-1,-1.210230112E0,-6.422997117E-1,5.084033012E0
7.714977500E-1,-1.771910191E0,-1.408398598E-1,4.782953739E0
7.814517500E-1,-2.424271345E0,4.872847348E-2,4.279744625E0
7.914057500E-1,-2.961865425E0,1.074298024E-1,3.728600979E0
8.013597500E-1,-3.296016216E0,1.941552758E-2,3.318894386E0
8.113137500E-1,-3.458687782E0,-3.044943213E-1,3.155068398E0
8.212677500E-1,-3.509793520E0,-8.015408516E-1,3.194752932E0
8.312217500E-1,-3.588494301E0,-1.244689703E0,3.359160662E0
8.411757500E-1,-3.703663826E0,-1.626484394E0,3.705840111E0
8.511297500E-1,-3.786192179E0,-1.889744997E0,4.129785061E0
8.610837500E-1,-3.839778900E0,-2.039456367E0,4.435871124E0
8.710377500E-1,-3.836418867E0,-2.168694496E0,4.494961739E0
8.809917500E-1,-3.842269897E0,-2.246528864E0,4.347235203E0
8.909457500E-1,-3.789780378E0,-2.274572611E0,4.028045177E0
9.008997500E-1,-3.609682083E0,-2.084864616E0,3.599694252E0
9.108537500E-1,-3.286612511E0,-1.713246465E0,3.091004372E0
9.208077500E-1,-2.835721254E0,-1.229560971E0,2.570484400E0
9.307607500E-1,-2.302666187E0,-7.441287041E-1,2.071026564E0
9.407147500E-1,-1.750239253E0,-3.186892867E-1,1.629024386E0
9.506687500E-1,-1.352959394E0,-5.158388987E-2,1.415383577E0
9.606227500E-1,-1.025042176E0,1.793822050E-1,1.356025696E0
9.705767500E-1,-7.939168811E-1,3.253576159E-1,1.302186131E0
9.805307500E-1,-6.569917798E-1,4.029035568E-1,1.298029780E0
9.904847500E-1,-5.892645717E-1,4.585946500E-1,1.338226080E0
1.000438750E0,-5.669507384E-1,4.593352973E-1,1.421681643E0
1.010392750E0,-5.602344871E-1,4.453219771E-1,1.522809386E0
1.020346750E0,-5.436443090E-1,4.584798813E-1,1.625346422E0
1.030300750E0,-5.361130834E-1,4.406118393E-1,1.743585348E0
1.040254750E0,-5.060875416E-1,4.094283581E-1,1.843284488E0
1.050208750E0,-4.665150344E-1,3.747270405E-1,1.908409476E0
1.060162750E0,-4.468182921E-1,3.284234405E-1,2.079746485E0
1.070116750E0,-4.587114751E-1,2.632110715E-1,2.245499372E0
1.080070750E0,-4.747232199E-1,1.875674576E-1,2.379575491E0
1.090024750E0,-5.223836899E-1,2.093763500E-1,2.440685987E0
1.099978750E0,-5.987788439E-1,2.147199810E-1,2.408184290E0
1.109931750E0,-6.925197244E-1,1.611942798E-1,2.296673298E0
1.119885750E0,-7.586295009E-1,1.304323822E-1,2.147757053E0
1.129839750E0,-7.667443752E-1,7.795367390E-2,1.943425775E0
1.139793750E0,-6.960816383E-1,-1.736565493E-2,1.701571345E0
1.149747750E0,-5.048425794E-1,-7.958407700E-2,1.484334826E0
1.159701750E0,-2.856298387E-1,-1.299795955E-1,1.441488028E0
1.169655750E0,-6.191423908E-2,-2.001335472E-1,1.467599630E0
1.179609750E0,1.676928550E-1,-2.720705867E-1,1.405472159E0
1.189563750E0,3.528859913E-1,-2.871682346E-1,1.294540882E0
1.199517750E0,4.909288287E-1,-3.302624524E-1,1.182674289E0
1.209471750E0,6.119331121E-1,-4.129565060E-1,1.045431972E0
1.219425750E0,7.168560624E-1,-4.779344201E-1,8.586684465E-1
1.229379750E0,7.830299735E-1,-5.393382311E-1,6.234277487E-1
1.239333750E0,8.479706049E-1,-6.199079156E-1,3.904656172E-1
1.249287750E0,9.142093658E-1,-7.468218803E-1,1.322336495E-1
1.259241750E0,9.421682954E-1,-8.739359379E-1,-1.293673217E-1
1.269191375E0,9.263234735E-1,-9.985484481E-1,-3.649862111E-1
1.279145375E0,8.883060217E-1,-1.134899139E0,-5.866959691E-1
1.289098375E0,8.499390483E-1,-1.274308681E0,-8.033491969E-1
1.299052375E0,8.189864755E-1,-1.397238374E0,-1.035713196E0
1.309006375E0,8.059917092E-1,-1.511741996E0,-1.289888859E0
1.318960375E0,8.204529285E-1,-1.582741022E0,-1.581264257E0
1.328914375E0,8.584908247E-1,-1.617594600E0,-1.896623373E0
1.338868375E0,9.317114949E-1,-1.593450665E0,-2.178140640E0
1.348822375E0,1.039315820E0,-1.498194814E0,-2.465551376E0
1.358776375E0,1.160165310E0,-1.326374531E0,-2.746816397E0
1.368730375E0,1.277063608E0,-1.111372590E0,-2.991514206E0
1.378684375E0,1.402898431E0,-8.983809352E-1,-3.160437107E0
1.388638375E0,1.503906369E0,-6.483884454E-1,-3.435422659E0
1.398592375E0,1.542202711E0,-3.800670207E-1,-3.720735788E0
1.408546375E0,1.529139161E0,-1.625240147E-1,-3.906754255E0
1.418500375E0,1.580145717E0,-6.783884019E-4,-4.051354885E0
1.428454375E0,1.746162415E0,1.418363452E-1,-4.232110500E0
1.438408375E0,1.954763293E0,2.608759105E-1,-4.423192501E0
1.448362375E0,2.107414722E0,2.869184017E-1,-4.566132069E0
1.458315375E0,2.135939121E0,2.615733445E-1,-4.799176693E0
1.468269375E0,1.985694766E0,2.476542294E-1,-5.112131596E0
1.478223375E0,1.651392221E0,2.025471926E-1,-5.411736012E0
1.488177375E0,1.226216316E0,2.101931125E-1,-5.594077110E0
1.498131375E0,8.316291571E-1,3.724624515E-1,-5.689502716E0
1.508085375E0,4.847964644E-1,7.267695069E-1,-5.715756416E0
1.518039375E0,1.991513819E-1,1.246889949E0,-5.652411461E0
1.527993375E0,-8.235517889E-2,1.831181884E0,-5.576383114E0
1.537947375E0,-3.261649013E-1,2.474267960E0,-5.451406002E0
1.547901375E0,-4.639604986E-1,3.092999697E0,-5.273746490E0
1.557855375E0,-4.261007309E-1,3.632930517E0,-5.057849407E0
1.567809375E0,-2.461238950E-1,4.010044098E0,-4.811828613E0
1.577763375E0,1.999091823E-3,4.148050785E0,-4.574297428E0
1.587717375E0,2.768811584E-1,4.037172318E0,-4.371560574E0
1.597671375E0,5.684691072E-1,3.742540359E0,-4.236335278E0
1.607625375E0,9.203118682E-1,3.339402914E0,-4.169429302E0
1.617579375E0,1.316675663E0,2.780623913E0,-4.118220329E0
1.627533375E0,1.718542695E0,2.114703655E0,-4.072764874E0
1.637486375E0,2.062893391E0,1.343588829E0,-4.062932491E0
1.647440375E0,2.328934431E0,5.874050260E-1,-3.983068228E0
1.657394375E0,2.575699806E0,-3.635339811E-2,-3.775636673E0
1.667348375E0,2.783900976E0,-5.523666143E-1,-3.640298605E0
1.677302375E0,2.913402796E0,-1.004408956E0,-3.499067545E0
1.687256375E0,2.936160564E0,-1.339929700E0,-3.305060148E0
1.697210375E0,2.891535044E0,-1.525518775E0,-3.065276861E0
1.707164375E0,2.820679188E0,-1.578621387E0,-2.851864100E0
1.717118375E0,2.725082636E0,-1.562956691E0,-2.668508768E0
1.727072375E0,2.616472006E0,-1.509077907E0,-2.498440504E0
1.737026375E0,2.487412691E0,-1.413385153E0,-2.328889370E0
1.746980375E0,2.360604525E0,-1.277591944E0,-2.145504951E0
1.756934375E0,2.228629351E0,-1.137394309E0,-1.958716750E0
1.766888375E0,2.097659588E0,-1.005182624E0,-1.784301162E0
1.776842375E0,1.964262843E0,-8.803438544E-1,-1.609547019E0
1.786796375E0,1.838327885E0,-7.446279526E-1,-1.421700239E0
1.796750375E0,1.685476780E0,-5.712684393E-1,-1.237314701E0
1.806704375E0,1.506124616E0,-4.296664298E-1,-1.054838657E0
1.816658375E0,1.330290437E0,-2.868858576E-1,-8.570083380E-1
1.826611375E0,1.160854936E0,-1.701506078E-1,-6.148906350E-1
1.836565375E0,1.024532199E0,-1.104428023E-1,-3.311832547E-1
1.846519375E0,8.993391395E-1,-1.440342665E-1,-1.577172615E-2
1.856473375E0,7.587452531E-1,-2.583411038E-1,3.311593235E-1
1.866427375E0,5.516571999E-1,-3.230008781E-1,6.799350381E-1
1.876381375E0,3.233545423E-1,-3.899186552E-1,1.045521021E0
1.886335375E0,1.226853803E-1,-4.754195511E-1,1.406752586E0
1.896289375E0,-4.260662943E-2,-5.300058126E-1,1.760811806E0
1.906243375E0,-2.244133055E-1,-4.997822344E-1,2.148635149E0
1.916197375E0,-4.467659295E-1,-3.817133904E-1,2.561160326E0
1.926151375E0,-6.883223653E-1,-2.111243606E-1,2.953814507E0
1.936105375E0,-9.333976507E-1,-3.445638716E-2,3.335572958E0
1.946059375E0,-1.186133981E0,1.325041354E-1,3.709226370E0
1.956013375E0,-1.434860229E0,2.755467892E-1,4.058127880E0
1.965967375E0,-1.663547873E0,3.597369790E-1,4.384451866E0
1.975921375E0,-1.861724019E0,3.900056481E-1,4.699761868E0
1.985875375E0,-2.011410236E0,3.449372053E-1,4.997354984E0
1.995829375E0,-2.106565952E0,2.547473907E-1,5.287297249E0
2.005782375E0,-2.151350021E0,1.498961598E-1,5.561782837E0
2.015736375E0,-2.152617693E0,2.828983963E-2,5.813121319E0
2.025690375E0,-2.107107401E0,-1.142493784E-1,6.016477585E0
2.035644375E0,-2.015703440E0,-3.168349564E-1,6.137952805E0
2.045598375E0,-1.889764667E0,-5.677228570E-1,6.161427021E0
2.055552375E0,-1.746875644E0,-8.386976123E-1,6.144242287E0
2.065506375E0,-1.642418027E0,-1.149333715E0,6.127097130E0
2.075460375E0,-1.572916269E0,-1.380993247E0,5.993614197E0
2.085414375E0,-1.504563570E0,-1.441335440E0,5.819674015E0
2.095368375E0,-1.419920564E0,-1.371947289E0,5.661563873E0
2.105322375E0,-1.394682407E0,-1.258393168E0,5.641917229E0
2.115276375E0,-1.420145154E0,-1.108440638E0,5.690406799E0
2.125230375E0,-1.439624667E0,-8.886784911E-1,5.708758354E0
2.135184375E0,-1.462428451E0,-6.496970654E-1,5.674715519E0
2.145138375E0,-1.442114711E0,-4.342250526E-1,5.578098297E0
2.155092375E0,-1.360777974E0,-2.423285991E-1,5.423437595E0
2.165046375E0,-1.209229827E0,-5.635937303E-2,5.208961964E0
2.175000375E0,-1.019608259E0,1.119705141E-1,4.948428154E0
2.184953375E0,-8.158993125E-1,2.513698339E-1,4.675651073E0
2.194907375E0,-6.429097056E-1,3.314614892E-1,4.450011730E0
2.204861375E0,-5.031788945E-1,3.718538582E-1,4.154937744E0
2.214815375E0,-3.705270886E-1,4.597781301E-1,3.715077162E0
2.224769375E0,-2.688311338E-1,5.793324113E-1,3.181061029E0
2.234723375E0,-2.344313562E-1,7.083561420E-1,2.684285879E0
2.244677375E0,-2.892385125E-1,8.007241488E-1,2.259182453E0
2.254631375E0,-4.037741423E-1,9.263116121E-1,1.865844250E0
2.264589417E0,-5.580392480E-1,1.138499975E0,1.541141510E0
2.274543417E0,-7.453838587E-1,1.386951089E0,1.308228970E0
2.284497417E0,-9.415359497E-1,1.636924505E0,1.161905766E0
2.294451417E0,-1.110231757E0,1.866146564E0,1.083996058E0
2.304405417E0,-1.216238022E0,2.047215700E0,1.059529662E0
2.314359417E0,-1.258849740E0,2.173490047E0,1.072521329E0
2.324313417E0,-1.246419072E0,2.236338139E0,1.105334878E0
2.334267417E0,-1.181351662E0,2.219275951E0,1.148968935E0
2.344221417E0,-1.065039992E0,2.128067255E0,1.194443107E0
2.354175417E0,-8.898404241E-1,1.980374575E0,1.212934971E0
2.364129417E0,-6.962249279E-1,1.814046502E0,1.214097381E0
2.374082417E0,-5.474759340E-1,1.532616138E0,1.220764637E0
2.384036417E0,-4.456420839E-1,1.129442930E0,1.263957620E0
2.393990417E0,-3.759916127E-1,6.797887087E-1,1.343768477E0
2.403944417E0,-3.101994991E-1,2.117244005E-1,1.452326775E0
2.413898417E0,-2.450631112E-1,-2.686882913E-1,1.561406493E0
2.423852417E0,-1.651443541E-1,-7.310453057E-1,1.637231469E0
2.433806417E0,-7.236915082E-2,-1.150424719E0,1.643162012E0
2.443760417E0,2.896340191E-2,-1.501645565E0,1.551004648E0
2.453714417E0,1.439658850E-1,-1.750244498E0,1.298713326E0
2.463668417E0,2.872748375E-1,-1.885365367E0,9.269160628E-1
2.473622417E0,4.667569697E-1,-1.859710336E0,5.110567808E-1
2.483576417E0,6.775255799E-1,-1.689208746E0,8.957254887E-2
2.493530417E0,9.119034410E-1,-1.427386761E0,-3.443128169E-1
2.503484417E0,1.147295952E0,-1.152374864E0,-7.462456226E-1
2.513438417E0,1.395336866E0,-8.935710788E-1,-1.087347269E0
2.523392417E0,1.639898300E0,-7.109373212E-1,-1.412137270E0
2.533346417E0,1.848099470E0,-6.572206020E-1,-1.748146653E0
2.543300417E0,2.029024124E0,-7.612786293E-1,-2.091950178E0
2.553253417E0,2.176442146E0,-9.819798470E-1,-2.425141573E0
2.563207417E0,2.286462784E0,-1.289106488E0,-2.731415510E0
2.573161417E0,2.332838535E0,-1.651433110E0,-3.018820286E0
2.583115417E0,2.304511070E0,-1.998170972E0,-3.263718843E0
2.593069417E0,2.179659128E0,-2.304157972E0,-3.456369877E0
2.603023417E0,1.976197720E0,-2.520564795E0,-3.606585741E0
2.612977417E0,1.698278308E0,-2.637249708E0,-3.745724678E0
2.622931417E0,1.381514907E0,-2.641580582E0,-3.889137506E0
2.632885417E0,1.044300318E0,-2.539593935E0,-4.048595905E0
2.642839417E0,7.275198698E-1,-2.372775316E0,-4.214646816E0
2.652793417E0,4.485947490E-1,-2.131234169E0,-4.383383751E0
2.662747417E0,2.183185965E-1,-1.818994522E0,-4.541210175E0
2.672701417E0,9.028758854E-3,-1.489016652E0,-4.694490910E0
2.682655417E0,-1.906002164E-1,-1.165153384E0,-4.850004673E0
2.692609417E0,-3.668721616E-1,-8.708937168E-1,-4.997456074E0
2.702563417E0,-4.989183843E-1,-5.965722799E-1,-5.140195370E0
2.712517417E0,-5.556048751E-1,-3.386336863E-1,-5.266777515E0
2.722471417E0,-5.366460085E-1,-1.448518336E-1,-5.373666286E0
2.732425417E0,-4.232385159E-1,-2.469427511E-2,-5.455005169E0
2.742378417E0,-2.391768098E-1,2.667650580E-2,-5.500775814E0
2.752332417E0,-2.719957381E-2,3.647747263E-2,-5.513936043E0
2.762286417E0,1.759598553E-1,2.758113667E-3,-5.503488064E0
2.772240417E0,3.303542137E-1,-1.065420136E-1,-5.475379944E0
2.782194417E0,4.186250567E-1,-2.296412885E-1,-5.458053112E0
2.792148417E0,4.656594098E-1,-3.380039930E-1,-5.469827175E0
2.802102417E0,4.493086040E-1,-4.656143188E-1,-5.497785091E0
2.812056417E0,3.275371492E-1,-5.829747915E-1,-5.504602432E0
2.822010417E0,2.204878181E-1,-6.381272078E-1,-5.523896694E0
2.831964417E0,2.036664933E-1,-6.368291378E-1,-5.506889820E0
2.841918417E0,2.643283606E-1,-6.303934455E-1,-5.436684132E0
2.851872417E0,3.685096204E-1,-6.170507669E-1,-5.242304325E0
2.861826417E0,4.215968251E-1,-5.846603513E-1,-4.966021538E0
2.871780417E0,3.794019520E-1,-5.176045895E-1,-4.614907742E0
2.881734417E0,2.890779972E-1,-4.707630277E-1,-4.300906181E0
2.891688417E0,1.890022457E-1,-4.129351676E-1,-4.080132484E0
2.901642417E0,8.434337378E-2,-3.216187060E-1,-3.808912992E0
2.911596417E0,-1.882375963E-2,-2.155532390E-1,-3.507458210E0
2.921550417E0,-1.135862172E-1,-1.029246971E-1,-3.208998919E0
2.931504417E0,-1.958296895E-1,2.315919846E-2,-2.896894693E0
2.941457417E0,-2.660960257E-1,1.780852675E-1,-2.571126699E0
2.951411417E0,-3.331035674E-1,3.119061887E-1,-2.208933592E0
2.961365417E0,-3.909386694E-1,3.848849237E-1,-1.832138658E0
2.971319417E0,-4.312647879E-1,3.866681755E-1,-1.450198174E0
2.981273417E0,-4.360686839E-1,3.419573009E-1,-1.092232943E0
2.991227417E0,-4.156355858E-1,2.758861184E-1,-7.868571877E-1
3.001181417E0,-3.696129322E-1,2.140130997E-1,-4.742958844E-1
3.011135417E0,-3.134945333E-1,1.481789500E-1,-1.190041080E-1
3.021089417E0,-2.344029993E-1,8.430749178E-2,2.541203499E-1
3.031043417E0,-1.581678838E-1,2.222761326E-2,6.163778901E-1
3.040997417E0,-1.094510108E-1,-4.836021736E-2,9.744588137E-1
3.050951417E0,-1.154708266E-1,-1.119431928E-1,1.346009970E0
3.060905417E0,-1.831868589E-1,-1.561361998E-1,1.748953104E0
3.070859417E0,-3.067127764E-1,-1.812756360E-1,2.177254438E0
3.080813417E0,-4.534513652E-1,-1.775983423E-1,2.602616310E0
3.090767417E0,-5.975866914E-1,-1.291858107E-1,3.011608124E0
3.100721417E0,-6.947357655E-1,-1.758371480E-2,3.380607367E0
3.110675417E0,-7.509518862E-1,1.253342927E-1,3.731714725E0
3.120629417E0,-7.826057673E-1,2.552948296E-1,4.069324970E0
3.130582417E0,-7.584553957E-1,3.631725609E-1,4.385983944E0
3.140536417E0,-6.682118773E-1,4.185639322E-1,4.665204525E0
3.150490417E0,-5.217092633E-1,4.299020469E-1,4.900588512E0
3.160444417E0,-4.122197032E-1,3.341143727E-1,5.186379910E0
3.170398417E0,-2.269870043E-1,2.757924795E-1,5.373365402E0
3.180352417E0,6.540114433E-2,2.613429129E-1,5.446637630E0
3.190306417E0,4.067739248E-1,2.257218212E-1,5.431058407E0
3.200260417E0,6.053948998E-1,3.345936164E-2,5.497657776E0
3.210214417E0,7.069886327E-1,-2.325821817E-1,5.538469791E0
3.220168417E0,7.732242346E-1,-4.450420439E-1,5.518649578E0
3.230122417E0,7.835777998E-1,-6.069547534E-1,5.478162289E0
3.240076417E0,7.301873565E-1,-7.256010175E-1,5.419122219E0
3.250030417E0,6.264330149E-1,-7.966203690E-1,5.337474346E0
3.259984417E0,4.848328531E-1,-7.624989748E-1,5.249964237E0
3.269939000E0,3.293284774E-1,-6.046885848E-1,5.172183037E0
3.279893000E0,1.617617160E-1,-3.418987393E-1,5.117509365E0
3.289847000E0,-1.043534838E-2,-2.541612089E-2,5.071386337E0
3.299801000E0,-1.796217263E-1,2.937104106E-1,5.033141613E0
3.309755000E0,-3.253011405E-1,6.070669889E-1,4.987292767E0
3.319708000E0,-4.578351080E-1,9.084610939E-1,4.907633781E0
3.329662000E0,-5.927316546E-1,1.137804508E0,4.771666050E0
3.339616000E0,-7.406188250E-1,1.279128313E0,4.570646763E0
3.349570000E0,-9.117391706E-1,1.356894016E0,4.322188854E0
3.359524000E0,-1.097902775E0,1.377208352E0,4.079530239E0
3.369478000E0,-1.273242950E0,1.352385879E0,3.849807739E0
3.379432000E0,-1.436645627E0,1.301067472E0,3.609811306E0
3.389386000E0,-1.536169529E0,1.282669306E0,3.417235613E0
3.399340000E0,-1.592786193E0,1.306341410E0,3.301999092E0
3.409294000E0,-1.661566019E0,1.347561836E0,3.200444460E0
3.419248000E0,-1.723289013E0,1.402560711E0,3.121249676E0
3.429202000E0,-1.775526404E0,1.438633204E0,3.024548769E0
3.439156000E0,-1.784134746E0,1.454002023E0,2.898421526E0
3.449110000E0,-1.735615730E0,1.457797289E0,2.739220381E0
3.459064000E0,-1.616665483E0,1.435490966E0,2.543889999E0
3.469018000E0,-1.415904403E0,1.375112653E0,2.325686216E0
3.478972000E0,-1.121282697E0,1.265817404E0,2.110307455E0
3.488926000E0,-7.663789988E-1,1.100551248E0,1.923871636E0
3.498880000E0,-3.924728036E-1,9.055026174E-1,1.795682549E0
3.508834000E0,-5.457013100E-2,6.936130524E-1,1.715439200E0
3.518787000E0,2.034902275E-1,4.540854394E-1,1.659507632E0
3.528741000E0,3.718456924E-1,2.210167944E-1,1.588675737E0
3.538695000E0,4.432986677E-1,8.803376928E-3,1.441674829E0
3.548649000E0,4.527563751E-1,-1.516374350E-1,1.276033640E0
3.558603000E0,4.125203788E-1,-2.774107754E-1,1.081137061E0
3.568557000E0,3.545164466E-1,-3.827076256E-1,8.242762685E-1
3.578511000E0,3.494049609E-1,-4.510399997E-1,5.425618887E-1
3.588465000E0,3.766400516E-1,-4.902015030E-1,2.759794891E-1
3.598419000E0,3.885908127E-1,-5.426673889E-1,5.099471658E-2
3.608373000E0,4.018126130E-1,-6.054756641E-1,-1.206808984E-1
3.618327000E0,4.886214435E-1,-6.976025105E-1,-2.993825972E-1
3.628281000E0,6.457985640E-1,-8.570914865E-1,-5.432413220E-1
3.638235000E0,8.407272100E-1,-1.089073420E0,-8.408110738E-1
3.648189000E0,1.024369717E0,-1.368769050E0,-1.159084916E0
3.658143000E0,1.158159494E0,-1.666470170E0,-1.426848173E0
3.668097000E0,1.214119911E0,-1.976796389E0,-1.705386877E0
3.678051000E0,1.224657536E0,-2.278010368E0,-2.030537367E0
3.688005000E0,1.188589334E0,-2.515445948E0,-2.392273426E0
3.697959000E0,1.085957289E0,-2.681386232E0,-2.757566452E0
3.707912000E0,9.035549164E-1,-2.805368900E0,-3.098943472E0
3.717866000E0,6.888351440E-1,-2.890702248E0,-3.417259216E0
3.727820000E0,4.992761612E-1,-2.857591867E0,-3.717190504E0
3.737774000E0,3.588810265E-1,-2.673791885E0,-3.971827984E0
3.747728000E0,2.075136006E-1,-2.372437239E0,-4.163369179E0
3.757682000E0,-6.876447238E-3,-1.998684525E0,-4.313751221E0
3.767636000E0,-2.748234570E-1,-1.554520130E0,-4.438515186E0
3.777590000E0,-5.514139533E-1,-1.078368425E0,-4.555757523E0
3.787544000E0,-7.695044875E-1,-6.083668470E-1,-4.667699814E0
3.797498000E0,-8.856823444E-1,-1.853331625E-1,-4.759761333E0
3.807452000E0,-9.042443037E-1,2.057501823E-1,-4.842005253E0
3.817406000E0,-8.657132983E-1,5.601508021E-1,-4.934125900E0
3.827360000E0,-8.202174306E-1,8.413281441E-1,-5.046738148E0
3.837314000E0,-7.725949287E-1,1.034910321E0,-5.174384594E0
3.847268000E0,-7.161369920E-1,1.148665547E0,-5.312568665E0
3.857222000E0,-6.412297487E-1,1.166620851E0,-5.446584702E0
3.867176000E0,-5.596187711E-1,1.121755362E0,-5.563195705E0
3.877130000E0,-4.691776037E-1,1.024701476E0,-5.673745632E0
3.887083000E0,-3.787779510E-1,8.870008588E-1,-5.770662308E0
3.897037000E0,-2.769488096E-1,7.188420296E-1,-5.840453625E0
3.906991000E0,-1.757438779E-1,5.372344255E-1,-5.886758327E0
3.916945000E0,-8.679359406E-2,3.467710912E-1,-5.886486530E0
