"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.514304800E-2,-6.147161484E0,5.062614441E0,1.082273674E1
3.514304800E-2,-6.028716564E0,4.280759811E0,1.177986622E1
4.514304800E-2,-5.749952793E0,3.899104595E0,1.176969624E1
5.514304800E-2,-5.237888813E0,3.571287870E0,1.186241817E1
6.514304800E-2,-4.435695171E0,3.175873756E0,1.122832012E1
7.514304800E-2,-3.725026608E0,3.276970625E0,1.027178955E1
8.514304800E-2,-3.220141172E0,3.477369547E0,9.260822296E0
9.514304800E-2,-2.778665304E0,3.559323788E0,8.659625053E0
1.051430480E-1,-2.408375978E0,3.602394581E0,8.124231339E0
1.151430480E-1,-2.263610125E0,3.659224033E0,7.696514130E0
1.251430480E-1,-2.200200319E0,3.525225878E0,7.502097130E0
1.351430480E-1,-1.931606054E0,3.162713289E0,7.448258877E0
1.451430480E-1,-1.542772412E0,2.891726255E0,7.305287361E0
1.551430480E-1,-1.395015597E0,2.806182861E0,7.479365349E0
1.651430480E-1,-1.342971683E0,2.788236618E0,7.752147198E0
1.751430480E-1,-1.258026481E0,2.807977438E0,7.953144073E0
1.851430480E-1,-1.172483087E0,2.808575630E0,8.149953842E0
1.951430480E-1,-1.201795220E0,2.775076151E0,8.264211655E0
2.051430480E-1,-1.292722464E0,2.741576433E0,8.339585304E0
2.151430480E-1,-1.378265858E0,2.740978241E0,8.281558990E0
2.251430480E-1,-1.492523074E0,2.740380049E0,8.146365166E0
2.351430480E-1,-1.651047587E0,2.682952404E0,8.416753769E0
2.451430480E-1,-1.866999865E0,2.568096876E0,8.724829674E0
2.551430480E-1,-2.015354872E0,2.352742910E0,9.000003815E0
2.651430480E-1,-2.058425665E0,2.214557409E0,9.124430656E0
2.751430480E-1,-2.131406784E0,2.228914261E0,9.424132347E0
2.851430480E-1,-2.154736757E0,2.314457655E0,9.156135559E0
2.951430480E-1,-2.268395901E0,2.418545485E0,8.820542336E0
3.051430480E-1,-2.472982168E0,2.641676188E0,8.268997192E0
3.151430480E-1,-2.624328136E0,2.868994236E0,7.713263988E0
3.251430480E-1,-2.685943365E0,3.002394199E0,7.382455826E0
3.351430480E-1,-2.785843849E0,2.944368362E0,7.353144169E0
3.451430480E-1,-2.900699139E0,2.776870728E0,7.499704361E0
3.551430480E-1,-2.819343328E0,2.633899450E0,7.553543091E0
3.651430480E-1,-2.756531715E0,2.524427891E0,7.545167923E0
3.751430480E-1,-2.828914642E0,2.352144718E0,7.749754429E0
3.851430480E-1,-2.804986238E0,2.309672117E0,7.850253105E0
3.951430480E-1,-2.608774900E0,2.334198475E0,7.843074322E0
4.051430480E-1,-2.713460922E0,2.257030010E0,7.780262947E0
4.151430480E-1,-2.665604353E0,2.285743713E0,7.733004570E0
4.251430480E-1,-2.541775942E0,2.324627161E0,7.691130161E0
4.351430480E-1,-2.465205431E0,2.367697954E0,7.620542049E0
4.451430480E-1,-2.455035925E0,2.305484533E0,7.615756035E0
4.551430480E-1,-2.416750908E0,2.204986095E0,7.645068169E0
4.651430480E-1,-2.316252232E0,2.081755638E0,7.789834023E0
4.751430480E-1,-2.149353027E0,1.996810555E0,7.973483086E0
4.851430480E-1,-1.925624013E0,2.078764677E0,8.161917686E0
4.951430480E-1,-1.796411633E0,2.170290232E0,8.115258217E0
5.051430480E-1,-1.529013634E0,2.247458696E0,8.108677864E0
5.151430480E-1,-1.261615753E0,2.401795626E0,8.025527000E0
5.251430480E-1,-1.032503009E0,2.569891453E0,7.994420528E0
5.351430480E-1,-8.703892231E-1,2.599203587E0,8.044071198E0
5.451430480E-1,-5.742774606E-1,2.662613392E0,8.105088234E0
5.551430480E-1,-3.254238665E-1,2.749353170E0,7.950153351E0
5.651430480E-1,-1.483550072E-1,2.821137905E0,7.880163193E0
5.751430480E-1,1.238285750E-1,2.951546669E0,7.859225750E0
5.851430480E-1,3.242274821E-1,2.961716175E0,7.986045361E0
5.951430480E-1,4.905286431E-1,2.876770973E0,8.288737297E0
6.051430480E-1,6.000002623E-1,2.839682341E0,8.504690170E0
6.151430480E-1,7.094719410E-1,2.787638426E0,8.654241562E0
6.251430480E-1,8.045865893E-1,2.664407969E0,8.946763992E0
6.351430480E-1,8.171489239E-1,2.450848579E0,9.610772133E0
6.451430480E-1,5.312066078E-1,2.485544443E0,1.066660500E1
