"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.161581100E-2,-3.194382191E-1,2.249078751E-1,1.303589821E0
4.161581100E-2,-3.221907020E-1,2.042827606E-1,1.310620308E0
5.161581100E-2,-3.249735534E-1,1.836886406E-1,1.317691803E0
6.161581100E-2,-2.991966903E-1,2.059152126E-1,1.310428619E0
7.161581100E-2,-2.773271799E-1,2.139389515E-1,1.308075905E0
8.161581100E-2,-2.560354769E-1,2.135980129E-1,1.308636665E0
9.161581100E-2,-2.387463301E-1,2.061266899E-1,1.311598778E0
1.016158110E-1,-2.292667031E-1,1.938226223E-1,1.316070557E0
1.116158110E-1,-2.278183550E-1,1.788694859E-1,1.321286201E0
1.216158110E-1,-2.311946154E-1,1.627206802E-1,1.326825142E0
1.316158110E-1,-2.343913764E-1,1.469964981E-1,1.332253456E0
1.416158110E-1,-2.341014743E-1,1.328258514E-1,1.337247849E0
1.516158110E-1,-2.293543369E-1,1.235287189E-1,1.340650558E0
1.616158110E-1,-2.223599106E-1,1.193196774E-1,1.342318535E0
1.716158110E-1,-2.123128325E-1,1.192650795E-1,1.342600822E0
1.816158110E-1,-1.984032691E-1,1.209232807E-1,1.342396736E0
1.916158110E-1,-1.819269657E-1,1.213188171E-1,1.342737198E0
2.016158110E-1,-1.660236120E-1,1.176567078E-1,1.344527245E0
2.116158110E-1,-1.551685035E-1,1.080908775E-1,1.348277092E0
2.216158110E-1,-1.505811810E-1,9.208917618E-2,1.354142189E0
2.316158110E-1,-1.500169635E-1,7.037782669E-2,1.361960411E0
2.416158110E-1,-1.523815095E-1,4.547405243E-2,1.370898247E0
2.516158110E-1,-1.580264866E-1,2.009892464E-2,1.379977226E0
2.616158110E-1,-1.654077470E-1,-3.316879272E-3,1.388360023E0
2.716158110E-1,-1.720839143E-1,-2.235794067E-2,1.395208359E0
2.816158110E-1,-1.777741909E-1,-3.690791130E-2,1.400457382E0
