"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.348327350E-1,7.077145576E-1,-1.479649067E0,-1.680898666E-2
1.518463560E-1,9.895992279E-1,-1.075439215E0,4.268085480E0
1.688543810E-1,7.170557976E-1,-2.198417902E0,4.094570160E0
1.858594550E-1,6.029291153E-1,-1.631626844E0,2.294606686E0
2.028708790E-1,8.738055229E-1,-1.708876491E0,1.768064022E0
2.198697060E-1,1.450213194E0,-2.844173431E0,2.289200783E0
2.368717200E-1,1.075945377E0,-2.054482460E0,6.006069183E-1
2.538799690E-1,6.995038986E-1,-6.885063648E-1,1.468849182E-1
2.708841380E-1,8.796575069E-1,-1.297589898E0,-7.844705582E-1
2.878943610E-1,1.962979555E0,-1.646656156E0,4.237480164E-1
3.048954980E-1,2.341017962E0,-1.764071822E0,-3.420219421E-1
3.218882330E-1,2.131387949E0,-2.867740870E0,-7.794008255E-1
3.389066240E-1,1.745795965E0,-3.484486103E0,-1.794116497E0
3.559108440E-1,1.869557858E0,-3.498799086E0,-2.445147991E0
3.729128170E-1,1.525827885E0,-3.417226315E0,-1.946977139E0
3.899241680E-1,1.287172794E0,-3.177178621E0,-1.517128468E0
4.069229860E-1,9.286642075E-1,-2.777012825E0,-1.149263859E0
4.239262310E-1,7.112379074E-1,-2.757965326E0,-7.654271126E-1
4.409363810E-1,6.670584679E-1,-2.823141575E0,-5.233526230E-2
4.579413650E-1,1.340015888E0,-2.628082752E0,-2.147307396E0
4.749343640E-1,9.117960930E-1,-2.849343777E0,-2.598177433E0
4.919441600E-1,1.383824110E0,-2.707874298E0,-2.029941559E0
5.089447790E-1,2.817456245E0,-2.593728542E0,-1.284995556E0
5.259493550E-1,2.630750179E0,-2.684879065E0,1.656436920E-2
5.429681530E-1,2.414952755E0,-2.827025890E0,-1.166954041E-1
5.599721180E-1,2.341799974E0,-3.055960178E0,-1.177432060E0
5.769788620E-1,2.477430344E0,-3.547505856E0,-1.652671814E0
5.939694820E-1,1.654676676E0,-3.347306252E0,-2.680738449E0
6.109853590E-1,-4.781307697E0,2.221599102E0,-2.963768005E0
6.279928150E-1,-1.010686755E0,4.147839546E-1,-2.393061638E0
6.450038700E-1,-4.978030920E-1,-1.328617096E0,-7.275552750E-1
6.620061580E-1,-4.703717232E-1,-2.074649334E0,-6.381444931E-1
6.790091280E-1,4.016051292E-1,-3.356339455E0,-7.695636749E-1
