"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.996921000E-2,-1.255313873E0,-2.117397785E-1,4.611244202E-1
5.698652100E-2,-1.038906097E0,3.284502029E-2,-6.289577484E-1
7.399060100E-2,-1.051762223E0,-7.508921623E-2,-7.926769257E-1
9.100593000E-2,-1.095579028E0,-2.603137493E-1,-3.306713104E-1
1.079995120E-1,-1.365185022E0,2.098727226E-1,-3.434495926E-1
1.250036730E-1,-1.430047512E0,6.427919865E-1,-7.112474442E-1
1.420024430E-1,-9.188792109E-1,7.312872410E-1,-6.646051407E-1
1.590153730E-1,-8.159278631E-1,7.425332069E-1,4.475240707E-1
1.760164510E-1,-1.359462976E0,9.321169853E-1,1.081814766E0
1.930079880E-1,-1.860706329E0,5.598313808E-1,1.444783211E0
2.100227480E-1,-2.105962753E0,1.379995346E-1,-1.215648651E-2
2.270329220E-1,-1.653118610E0,4.203822613E-1,-3.331460953E-1
2.440370110E-1,-1.188848019E0,6.260371208E-1,-3.855657578E-1
2.610381000E-1,-5.093413591E-1,5.966625214E-1,-1.159887314E-1
2.780293730E-1,-8.421096951E-2,4.164140224E-1,-1.637907028E-1
2.950476230E-1,-4.108271748E-2,4.473469257E-1,-1.079646111E0
3.120508980E-1,-1.163842380E-1,-1.524724960E-1,-1.578199387E0
3.290552130E-1,-1.404937148E0,-3.500370979E-1,-1.074505806E0
3.460624450E-1,-1.842839122E0,5.060839653E-2,-4.171037674E-1
3.630516630E-1,-1.905233383E0,5.981929302E-1,2.483606339E-1
3.800651620E-1,-5.448683500E-1,7.056961060E-1,3.943710327E-1
3.970759450E-1,1.105973482E0,6.509237289E-1,-2.743673325E-1
4.140661810E-1,2.212585688E0,8.943245411E-1,-7.184572220E-1
4.310813170E-1,1.046160936E0,7.296385765E-1,-5.362930298E-1
4.480857330E-1,1.313391924E-1,1.288988829E0,-1.014491081E0
4.650641470E-1,5.671362877E-1,1.025714397E0,-1.218221188E0
4.820940750E-1,1.001837015E0,6.149573326E-1,-9.420280457E-1
4.990986740E-1,9.520012140E-1,7.411215305E-1,-2.187557220E-1
5.161029570E-1,2.192162991E0,5.416915894E0,2.463880539E0
5.331067710E-1,3.204495907E0,2.142146587E0,3.629103661E0
5.501056020E-1,1.338695884E0,5.624651909E-2,3.447760582E0
5.671126220E-1,4.331851006E-1,1.277701855E-1,1.821757317E0
5.841202420E-1,4.676406384E-1,1.898636818E-1,7.795820236E-1
6.011244020E-1,-2.142500877E-2,-1.804797649E-1,4.594802856E-1
6.181267320E-1,-6.361258030E-1,-7.766377926E-1,2.423510551E0
6.351334670E-1,-8.458929062E-1,-6.859471798E-1,4.321803093E0
6.521214740E-1,-1.673146248E0,-1.081108809E0,5.086201668E0
6.691418500E-1,-1.979767323E0,-1.449239254E0,3.553442001E0
6.861461230E-1,-1.570764065E0,-1.310291052E0,6.741981506E-1
7.031495420E-1,-1.387443066E0,-1.463542819E0,-1.838365555E0
7.201459600E-1,-1.817452431E0,-1.618798256E0,-3.737897396E0
7.371590330E-1,-1.962658048E0,-1.548510551E0,-4.763299465E0
7.541624210E-1,-1.494745970E0,-1.312353611E0,-4.397929668E0
7.711677820E-1,-1.104508400E0,-7.136821747E-1,-3.677461624E0
7.881720960E-1,-5.892667770E-1,-5.253660679E-1,-2.686743736E0
8.051799190E-1,-3.659504652E-1,-9.796609879E-1,-1.754442215E0
8.221806520E-1,-3.180931807E-1,-1.227430105E0,-1.383148193E0
8.391796950E-1,-8.232135773E-1,-1.375299692E0,-1.548792839E0
8.561892180E-1,-1.700742245E0,-1.639077902E0,-4.133682251E-1
8.731936840E-1,-2.493135929E0,-1.025401354E0,8.392038345E-1
8.901981600E-1,-3.005457878E0,-7.418692112E-1,1.791369438E0
9.072021490E-1,-2.463551998E0,-8.040339947E-1,2.134108543E0
9.242065840E-1,-1.509243965E0,-6.785702705E-2,9.343481064E-1
9.412077340E-1,-1.244722843E0,4.755373001E-1,9.929656982E-3
9.582155770E-1,-1.194440842E0,5.567746162E-1,6.786651611E-1
9.752205320E-1,-1.385229468E0,4.808845520E-1,1.499005318E0
9.922321180E-1,-1.701474428E0,2.952740192E-1,2.196383476E0
1.009228131E0,-1.768467665E0,8.692812920E-2,2.292523384E0
1.026214776E0,-1.411960363E0,-5.085659027E-2,1.533479691E0
1.043236809E0,-1.013290405E0,-1.587696075E-1,3.964843750E-1
1.060241174E0,-7.399388552E-1,-2.852880955E-1,-4.770479202E-1
1.077248886E0,-8.208345175E-1,-2.683765888E-1,-1.422454357E0
1.094250137E0,-8.382167220E-1,-3.417644501E-1,-1.912891865E0
1.111257278E0,-8.211007118E-1,-5.216221809E-1,-2.070100784E0
1.128255937E0,-8.004683256E-1,-5.048816204E-1,-1.917354584E0
1.145262793E0,-5.860877037E-2,-1.435947895E0,-1.774454117E0
1.162267137E0,-2.085808814E-1,-8.936710358E-1,-1.652454853E0
1.179274694E0,-6.534144878E-1,2.985372543E-1,-1.259356976E0
1.196265816E0,-1.395777941E0,1.329597712E0,-1.076287270E0
1.213276772E0,-4.709648490E-1,-4.713253975E-1,-8.201503754E-2
1.230284452E0,-3.309114873E-1,-1.783864498E-1,6.517009735E-1
1.247288736E0,-4.142605066E-1,5.910181999E-2,8.767070770E-1
1.264293049E0,-2.931315899E-1,6.470990181E-2,9.885616302E-1
1.281297301E0,-2.494560629E-1,8.765125275E-2,1.558778763E0
1.298279744E0,-1.096684113E-1,-1.140117645E-3,2.163185120E0
1.315306275E0,-6.202037632E-2,4.120659828E-2,2.592490196E0
1.332313630E0,-1.242118180E-1,3.707885742E-1,2.699888229E0
1.349305929E0,-4.306533337E-1,5.704011917E-1,2.299829483E0
1.366314587E0,-4.461177588E-1,4.590711594E-1,2.435664177E0
1.383323152E0,-6.538289189E-1,1.154518127E-2,4.017980576E0
1.400330894E0,-9.094558954E-1,-8.482949734E-1,6.190745354E0
1.417334211E0,-9.704225063E-1,-1.640426636E0,7.407103539E0
1.434336612E0,-2.832780480E-1,-2.368401527E0,6.025121689E0
1.451340651E0,1.728352308E-1,-2.118151188E0,2.947966576E0
1.468342768E0,2.977659106E-1,-1.847993255E0,1.452207565E-1
1.485352442E0,1.569770575E-1,-1.737516165E0,-1.642265320E0
1.502337021E0,-3.982161283E-1,-1.677000523E0,-2.301934242E0
1.519341618E0,-6.512792110E-1,-1.859957933E0,-2.174628258E0
1.536362188E0,-7.354704142E-1,-2.085769653E0,-1.769561768E0
1.553366655E0,-7.200994492E-1,-2.220905781E0,-1.733077049E0
1.570374772E0,-4.762899876E-1,-2.306370020E0,-1.945595264E0
1.587375109E0,-2.513465881E-1,-2.186474323E0,-2.066459179E0
1.604364693E0,5.722570419E-2,-2.152869701E0,-2.151279449E0
1.621386482E0,3.289523125E-1,-2.171891451E0,-2.115157127E0
1.638388223E0,6.726400256E-1,-2.157010317E0,-1.876521587E0
1.655400674E0,9.595674276E-1,-2.022736549E0,-1.701661110E0
1.672396849E0,1.146280169E0,-1.812062502E0,-1.627213478E0
1.689401254E0,1.270828009E0,-1.548770905E0,-1.589087009E0
1.706405467E0,1.330002308E0,-1.225189924E0,-1.572561741E0
1.723409678E0,1.430792570E0,-9.891366959E-1,-1.579096794E0
1.740428253E0,1.595401645E0,-8.511714935E-1,-1.536792755E0
1.757415182E0,1.642969251E0,-5.596385002E-1,-1.323330402E0
1.774422721E0,1.748001456E0,-3.303916454E-1,-1.227922440E0
1.791427085E0,1.783108473E0,-7.222056389E-2,-1.156867027E0
1.808434522E0,1.818925261E0,1.943919659E-1,-1.132287502E0
1.825414991E0,1.869871020E0,4.223260880E-1,-1.110779762E0
1.842440036E0,1.965395808E0,6.749300957E-1,-9.912490845E-1
1.859444400E0,2.021304369E0,9.248604774E-1,-7.195005417E-1
1.876448725E0,2.087201118E0,1.113602400E0,-5.608196259E-1
1.893438877E0,2.142306089E0,1.131368160E0,-2.316389084E-1
1.910454665E0,1.957749248E0,1.125795603E0,4.773378372E-1
1.927445461E0,1.650265932E0,1.008664608E0,1.449399948E0
1.944465898E0,1.464168191E0,8.271450996E-1,2.287240028E0
1.961470403E0,1.382951021E0,5.546717644E-1,2.857678413E0
1.978474484E0,1.288097143E0,3.430039883E-1,3.661326408E0
1.995478950E0,1.041017294E0,5.464210510E-1,4.354843140E0
2.012471778E0,1.100735426E0,9.438877106E-1,3.993288994E0
2.029482918E0,1.548591375E0,1.014991522E0,3.020742416E0
2.046491962E0,1.807611465E0,8.415246010E-1,2.516708374E0
2.063491311E0,1.567724347E0,2.309968472E-1,3.325174332E0
2.080503925E0,9.139202833E-1,-6.865236759E-1,5.141977310E0
2.097505127E0,2.599087954E-1,-1.496355772E0,6.341321945E0
2.114511546E0,-1.391491890E-1,-2.043706894E0,5.455692291E0
2.131513581E0,-2.364188433E-1,-2.230628490E0,2.737370491E0
2.148517905E0,3.320598602E-2,-2.283216476E0,-2.084655762E-1
2.165522127E0,3.119379282E-1,-2.207955360E0,-2.501997471E0
2.182530508E0,3.113406897E-1,-2.224788189E0,-3.540852070E0
2.199522065E0,1.141113639E-1,-2.289884567E0,-3.816579819E0
2.216537712E0,-2.098997831E-1,-2.293925285E0,-3.354044914E0
2.233539635E0,-3.374572396E-1,-2.391448975E0,-2.897395134E0
2.250545413E0,-3.358477354E-1,-2.316439629E0,-2.354155540E0
2.267548100E0,-3.681617975E-1,-2.412394047E0,-2.030447006E0
2.284552413E0,-4.916356206E-1,-2.311517000E0,-1.539961815E0
2.301556715E0,-7.087167501E-1,-2.060226440E0,-7.447938919E-1
2.318561172E0,-8.005477786E-1,-1.787018061E0,-3.991422653E-1
2.335568598E0,-7.126176357E-1,-1.514454603E0,-3.166885376E-1
2.352573004E0,-5.761849284E-1,-1.197851419E0,-3.393154144E-1
2.369577521E0,-4.913177490E-1,-8.839962482E-1,-4.551210403E-1
2.386590461E0,-4.161588252E-1,-6.520423889E-1,-6.839790344E-1
2.403583503E0,-2.777773142E-1,-4.738514423E-1,-1.002383232E0
2.420587175E0,-2.678075135E-1,-3.343346119E-1,-1.130456924E0
2.437591469E0,-4.088499248E-1,-1.192603111E-1,-1.212436199E0
2.454601144E0,-5.248774290E-1,7.994341850E-2,-1.395250797E0
2.471600259E0,-6.275706291E-1,2.908012867E-1,-1.636501312E0
2.488591989E0,-7.262008190E-1,4.799804688E-1,-1.911229134E0
2.505608693E0,-9.109142423E-1,6.162610054E-1,-2.070642471E0
2.522613098E0,-1.108228683E0,5.698490143E-1,-2.396067619E0
2.539617421E0,-1.406672597E0,4.277057648E-1,-2.818278313E0
2.556621746E0,-1.855235577E0,3.580315113E-1,-2.230882645E0
2.573612234E0,-2.449569941E0,2.740049362E-1,-8.840265274E-1
2.590627432E0,-2.696892262E0,2.433049679E-1,3.670282364E-1
2.607634717E0,-2.631165743E0,-3.460574150E-2,9.918184280E-1
2.624634869E0,-2.538414955E0,3.241839409E-1,1.428193092E0
2.641640078E0,-2.910553455E0,9.123740196E-1,2.557257652E0
2.658648523E0,-3.082415104E0,1.099836826E0,3.750773430E0
2.675644982E0,-2.842868567E0,7.992181778E-1,4.387668610E0
2.692659560E0,-2.216555834E0,-1.063215733E-1,4.673409462E0
2.709660781E0,-2.168543816E0,-1.099071980E0,5.306188583E0
2.726649114E0,-2.319321156E0,-1.652035713E0,6.941811562E0
2.743662196E0,-2.344277859E0,-1.964298368E0,8.012483597E0
2.760673843E0,-2.126047611E0,-1.982675433E0,7.156551361E0
2.777677883E0,-1.578307152E0,-2.000814915E0,4.224143028E0
2.794661771E0,-8.408962488E-1,-2.116974831E0,4.289188385E-1
2.811667681E0,-3.777315617E-1,-2.119602442E0,-2.837311745E0
2.828688800E0,-4.883245230E-1,-2.049525261E0,-4.455875397E0
2.845695199E0,-1.276381016E0,-1.624362469E0,-4.891764641E0
2.862699685E0,-2.072243929E0,-1.455690145E0,-4.804984093E0
2.879704455E0,-2.413467884E0,-1.464196682E0,-4.520582676E0
2.896708597E0,-2.309370518E0,-1.589831829E0,-4.178767204E0
2.913704548E0,-2.462542057E0,-1.793162346E0,-3.684414864E0
2.930715769E0,-2.772985458E0,-1.675258398E0,-2.607991695E0
2.947721273E0,-2.984929085E0,-1.750117064E0,-1.278426170E0
2.964719982E0,-2.871853828E0,-1.833115935E0,-4.239082336E-2
2.981729849E0,-2.258235931E0,-1.776092529E0,3.900699615E-1
2.998734235E0,-1.361053109E0,-1.584153652E0,4.667215347E-1
3.015735282E0,-7.852533460E-1,-1.393294096E0,8.429994583E-1
3.032739779E0,-7.899150252E-1,-1.145338535E0,1.882061958E0
3.049735619E0,-9.967301488E-1,-9.991858006E-1,2.962663651E0
3.066748101E0,-9.337788820E-1,-9.334530830E-1,3.283050537E0
3.083755822E0,-4.594660103E-1,-8.302969933E-1,2.639834404E0
3.100760145E0,1.096029580E-2,-6.706116199E-1,1.298344612E0
3.117765233E0,2.177794278E-1,-3.817698956E-1,-1.137027740E-1
3.134768824E0,2.477188706E-1,-2.300074100E-1,-1.175521851E0
3.151773463E0,4.435385466E-1,-1.923458576E-1,-1.804032803E0
