"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.477563400E-2,-3.555136204E0,6.707081795E0,5.161318302E0
1.690039900E-2,-3.531208038E0,6.726224422E0,5.209773064E0
1.898794400E-2,-3.613162279E0,6.783053875E0,5.242076397E0
2.111271000E-2,-3.675375462E0,6.821339130E0,5.312664509E0
2.322379500E-2,-3.709473372E0,6.830910206E0,5.417350292E0
2.534903900E-2,-3.728615999E0,6.841079712E0,5.507679462E0
2.743222900E-2,-3.752544165E0,6.798008919E0,5.593223095E0
2.914370600E-2,-3.608974695E0,6.626324177E0,5.705087185E0
3.123017400E-2,-3.489333630E0,6.435496330E0,5.769095421E0
3.339968800E-2,-3.532404423E0,6.435496330E0,5.825924873E0
3.554282600E-2,-3.541975737E0,6.411568165E0,5.835496426E0
3.766876100E-2,-3.600001574E0,6.430710793E0,5.920441628E0
3.979404700E-2,-3.571287870E0,6.450451851E0,6.001797199E0
4.191468200E-2,-3.562314749E0,6.416952133E0,6.049654007E0
4.404098500E-2,-3.561716557E0,6.397809505E0,6.054439545E0
4.616724500E-2,-3.571886063E0,6.440880299E0,6.107081413E0
4.829221500E-2,-3.600599766E0,6.460022926E0,6.120840549E0
5.041343100E-2,-3.605385542E0,6.479165554E0,6.139982700E0
5.252711900E-2,-3.615555048E0,6.512664795E0,6.201598167E0
5.466984000E-2,-3.629911900E0,6.493522644E0,6.273382664E0
5.679545000E-2,-3.644867182E0,6.531807423E0,6.354140759E0
5.892075600E-2,-3.655036688E0,6.532405853E0,6.482754707E0
6.103038500E-2,-3.650250912E0,6.527620316E0,6.530611038E0
6.316743900E-2,-3.655036688E0,6.498906136E0,6.592824459E0
6.527452600E-2,-3.646063566E0,6.527620316E0,6.645466805E0
6.741798800E-2,-3.641277790E0,6.509075642E0,6.698108673E0
6.952835100E-2,-3.631706476E0,6.528218269E0,6.702894211E0
7.166411400E-2,-3.636492252E0,6.561717987E0,6.726224422E0
7.380235900E-2,-3.631706476E0,6.609574318E0,6.697510719E0
7.593047100E-2,-3.636492252E0,6.666403770E0,6.678368092E0
7.805683400E-2,-3.627519131E0,6.695715904E0,6.687939167E0
8.017891400E-2,-3.594019651E0,6.747759819E0,6.631109715E0
8.230412800E-2,-3.579662561E0,6.786045074E0,6.607181549E0
8.442965700E-2,-3.522234917E0,6.829713821E0,6.593422890E0
8.654724100E-2,-3.488735437E0,6.877570629E0,6.608377934E0
8.864410400E-2,-3.427120209E0,6.896713257E0,6.594619274E0
9.079480000E-2,-3.369692564E0,6.902096748E0,6.623931408E0
9.294909700E-2,-3.283550978E0,6.863811970E0,6.591628075E0
9.506664100E-2,-3.239881754E0,6.811169624E0,6.582654953E0
9.718787700E-2,-3.172284603E0,6.725626469E0,6.497709751E0
9.930288800E-2,-3.062214851E0,6.605985165E0,6.432505608E0
1.014350080E-1,-2.912663460E0,6.443871498E0,6.339185238E0
1.035612700E-1,-2.797209740E0,6.229115486E0,6.250052929E0
1.056838680E-1,-2.681756020E0,5.980860233E0,6.208776474E0
1.077895820E-1,-2.547159672E0,5.766104221E0,6.244070530E0
1.099121910E-1,-2.446063042E0,5.508277893E0,6.284150600E0
1.120456040E-1,-2.368894339E0,5.226522923E0,6.409773827E0
1.141645310E-1,-2.301895380E0,5.002793789E0,6.521039963E0
1.163040980E-1,-2.243869543E0,4.764110088E0,6.665207386E0
1.184268710E-1,-2.200798512E0,4.520640373E0,6.795018196E0
1.205535800E-1,-2.172084808E0,4.310669899E0,6.910471916E0
1.226696080E-1,-2.181057930E0,4.128815651E0,6.963113785E0
1.248043230E-1,-2.180459738E0,3.999603033E0,7.010970116E0
1.269267290E-1,-2.190030813E0,3.899702787E0,7.034898758E0
1.290431020E-1,-2.233101845E0,3.837489367E0,7.067800045E0
1.311737580E-1,-2.342573404E0,3.803391695E0,6.990631580E0
1.333071100E-1,-2.456830740E0,3.821935892E0,6.908079147E0
1.354361490E-1,-2.590230465E0,3.811168194E0,6.725028038E0
1.375607920E-1,-2.718246460E0,3.829114437E0,6.437291145E0
1.396842560E-1,-2.875574589E0,3.862015724E0,6.192026615E0
1.418099380E-1,-2.988037348E0,3.783650875E0,5.679962635E0
1.439355690E-1,-3.023929596E0,3.720241070E0,5.020740032E0
1.460617190E-1,-2.911466837E0,3.433102369E0,4.703093052E0
1.481843990E-1,-2.713460922E0,2.993421078E0,4.543970108E0
1.502977420E-1,-2.704487801E0,3.008376360E0,4.682155609E0
1.524386010E-1,-2.834896564E0,3.051447153E0,5.019543648E0
1.545645170E-1,-2.951546669E0,3.108874798E0,5.361717224E0
1.566938690E-1,-3.052643538E0,3.195016384E0,5.594419479E0
1.588157870E-1,-3.148954630E0,3.257229805E0,5.745765209E0
1.609413270E-1,-3.259622574E0,3.324228764E0,5.854040623E0
1.630642120E-1,-3.260220766E0,3.458226919E0,5.921039581E0
1.651808300E-1,-3.027518749E0,3.674777269E0,6.123233318E0
1.673185850E-1,-3.000599623E0,3.933202267E0,6.323632240E0
1.694461490E-1,-3.072982550E0,4.191627026E0,6.408577442E0
1.715807420E-1,-3.118446112E0,4.540979385E0,6.636493683E0
1.736969640E-1,-3.254238844E0,4.870590687E0,6.891927242E0
1.758218000E-1,-3.471387386E0,5.252843857E0,7.189235687E0
1.779453560E-1,-3.697509289E0,5.592026711E0,7.319644451E0
1.800729190E-1,-3.870390654E0,5.873183250E0,7.259823799E0
1.821996180E-1,-4.023531437E0,6.135197163E0,7.033103943E0
1.843243950E-1,-4.161716938E0,6.344569206E0,6.754340172E0
1.864501670E-1,-4.342973232E0,6.477370739E0,6.522834301E0
1.885759810E-1,-4.582255363E0,6.576673031E0,6.361917019E0
1.907003910E-1,-4.825725079E0,6.656832695E0,6.273382664E0
1.928232970E-1,-5.084149837E0,6.684350014E0,6.270391941E0
1.949529550E-1,-5.356333256E0,6.687939167E0,6.147759438E0
1.970789830E-1,-5.547161102E0,6.615556240E0,6.102894306E0
1.992063520E-1,-5.685346603E0,6.485745907E0,6.096313953E0
2.013301320E-1,-5.885147095E0,6.379863262E0,5.989234924E0
2.034558240E-1,-6.052046776E0,6.254838467E0,5.887540340E0
2.055816380E-1,-6.151348591E0,6.048457623E0,5.748157978E0
2.077072070E-1,-6.193821430E0,5.876173973E0,5.757729530E0
2.098277920E-1,-6.235695839E0,5.584249973E0,5.815157413E0
2.119376050E-1,-6.259026051E0,5.312066078E0,5.872584820E0
2.140847510E-1,-6.138786316E0,4.953741074E0,6.013163090E0
2.162112960E-1,-5.834300041E0,4.241876125E0,5.650650501E0
2.183412000E-1,-5.871388435E0,3.882952929E0,5.665007591E0
2.204616130E-1,-6.136991978E0,4.017549038E0,6.349354744E0
2.225873760E-1,-6.099903107E0,4.221537113E0,7.756932735E0
2.247129550E-1,-5.948556900E0,4.307080746E0,9.553344727E0
2.268386970E-1,-5.715256691E0,4.234697819E0,1.114098263E1
2.289643690E-1,-5.446064472E0,3.951148272E0,1.236192036E1
2.310894300E-1,-4.660022259E0,2.798406124E0,1.292662621E1
2.332095690E-1,-4.928616524E0,2.575275421E0,1.194078350E1
2.353285360E-1,-5.304887772E0,2.859423161E0,1.128215885E1
2.374674820E-1,-5.566901684E0,3.182454109E0,1.076291656E1
2.395942830E-1,-5.681757450E0,3.449851990E0,1.062233829E1
2.417230060E-1,-5.955735683E0,3.583251953E0,1.084367371E1
2.438445590E-1,-6.225526333E0,3.655036688E0,1.140359497E1
2.459701370E-1,-6.397809505E0,3.582653761E0,1.148734283E1
2.480941610E-1,-6.465406895E0,3.640081406E0,1.166800117E1
2.502155800E-1,-6.605386734E0,3.778865099E0,1.185224915E1
2.523513130E-1,-6.610172749E0,3.850649834E0,1.180917835E1
2.544841770E-1,-6.614359856E0,3.940979004E0,1.159382439E1
2.565872340E-1,-6.613761902E0,4.007379532E0,1.141735363E1
2.587243690E-1,-6.603592396E0,4.064209461E0,1.115474129E1
2.608465930E-1,-6.550950050E0,4.135993958E0,1.096929741E1
2.629791720E-1,-6.473183632E0,4.183252335E0,1.071685410E1
2.651019850E-1,-6.391827583E0,4.264608383E0,1.049312592E1
2.672285000E-1,-6.387042046E0,4.479363918E0,1.042134094E1
2.693532460E-1,-6.301498413E0,4.694717884E0,1.032203865E1
2.714788150E-1,-6.253642082E0,4.832903385E0,1.015513897E1
2.736012930E-1,-6.253642082E0,4.919044971E0,1.002114105E1
2.757169540E-1,-6.257829189E0,4.957330227E0,9.949356079E0
2.778560230E-1,-6.253043652E0,4.870590687E0,9.878170013E0
2.799815420E-1,-6.270989895E0,4.698307037E0,9.759127617E0
2.821109880E-1,-6.283552170E0,4.449453831E0,9.525228500E0
2.842308600E-1,-6.310471535E0,4.137788773E0,9.306285858E0
2.863456160E-1,-6.308676720E0,3.855435371E0,9.063413620E0
2.884847360E-1,-6.312266350E0,3.601198196E0,8.858229637E0
2.906100510E-1,-6.277570248E0,3.390629768E0,8.730213165E0
2.927392740E-1,-6.333801746E0,3.199203968E0,8.605786324E0
2.948617610E-1,-6.299703598E0,3.103491068E0,8.530412674E0
2.969875950E-1,-6.308676720E0,3.031706333E0,8.463413239E0
2.991133880E-1,-6.245865345E0,2.988635540E0,8.373682976E0
3.012397620E-1,-6.207580090E0,2.998206854E0,8.245068550E0
3.033643860E-1,-6.139982700E0,2.983849764E0,8.131409645E0
3.054888170E-1,-6.148955822E0,2.978466034E0,7.954938889E0
3.076103570E-1,-6.129215240E0,2.944966555E0,7.802396297E0
3.097431500E-1,-6.162116528E0,2.944368362E0,7.577471256E0
3.118674790E-1,-6.180660725E0,2.929413080E0,7.401000500E0
3.139912070E-1,-6.342176437E0,2.913859844E0,7.212565422E0
3.161056170E-1,-6.399005890E0,2.894717216E0,7.126423836E0
3.182457230E-1,-6.446264267E0,2.898904562E0,6.939784050E0
3.203706010E-1,-6.425326824E0,2.711666346E0,6.615556240E0
3.224993750E-1,-6.352943897E0,2.630310297E0,6.516254425E0
3.246218120E-1,-6.598806858E0,3.022135019E0,6.656234264E0
3.267507280E-1,-6.844669342E0,3.370888948E0,6.900302410E0
3.288866840E-1,-6.839285374E0,3.446861029E0,6.704689026E0
3.309987150E-1,-6.544968128E0,3.293720484E0,6.087938786E0
3.331248740E-1,-6.598208427E0,3.441477060E0,6.068198204E0
3.352446150E-1,-6.695715904E0,3.781257868E0,6.295516491E0
3.373627480E-1,-6.821339130E0,4.039084435E0,6.460621357E0
3.395018380E-1,-6.744170666E0,4.048655987E0,6.351747513E0
3.416276420E-1,-6.632904530E0,4.005585194E0,5.966503143E0
3.437564470E-1,-6.580860615E0,4.072584152E0,6.033502102E0
3.458789230E-1,-6.649055958E0,4.240081787E0,6.285346985E0
3.480044820E-1,-6.798607349E0,4.340580463E0,6.574878216E0
3.501274280E-1,-6.914659023E0,4.426722050E0,6.749554634E0
3.522408820E-1,-6.995417118E0,4.421338081E0,6.701099873E0
3.543688530E-1,-7.061817646E0,4.368097782E0,6.528816700E0
3.565054490E-1,-7.146762848E0,4.305285931E0,6.370292187E0
3.586272550E-1,-7.318448067E0,4.232903481E0,6.200999737E0
3.607591620E-1,-7.479963779E0,4.179663181E0,6.108876228E0
3.628846610E-1,-7.642077446E0,4.154538155E0,6.011368752E0
3.650124280E-1,-7.709076405E0,4.130609989E0,5.972485542E0
3.671387300E-1,-7.814360619E0,4.115654945E0,5.985645771E0
3.692690710E-1,-7.919644833E0,4.101297855E0,6.003592014E0
3.713877130E-1,-8.086544037E0,4.052843571E0,5.949155331E0
3.735100180E-1,-8.229515076E0,4.004388809E0,5.904888153E0
3.756247530E-1,-8.386843681E0,3.964907169E0,5.821737289E0
3.777643100E-1,-8.525029182E0,3.930809498E0,5.705685616E0
3.798814980E-1,-8.615358353E0,3.887738705E0,5.652445316E0
3.820062640E-1,-8.577671051E0,3.820739508E0,5.791228771E0
3.841418950E-1,-8.534002304E0,3.782454491E0,5.610570908E0
3.862700060E-1,-8.513663292E0,3.777070522E0,5.376672268E0
3.883965730E-1,-8.517850876E0,3.757927895E0,5.133202553E0
3.905188980E-1,-8.516654015E0,3.804588079E0,4.856233597E0
3.926445090E-1,-8.459226608E0,3.862015724E0,4.713860512E0
3.947704350E-1,-8.478368759E0,3.909872293E0,4.618147850E0
3.968961460E-1,-8.549555779E0,3.928416491E0,4.473979950E0
3.990220720E-1,-8.520841599E0,3.928416491E0,4.469792843E0
4.011490260E-1,-8.539385796E0,3.894917011E0,4.383651257E0
4.032744530E-1,-8.624929428E0,3.856033802E0,4.339384079E0
4.053991890E-1,-8.600402832E0,3.841078520E0,4.120440483E0
4.075249200E-1,-8.609375954E0,3.845864296E0,3.996013880E0
4.096504800E-1,-8.551948547E0,3.850649834E0,3.863212109E0
4.117761110E-1,-8.443074226E0,3.789632797E0,4.298706055E0
4.139018240E-1,-8.108079910E0,3.927220106E0,5.500501156E0
4.160273720E-1,-7.782057285E0,4.362115860E0,4.782654285E0
4.181527290E-1,-9.029315948E0,4.852644444E0,1.411765337E0
4.202732530E-1,-9.566504478E0,5.156532764E0,-9.625129104E-1
4.223918340E-1,-9.122037888E0,4.944767952E0,-2.121237278E0
4.245305670E-1,-9.206384659E0,4.648057938E0,-2.317448616E0
4.266570920E-1,-9.208179474E0,4.515256405E0,-1.673181176E0
4.287850930E-1,-8.988039970E0,4.323232174E0,-3.050848842E-1
4.309076630E-1,-8.900702477E0,4.196412563E0,8.703892231E-1
4.330333340E-1,-8.917451859E0,4.179064751E0,1.490728498E0
4.351593930E-1,-8.933005333E0,4.179663181E0,1.834098577E0
4.372857950E-1,-8.919844627E0,4.151547432E0,2.254637241E0
4.394109080E-1,-8.818747520E0,4.421338081E0,3.090330362E0
4.415345650E-1,-8.474181175E0,4.203591347E0,3.309871912E0
4.436494650E-1,-8.172685623E0,4.008575916E0,3.279961586E0
4.457888370E-1,-7.889734268E0,3.856631994E0,3.312264681E0
4.479133300E-1,-7.488936901E0,3.820141315E0,3.527020693E0
4.500421340E-1,-7.007380962E0,3.765106440E0,3.914657831E0
4.521647950E-1,-6.597012043E0,3.743571043E0,4.229912281E0
4.542914320E-1,-6.430112839E0,3.629911900E0,4.447061062E0
4.564162080E-1,-6.373881340E0,3.821935892E0,4.623531342E0
4.585419810E-1,-6.364908218E0,4.051048756E0,4.470390797E0
4.606628820E-1,-6.417550564E0,4.323232174E0,4.345366001E0
4.627734370E-1,-6.575476646E0,4.523033142E0,4.200001717E0
4.649176740E-1,-6.795616150E0,4.551148891E0,4.206582069E0
4.670447080E-1,-7.049853802E0,4.593023300E0,4.304089546E0
4.691757500E-1,-7.336394310E0,4.601397991E0,4.276572227E0
4.712976470E-1,-7.603792191E0,4.533800602E0,4.250251293E0
4.734220780E-1,-7.899903774E0,4.436891556E0,4.251447678E0
4.755477700E-1,-8.219944000E0,4.430909157E0,4.200001717E0
4.776734210E-1,-8.501698494E0,4.453640938E0,4.125226021E0
4.797990520E-1,-8.615956306E0,4.438087940E0,3.847060680E0
4.819237580E-1,-8.758927345E0,4.518845558E0,3.692125320E0
4.840458990E-1,-8.931210518E0,4.527818680E0,3.762115479E0
4.861765750E-1,-9.012566566E0,4.512863636E0,3.722633839E0
