"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.909666673E-3,-6.368702504E-1,-3.741191831E-1,8.630893761E-1
1.386366668E-2,-5.347547686E-1,-5.290385306E-2,1.602979088E0
2.381666668E-2,-5.887678385E-1,5.357754001E-1,1.986599119E0
3.377066669E-2,-7.394976559E-1,1.142430164E0,2.178845630E0
4.372466670E-2,-6.604555795E-1,1.309868985E0,2.415252652E0
5.367866671E-2,-9.168425372E-1,5.804688853E-1,2.082639052E0
6.363266672E-2,-8.867796627E-1,9.749647379E-2,1.895036400E0
7.358666672E-2,-3.333325151E-1,-4.462244153E-2,2.241007379E0
8.353966667E-2,-2.413362247E-1,-2.291415641E-1,2.413866861E0
9.349366667E-2,-3.220099667E-1,1.625409007E-2,2.531614582E0
1.034476667E-1,-4.627685273E-1,7.182900971E-1,2.869828060E0
1.134016667E-1,-9.336293086E-1,1.324096137E0,2.933288476E0
1.233556667E-1,-1.464167650E0,1.544730880E0,3.058666229E0
1.333096667E-1,-1.722901095E0,1.401275291E0,3.249235758E0
1.432626667E-1,-1.573138992E0,1.170867512E0,3.349785063E0
1.532166667E-1,-1.227491949E0,9.191238284E-1,3.597053872E0
1.631706667E-1,-7.569638738E-1,6.648675960E-1,3.725957496E0
1.731246667E-1,-2.832473123E-1,3.742522073E-1,3.714423863E0
1.830786667E-1,3.932281762E-2,7.154331475E-2,3.693697237E0
1.930326667E-1,-2.176088083E-1,-9.948686600E-2,3.451200925E0
2.029856667E-1,-2.205756855E-1,7.632487535E-2,3.120733838E0
2.129396667E-1,-3.934299052E-2,3.652296612E-1,2.859975502E0
2.228936667E-1,1.190189052E-1,4.911865801E-1,2.451526439E0
2.328476667E-1,1.954142395E-1,4.640446821E-1,1.659665505E0
2.428016667E-1,6.435199964E-1,4.530601028E-1,1.155636685E0
2.527556667E-1,9.949204078E-1,3.651475078E-1,6.950696343E-1
2.627096667E-1,1.178802769E0,2.291734314E-1,1.831055582E-1
2.726626667E-1,1.166846674E0,1.512578210E-1,-3.160314810E-1
2.826166667E-1,1.133384229E0,9.074352443E-2,-7.544235510E-1
