"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.088755292E0,7.150763869E-1,-5.590811372E-1,2.986542881E-1
2.098712417E0,7.329462767E-1,-5.853530169E-1,3.324709237E-1
2.108666417E0,7.431571484E-1,-5.671443939E-1,3.776405156E-1
2.118619417E0,6.748735905E-1,-4.795837402E-1,4.263624549E-1
2.128572417E0,4.936297834E-1,-3.721510172E-1,4.450916648E-1
2.138526417E0,2.159853280E-1,-3.449148834E-1,4.412293434E-1
2.148479417E0,-5.389968306E-2,-3.370015621E-1,4.501368403E-1
2.158432417E0,-2.698802948E-1,-3.582837284E-1,4.204077125E-1
2.168386417E0,-4.240722656E-1,-3.984694779E-1,3.226108253E-1
2.178339417E0,-5.358817577E-1,-4.233678877E-1,1.887426376E-1
2.188292417E0,-6.216877699E-1,-4.151158333E-1,4.527815804E-2
2.198246417E0,-6.764019728E-1,-3.849766254E-1,-7.930236310E-2
2.208199417E0,-6.919934750E-1,-3.517478406E-1,-1.457306445E-1
2.218152417E0,-6.988505721E-1,-3.441015184E-1,-1.633505672E-1
2.228106417E0,-7.172394395E-1,-3.879150450E-1,-1.614661068E-1
2.238059417E0,-7.926626205E-1,-4.717849493E-1,-1.519418955E-1
2.248012417E0,-9.017198682E-1,-6.423060894E-1,-1.656502485E-1
2.257966417E0,-9.930661917E-1,-9.046550393E-1,-2.257106155E-1
2.267919417E0,-1.036967158E0,-1.190366387E0,-3.532800376E-1
2.277872417E0,-1.036378026E0,-1.497197151E0,-5.373685360E-1
2.287825417E0,-1.017565250E0,-1.764643192E0,-7.410580516E-1
2.297779417E0,-1.015932441E0,-1.977802396E0,-9.367948174E-1
2.307732417E0,-1.017206550E0,-2.124796152E0,-1.058393955E0
2.317685417E0,-9.994196892E-1,-2.095185757E0,-1.065365672E0
2.327639417E0,-1.036866426E0,-1.825707674E0,-9.784041047E-1
2.337592417E0,-1.184656739E0,-1.393206835E0,-8.539340496E-1
2.347545417E0,-1.380312204E0,-9.494443536E-1,-7.620994449E-1
2.357499417E0,-1.538526654E0,-6.312522888E-1,-7.576969862E-1
2.367452417E0,-1.582608342E0,-4.496838152E-1,-8.190626502E-1
2.377405417E0,-1.448850393E0,-3.295287788E-1,-8.988347054E-1
2.387359417E0,-1.122511148E0,-1.880882829E-1,-9.662904739E-1
2.397312417E0,-6.644145250E-1,-7.970844209E-2,-9.821502566E-1
2.407265417E0,-1.562232077E-1,-5.334474146E-2,-9.129434824E-1
2.417219417E0,3.722669780E-1,-7.004215568E-2,-7.679778337E-1
2.427172417E0,8.700650930E-1,-1.090734452E-1,-5.784729123E-1
2.437125417E0,1.290489435E0,-1.649978906E-1,-4.085875750E-1
2.447079417E0,1.628503680E0,-2.057764828E-1,-3.086258173E-1
2.457032417E0,1.845803857E0,-1.903925240E-1,-2.634598017E-1
2.466985417E0,1.965093493E0,-1.303773969E-1,-2.541765869E-1
2.476939417E0,1.982344151E0,-7.306008786E-2,-2.631334662E-1
2.486892417E0,1.939195275E0,-2.122884616E-2,-2.703061402E-1
2.496845417E0,1.852492213E0,-4.534514248E-2,-2.672568560E-1
2.506799417E0,1.754882812E0,-9.028172493E-2,-2.528654039E-1
2.516752417E0,1.650173545E0,-1.277046800E-1,-2.229589820E-1
2.526705417E0,1.534701824E0,-1.614927500E-1,-1.999966651E-1
2.536659417E0,1.379743934E0,-1.708845049E-1,-1.895579845E-1
2.546612417E0,1.219863772E0,-1.000537351E-1,-1.953213215E-1
2.556565417E0,1.044271588E0,-1.186018810E-2,-2.227039635E-1
2.566519417E0,8.869801760E-1,1.269855797E-1,-2.502615750E-1
2.576472417E0,7.464821339E-1,2.972751856E-1,-2.563803792E-1
2.586425417E0,6.005257368E-1,4.772455096E-1,-2.154784948E-1
2.596379417E0,4.434910417E-1,6.331270933E-1,-1.338701248E-1
2.606332417E0,3.228817880E-1,7.581132054E-1,-6.332681980E-3
2.616285417E0,2.315770984E-1,8.282136917E-1,1.512357444E-1
2.626239417E0,1.641341448E-1,8.259832859E-1,3.196258545E-1
2.636192417E0,1.107990146E-1,8.086237311E-1,4.934969544E-1
2.646145417E0,7.022389770E-2,7.886945009E-1,6.642793417E-1
2.656099417E0,2.186324075E-2,7.489713430E-1,8.079256415E-1
2.666052417E0,-3.131076321E-2,6.994509101E-1,9.027850628E-1
2.676005417E0,-8.226828277E-2,7.196120024E-1,9.235236049E-1
2.685959417E0,-1.830164492E-1,8.167974353E-1,8.951255083E-1
2.695912417E0,-3.629925847E-1,9.494603276E-1,8.570058942E-1
2.705865417E0,-5.857939720E-1,1.027493358E0,8.251894116E-1
2.715819417E0,-7.790398598E-1,1.006570458E0,8.199522495E-1
2.725772417E0,-8.925709724E-1,8.761753440E-1,8.442546129E-1
2.735725417E0,-9.016327858E-1,6.401010752E-1,8.948016167E-1
2.745679417E0,-8.015565276E-1,3.481028080E-1,9.815245271E-1
2.755632417E0,-6.039640903E-1,6.981888413E-2,1.063445449E0
2.765585417E0,-3.823952377E-1,-8.843892813E-2,1.130697727E0
2.775539417E0,-2.730799317E-1,-1.182818934E-1,1.187905192E0
2.785492417E0,-3.308521509E-1,-4.334213957E-2,1.258832455E0
2.795445417E0,-5.507678986E-1,1.269722581E-1,1.338035107E0
2.805399417E0,-8.639113903E-1,3.709524572E-1,1.399481654E0
2.815352417E0,-1.181158543E0,6.257519722E-1,1.413261771E0
2.825305417E0,-1.408018231E0,8.282099962E-1,1.379975915E0
2.835259417E0,-1.506259680E0,9.668259025E-1,1.324867964E0
2.845212417E0,-1.473317385E0,1.028188348E0,1.273645282E0
2.855165417E0,-1.389895082E0,9.614376426E-1,1.216855526E0
2.865119417E0,-1.296981573E0,7.166361809E-1,1.154570818E0
2.875072417E0,-1.186252952E0,4.017838538E-1,1.127936244E0
2.885025417E0,-1.059623122E0,1.089991182E-1,1.154688716E0
2.894978417E0,-9.509628415E-1,-1.595527083E-1,1.195325017E0
2.904932417E0,-8.704254031E-1,-4.100309908E-1,1.246829510E0
2.914885417E0,-8.329364657E-1,-6.556113362E-1,1.300593257E0
2.924838417E0,-8.389956951E-1,-7.978063226E-1,1.303437233E0
2.934792417E0,-8.413174748E-1,-7.769760489E-1,1.258220434E0
2.944745417E0,-7.764325142E-1,-6.838253140E-1,1.203344345E0
2.954698417E0,-6.213390827E-1,-4.743678570E-1,1.201129436E0
2.964652417E0,-4.283113182E-1,-2.715708017E-1,1.277801275E0
2.974605417E0,-2.487692982E-1,-1.064472944E-1,1.419342041E0
2.984558417E0,-1.239101738E-1,7.846955955E-2,1.563921809E0
2.994512417E0,-6.695751101E-2,3.172503710E-1,1.678652048E0
3.004465417E0,-4.033256322E-2,5.702975392E-1,1.740872264E0
3.014418417E0,1.753408648E-2,8.079687953E-1,1.739685535E0
3.024372417E0,1.288294494E-1,9.674727321E-1,1.684134960E0
3.034325417E0,2.868734896E-1,9.997273684E-1,1.576560378E0
3.044278417E0,4.815968871E-1,9.637944102E-1,1.459946871E0
3.054232417E0,6.996762753E-1,8.777377605E-1,1.356923461E0
3.064185417E0,9.429629445E-1,7.504058480E-1,1.277982235E0
3.074138417E0,1.191755891E0,6.361296773E-1,1.219426155E0
3.084092417E0,1.417837143E0,5.676805377E-1,1.154768348E0
3.094041292E0,1.601718068E0,5.476035476E-1,1.086305618E0
3.103994292E0,1.736884713E0,5.565062165E-1,1.026860118E0
3.113948292E0,1.807461739E0,5.715934634E-1,9.701097012E-1
3.123901292E0,1.810601115E0,5.807573795E-1,9.096652865E-1
3.133854292E0,1.751165390E0,5.737992525E-1,8.340542912E-1
3.143808292E0,1.650503278E0,5.518561602E-1,7.219138741E-1
3.153761292E0,1.514618874E0,5.230953693E-1,6.008122563E-1
3.163714292E0,1.355070829E0,4.358017445E-1,4.955278337E-1
3.173668292E0,1.207926989E0,2.695102990E-1,4.217985570E-1
3.183621292E0,1.122281551E0,4.414163902E-2,3.746110499E-1
3.193574292E0,1.094157338E0,-1.820019484E-1,3.572226763E-1
3.203528292E0,1.092228055E0,-4.262598753E-1,3.713030815E-1
3.213481292E0,1.110214114E0,-6.644597054E-1,3.749347329E-1
3.223434292E0,1.113571882E0,-7.561310530E-1,3.594007790E-1
3.233388292E0,1.026468515E0,-7.175575495E-1,3.455214202E-1
3.243341292E0,8.218548894E-1,-6.065332890E-1,3.284028769E-1
3.253295292E0,5.158696771E-1,-3.995816708E-1,3.204246163E-1
3.263248292E0,1.234970987E-1,-1.672176719E-1,3.360491097E-1
3.273201292E0,-2.781075537E-1,-4.205864668E-2,3.655084968E-1
3.283154292E0,-6.144050956E-1,-2.959159203E-2,3.973617554E-1
3.293108292E0,-8.355528116E-1,-1.142885238E-1,4.076625407E-1
3.303061292E0,-9.332066774E-1,-2.859031558E-1,3.538760245E-1
3.313015292E0,-8.912551999E-1,-5.296329856E-1,2.791525424E-1
3.322968292E0,-7.355108261E-1,-8.250150681E-1,2.227180302E-1
3.332921292E0,-5.260711312E-1,-1.118079901E0,2.165297866E-1
3.342874292E0,-3.454158902E-1,-1.304198861E0,2.388441563E-1
3.352828292E0,-3.301914930E-1,-1.310818911E0,2.686199844E-1
3.362781292E0,-5.327723622E-1,-1.213307500E0,2.698293328E-1
3.372735292E0,-8.805876970E-1,-9.955474138E-1,1.804164350E-1
3.382688292E0,-1.281553507E0,-6.780030131E-1,8.851347491E-3
3.392641292E0,-1.705972075E0,-4.175052345E-1,-2.189456224E-1
3.402595292E0,-2.083943367E0,-3.028787971E-1,-4.492419660E-1
3.412548292E0,-2.271291733E0,-3.474065065E-1,-6.503373981E-1
3.422501292E0,-2.172909975E0,-4.574690759E-1,-8.032497168E-1
3.432455292E0,-1.858792782E0,-5.479020476E-1,-9.013227224E-1
3.442408292E0,-1.445013165E0,-5.339662433E-1,-9.312154055E-1
3.452361292E0,-1.044080973E0,-4.250786006E-1,-8.956322074E-1
3.462315292E0,-7.252627611E-1,-2.648404539E-1,-8.413679004E-1
3.472268292E0,-5.170480013E-1,-8.369603008E-2,-7.895161510E-1
3.482221292E0,-4.161190093E-1,5.463707820E-2,-7.600863576E-1
3.492175292E0,-3.865818977E-1,6.328497827E-2,-7.627833486E-1
3.502128292E0,-3.356494606E-1,1.381390262E-3,-7.862226367E-1
3.512081292E0,-2.003188878E-1,-1.127957106E-1,-8.285301328E-1
3.522035292E0,1.010367051E-1,-1.742255092E-1,-8.957294226E-1
3.531988292E0,5.071898699E-1,-9.671135247E-2,-9.591880441E-1
3.541941292E0,8.644816875E-1,5.656208470E-2,-9.772999287E-1
3.551895292E0,1.093318582E0,1.708279103E-1,-9.432945848E-1
3.561848292E0,1.227636933E0,1.692651659E-1,-9.034795165E-1
3.571801292E0,1.283031464E0,6.877983361E-2,-8.983726501E-1
3.581755292E0,1.264356017E0,-1.195099130E-1,-9.398109317E-1
3.591708292E0,1.198139310E0,-3.079672158E-1,-1.015284896E0
3.601661292E0,1.118432522E0,-4.285319746E-1,-1.098265290E0
3.611615292E0,1.060193658E0,-4.626989067E-1,-1.183993697E0
3.621568292E0,1.026775718E0,-4.112128019E-1,-1.240721703E0
3.631521292E0,1.010397553E0,-2.897701561E-1,-1.253963590E0
3.641475292E0,9.931089282E-1,-1.189723015E-1,-1.227924824E0
3.651428292E0,9.859963655E-1,8.800914884E-2,-1.177298784E0
3.661381292E0,9.629040956E-1,2.759726644E-1,-1.106480241E0
3.671335292E0,9.099734426E-1,3.737718761E-1,-1.034798503E0
3.681288292E0,8.287957907E-1,3.906643093E-1,-9.700546861E-1
3.691241292E0,7.281326056E-1,3.410313725E-1,-9.232122898E-1
3.701195292E0,6.234932542E-1,2.422935963E-1,-8.863552213E-1
3.711148292E0,5.021524429E-1,1.221527308E-1,-8.739891052E-1
3.721101292E0,3.757862449E-1,7.722033188E-3,-8.646310568E-1
3.731055292E0,2.572721839E-1,-4.849661142E-2,-8.738119006E-1
3.741008292E0,1.515881270E-1,-1.111834776E-2,-8.632695079E-1
3.750961292E0,6.450595707E-2,9.626164287E-2,-8.169581890E-1
3.760915292E0,-7.076884620E-3,2.696544826E-1,-7.376835942E-1
3.770868292E0,-1.048553512E-1,4.754980505E-1,-6.078551412E-1
3.780821292E0,-2.583895028E-1,6.468135715E-1,-4.389686882E-1
3.790775292E0,-4.537768662E-1,7.856635451E-1,-2.407093346E-1
3.800728292E0,-6.599489450E-1,8.276485801E-1,-5.311679840E-2
3.810681292E0,-8.474502563E-1,7.636045218E-1,1.105692163E-1
3.820635292E0,-9.793171883E-1,5.913512707E-1,2.501673400E-1
