"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.524141600E-2,5.190827250E-1,4.682282209E-1,1.912008226E-1
3.732461400E-2,5.154175758E-1,4.645630121E-1,1.814269722E-1
3.940768600E-2,5.190827250E-1,4.694499373E-1,1.716531366E-1
4.149510100E-2,5.251913667E-1,4.792237878E-1,1.631010175E-1
4.358096000E-2,5.227479339E-1,4.767803252E-1,1.547016203E-1
4.566823600E-2,5.131267905E-1,4.657847583E-1,1.485929638E-1
4.775167300E-2,5.009095073E-1,4.608978331E-1,1.424843222E-1
4.983483100E-2,4.949535728E-1,4.754058719E-1,1.374446750E-1
5.192553300E-2,4.986187518E-1,4.888449013E-1,1.325577646E-1
5.405047200E-2,4.937318265E-1,4.900666475E-1,1.276708394E-1
5.617963200E-2,4.925101101E-1,4.998404980E-1,1.252273768E-1
5.830174400E-2,4.961752892E-1,5.155702829E-1,1.227839142E-1
6.042884900E-2,4.961752892E-1,5.167919993E-1,1.203404516E-1
6.255341200E-2,4.815145433E-1,5.045747161E-1,1.191187203E-1
6.467514600E-2,4.790710807E-1,5.155702829E-1,1.166752651E-1
6.678461400E-2,4.876231849E-1,5.386304259E-1,1.116356254E-1
6.891280800E-2,4.912883639E-1,5.520694852E-1,1.067487001E-1
7.104406400E-2,4.998404980E-1,5.665774941E-1,1.006400511E-1
7.318598000E-2,4.949535728E-1,5.618433356E-1,9.575312585E-2
7.531097000E-2,4.743368626E-1,5.398521423E-1,9.208793938E-2
7.743248100E-2,4.621195495E-1,5.471825600E-1,8.842274547E-2
7.953969000E-2,4.718934000E-1,5.800165534E-1,8.475755155E-2
8.167251300E-2,4.851797223E-1,6.055201888E-1,8.216137439E-2
8.381141800E-2,4.888449013E-1,6.128505468E-1,7.971791178E-2
8.593646900E-2,4.682282209E-1,5.884159207E-1,7.864890248E-2
8.804579300E-2,4.415028691E-1,5.812382698E-1,8.093964309E-2
9.016617500E-2,4.451680481E-1,6.165157557E-1,8.093964309E-2
9.229654700E-2,4.535674453E-1,6.432411075E-1,7.849618047E-2
9.444309100E-2,4.427245855E-1,6.285803318E-1,7.727445662E-2
9.656516200E-2,4.207334518E-1,6.128505468E-1,7.849618047E-2
9.867840300E-2,4.195117056E-1,6.383541822E-1,7.590000331E-2
1.008127420E-1,4.256203473E-1,6.577491760E-1,7.101308554E-2
1.029247810E-1,3.927863538E-1,6.151412725E-1,6.979135424E-2
1.050720890E-1,3.623957932E-1,5.908594131E-1,6.734789163E-2
1.071933060E-1,3.672827184E-1,6.322455406E-1,6.246097013E-2
1.093229850E-1,3.795000315E-1,6.736316681E-1,5.619960278E-2
1.114447710E-1,3.782783151E-1,6.736316681E-1,5.253441259E-2
1.135619270E-1,3.709479272E-1,6.734789610E-1,4.886921868E-2
1.156609060E-1,3.552181423E-1,6.601926088E-1,4.764748737E-2
1.178036580E-1,3.187189400E-1,6.320928335E-1,4.886921868E-2
1.199173260E-1,2.834414840E-1,6.200281978E-1,4.886921868E-2
