"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
4.983483100E-2,-1.390450001E-1,-5.720806122E-2,-4.299378395E-1
6.678461400E-2,-1.988391876E-1,1.215648651E-2,-5.595550537E-1
8.381141800E-2,-2.114899158E-1,6.477737427E-2,-4.946742058E-1
1.008127420E-1,-2.116646767E-1,-8.751773834E-2,-5.465102196E-1
1.178036580E-1,-2.539181709E-1,4.013347626E-2,-5.429365635E-1
1.348137280E-1,-9.110069275E-2,-1.696004868E-1,-4.555737972E-1
1.518229460E-1,1.219532490E-1,-3.977785110E-1,-4.493026733E-1
1.688262410E-1,2.475228310E-1,-5.729150772E-1,-5.059199333E-1
1.858285610E-1,1.615858078E-1,-4.803113937E-1,-2.494568825E-1
2.028414710E-1,-8.797154427E-1,5.253601074E-2,-2.144317627E-1
2.198431910E-1,-1.128856421E0,2.140245438E-1,6.431112289E-1
2.368491520E-1,-1.305820227E0,3.915042877E-1,1.227884054E0
2.538547570E-1,-1.519226313E0,5.649948120E-1,1.206795216E0
2.708588780E-1,-1.522233486E0,9.662637711E-1,6.419696808E-1
2.878661920E-1,-1.078962803E0,1.109876633E0,9.824538231E-2
3.048720110E-1,-8.475975990E-1,7.211589813E-1,-6.176393032E-1
3.218647390E-1,-8.894875050E-1,3.208789825E-1,-1.017840147E0
3.388862940E-1,-1.098968744E0,3.318624496E-1,-5.659954548E-1
3.558889390E-1,-1.045103550E0,5.360507965E-2,-9.684920311E-2
3.728946970E-1,-1.042765856E0,-4.050369263E-1,1.933231354E-1
3.898896530E-1,-1.195987940E0,-6.579408646E-1,4.449689388E-1
4.069059390E-1,-1.308215857E0,-5.579299927E-1,6.902661324E-1
4.239140060E-1,-1.299911499E0,-9.013261795E-1,8.237144947E-1
4.409176600E-1,-1.208657503E0,-1.238591194E0,7.488331795E-1
4.579233560E-1,-1.264843702E0,-1.433252335E0,5.933413506E-1
4.749287780E-1,-1.221276522E0,-1.657873154E0,6.496708393E-1
4.919346890E-1,-1.163747549E0,-2.074877739E0,7.974448204E-1
5.089406710E-1,-1.267427206E0,-1.800461292E0,7.931780815E-1
5.259503550E-1,-1.706781149E0,-1.023425102E0,9.117310047E-1
5.429515660E-1,-1.805930614E0,-7.172303200E-1,1.016279697E0
5.599576710E-1,-1.642700911E0,-3.443508148E-1,8.692486286E-1
5.769654630E-1,-1.487945795E0,1.439151764E-1,6.027491093E-1
5.939691460E-1,-1.087258577E0,4.065866470E-1,7.448887825E-1
6.109744970E-1,-8.703751564E-1,9.533071518E-1,1.035403013E0
6.279805290E-1,-7.765944004E-1,1.550823212E0,1.547655582E0
6.449861550E-1,-1.289793730E0,2.363512993E0,1.851570129E0
6.619951590E-1,-1.423670292E0,2.740601540E0,1.922826290E0
6.789843160E-1,-1.298235416E0,2.758993149E0,1.792218685E0
6.959892600E-1,-9.644238949E-1,2.687059402E0,1.623008490E0
