"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.040521700E-2,-3.222533941E0,8.065009117E0,4.609174728E0
2.252998300E-2,-3.212962627E0,8.084151268E0,4.599603176E0
2.465474800E-2,-3.189034462E0,8.088936806E0,4.552345276E0
2.677951400E-2,-3.121437073E0,8.016553879E0,4.347758770E0
2.890428000E-2,-3.092723370E0,8.021339417E0,4.319643021E0
3.102904600E-2,-3.092723370E0,8.084151268E0,4.409972191E0
3.315381100E-2,-3.059223652E0,8.112865448E0,4.362713814E0
3.524141600E-2,-3.064009428E0,8.121838570E0,4.271786690E0
3.732461400E-2,-3.077768087E0,8.107481003E0,4.114458561E0
3.940768600E-2,-3.072384357E0,8.097311974E0,4.009174347E0
4.149510100E-2,-3.139981508E0,8.169096947E0,4.113262177E0
4.358096000E-2,-3.188436270E0,8.250452042E0,4.127020836E0
4.566823600E-2,-3.197409153E0,8.278568268E0,3.983451605E0
4.775167300E-2,-3.200998545E0,8.216354370E0,3.759124279E0
4.983483100E-2,-3.210569859E0,8.158329010E0,3.716651678E0
5.192553300E-2,-3.273381472E0,8.239685059E0,3.839882135E0
5.405047200E-2,-3.297309637E0,8.311469078E0,3.767499208E0
5.617963200E-2,-3.306282759E0,8.382656097E0,3.676572084E0
5.830174400E-2,-3.316452265E0,8.444869041E0,3.747758389E0
6.042884900E-2,-3.331407309E0,8.493324280E0,3.909872293E0
6.255341200E-2,-3.287738323E0,8.388039589E0,3.710071564E0
6.467514600E-2,-3.219542980E0,8.215756416E0,3.520440340E0
6.678461400E-2,-3.229712248E0,8.220541954E0,3.677768469E0
6.891280800E-2,-3.248854876E0,8.210970879E0,3.668197155E0
7.104406400E-2,-3.253640652E0,8.306683540E0,3.705883980E0
7.318598000E-2,-3.278765202E0,8.435895920E0,3.924827337E0
7.531097000E-2,-3.254238844E0,8.431110382E0,3.691527128E0
7.743248100E-2,-3.214159012E0,8.334799767E0,3.324826956E0
7.953969000E-2,-3.214757204E0,8.286943436E0,3.453441381E0
8.167251300E-2,-3.287140131E0,8.334799767E0,3.662813187E0
8.381141800E-2,-3.417548895E0,8.545368195E0,3.847060680E0
8.593646900E-2,-3.407977581E0,8.574081421E0,3.741776466E0
8.804579300E-2,-3.342773199E0,8.257032394E0,3.146561861E0
9.016617500E-2,-3.323032379E0,8.085348129E0,3.175873756E0
9.229654700E-2,-3.406183004E0,8.253443718E0,3.599403381E0
9.444309100E-2,-3.397808075E0,8.363512993E0,3.795016766E0
9.656516200E-2,-3.304488182E0,8.200202942E0,3.271586657E0
9.867840300E-2,-3.256033421E0,8.094919205E0,3.152543783E0
1.008127420E-1,-3.359523058E0,8.402397156E0,3.842873096E0
1.029247810E-1,-3.336193085E0,8.487939835E0,3.805186272E0
1.050720890E-1,-3.227319479E0,8.267202377E0,2.995215654E0
1.071933060E-1,-3.245863914E0,8.137989998E0,2.956930637E0
1.093229850E-1,-3.314657450E0,8.204988480E0,3.366701365E0
1.114447710E-1,-3.358326674E0,8.306085587E0,3.504288673E0
1.135619270E-1,-3.410968781E0,8.401200294E0,3.403192043E0
1.156609060E-1,-3.502494097E0,8.582456589E0,3.549752474E0
1.178036580E-1,-3.478565931E0,8.568099976E0,3.440280676E0
1.199173260E-1,-3.409173965E0,8.252246857E0,3.017349243E0
1.220644510E-1,-3.340978622E0,7.993822098E0,2.879761934E0
1.241846990E-1,-3.313461065E0,7.990232944E0,3.290729284E0
1.263143490E-1,-3.285943747E0,8.033304214E0,3.520440340E0
1.284375380E-1,-3.242872953E0,8.105687141E0,3.568296671E0
1.305621730E-1,-3.311068296E0,8.353941917E0,3.710071564E0
1.326891050E-1,-3.321237803E0,8.454441071E0,3.695714474E0
1.348137280E-1,-3.232105255E0,8.185846329E0,3.186641455E0
1.369245780E-1,-3.227917671E0,8.095517159E0,3.300898790E0
1.390653370E-1,-3.190230846E0,8.081758499E0,3.458825111E0
