"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.354576420E-1,2.839522362E-1,-1.133067608E0,2.054885387E0
1.524599000E-1,3.356032372E-1,-9.209508896E-1,1.896109104E0
1.694686400E-1,5.718240738E-1,-5.087909698E-1,1.664230347E0
1.864737670E-1,9.096813202E-1,-2.281332016E-1,1.949642181E0
2.034820990E-1,1.283171177E0,6.434440613E-3,4.935874939E-1
2.204845300E-1,1.355672836E0,-7.888545990E-1,2.849597931E-1
2.374768090E-1,1.277743816E0,-6.142020226E-1,2.035332680E0
2.544983650E-1,1.630728006E0,-1.135647297E-1,2.371138573E0
2.715005230E-1,2.066875696E0,2.298314571E-1,2.002003670E0
2.885002890E-1,1.694451571E0,2.163648605E-1,2.398451805E0
3.055112040E-1,1.430326104E0,4.147531986E-1,2.869049072E0
3.225163420E-1,9.753408432E-1,2.048060894E-1,2.371336937E0
3.395185000E-1,7.566664219E-1,-4.706683159E-1,2.259405136E0
3.565270650E-1,8.972353935E-1,-1.313587666E0,2.255035400E0
3.735196590E-1,1.244623780E0,-1.737813711E0,2.091810226E0
3.905357230E-1,1.740332365E0,-2.322579622E0,2.170413971E0
4.075431800E-1,2.262220860E0,-2.918262005E0,2.940966606E0
4.245484390E-1,3.199756622E0,-4.550211906E0,4.303850174E0
4.415572500E-1,7.196179628E-1,-2.928751945E0,2.919107437E0
4.585591520E-1,-2.790167332E-1,-2.880378962E0,1.796941757E0
4.755616950E-1,1.139044762E-2,-4.466306686E0,-2.558860779E-1
4.925727830E-1,-5.060477257E-1,-5.712971210E0,-1.799649715E0
5.095755820E-1,-1.114983320E0,-5.676090717E0,-1.938009262E0
5.265639750E-1,-7.767081261E-1,-3.699295759E0,-2.766203880E-1
5.435843410E-1,1.973192692E-1,-3.195629597E0,1.721571445E0
5.605913310E-1,3.228407621E0,-4.436526299E0,-1.030854225E0
5.775967320E-1,3.980895281E0,-3.600856781E0,-2.549563885E0
5.945917570E-1,4.718472481E0,-3.284826756E0,-2.639579773E0
6.115965200E-1,4.505120277E0,-3.063586712E0,-2.238619804E0
6.286092760E-1,3.203413963E0,-2.912781715E0,-1.355151176E0
6.456181060E-1,1.135417461E0,-2.380927563E0,-7.401371002E-2
6.626221350E-1,-7.907975912E-1,-6.337385178E-1,6.346235275E-1
6.796318600E-1,-2.638858080E0,4.895194530E0,3.416256905E0
6.966341390E-1,-6.505852699E0,1.080507278E1,4.099857330E0
7.136297040E-1,-9.653359652E-1,2.115098000E0,2.762152195E0
7.306446080E-1,1.403566122E0,-1.755290508E0,1.096102715E0
7.476499790E-1,1.571430445E0,-2.160301208E-1,2.922812939E0
7.646428690E-1,1.407623053E0,2.366447449E-2,3.130460262E0
7.816616080E-1,2.588449955E0,-3.439493179E-1,8.012018204E-1
7.986659520E-1,2.233993053E0,-8.208403587E-1,-5.354404449E-1
8.156680060E-1,1.131353617E0,-6.870775223E-1,-1.362035751E0
8.326765320E-1,1.191873550E-1,2.395334244E-1,-2.130244017E0
8.496823210E-1,5.067495108E-1,1.069469452E-1,-2.114890575E0
8.666871630E-1,1.381237745E0,-3.759813309E-1,-2.133731604E0
8.836926160E-1,1.051151991E0,-1.955294609E-1,-1.517373085E0
9.006978760E-1,7.219435573E-1,-6.643891335E-1,-5.117173195E-1
9.177035320E-1,1.052072167E0,-8.967700005E-1,1.324052811E-1
9.347085870E-1,1.061051607E0,-8.325080872E-1,8.282356262E-1
9.517108370E-1,1.776586294E0,-1.085200787E0,1.005299568E0
9.687217830E-1,1.649219990E0,-6.414480209E-1,1.192083836E0
9.857120170E-1,1.463524342E0,-6.756939888E-1,1.161690712E0
1.002726777E0,1.242250681E0,-8.594145775E-1,1.196562767E0
1.019722354E0,1.427100182E0,-6.311216354E-1,7.665748596E-1
1.036741275E0,1.461580515E0,-6.056928635E-1,4.298615456E-1
1.053748762E0,1.333434224E0,-4.628257751E-1,3.634600639E-1
1.070751357E0,1.412793517E0,-4.337167740E-1,3.625040054E-1
1.087748966E0,1.374659777E0,-5.120425224E-1,5.023894310E-1
1.104762028E0,1.316531539E0,-6.197814941E-1,1.028943062E0
1.121767593E0,1.379173398E0,-7.235083580E-1,1.764608860E0
1.138772568E0,1.710336685E0,-5.766258240E-1,1.944292068E0
