"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.485296550E-1,3.643794060E-1,-3.330269814E0,6.386526108E0
1.655203390E-1,-6.827001572E-1,-1.351509571E0,2.619438171E0
1.825358720E-1,-1.242848516E0,-5.135941505E-2,1.595444679E0
1.995502770E-1,-9.507556558E-1,-9.706478119E-1,9.596652985E-1
2.165511320E-1,-4.328258634E-1,-2.205563784E0,-8.697662354E-1
2.335569300E-1,-6.788877845E-1,-2.953666925E0,-2.118579388E0
2.505610300E-1,-1.273489952E0,-4.002030849E0,-3.058203220E0
2.675670120E-1,-2.336348295E0,-1.120337296E1,5.427065849E0
2.845721400E-1,-1.961778879E0,-6.027185917E0,-3.771599770E0
3.015731370E-1,-1.498105288E0,-5.852089405E0,-4.363103390E0
3.185710110E-1,-2.751527309E0,-6.965692997E0,-2.174572468E0
3.355842770E-1,-3.741914511E0,-4.064864159E0,-2.208394051E0
3.525969730E-1,-3.865113020E0,-2.916611671E0,-1.428340435E0
3.695963920E-1,-2.451391935E0,-2.521201611E0,-5.330271721E-1
3.866013790E-1,-1.639635801E0,-2.726064920E0,-1.189747810E0
4.036068310E-1,-1.517199993E0,-2.895053387E0,-1.388872147E0
4.206179700E-1,-8.156551123E-1,-3.315643549E0,-1.006208420E0
4.376201480E-1,-2.885465622E-1,-3.481099606E0,-3.452138901E-1
4.546240960E-1,-6.497137547E-1,-3.248440981E0,-1.530141830E-1
4.716133940E-1,-1.468962193E0,-2.972072363E0,-7.731776237E-1
4.886308610E-1,-1.990573168E0,-2.963145733E0,-8.269462585E-1
5.056238020E-1,-1.264210701E0,-2.952072620E0,-1.021368504E0
5.226313300E-1,-4.106187820E-1,-2.792159557E0,-6.188249588E-1
5.396398850E-1,-3.760444164E0,-2.194881439E-3,-2.501268387E-1
5.566268440E-1,-5.424679279E0,1.737383842E0,-3.134083748E-1
5.736353490E-1,-1.606174469E0,-3.392387867E0,5.498228073E-1
