"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.418877200E-2,-5.916851997E0,3.278167009E0,5.660222054E0
2.268783600E-2,-5.662016392E0,2.982653379E0,5.529813290E0
3.268783600E-2,-5.236692429E0,2.855833769E0,5.769095421E0
4.268783600E-2,-5.218746185E0,3.951746702E0,6.416353703E0
5.268783600E-2,-5.152345181E0,4.943571568E0,7.102495670E0
6.268783600E-2,-4.970490932E0,5.586044312E0,7.676175117E0
7.268783600E-2,-3.777070522E0,5.544169903E0,8.348558426E0
8.268783600E-2,-2.976073265E0,4.919643402E0,8.096714020E0
9.268783600E-2,-2.181057930E0,4.378267288E0,8.212167740E0
1.026878360E-1,-1.701296926E0,3.772883177E0,8.376075745E0
1.126878360E-1,-1.151545882E0,2.848655462E0,9.177073479E0
1.226878360E-1,-1.918445587E0,1.925624013E0,7.871788502E0
1.326878360E-1,-1.710868239E0,4.253242314E-1,1.271665573E1
1.426878360E-1,-2.273181438E0,1.058824062E0,1.694238091E1
1.526878360E-1,-2.123031855E0,1.728216171E0,1.455195045E1
1.626878360E-1,-3.055036306E0,2.480758905E0,1.242473125E1
1.726878360E-1,-2.408375978E0,3.181257725E0,1.011147022E1
1.826878360E-1,-2.579462767E0,3.745963812E0,1.065224838E1
1.926878360E-1,-2.070389748E0,3.049652576E0,1.061216831E1
2.026878360E-1,-1.457229018E0,2.127219439E0,9.728618622E0
2.126878360E-1,-1.049252748E0,1.552343726E0,8.464610100E0
2.226878360E-1,-8.063812256E-1,1.311864972E0,7.585247993E0
2.326878360E-1,-1.013958573E0,1.252642632E0,6.871588230E0
2.426878360E-1,-1.749751568E0,1.203589797E0,5.474180222E0
2.526878360E-1,-2.291725874E0,7.609176040E-1,5.015356064E0
2.626878360E-1,-3.650849104E0,-6.306283951E0,1.845404625E1
2.726878360E-1,-2.885145903E0,-7.236494064E0,1.371087360E1
2.826878360E-1,-2.833101988E0,-9.577272534E-1,2.783450842E0
2.926878360E-1,-1.887338877E0,1.115653515E0,2.546561480E0
3.026878360E-1,-1.844866276E0,-2.536391914E-1,3.948755503E0
3.126878360E-1,-2.867199659E0,-1.896311998E0,6.602993965E0
3.226878360E-1,-3.460021496E0,-1.044467092E0,5.849853039E0
3.326878360E-1,-3.754338741E0,1.340578914E0,5.717649937E0
3.426878360E-1,-4.437489510E0,2.666800737E0,5.635695457E0
3.526878360E-1,-4.065405846E0,3.120240688E0,6.894320011E0
3.626878360E-1,-3.107678413E0,3.287738323E0,7.592426300E0
3.726878360E-1,-1.978864312E0,3.277568817E0,7.586444378E0
3.826878360E-1,-1.364507079E0,3.044268608E0,7.078567505E0
3.926878360E-1,-1.199402332E0,2.895913601E0,6.517450809E0
4.026878360E-1,-1.026520967E0,2.819343328E0,6.357729912E0
4.126878360E-1,-6.640082598E-2,2.403590441E0,6.956533432E0
4.226878360E-1,7.663014531E-1,2.053041935E0,7.110272408E0
4.326878360E-1,1.405783296E0,1.883749604E0,7.462017536E0
4.426878360E-1,1.772483349E0,1.833500385E0,7.905287743E0
4.526878360E-1,1.858026743E0,1.867598057E0,8.063812256E0
4.626878360E-1,1.930409670E0,1.977069736E0,7.715656757E0
4.726878360E-1,1.709073544E0,2.027318954E0,6.777669907E0
4.826878360E-1,1.776670814E0,1.845464468E0,6.683153629E0
4.926878360E-1,1.958525300E0,1.822732687E0,6.766902447E0
5.026878360E-1,2.657229662E0,1.781456470E0,6.516852379E0
5.126878360E-1,3.638885021E0,1.645663738E0,6.261418819E0
5.226878360E-1,4.798805714E0,1.756331801E0,6.742375851E0
