"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.714291633E-3,3.319646759E0,5.992039490E0,7.571854248E0
8.238708368E-3,3.379671936E0,5.749394073E0,7.528444519E0
1.819270838E-2,3.379522247E0,5.506149902E0,7.555388489E0
2.814670838E-2,3.373235321E0,5.625451813E0,7.434290314E0
3.809970833E-2,3.340303802E0,5.914800110E0,7.391030273E0
4.805370833E-2,3.310964813E0,6.162684631E0,7.388485565E0
5.800670834E-2,3.192860413E0,6.171965332E0,7.495962067E0
6.796070834E-2,2.897674255E0,6.151907043E0,7.535330200E0
7.791470835E-2,2.852168884E0,6.124514008E0,7.569010162E0
8.786770835E-2,2.820285187E0,6.109096069E0,7.485334167E0
9.782170836E-2,2.866089935E0,5.941295013E0,7.341034241E0
1.077757084E-1,2.949915619E0,5.663921814E0,7.318281555E0
1.177287084E-1,3.092419281E0,5.499413910E0,7.280260620E0
1.276827084E-1,3.134032745E0,5.440735931E0,7.177424469E0
1.376367083E-1,3.146157532E0,5.329666901E0,7.087012482E0
1.475897083E-1,3.186573486E0,5.266797638E0,7.090754700E0
1.575437083E-1,3.283571777E0,5.269342346E0,7.005581818E0
1.674977083E-1,3.470832367E0,5.182822266E0,6.956783295E0
1.774507083E-1,3.432512054E0,5.114264832E0,6.757098541E0
1.874047084E-1,3.467838593E0,5.322032776E0,6.667584686E0
1.973587084E-1,3.615880737E0,5.759423218E0,6.727160797E0
2.073117084E-1,3.881877594E0,6.201454010E0,6.927294617E0
2.172657084E-1,4.177961884E0,6.320456543E0,7.099286957E0
2.272187084E-1,4.263733521E0,6.123765564E0,7.197632446E0
2.371727084E-1,4.308789825E0,5.906267853E0,7.309300232E0
2.471267083E-1,4.264032898E0,5.883515167E0,7.581733704E0
2.570797083E-1,4.140689392E0,5.937702484E0,7.967481537E0
2.670337083E-1,4.065845032E0,5.996230774E0,8.378676453E0
2.769877083E-1,4.081562347E0,6.214327240E0,8.569379883E0
2.869407083E-1,4.108356628E0,6.580615540E0,8.483009491E0
2.968947084E-1,4.020189972E0,6.789131927E0,8.247100067E0
3.068487084E-1,3.929029541E0,6.924001465E0,8.022417297E0
3.168017084E-1,3.877985687E0,6.840325470E0,7.801626434E0
3.267557084E-1,3.674858093E0,6.659202118E0,7.618557129E0
3.367097084E-1,3.317102051E0,6.602021027E0,7.480843506E0
3.466627084E-1,3.123704224E0,6.625222778E0,7.341034241E0
3.566167083E-1,2.970722351E0,6.741530914E0,7.191046143E0
3.665707083E-1,2.760260010E0,6.762337646E0,7.024592285E0
3.765237083E-1,2.501747589E0,6.509812775E0,6.794969788E0
3.864777084E-1,2.243833923E0,6.347550201E0,6.731352081E0
3.964307084E-1,2.337988129E0,6.800508270E0,7.153474274E0
4.063847084E-1,2.508034515E0,6.915618896E0,6.987020416E0
4.163387084E-1,2.680625610E0,7.009473724E0,6.944508820E0
4.262917084E-1,2.606679382E0,6.938371582E0,6.978338470E0
4.362457084E-1,2.458038483E0,6.670279083E0,6.926546173E0
4.461997083E-1,2.370171204E0,6.558461609E0,7.045997772E0
