"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
6.921617100E-2,1.307310462E0,-2.868235111E-1,1.423158646E-1
8.655134000E-2,7.708649635E-1,2.241232395E-1,-1.082239151E-1
1.036402690E-1,2.473814487E-1,4.911861420E-1,4.005756378E-1
1.206498730E-1,2.265219688E-1,2.029271126E-1,5.012807846E-1
1.376397410E-1,8.763320446E-1,-1.995921135E-2,4.193134308E-1
1.546648990E-1,1.170381904E0,6.480455399E-3,1.738834381E-2
1.716652850E-1,1.071197152E0,1.662404537E-1,-5.991306305E-1
1.886714910E-1,6.958878040E-1,2.509083748E-1,-9.651699066E-1
2.056797310E-1,3.205568790E-1,2.237365246E-1,-1.280670166E0
2.226840960E-1,2.249248028E-1,3.358805180E-1,-1.710762978E0
2.396868740E-1,1.095097065E-1,8.855648041E-1,-1.643315792E0
2.566964870E-1,-1.999214888E-1,1.342938900E0,-1.237250328E0
2.737026100E-1,-5.486831665E-1,1.698843241E0,-5.738201141E-1
2.907089700E-1,-9.512882233E-1,2.363869429E0,5.154495239E-1
3.077154700E-1,-6.395748854E-1,2.779043674E0,1.872476578E0
3.247112280E-1,-4.857555926E-1,2.253107071E0,2.462808609E0
3.417277390E-1,-4.381010681E-2,1.215500593E0,2.429902077E0
3.587182280E-1,9.173406661E-2,2.501571178E-2,1.565897942E0
3.757402510E-1,4.192653894E-1,-2.166291475E-1,1.297156334E0
3.927451550E-1,5.088324547E-1,-6.241337061E-1,1.534305573E0
4.097527750E-1,2.948607802E-1,-1.130718470E0,5.368986130E-1
4.267556850E-1,3.927966058E-1,-1.544424534E0,2.336883545E-2
4.437652470E-1,7.876828909E-1,-2.273030996E0,-4.339284897E-1
4.607585440E-1,1.000190973E0,-3.073822975E0,-1.174315453E0
4.777805380E-1,7.252045870E-1,-2.907050371E0,-1.121811867E0
4.947838750E-1,9.606513381E-1,-3.465065956E-1,6.169490814E-1
