"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.522956250E-1,3.033750355E-1,-2.166263014E-1,3.822213411E-1
4.622496250E-1,2.608142495E-1,-2.294949591E-1,3.820892572E-1
4.722036250E-1,2.193371058E-1,-2.290675789E-1,3.919933140E-1
4.821566250E-1,1.797918379E-1,-2.422765940E-1,3.739746213E-1
4.921106250E-1,1.135344505E-1,-1.929786354E-1,3.814074397E-1
5.020636250E-1,4.003962036E-3,-2.187085003E-1,4.214136899E-1
5.120176250E-1,-1.172643155E-1,-3.716549873E-1,4.429812133E-1
5.219716250E-1,-2.547113895E-1,-5.763846636E-1,4.123601913E-1
5.319246250E-1,-4.227394462E-1,-7.202971578E-1,3.988928497E-1
5.418786250E-1,-5.766634941E-1,-8.560973406E-1,4.316313565E-1
5.518316250E-1,-6.583292484E-1,-9.541853666E-1,4.963193536E-1
5.617856250E-1,-6.300757527E-1,-1.048231840E0,5.233770609E-1
5.717396250E-1,-4.797084630E-1,-1.031733632E0,5.071856380E-1
5.816926250E-1,-2.529541552E-1,-9.337176085E-1,4.701903760E-1
5.916466250E-1,-5.063915625E-2,-7.314314246E-1,3.921080232E-1
6.015996250E-1,8.605211228E-2,-4.269130826E-1,2.917217612E-1
6.115536250E-1,1.529392302E-1,-4.582966119E-2,1.778934598E-1
6.215076250E-1,2.112701833E-1,3.669637740E-1,2.455716580E-2
6.314606250E-1,2.653549612E-1,7.226786017E-1,-1.769691110E-1
6.414146250E-1,2.934350669E-1,8.880228400E-1,-3.775389791E-1
6.513676250E-1,2.441977412E-1,8.271046877E-1,-5.132573843E-1
6.613216250E-1,1.115563437E-1,7.478149533E-1,-5.346899629E-1
6.712756250E-1,-4.055882245E-2,8.327014446E-1,-4.690714478E-1
6.812286250E-1,-1.789190918E-1,1.004905105E0,-4.032692909E-1
6.911826250E-1,-2.676120698E-1,1.251881242E0,-3.890995681E-1
7.011356250E-1,-3.415768445E-1,1.582931519E0,-4.028116465E-1
7.110896250E-1,-4.269141555E-1,1.838344216E0,-3.819614053E-1
7.210436250E-1,-5.521231890E-1,1.933791637E0,-3.498868346E-1
7.309966250E-1,-6.458698511E-1,1.860139012E0,-3.181091845E-1
7.409506250E-1,-6.708660126E-1,1.778462529E0,-3.295272291E-1
7.509036250E-1,-6.325843930E-1,1.723051190E0,-3.646825552E-1
7.608576250E-1,-5.748936534E-1,1.606639147E0,-3.948423266E-1
7.708116250E-1,-5.337335467E-1,1.424294114E0,-4.016033113E-1
7.807646250E-1,-5.703355074E-1,1.255190253E0,-3.585740924E-1
7.907186250E-1,-6.490999460E-1,1.077593088E0,-3.001006246E-1
8.006716250E-1,-7.370817661E-1,8.950123191E-1,-2.622858882E-1
8.106256250E-1,-7.972679138E-1,7.816966772E-1,-2.468282133E-1
8.205796250E-1,-8.247869015E-1,6.784754992E-1,-2.530472279E-1
8.305326250E-1,-8.391584754E-1,5.984736085E-1,-2.558046579E-1
8.404866250E-1,-8.669711947E-1,5.767999887E-1,-2.511214912E-1
8.504396250E-1,-9.290077090E-1,6.041184068E-1,-1.756890565E-1
8.603936250E-1,-9.576635957E-1,8.944905400E-1,6.575739384E-2
8.703476250E-1,-9.849339724E-1,1.061068058E0,1.638257802E-1
8.803006250E-1,-9.655333757E-1,1.008514524E0,2.079397142E-1
8.902546250E-1,-8.309134245E-1,7.321721911E-1,2.576113045E-1
9.002076250E-1,-6.312836409E-1,3.435184360E-1,2.817986608E-1
9.101616250E-1,-4.568586051E-1,3.640602529E-2,2.594175339E-1
9.201146250E-1,-3.715692759E-1,-1.362728179E-1,2.081985325E-1
9.300686250E-1,-3.708547652E-1,-2.183598876E-1,1.600910276E-1
9.400226250E-1,-4.182925820E-1,-1.726105064E-1,8.615475148E-2
9.499756250E-1,-4.770943224E-1,-3.960970044E-2,-6.509078201E-3
9.599296250E-1,-4.858151078E-1,5.886840075E-2,-9.427727759E-2
9.698826250E-1,-3.710506260E-1,7.272247225E-2,-1.295906901E-1
9.798366250E-1,-8.542127907E-2,-4.039822146E-2,-1.485068649E-1
9.897906250E-1,2.177129686E-1,-2.652508318E-1,-1.785435528E-1
9.997436250E-1,4.729926586E-1,-5.178462863E-1,-2.090660334E-1
1.009697625E0,6.366288662E-1,-7.148700953E-1,-1.871214807E-1
1.019650625E0,7.111486197E-1,-8.445830941E-1,-1.424088776E-1
1.029604625E0,6.996641159E-1,-8.804147840E-1,-1.023544669E-1
1.039558625E0,6.248955727E-1,-7.867300510E-1,-7.689490914E-2
1.049511625E0,4.987863004E-1,-5.743984580E-1,-5.824370682E-2
1.059465625E0,3.426523209E-1,-3.364271522E-1,-3.908625990E-2
1.069418625E0,2.011699378E-1,-1.365157962E-1,-1.152858417E-2
1.079372625E0,8.308271319E-2,1.037777960E-2,2.664543130E-2
1.089326625E0,-8.117081597E-3,1.077802703E-1,8.672925830E-2
1.099279417E0,-8.151220530E-2,1.509706229E-1,1.619273424E-1
1.109233417E0,-1.072180197E-1,1.257400364E-1,2.469786257E-1
1.119186417E0,-7.260731608E-2,4.087733477E-2,3.089711666E-1
1.129140417E0,2.623715252E-2,-5.594044179E-2,3.166613579E-1
1.139094417E0,1.600189209E-1,-1.448996067E-1,3.003628254E-1
1.149047417E0,2.600487769E-1,-2.104366869E-1,2.832194567E-1
1.159001417E0,3.046229184E-1,-2.321622223E-1,2.698117793E-1
1.168954417E0,2.813317776E-1,-2.271135598E-1,2.709286511E-1
1.178908417E0,2.152808607E-1,-2.001410723E-1,2.944052219E-1
1.188862417E0,1.258816123E-1,-1.696909815E-1,3.307670653E-1
1.198815417E0,3.641963005E-2,-1.383868605E-1,3.651924133E-1
1.208769417E0,-3.543419018E-2,-1.208563671E-1,4.005564153E-1
1.218722417E0,-8.395938575E-2,-1.229932830E-1,4.245256782E-1
1.228676417E0,-7.451116294E-2,-1.541384161E-1,4.128522277E-1
1.238630417E0,-7.283926010E-3,-1.861575991E-1,3.816775382E-1
1.248583417E0,8.942299336E-2,-2.043361664E-1,3.092645109E-1
1.258537417E0,2.116378546E-1,-1.848982871E-1,2.279451489E-1
1.268490417E0,3.303153515E-1,-1.555393785E-1,1.981654316E-1
1.278444417E0,3.719655871E-1,-1.375505328E-1,1.805944294E-1
1.288398417E0,3.221330643E-1,-1.165940464E-1,1.752168089E-1
1.298351417E0,2.133259028E-1,-8.454769850E-2,2.134254575E-1
1.308305417E0,8.409766853E-2,-5.270098895E-2,2.962349355E-1
1.318258417E0,-1.620895974E-2,-4.923435301E-2,3.848089874E-1
1.328212417E0,-4.997467622E-2,-5.761197582E-2,4.597044885E-1
1.338166417E0,1.046336815E-2,-8.492083102E-2,5.067247152E-1
1.348119417E0,1.472078562E-1,-1.366865784E-1,5.218035579E-1
1.358073417E0,3.164711893E-1,-2.476682216E-1,5.095300674E-1
1.368026417E0,4.826461375E-1,-3.762912452E-1,4.677681923E-1
1.377980417E0,6.114054322E-1,-4.728036821E-1,4.024088681E-1
1.387934417E0,6.489694118E-1,-5.220195651E-1,3.175085783E-1
1.397887417E0,5.919796228E-1,-5.229628682E-1,2.248393744E-1
1.407841417E0,4.489023387E-1,-4.752977490E-1,1.480564922E-1
1.417794417E0,2.462770641E-1,-3.488812149E-1,1.054648235E-1
1.427748417E0,2.323536016E-2,-1.413433105E-1,9.725382179E-2
1.437702417E0,-2.026273310E-1,1.360614002E-1,1.342003942E-1
1.447655417E0,-3.927775621E-1,4.417033494E-1,1.966648400E-1
1.457609417E0,-5.232319832E-1,7.391171455E-1,2.743857205E-1
1.467562417E0,-6.034584045E-1,9.785371423E-1,3.148289323E-1
1.477516417E0,-6.286841631E-1,1.025373101E0,2.730913460E-1
1.487470417E0,-5.904860497E-1,8.915014863E-1,1.480098814E-1
1.497423417E0,-5.225365162E-1,6.652036309E-1,-1.410658564E-2
1.507377417E0,-4.454963505E-1,3.850948215E-1,-2.003936619E-1
1.517330417E0,-3.457050323E-1,1.187733859E-1,-3.757878542E-1
1.527284417E0,-2.178189754E-1,-3.683106601E-2,-4.957904518E-1
1.537237417E0,-1.084392220E-1,-7.744985819E-2,-5.543882251E-1
1.547191417E0,-3.704617545E-2,-1.177438647E-1,-5.481858253E-1
1.557145417E0,7.807348669E-2,-1.663047373E-1,-4.801604152E-1
1.567098417E0,2.395431548E-1,-1.900240332E-1,-3.953146040E-1
1.577052417E0,4.235862494E-1,-2.428768575E-1,-3.259296715E-1
1.587005417E0,5.936704278E-1,-3.351851106E-1,-2.922051549E-1
1.596959417E0,7.317518592E-1,-4.186421931E-1,-2.676327229E-1
1.606913417E0,7.719310522E-1,-4.782839417E-1,-2.744967341E-1
1.616866417E0,7.270948887E-1,-4.741216898E-1,-2.706074715E-1
1.626820417E0,5.668789148E-1,-3.989123404E-1,-3.167490363E-1
1.636773417E0,3.386230767E-1,-3.913934231E-1,-4.268877804E-1
1.646727417E0,1.412754804E-1,-3.866222203E-1,-5.035485625E-1
1.656681417E0,5.194865633E-3,-4.081307352E-1,-5.600826740E-1
1.666634417E0,-7.205998898E-2,-4.430964589E-1,-6.022736430E-1
1.676588417E0,-9.390617162E-2,-4.519831538E-1,-5.868467093E-1
1.686541417E0,-7.977100462E-2,-4.261752069E-1,-5.491999388E-1
1.696495417E0,4.825639073E-3,-3.379638493E-1,-4.752042890E-1
1.706449417E0,1.320840120E-1,-1.939530820E-1,-3.841775954E-1
1.716402417E0,2.524450421E-1,-4.489196092E-2,-2.922468781E-1
1.726356417E0,3.176787198E-1,6.205142662E-2,-2.411198616E-1
1.736309417E0,3.098037541E-1,1.164089441E-1,-2.444935590E-1
1.746263417E0,2.697653472E-1,1.547541469E-1,-2.775243223E-1
1.756217417E0,2.153154314E-1,1.671713889E-1,-3.185849190E-1
1.766170417E0,1.827590019E-1,1.351458281E-1,-3.504607081E-1
1.776124417E0,1.601338387E-1,9.167850763E-2,-4.180363119E-1
1.786077417E0,1.661959738E-1,6.857746840E-2,-5.035889745E-1
1.796031417E0,2.233998775E-1,6.202023849E-2,-5.324563384E-1
1.805985417E0,3.264975548E-1,3.088048846E-2,-4.760911167E-1
1.815938417E0,4.492772818E-1,-1.011781208E-2,-3.829997778E-1
1.825892417E0,5.539234877E-1,1.170037221E-2,-2.974084616E-1
1.835845417E0,6.217706800E-1,1.146776229E-1,-2.062124759E-1
1.845799417E0,6.142874360E-1,2.331489921E-1,-1.188422218E-1
1.855753417E0,5.150396824E-1,3.050117195E-1,-6.939663738E-2
1.865706417E0,3.441352844E-1,3.636222482E-1,-6.851443648E-2
1.875660417E0,1.533885002E-1,4.217928946E-1,-1.001748964E-1
1.885613417E0,-2.638805658E-2,4.442917705E-1,-1.320155114E-1
1.895567417E0,-1.525744796E-1,4.698202908E-1,-1.709985882E-1
1.905521417E0,-1.955416799E-1,4.971565902E-1,-1.769399643E-1
1.915474417E0,-1.424289197E-1,4.536059499E-1,-8.993237466E-2
1.925428417E0,-8.734464645E-3,2.879009545E-1,8.298290521E-2
1.935381417E0,1.836738586E-1,5.905711278E-2,2.769403756E-1
1.945335417E0,4.370972514E-1,-1.438770741E-1,4.766858518E-1
1.955288417E0,6.383965015E-1,-3.095001280E-1,6.204895973E-1
1.965242417E0,6.886061430E-1,-4.273879528E-1,6.790243387E-1
1.975196417E0,5.905117989E-1,-4.329113364E-1,6.625508070E-1
1.985149417E0,3.720448315E-1,-3.619754016E-1,6.027421951E-1
1.995103417E0,5.537021533E-2,-2.815529704E-1,5.158802867E-1
2.005056417E0,-2.924033701E-1,-2.231016457E-1,4.307685792E-1
2.015010417E0,-5.793906450E-1,-9.763027728E-2,3.444467485E-1
2.024964417E0,-7.557689548E-1,9.892371297E-2,2.539914846E-1
2.034917417E0,-8.463667631E-1,2.350005955E-1,1.901490986E-1
2.044871417E0,-8.846041560E-1,2.841267884E-1,1.649716198E-1
2.054824417E0,-8.725536466E-1,2.934646308E-1,1.503514051E-1
2.064778417E0,-8.473302126E-1,3.301142156E-1,1.456839591E-1
2.074732417E0,-8.429439664E-1,4.425874949E-1,1.460725069E-1
2.084685417E0,-8.420555592E-1,5.837717652E-1,1.664174646E-1
2.094639417E0,-7.894847393E-1,7.399499416E-1,1.884505898E-1
2.104593250E0,-7.372142673E-1,7.705603838E-1,2.662826180E-1
2.114547250E0,-6.802929044E-1,7.065939307E-1,3.687828779E-1
2.124501250E0,-6.103879213E-1,5.908658504E-1,4.349975288E-1
2.134454250E0,-5.016617179E-1,4.441363215E-1,4.606238008E-1
2.144408250E0,-3.362319469E-1,2.535879016E-1,4.795033932E-1
2.154361250E0,-1.207127050E-1,3.221503645E-2,4.829761684E-1
2.164315250E0,9.787850827E-2,-2.146064639E-1,4.897684157E-1
2.174269250E0,2.868119478E-1,-4.393993318E-1,4.854772687E-1
2.184222250E0,4.181535244E-1,-5.730456710E-1,4.675275981E-1
2.194176250E0,4.666123986E-1,-5.892534256E-1,4.402965307E-1
2.204129250E0,4.385217428E-1,-5.077540874E-1,4.068279564E-1
2.214083250E0,3.642443120E-1,-3.771556020E-1,3.632631600E-1
2.224037250E0,2.670477331E-1,-2.339646518E-1,3.170598745E-1
2.233990250E0,1.683437973E-1,-1.141242683E-1,2.796192765E-1
2.243944250E0,7.887455076E-2,-4.541668296E-2,2.509940863E-1
2.253897250E0,1.007018611E-2,-2.927925810E-2,2.506244481E-1
2.263851250E0,-2.607237175E-2,-4.356152564E-2,2.772262394E-1
2.273805250E0,-1.625915617E-2,-6.661304832E-2,3.166410029E-1
2.283758250E0,5.349029601E-2,-9.529064596E-2,3.379006684E-1
2.293712250E0,1.875303835E-1,-1.322409362E-1,3.258275092E-1
2.303665250E0,3.436062038E-1,-1.549021304E-1,2.851260900E-1
2.313619250E0,4.497214556E-1,-1.672882289E-1,2.288665175E-1
2.323572250E0,4.679881632E-1,-1.719931960E-1,1.734949797E-1
2.333526250E0,4.172765017E-1,-1.738262475E-1,1.256166697E-1
2.343480250E0,3.332579434E-1,-1.662752926E-1,1.149792895E-1
2.353433250E0,2.073034644E-1,-1.590863466E-1,8.829521388E-2
2.363387250E0,6.896763295E-2,-1.464950144E-1,4.989314824E-2
2.373340250E0,-4.743141308E-2,-1.195097417E-1,3.909935802E-2
2.383294250E0,-1.119570136E-1,-8.793506771E-2,9.445276856E-2
2.393248250E0,-1.303176433E-1,-7.769041508E-2,1.511764973E-1
2.403201250E0,-1.007371023E-1,-8.008942008E-2,1.818445474E-1
2.413155250E0,-3.001393005E-2,-8.382423967E-2,1.854701787E-1
2.423108250E0,6.005991995E-2,-6.104849279E-2,1.740940213E-1
2.433062250E0,1.356279105E-1,-1.410464291E-3,1.403043717E-1
2.443016250E0,1.684233248E-1,6.288047880E-2,8.554427326E-2
2.452969250E0,1.581997126E-1,1.259033829E-1,-5.075641908E-3
2.462923250E0,1.248029619E-1,1.527285129E-1,-1.087371409E-1
2.472876250E0,7.365402579E-2,1.122537777E-1,-2.267849445E-1
2.482830250E0,2.209333517E-2,3.514268622E-2,-3.303529918E-1
2.492784250E0,-3.059650771E-2,-6.796611845E-2,-4.066483080E-1
2.502737250E0,-8.909808099E-2,-1.874462813E-1,-4.425392747E-1
2.512691250E0,-1.366522759E-1,-2.877680957E-1,-4.419051707E-1
2.522644250E0,-1.654318273E-1,-3.469926715E-1,-3.937442005E-1
2.532598250E0,-1.983817816E-1,-3.883406520E-1,-2.921523452E-1
2.542552250E0,-2.309649587E-1,-4.211003184E-1,-1.484776735E-1
2.552505250E0,-2.518558502E-1,-4.234857559E-1,2.112334780E-2
2.562459250E0,-2.867611647E-1,-4.359739423E-1,1.652482152E-1
2.572412250E0,-3.671633303E-1,-4.789890349E-1,2.562361658E-1
2.582366250E0,-4.813476801E-1,-5.207841396E-1,3.152287900E-1
2.592320250E0,-6.082696915E-1,-5.424963236E-1,3.650530875E-1
2.602273250E0,-6.890900135E-1,-5.658516288E-1,4.060399830E-1
2.612227250E0,-6.740798950E-1,-5.581558943E-1,4.326857030E-1
2.622180250E0,-5.390110612E-1,-5.159032941E-1,4.201017618E-1
2.632134250E0,-3.270066679E-1,-4.479109049E-1,3.675014079E-1
2.642087250E0,-1.293718368E-1,-3.544948995E-1,2.881820500E-1
2.652041250E0,1.159805804E-2,-2.778693736E-1,2.082563192E-1
2.661995250E0,8.586926013E-2,-2.708885372E-1,1.362506598E-1
2.671948250E0,1.147722751E-1,-3.970904052E-1,3.912170976E-2
2.681902250E0,1.106453910E-1,-6.084355712E-1,-9.263691306E-2
2.691855250E0,3.206855804E-2,-7.434930205E-1,-2.424474508E-1
2.701809250E0,-9.744570404E-2,-6.995949149E-1,-3.987415135E-1
2.711763250E0,-2.361761630E-1,-5.062835217E-1,-5.435450077E-1
2.721716250E0,-3.264310062E-1,-2.284828871E-1,-6.643546224E-1
2.731670250E0,-3.367065489E-1,6.600013375E-2,-7.617450953E-1
2.741623250E0,-2.533019483E-1,3.242646754E-1,-8.241732121E-1
2.751577250E0,-1.008018777E-1,5.137272477E-1,-8.333320618E-1
2.761531250E0,7.226984948E-2,6.089389324E-1,-7.883933187E-1
2.771484250E0,2.142038196E-1,6.030581594E-1,-7.168645263E-1
2.781438250E0,3.180426061E-1,4.555895925E-1,-6.243354082E-1
2.791391250E0,4.133845866E-1,2.186939716E-1,-5.246974826E-1
2.801345250E0,5.019214749E-1,-2.153517306E-2,-4.397145212E-1
2.811299250E0,5.864313245E-1,-2.185877860E-1,-3.708542287E-1
2.821252250E0,6.200708151E-1,-3.545223475E-1,-3.658328950E-1
2.831206250E0,6.453593373E-1,-4.105685949E-1,-4.018441737E-1
2.841159250E0,6.904662848E-1,-3.903014958E-1,-4.192332029E-1
2.851113250E0,7.579632998E-1,-3.669644892E-1,-4.294781387E-1
2.861067250E0,8.598532081E-1,-3.923692405E-1,-4.442671537E-1
2.871020250E0,9.762552381E-1,-4.770703018E-1,-4.403421879E-1
2.880974250E0,1.082492113E0,-6.128059626E-1,-3.976210952E-1
2.890927250E0,1.156243801E0,-7.877000570E-1,-3.497925997E-1
2.900881250E0,1.210946441E0,-9.337576628E-1,-3.260679245E-1
2.910834250E0,1.228507876E0,-9.686616063E-1,-3.405760527E-1
2.920788250E0,1.180684686E0,-8.391855359E-1,-3.707494438E-1
2.930742250E0,1.041069746E0,-4.995355308E-1,-4.205156565E-1
2.940695250E0,8.059219718E-1,2.454593778E-3,-4.803546071E-1
2.950649250E0,5.093531609E-1,5.902656317E-1,-5.360122919E-1
2.960602250E0,1.713213772E-1,1.069436550E0,-5.474051833E-1
2.970556250E0,-1.704322249E-1,1.446985245E0,-4.484949112E-1
2.980510250E0,-4.654577076E-1,1.771041632E0,-3.731172383E-1
2.990463250E0,-7.068362236E-1,1.878434181E0,-2.781704664E-1
3.000417250E0,-8.284381628E-1,1.826163173E0,-1.381264031E-1
3.010370250E0,-8.254320025E-1,1.700135469E0,-3.525188658E-3
3.020324250E0,-6.967924237E-1,1.492713451E0,1.167768836E-1
3.030278250E0,-4.569049776E-1,1.184358597E0,1.807025969E-1
3.040231250E0,-1.750941873E-1,8.058788180E-1,1.402739435E-1
3.050185250E0,6.484144181E-2,5.090172887E-1,4.820179939E-2
3.060138250E0,1.529344618E-1,3.299051523E-1,-2.945993561E-3
3.070092250E0,7.639521360E-2,2.648470700E-1,-9.610820562E-3
3.080046250E0,-1.002444923E-1,3.381397128E-1,3.492157441E-3
3.089999250E0,-2.857632339E-1,4.992985129E-1,2.085783146E-2
3.099956375E0,-4.326799810E-1,6.487751007E-1,5.052251741E-2
3.109909375E0,-4.868758321E-1,7.260009050E-1,1.091536060E-1
3.119863375E0,-4.489626884E-1,6.762591600E-1,1.890628487E-1
3.129817375E0,-3.675099015E-1,4.637386203E-1,2.410591990E-1
3.139770375E0,-3.023680151E-1,1.723754704E-1,2.869188190E-1
3.149724375E0,-3.023347259E-1,-1.081230268E-1,3.337987065E-1
3.159677375E0,-3.992024660E-1,-2.654727995E-1,3.646798134E-1
3.169631375E0,-5.273258090E-1,-2.147600651E-1,3.768190742E-1
3.179584375E0,-6.342933774E-1,-7.570544258E-3,3.705933392E-1
3.189538375E0,-7.009216547E-1,3.056409061E-1,3.590371013E-1
3.199492375E0,-6.725518703E-1,6.334793568E-1,3.285523355E-1
3.209445375E0,-5.393485427E-1,8.194521666E-1,3.131070435E-1
3.219399375E0,-3.648822904E-1,8.127259016E-1,3.342916369E-1
3.229352375E0,-2.259206623E-1,6.606578231E-1,4.088545740E-1
3.239306375E0,-1.527591944E-1,3.695893586E-1,5.199099183E-1
3.249260375E0,-1.360286772E-1,2.553876862E-2,5.984683633E-1
3.259213375E0,-1.493683755E-1,-2.930201888E-1,6.054990888E-1
3.269167375E0,-1.782346666E-1,-5.467432737E-1,5.320584178E-1
3.279120375E0,-2.248672694E-1,-6.516273022E-1,4.098266363E-1
3.289074375E0,-2.681907713E-1,-6.188017130E-1,2.714370787E-1
3.299028375E0,-2.530494928E-1,-4.810044169E-1,2.174329311E-1
3.308981375E0,-2.060271204E-1,-3.057902455E-1,1.527839005E-1
3.318935375E0,-1.528183222E-1,-2.405179590E-1,2.915699966E-2
3.328888375E0,-6.738704443E-2,-2.151729167E-1,-9.421017952E-3
3.338842375E0,5.537523702E-2,-2.143292427E-1,-2.951668575E-3
3.348796375E0,1.610678434E-1,-3.007946312E-1,4.332501814E-2
3.358749375E0,2.674500942E-1,-4.696834087E-1,1.811539531E-1
3.368703375E0,3.186579049E-1,-6.656066179E-1,2.864606380E-1
3.378656375E0,3.084366918E-1,-8.560321331E-1,2.812487185E-1
3.388610375E0,2.802442312E-1,-1.041986585E0,2.472707778E-1
3.398563375E0,2.525020242E-1,-1.054294467E0,2.184889615E-1
3.408517375E0,2.164470851E-1,-8.866915703E-1,1.811647713E-1
3.418471375E0,1.888074279E-1,-6.394789815E-1,1.386113465E-1
3.428424375E0,1.602197289E-1,-3.645262122E-1,1.219940186E-1
3.438378375E0,1.342388391E-1,-1.033367664E-1,1.463770121E-1
3.448331375E0,1.060524732E-1,9.244552255E-2,1.954417676E-1
3.458285375E0,5.265931785E-2,1.682598889E-1,2.516285777E-1
3.468239375E0,-3.463742323E-4,1.385238320E-1,3.100564480E-1
3.478192375E0,-4.573874176E-2,3.578528017E-2,3.395124674E-1
3.488146375E0,-8.287945390E-2,-1.290510744E-1,3.289748728E-1
3.498099375E0,-1.039081365E-1,-3.357126117E-1,2.811970711E-1
3.508053375E0,-1.279325187E-1,-5.420995951E-1,1.989189833E-1
3.518007375E0,-1.618507206E-1,-6.720830202E-1,8.533520997E-2
3.527960375E0,-2.135642618E-1,-6.587927938E-1,-4.033482820E-2
3.537914375E0,-2.900915444E-1,-4.717893302E-1,-1.579721123E-1
3.547867375E0,-3.811143935E-1,-1.630956680E-1,-2.457738668E-1
3.557821375E0,-4.651847780E-1,1.801123172E-1,-2.835357785E-1
3.567775375E0,-5.128801465E-1,5.154157877E-1,-3.097087741E-1
3.577728375E0,-5.761020780E-1,6.674232483E-1,-2.274079621E-1
3.587682375E0,-6.493661404E-1,6.369401813E-1,-8.170269430E-2
3.597635375E0,-6.909202337E-1,5.091978908E-1,3.848230094E-2
3.607589375E0,-6.635509133E-1,4.722782075E-1,1.204072610E-1
3.617542375E0,-6.230132580E-1,3.623750210E-1,1.476356089E-1
3.627496375E0,-5.566228628E-1,1.282770634E-1,1.036718786E-1
3.637450375E0,-3.489097059E-1,-1.179479361E-1,4.431589693E-2
3.647403375E0,-3.718458116E-2,-2.998633981E-1,-2.007667348E-2
3.657357375E0,2.381178886E-1,-4.108723402E-1,-8.633910865E-2
3.667310375E0,3.972398937E-1,-4.721436799E-1,-1.117017269E-1
3.677264375E0,4.336794317E-1,-5.091815591E-1,-8.406668156E-2
3.687218375E0,3.405087590E-1,-5.594407320E-1,-1.836382970E-2
3.697171375E0,1.493585557E-1,-6.328479648E-1,5.817242712E-2
3.707125375E0,-7.542635500E-2,-6.884323955E-1,9.127445519E-2
3.717078375E0,-2.560267150E-1,-7.449344993E-1,6.124141440E-2
3.727032375E0,-3.600785434E-1,-7.898966670E-1,-4.283039644E-2
3.736986375E0,-4.036716223E-1,-7.730820775E-1,-2.170890719E-1
3.746939375E0,-4.624049962E-1,-6.287161112E-1,-4.253527820E-1
3.756893375E0,-5.871182680E-1,-2.876805663E-1,-6.080765128E-1
