"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.133902700E-2,-7.455610037E-1,-4.908302128E-1,-1.606575549E-1
4.985538400E-2,-6.820310354E-1,-6.673702598E-1,-2.373211533E-1
5.985538400E-2,-6.247624159E-1,-8.797986507E-1,-3.330742717E-1
6.985538400E-2,-5.862779021E-1,-1.120784998E0,-4.292855561E-1
7.985538400E-2,-5.844452977E-1,-1.367879987E0,-5.109887719E-1
8.985538400E-2,-6.188064814E-1,-1.558317184E0,-5.697845817E-1
9.985538400E-2,-6.707300544E-1,-1.658804536E0,-6.006332636E-1
1.098553840E-1,-7.686212063E-1,-1.612684250E0,-5.377141237E-1
1.198553840E-1,-7.896960378E-1,-1.453401089E0,-4.442517459E-1
1.298553840E-1,-7.782423496E-1,-1.333824277E0,-3.347541690E-1
1.398553840E-1,-7.391469479E-1,-1.258077025E0,-2.196060568E-1
1.498553840E-1,-7.119634151E-1,-1.208596945E0,-1.285871267E-1
1.598553840E-1,-7.235698700E-1,-1.217912555E0,-7.971791178E-2
1.698553840E-1,-7.977899909E-1,-1.315956473E0,-6.734789163E-2
1.798553840E-1,-8.142833710E-1,-1.430493712E0,-7.590000331E-2
1.898553840E-1,-8.165740967E-1,-1.677130580E0,-5.986479297E-2
1.998553840E-1,-8.158105612E-1,-2.029141665E0,-2.580905706E-2
2.098553840E-1,-8.278751373E-1,-2.391995668E0,-7.177666761E-3
2.198553840E-1,-8.248208165E-1,-2.739730597E0,-2.260201424E-2
2.298553840E-1,-6.444628239E-1,-3.138931036E0,-7.131851465E-2
2.398553840E-1,-4.581489265E-1,-3.099072218E0,-1.985312067E-2
2.498553840E-1,-2.487748712E-1,-3.090061903E0,6.444628537E-2
2.598553840E-1,-5.451972410E-2,-3.194367170E0,1.408044398E-1
2.698553840E-1,1.206458881E-1,-3.396563530E0,1.634064466E-1
2.798553840E-1,5.241223574E-1,-3.801567078E0,8.491026610E-2
2.898553840E-1,7.454082966E-1,-3.907094002E0,6.872233935E-3
2.998553840E-1,9.182831645E-1,-3.949091196E0,-8.384125680E-2
