"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.624391000E-3,2.013523579E0,5.052064896E0,8.312967300E0
1.264139100E-2,2.023100376E0,5.025728703E0,8.329727173E0
2.262439100E-2,2.164358377E0,5.052064896E0,8.380004883E0
3.261589100E-2,2.157175779E0,5.035305500E0,8.401553154E0
4.261022400E-2,2.169146776E0,5.037699699E0,8.456619263E0
5.260597400E-2,2.217030764E0,4.982633114E0,8.487744331E0
6.260257400E-2,2.042253971E0,4.853046894E0,8.511686325E0
7.259974000E-2,1.915361404E0,4.589684486E0,8.576330185E0
8.259731100E-2,1.953668594E0,4.793191910E0,8.839692116E0
9.259518600E-2,1.757344007E0,4.951508522E0,9.110237122E0
1.025932970E-1,1.522712231E0,4.774038315E0,9.194033623E0
1.125915970E-1,1.321599364E0,4.553771496E0,9.232340813E0
1.225900510E-1,1.268926859E0,4.434061527E0,9.206005096E0
1.325886340E-1,1.132457376E0,4.386177540E0,9.215581894E0
1.425873260E-1,9.840168953E-1,4.211400986E0,9.203610420E0
1.525861110E-1,8.690952063E-1,3.969586372E0,9.158121109E0
1.625849770E-1,9.313444495E-1,3.962403774E0,9.179668427E0
1.725839140E-1,9.026140571E-1,4.007893562E0,9.239523888E0
1.825829140E-1,9.002198577E-1,4.005499363E0,9.119813919E0
1.925819690E-1,9.720458984E-1,3.948038578E0,9.007286072E0
2.025810740E-1,1.012747288E0,3.813963413E0,9.076718330E0
2.125802240E-1,1.053448796E0,3.670311213E0,9.220370293E0
2.225794140E-1,1.132457376E0,3.505111217E0,9.383175850E0
2.325786410E-1,1.247379065E0,3.165134668E0,9.455001831E0
2.425779010E-1,1.292868972E0,2.966415882E0,9.581894875E0
2.525771920E-1,1.256955862E0,2.928108692E0,9.792584419E0
2.625765120E-1,1.261744261E0,2.949656487E0,1.005594635E1
2.725758580E-1,1.249773264E0,2.949656487E0,1.022354031E1
2.825752280E-1,1.244984865E0,2.990357876E0,1.034803867E1
2.925746200E-1,1.278503656E0,3.076549292E0,1.030733776E1
3.025740330E-1,1.326387763E0,3.076549292E0,1.007988834E1
3.125734660E-1,1.381454349E0,3.064578056E0,9.766247749E0
3.225734660E-1,1.429338455E0,3.052607059E0,9.361627579E0
3.325734660E-1,1.434126854E0,3.074155092E0,9.026439667E0
3.425734660E-1,1.333570361E0,3.198653460E0,8.916306496E0
3.525734660E-1,1.175553083E0,3.368641853E0,8.973767281E0
3.625734990E-1,9.816226959E-1,3.593696833E0,9.112630844E0
3.725734990E-1,8.475474119E-1,3.806780815E0,9.285013199E0
3.825734990E-1,8.116343617E-1,3.926490784E0,9.368810654E0
3.925734990E-1,8.930372596E-1,3.952826977E0,9.323320389E0
4.025734990E-1,1.063025594E0,3.938461781E0,9.189245224E0
