"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.161581100E-2,2.212095708E-1,-5.115996581E-3,7.192938030E-2
2.562992600E-2,2.212095708E-1,-5.115996581E-3,7.192938030E-2
3.562992600E-2,2.212095708E-1,-5.115996581E-3,7.192938030E-2
4.562992600E-2,2.212095708E-1,-5.115996581E-3,7.192938030E-2
5.562992600E-2,-2.412154078E-1,3.082578778E-1,8.720101416E-2
6.562992600E-2,-1.581377387E-1,2.373975068E-1,-6.612616032E-2
7.562992600E-2,-6.834054738E-2,1.915826052E-1,-1.999056488E-1
8.562992600E-2,8.017606102E-3,1.195005104E-1,-2.988658249E-1
9.562992600E-2,5.933028832E-2,1.870774850E-2,-3.581197560E-1
1.056299260E-1,8.620835841E-2,-7.353290170E-2,-3.819434941E-1
1.156299260E-1,9.720393270E-2,-1.254564524E-1,-3.868304193E-1
1.256299260E-1,9.048441797E-2,-1.199586615E-1,-3.813326359E-1
1.356299260E-1,7.154759020E-2,-7.414376736E-2,-3.617849350E-1
1.456299260E-1,1.656972058E-2,-4.505131394E-3,-3.055853248E-1
1.556299260E-1,-4.085161164E-2,3.825543448E-2,-2.567161322E-1
1.656299260E-1,-8.788824081E-2,9.201157838E-2,-2.023491114E-1
1.756299260E-1,-1.080467924E-1,1.530981064E-1,-1.522581577E-1
1.856299260E-1,-9.582948685E-2,1.958586723E-1,-1.131627858E-1
1.956299260E-1,-5.306891724E-2,2.013564557E-1,-8.445212245E-2
2.056299260E-1,1.046106778E-2,1.530981064E-1,-6.918048859E-2
2.156299260E-1,8.009970188E-2,8.529205620E-2,-7.223481685E-2
2.256299260E-1,1.430188268E-1,3.520110995E-2,-9.300423414E-2
2.356299260E-1,1.784490049E-1,-5.115996581E-3,-1.174388453E-1
2.456299260E-1,1.845576614E-1,-4.726569727E-2,-1.369865239E-1
2.556299260E-1,1.631773859E-1,-6.620252132E-2,-1.375973970E-1
2.656299260E-1,1.149190217E-1,-4.848742858E-2,-1.113301888E-1
2.756299260E-1,6.482807547E-2,-2.160935849E-2,-6.734789163E-2
2.856299260E-1,1.840231568E-2,-2.222022414E-2,-2.947424725E-2
2.956299260E-1,-1.824959926E-2,-2.955060638E-2,-7.483099122E-3
3.056299260E-1,-1.519527286E-2,-1.916589774E-2,-1.359175146E-2
3.156299260E-1,7.635815564E-5,-1.672243699E-2,-2.886338346E-2
3.256299260E-1,2.390010282E-2,-2.955060638E-2,-4.780020565E-2
3.356299260E-1,4.711298272E-2,-6.131559983E-2,-7.223481685E-2
3.456299260E-1,6.116288155E-2,-1.193477958E-1,-9.728029370E-2
3.556299260E-1,7.826711237E-2,-1.633300930E-1,-1.174388453E-1
3.656299260E-1,9.720393270E-2,-1.767691374E-1,-1.327104717E-1
3.756299260E-1,1.136972904E-1,-1.676061451E-1,-1.473712474E-1
3.856299260E-1,1.271363348E-1,-1.254564524E-1,-1.583668143E-1
3.956299260E-1,1.424079537E-1,-4.298964143E-2,-1.644754708E-1
4.056299260E-1,1.527926624E-1,3.214678168E-2,-1.669189334E-1
4.156299260E-1,1.595121920E-1,7.612907887E-2,-1.687515229E-1
4.256299260E-1,1.668425649E-1,9.140071273E-2,-1.620320082E-1
4.356299260E-1,1.778381467E-1,9.201157838E-2,-1.528690308E-1
4.456299260E-1,1.924989074E-1,5.719225854E-2,-1.382082552E-1
4.556299260E-1,1.961641014E-1,-2.283108793E-2,-1.253800988E-1
4.656299260E-1,1.912771761E-1,-1.132391468E-1,-1.192714423E-1
4.756299260E-1,1.796707362E-1,-1.505019218E-1,-1.241583601E-1
4.856299260E-1,1.668425649E-1,-1.388954818E-1,-1.339322031E-1
4.956299260E-1,1.472948790E-1,-1.107956842E-1,-1.412625909E-1
5.056299260E-1,1.289689243E-1,-6.192646548E-2,-1.388191283E-1
5.156299260E-1,1.039234474E-1,-9.392052889E-3,-1.186605766E-1
5.256299260E-1,7.948884368E-2,1.992947794E-2,-8.261952549E-2
5.356299260E-1,5.566509441E-2,9.544769302E-3,-4.535674304E-2
5.456299260E-1,4.100432992E-2,-2.099849284E-2,-2.764165215E-2
5.556299260E-1,4.955644161E-2,-5.642867833E-2,-3.191770986E-2
5.656299260E-1,8.254316449E-2,-9.002626687E-2,-5.513058975E-2
5.756299260E-1,1.259146035E-1,-1.089630872E-1,-9.300423414E-2
5.856299260E-1,1.711186320E-1,-1.254564524E-1,-1.290452778E-1
5.956299260E-1,2.199878395E-1,-1.908190250E-1,-1.589776874E-1
6.056299260E-1,2.303725630E-1,-2.323578745E-1,-1.577559561E-1
6.156299260E-1,2.315942794E-1,-2.488512248E-1,-1.351539344E-1
6.256299260E-1,2.315942794E-1,-2.213622928E-1,-1.015563458E-1
6.356299260E-1,2.425898612E-1,-1.437824070E-1,-6.612616032E-2
6.456299260E-1,2.719113827E-1,-3.565925732E-2,-3.985895589E-2
6.556299260E-1,2.963460088E-1,5.963572115E-2,-2.764165215E-2
6.656299260E-1,3.110067546E-1,9.995282441E-2,-2.764165215E-2
6.756299260E-1,3.030655086E-1,7.246389240E-2,-4.657847434E-2
6.856299260E-1,2.755765915E-1,-6.948592141E-3,-8.445212245E-2
6.956299260E-1,2.328160107E-1,-1.443932652E-1,-1.327104717E-1
7.056299260E-1,1.906663179E-1,-2.867248654E-1,-1.785253733E-1
7.156299260E-1,1.601230502E-1,-3.258202374E-1,-2.157881409E-1
7.256299260E-1,1.350775808E-1,-2.769510448E-1,-2.396118939E-1
7.356299260E-1,1.002582610E-1,-2.115884423E-1,-2.432770878E-1
7.456299260E-1,4.528038576E-2,-1.022435725E-1,-2.347249687E-1
7.556299260E-1,9.850202128E-3,-3.016147204E-2,-2.402227521E-1
7.656299260E-1,-3.168863431E-2,9.544769302E-3,-2.634356320E-1
7.756299260E-1,-8.177958429E-2,1.504255645E-2,-2.994766831E-1
7.856299260E-1,-1.318705380E-1,1.870774850E-2,-3.336851299E-1
7.956299260E-1,-1.917353272E-1,1.015563495E-2,-3.575088978E-1
8.056299260E-1,-2.546544373E-1,-2.832887508E-2,-3.581197560E-1
8.156299260E-1,-2.998584807E-1,-5.703954399E-2,-3.233004212E-1
8.256299260E-1,-3.059671223E-1,-5.032002553E-2,-2.622139156E-1
8.356299260E-1,-2.748129964E-1,-1.855503209E-2,-1.986839175E-1
8.456299260E-1,-2.021200359E-1,1.931861416E-2,-1.339322031E-1
8.556299260E-1,-8.483391255E-2,4.375322163E-2,-7.101308554E-2
8.656299260E-1,5.688682571E-2,5.352706835E-2,-1.847867295E-2
8.756299260E-1,2.022727579E-1,3.520110995E-2,8.399397135E-3
8.856299260E-1,3.293327391E-1,-1.794416644E-2,1.023199316E-2
8.956299260E-1,4.588361681E-1,-1.272890419E-1,-1.664607786E-2
9.056299260E-1,4.906011522E-1,-1.834886521E-1,-4.169155285E-2
9.156299260E-1,4.924337566E-1,-1.987602860E-1,-6.734789163E-2
9.256299260E-1,4.673882723E-1,-1.505019218E-1,-9.422596544E-2
9.356299260E-1,4.258494377E-1,-5.459608138E-2,-1.266018152E-1
9.456299260E-1,3.598759770E-1,1.076649968E-2,-1.620320082E-1
9.556299260E-1,2.621375620E-1,1.320996135E-2,-2.060143054E-1
9.656299260E-1,1.356884390E-1,-6.948592141E-3,-2.457205504E-1
9.756299260E-1,2.519819187E-3,-1.794416644E-2,-2.585487068E-1
9.856299260E-1,-1.288162023E-1,-4.176791012E-2,-2.481640130E-1
9.956299260E-1,-2.473240644E-1,-8.513934165E-2,-2.365575731E-1
1.005629926E0,-3.383429945E-1,-1.175151989E-1,-2.280054539E-1
1.015629926E0,-3.896556795E-1,-1.034653038E-1,-2.212859392E-1
1.025629926E0,-4.116468132E-1,-8.636107296E-2,-2.127338201E-1
1.035629926E0,-4.067598879E-1,-8.208502084E-2,-1.974621862E-1
1.045629926E0,-3.633884490E-1,-7.475463301E-2,-1.644754708E-1
1.055629926E0,-3.218496144E-1,-2.893974073E-2,-1.272126883E-1
1.065629926E0,-2.766456008E-1,2.787072770E-2,-8.567385375E-2
1.075629926E0,-2.314415723E-1,3.947716579E-2,-5.146539584E-2
1.085629926E0,-1.874592751E-1,9.926559869E-4,-3.069597855E-2
1.095629926E0,-1.202640980E-1,-3.138320148E-2,-2.336559631E-2
1.105629926E0,-3.657555580E-2,-4.360050708E-2,-3.313944116E-2
1.115629926E0,4.589125142E-2,-4.970915988E-2,-6.368270516E-2
1.125629926E0,1.094212383E-1,-5.826127157E-2,-1.003346145E-1
1.135629926E0,1.503492147E-1,-6.986771524E-2,-1.333213449E-1
1.145629926E0,1.643991023E-1,-6.559165567E-2,-1.583668143E-1
1.155629926E0,1.430188268E-1,-5.459608138E-2,-1.748601794E-1
1.165629926E0,9.048441797E-2,-5.032002553E-2,-1.791362315E-1
1.175629926E0,1.656972058E-2,-5.337435007E-2,-1.724167168E-1
1.185629926E0,-6.467536092E-2,-5.215261877E-2,-1.583668143E-1
1.195629926E0,-1.630246639E-1,-3.810271993E-2,-1.455386430E-1
1.205629926E0,-1.996765733E-1,-1.183551457E-2,-1.559233516E-1
1.215629926E0,-2.015091777E-1,2.237293869E-2,-1.773036420E-1
1.225629926E0,-1.825723499E-1,5.413793400E-2,-2.041817009E-1
1.235629926E0,-1.648572534E-1,7.673994452E-2,-2.280054539E-1
1.245629926E0,-1.477530301E-1,1.005636901E-1,-2.335032374E-1
1.255629926E0,-1.257618815E-1,1.170570552E-1,-2.182316035E-1
1.265629926E0,-8.972083032E-2,1.060614809E-1,-1.974621862E-1
1.275629926E0,-3.901901841E-2,7.796167582E-2,-1.846340150E-1
1.285629926E0,2.817615867E-2,6.269004941E-2,-1.766927689E-1
1.295629926E0,8.743008971E-2,3.947716579E-2,-1.705841124E-1
1.305629926E0,1.271363348E-1,-1.366810966E-2,-1.595885456E-1
1.315629926E0,1.436296850E-1,-5.520694703E-2,-1.485929638E-1
1.325629926E0,1.326341182E-1,-7.903069258E-2,-1.394299865E-1
1.335629926E0,9.720393270E-2,-1.089630872E-1,-1.290452778E-1
1.345629926E0,-5.345070967E-4,-1.492801905E-1,-1.009454802E-1
1.355629926E0,-6.284276396E-2,-1.352302879E-1,-7.651086897E-2
1.365629926E0,-9.766208380E-2,-9.430231899E-2,-4.291328415E-2
1.375629926E0,-9.094256163E-2,-3.749185428E-2,-7.635815418E-4
1.385629926E0,-4.085161164E-2,2.237293869E-2,4.199698567E-2
1.395629926E0,4.222606122E-2,7.429648191E-2,6.826419383E-2
1.405629926E0,1.314123869E-1,8.773551881E-2,7.559457421E-2
1.415629926E0,2.022727579E-1,6.574437022E-2,7.009678334E-2
1.425629926E0,2.401463985E-1,3.336851299E-2,5.665775016E-2
1.435629926E0,2.395355403E-1,1.931861416E-2,3.894266114E-2
1.445629926E0,2.151009291E-1,-1.450804994E-3,2.122756653E-2
1.455629926E0,1.778381467E-1,2.298380435E-2,1.145372353E-2
1.465629926E0,1.326341182E-1,1.133918613E-1,1.634064503E-2
1.475629926E0,7.093672454E-2,2.404518276E-1,4.260785133E-2
1.485424846E0,-1.580613852E-2,3.546836376E-1,9.025534242E-2
1.495424846E0,-1.752419621E-1,4.347069860E-1,2.093740702E-1
1.505424846E0,-2.858085632E-1,3.864486217E-1,3.016147017E-1
1.515424846E0,-3.994295001E-1,2.422844321E-1,3.675881624E-1
1.525424846E0,-5.154939294E-1,4.008803144E-2,3.871358633E-1
1.535424846E0,-6.285039783E-1,-1.908190250E-1,3.706424832E-1
1.545424846E0,-7.189120650E-1,-3.942371607E-1,3.407101035E-1
1.555424846E0,-7.702246904E-1,-4.919756055E-1,3.126102984E-1
1.565424846E0,-7.738898993E-1,-4.669301212E-1,2.936734557E-1
1.575424846E0,-7.109707594E-1,-3.032182455E-1,2.845104933E-1
1.585424846E0,-5.778021812E-1,-2.222022414E-2,2.930625975E-1
1.595424846E0,-3.957643211E-1,2.972623110E-1,3.229950070E-1
1.605424846E0,-1.831832081E-1,5.807037950E-1,3.791945875E-1
1.615424846E0,2.512183413E-2,7.578547001E-1,4.366159439E-1
1.625424846E0,1.931097806E-1,7.529677749E-1,4.689917862E-1
1.635424846E0,3.128393590E-1,5.721516609E-1,4.683809280E-1
1.645424846E0,4.008039534E-1,1.811978966E-1,3.804163337E-1
1.655424846E0,3.995822370E-1,-5.093089119E-2,2.771801054E-1
1.665424846E0,3.555999398E-1,-1.944842190E-1,1.708895564E-1
1.675424846E0,2.725222707E-1,-2.323578745E-1,9.819658846E-2
1.685424846E0,1.711186320E-1,-1.401172131E-1,7.254024595E-2
1.695424846E0,7.215845585E-2,4.864014685E-2,8.353582025E-2
