"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.322175375E0,1.050773621E0,-1.187912369E1,4.214677334E0
2.332175408E0,2.073831558E-1,-1.185412693E1,4.114120483E0
2.342175408E0,-5.882349014E-1,-1.181446457E1,3.786990166E0
2.352175408E0,-1.340659142E0,-1.180288506E1,3.330989599E0
2.362175408E0,-2.140666485E0,-1.167989445E1,2.634780407E0
2.372175408E0,-2.830452919E0,-1.154505920E1,1.879986763E0
2.382175374E0,-3.513660908E0,-1.134701729E1,1.014024973E0
2.392175374E0,-4.106280327E0,-1.118923187E1,2.325596809E-1
2.402175374E0,-4.677070618E0,-1.101329231E1,-4.880466461E-1
2.412175707E0,-5.178601742E0,-1.082391930E1,-1.091548324E0
2.422175707E0,-5.611155510E0,-1.057960796E1,-1.566622734E0
2.432175707E0,-5.978945732E0,-1.032835770E1,-1.911962390E0
2.442175707E0,-6.284440994E0,-1.008444881E1,-2.138835907E0
2.452175707E0,-6.520444393E0,-9.881907463E0,-2.269764662E0
2.462175707E0,-6.712465286E0,-9.719655037E0,-2.332788467E0
2.472175707E0,-6.882476807E0,-9.626643181E0,-2.362210751E0
2.482175707E0,-7.039181709E0,-9.567556381E0,-2.348301649E0
2.492175707E0,-7.143275261E0,-9.499631882E0,-2.328604937E0
2.502175707E0,-7.165964127E0,-9.442356110E0,-2.268159389E0
2.512175707E0,-7.127706528E0,-9.437719345E0,-2.204370022E0
2.522175707E0,-7.001185894E0,-9.463182449E0,-2.137495518E0
2.532175707E0,-6.797045708E0,-9.511283875E0,-2.074938774E0
2.542175707E0,-6.601747513E0,-9.558956146E0,-2.047342300E0
2.552175707E0,-6.514210701E0,-9.574880600E0,-2.065872192E0
2.562175707E0,-6.508445740E0,-9.563410759E0,-2.186749458E0
2.572175707E0,-6.533947945E0,-9.517503738E0,-2.364048958E0
2.582175740E0,-6.525086403E0,-9.331721306E0,-2.528958082E0
2.592175740E0,-6.414990425E0,-9.064649582E0,-2.620979071E0
2.602175740E0,-6.113667488E0,-8.786551476E0,-2.634848833E0
2.612175740E0,-5.717530727E0,-8.541073799E0,-2.599520445E0
2.622175740E0,-5.119871140E0,-8.438102722E0,-2.568639517E0
2.632175706E0,-4.531748772E0,-8.435556412E0,-2.560153246E0
2.642175706E0,-3.948298454E0,-8.499397278E0,-2.608304501E0
2.652175706E0,-3.465596676E0,-8.513010025E0,-2.703223228E0
2.662175706E0,-3.073253155E0,-8.462118149E0,-2.844758749E0
2.672175706E0,-2.734220982E0,-8.367548943E0,-2.954429150E0
2.682175706E0,-2.406501293E0,-8.249642372E0,-2.969868660E0
2.692175739E0,-2.134346962E0,-8.146081924E0,-2.927644491E0
2.702175739E0,-1.933973789E0,-8.122115135E0,-2.814139843E0
2.712175405E0,-1.989173412E0,-7.848223686E0,-2.834012985E0
2.722175405E0,-1.768599510E0,-8.183012962E0,-2.479572773E0
2.732175405E0,-1.744312286E0,-8.287244797E0,-2.257433653E0
2.742175005E0,-1.692242622E0,-8.493732452E0,-1.998786569E0
2.752175005E0,-1.587674618E0,-8.677626610E0,-1.744917631E0
2.762175005E0,-1.401979446E0,-8.828531265E0,-1.452679038E0
2.772175005E0,-1.201697350E0,-8.892598152E0,-1.168215513E0
2.782175005E0,-9.676198959E-1,-8.897542953E0,-8.856098652E-1
2.792175005E0,-7.394199371E-1,-8.830382347E0,-6.062164307E-1
2.802175005E0,-4.335527420E-1,-8.713270187E0,-3.084189892E-1
