"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.210250008E-3,-2.475851440E0,5.389991455E0,9.281149750E0
1.216425002E-2,-2.270328827E0,5.034780121E0,9.351952515E0
2.211725002E-2,-1.984872437E0,4.688101044E0,9.500892792E0
3.207125003E-2,-1.794917450E0,4.358785858E0,9.650581512E0
4.202524998E-2,-1.799707489E0,4.086801453E0,9.804012451E0
5.197924998E-2,-2.034269714E0,4.121379547E0,9.921667786E0
6.193324999E-2,-2.543211365E0,4.442162476E0,1.004590942E1
7.188624999E-2,-2.990780640E0,4.555925903E0,1.018422180E1
8.184025000E-2,-2.738106079E0,4.081412659E0,1.021176453E1
9.179425001E-2,-1.961520996E0,3.432362366E0,1.018586838E1
1.017482500E-1,-1.332229614E0,2.833607483E0,1.030232620E1
1.117022500E-1,-7.997868347E-1,2.664309540E0,1.007689499E1
1.216562500E-1,-5.053491211E-1,2.746189270E0,9.202712860E0
1.316092500E-1,-7.360194397E-1,2.555934906E0,8.465196533E0
1.415632500E-1,-6.788383484E-1,1.911225586E0,8.123606873E0
1.515172500E-1,-5.071453857E-1,1.404379578E0,8.056097260E0
1.614712500E-1,-9.834548950E-2,1.395997009E0,7.909102936E0
1.714252500E-1,5.364843750E-1,1.251098328E0,7.201524353E0
1.813792500E-1,1.162033539E0,1.096469879E0,6.627168732E0
1.913322500E-1,1.670376434E0,8.327183533E-1,6.483317871E0
2.012862500E-1,2.089055786E0,2.365081787E-1,6.423442383E0
2.112402500E-1,2.098336487E0,-2.902464294E-1,6.542594604E0
2.211942500E-1,1.792522430E0,-5.060975647E-1,7.048841858E0
2.311482500E-1,1.347497864E0,-6.132746887E-1,7.698490906E0
2.411022500E-1,1.069226532E0,-4.831951904E-1,8.463699646E0
2.510552500E-1,1.048868866E0,6.212081909E-2,8.779991913E0
2.610092500E-1,1.398541718E0,3.959266663E-1,8.681945801E0
2.709632500E-1,9.789642334E-1,1.797761536E-1,8.648864594E0
2.809172500E-1,4.543052673E-1,1.758842468E-1,8.704548798E0
2.908712500E-1,-2.251318359E-1,1.859133911E-1,8.681047668E0
3.008252500E-1,-6.406677246E-1,3.207829285E-1,8.476123810E0
3.107782500E-1,-6.385720825E-1,4.240681458E-1,7.732320557E0
3.207322500E-1,-9.624984741E-2,2.213896179E-1,6.892417145E0
3.306862500E-1,7.229965210E-2,3.592529297E-3,6.517147522E0
3.406402500E-1,-6.242019653E-2,-1.456471252E-1,6.904392242E0
3.505942500E-1,-5.683680725E-1,3.396437073E-1,7.741601257E0
3.605472500E-1,-6.102809143E-1,1.016386414E0,8.336015167E0
3.705012500E-1,-7.203021240E-1,1.376687164E0,8.597521362E0
3.804552500E-1,-1.099613342E0,1.389261017E0,8.062683563E0
3.904092500E-1,-1.048419800E0,1.254990234E0,7.346423035E0
4.003632500E-1,-3.770658875E-1,6.352789307E-1,7.105573883E0
4.103172500E-1,-1.588197327E-1,-5.312452698E-1,7.295828247E0
4.202702500E-1,-7.837701416E-1,-1.450633392E0,7.357350311E0
4.302242500E-1,-1.582359467E0,-1.597328339E0,6.656507721E0
4.401782500E-1,-1.736688538E0,-1.276395721E0,6.419400787E0
