"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.338083297E-3,-1.386267242E0,1.005608826E1,4.908293152E-1
8.615916653E-3,-1.411714325E0,9.882149963E0,5.435197449E-1
1.856991666E-2,-1.475631409E0,9.654772797E0,6.674620056E-1
2.852291666E-2,-1.503174133E0,9.619296570E0,7.517367554E-1
3.847691667E-2,-1.520088959E0,9.680070190E0,7.806266785E-1
4.843091668E-2,-1.486109619E0,9.731862488E0,8.355624390E-1
5.838491669E-2,-1.475631409E0,9.751471710E0,8.261320496E-1
6.833791669E-2,-1.486708374E0,9.741741943E0,7.873626709E-1
7.829191670E-2,-1.411115570E0,9.793683929E0,7.285350037E-1
8.824591665E-2,-1.319955139E0,9.879904633E0,6.870712280E-1
9.819991665E-2,-1.298849030E0,9.884095917E0,6.861730957E-1
1.081529167E-1,-1.324146423E0,9.857601013E0,6.905140686E-1
1.181069167E-1,-1.343605957E0,9.811945953E0,6.547384644E-1
1.280609167E-1,-1.361718292E0,9.796827393E0,6.316864014E-1
1.380149167E-1,-1.331630859E0,9.836644592E0,6.030958557E-1
1.479679167E-1,-1.314566345E0,9.885293427E0,6.336323547E-1
1.579219167E-1,-1.326391754E0,9.906698914E0,5.953120422E-1
1.678759167E-1,-1.328337708E0,9.888885956E0,6.816824341E-1
1.778299166E-1,-1.347946930E0,9.844727783E0,7.128176880E-1
1.877829166E-1,-1.600471802E0,9.681866455E0,7.270381165E-1
1.977369167E-1,-1.498084717E0,9.699380035E0,7.179071045E-1
2.076909167E-1,-1.226399689E0,9.864935760E0,7.982899475E-1
2.176449167E-1,-1.271755371E0,9.830507355E0,8.921447754E-1
2.275979167E-1,-1.280137939E0,9.769584045E0,8.514294434E-1
2.375519167E-1,-1.272503815E0,9.723180542E0,7.940986633E-1
2.475059167E-1,-1.252445526E0,9.628277893E0,7.864645386E-1
2.574599167E-1,-1.243314514E0,9.502389679E0,8.189469910E-1
2.674129167E-1,-1.228645020E0,9.444609833E0,8.285270691E-1
2.773669166E-1,-1.150357819E0,9.483229523E0,8.815168762E-1
2.873209167E-1,-1.096619568E0,9.555379486E0,8.967851257E-1
2.972749167E-1,-1.034648438E0,9.611961823E0,9.601034546E-1
3.072279167E-1,-1.071322174E0,9.596094818E0,1.052162018E0
3.171819167E-1,-1.141376495E0,9.581874390E0,1.159488831E0
3.271359167E-1,-1.228495331E0,9.600884857E0,1.310973816E0
3.370899167E-1,-1.288071442E0,9.633516998E0,1.330433350E0
3.470429167E-1,-1.277742920E0,9.653575287E0,1.291364594E0
3.569969167E-1,-1.008752289E0,9.667346649E0,1.168021088E0
3.669509167E-1,-4.475692749E-1,9.830956421E0,7.635621643E-1
3.769039167E-1,-6.586303711E-3,1.019125717E1,4.090992737E-1
3.868579167E-1,2.701881409E-1,1.049946625E1,1.845661926E-1
3.968119167E-1,2.222877502E-1,1.046967819E1,1.007405090E-1
4.067659167E-1,1.616638184E-1,1.063253952E1,1.980381775E-1
4.167189167E-1,-5.448669434E-2,1.093161758E1,5.798941040E-1
4.266729167E-1,-7.933502197E-1,1.097547638E1,1.206640778E0
4.366268333E-1,-1.288520508E0,1.085048630E1,1.380130005E0
4.465808333E-1,-1.356778564E0,1.049048492E1,1.239272919E0
4.565338333E-1,-1.238374786E0,1.022852966E1,1.035097504E0
