"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.468227300E-2,-1.417207420E-1,-1.119410545E-1,2.986367345E-1
2.760811800E-2,-1.417207420E-1,-1.119410545E-1,2.986367345E-1
3.760811800E-2,-1.417207420E-1,-1.119410545E-1,2.986367345E-1
4.760811800E-2,-1.417207420E-1,-1.119410545E-1,2.986367345E-1
5.760811800E-2,-3.213151097E-1,-4.631885588E-1,3.371212482E-1
6.760811800E-2,-3.512475193E-1,-6.971499324E-1,3.334560692E-1
7.760811800E-2,-4.337143302E-1,-8.932377100E-1,3.389538527E-1
8.760811800E-2,-5.461135507E-1,-1.160796642E0,3.811035454E-1
9.760811800E-2,-6.304129362E-1,-1.275028467E0,3.346777856E-1
1.076081180E-1,-6.340781450E-1,-1.107040524E0,2.216677219E-1
1.176081180E-1,-5.442809463E-1,-9.024006724E-1,1.471421719E-1
1.276081180E-1,-2.492330223E-1,-9.439395070E-1,6.039930135E-2
1.376081180E-1,-5.803219974E-2,-1.048397422E0,7.383833826E-2
1.476081180E-1,8.979719132E-2,-1.226770163E0,1.495856196E-1
1.576081180E-1,2.150245607E-1,-1.482722640E0,2.448806018E-1
1.676081180E-1,2.889392674E-1,-1.821752906E0,3.530037403E-1
1.776081180E-1,2.718350291E-1,-2.213317394E0,4.818963110E-1
1.876081180E-1,8.368854225E-2,-2.508976221E0,6.523277164E-1
1.976081180E-1,-2.901609838E-1,-2.559678078E0,8.178722262E-1
2.076081180E-1,-8.454375267E-1,-2.355648994E0,9.699776769E-1
2.176081180E-1,-1.446528912E0,-2.082592249E0,1.115363598E0
2.276081180E-1,-1.910786510E0,-1.877341628E0,1.199052095E0
2.376081180E-1,-2.116037130E0,-1.892613292E0,1.241812706E0
2.476081180E-1,-2.085494041E0,-1.810146451E0,1.362153172E0
2.576081180E-1,-1.777006984E0,-1.687362552E0,1.442176461E0
2.676081180E-1,-1.386053205E0,-1.621389031E0,1.385365963E0
2.776081180E-1,-9.248499870E-1,-2.031279564E0,1.216156363E0
2.876081180E-1,-7.806857824E-1,-2.607936382E0,1.144074202E0
2.976081180E-1,-8.643743396E-1,-2.946355820E0,1.087874651E0
3.076081180E-1,-1.210124016E0,-2.889545441E0,1.029231548E0
3.176081180E-1,-1.959044814E0,-2.198045969E0,1.054277062E0
3.276081180E-1,-2.575407982E0,-1.819309473E0,1.036561966E0
