"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.982624992E-3,3.549718323E0,6.378535767E0,6.748566284E0
1.193662500E-2,3.221900024E0,6.090085602E0,7.180567932E0
2.188962500E-2,2.856210480E0,5.926176453E0,7.572602692E0
3.184362501E-2,2.717149658E0,5.778583374E0,7.309000854E0
4.179662501E-2,2.722538452E0,6.009702759E0,7.108268280E0
5.175062502E-2,2.790497131E0,6.359375610E0,7.361990662E0
6.170462503E-2,2.944077759E0,6.349795532E0,7.811505890E0
7.165762503E-2,3.371738434E0,6.029162292E0,7.948920135E0
8.161162504E-2,3.834725647E0,5.894442444E0,7.743696899E0
9.156462504E-2,3.632645874E0,5.541925507E0,7.383695526E0
1.015186250E-1,3.223696289E0,5.519771576E0,6.824009399E0
1.114726250E-1,3.178340607E0,5.831273804E0,6.898554382E0
1.214256250E-1,2.953957214E0,6.145171051E0,7.072792053E0
1.313796250E-1,3.039728851E0,6.361022186E0,7.021897888E0
1.413326250E-1,3.323688354E0,6.370302887E0,6.839577026E0
1.512866250E-1,3.795956268E0,6.234385529E0,6.556515656E0
1.612406250E-1,4.253105621E0,5.963898010E0,6.618037720E0
1.711936250E-1,4.582121429E0,5.910758514E0,6.731801147E0
1.811476250E-1,4.677173767E0,5.920488281E0,6.659202118E0
1.911016250E-1,4.598886566E0,6.025569763E0,6.690037994E0
2.010546250E-1,4.458029480E0,6.147715759E0,6.831643524E0
2.110086250E-1,4.238436127E0,6.227200470E0,6.961872711E0
2.209616250E-1,4.060306549E0,6.372997284E0,7.050039368E0
2.309156250E-1,3.797453156E0,6.478827209E0,7.070097656E0
2.408696250E-1,3.583997040E0,6.603218536E0,7.098538513E0
2.508226250E-1,3.458707581E0,6.746021576E0,7.143594818E0
2.607766250E-1,3.539539490E0,6.877298584E0,7.272476807E0
2.707296250E-1,3.346141663E0,6.803801422E0,7.306007080E0
2.806836250E-1,3.184178467E0,6.716383209E0,7.207811279E0
2.906372500E-1,3.082090759E0,6.053860931E0,6.785240021E0
3.005902500E-1,3.037782898E0,6.221212921E0,7.298372955E0
3.105442500E-1,2.777324524E0,6.338419189E0,7.835456085E0
3.204972500E-1,2.385738831E0,6.185587006E0,6.643784180E0
3.304512500E-1,2.189945984E0,6.208938446E0,6.640491028E0
3.404052500E-1,2.054627380E0,6.282585297E0,7.062912598E0
3.503582500E-1,2.076631622E0,6.486461334E0,7.598349152E0
3.603122500E-1,2.180665283E0,6.584058380E0,7.888445892E0
3.702652500E-1,2.148033142E0,6.664141846E0,8.167315979E0
3.802192500E-1,1.988914032E0,6.477330322E0,8.214467926E0
3.901732500E-1,1.753753052E0,6.147865448E0,7.777676239E0
4.001262500E-1,2.106269989E0,6.078110504E0,7.716752930E0
4.100802500E-1,2.420316925E0,6.137985992E0,7.784861298E0
4.200342500E-1,2.508333893E0,6.213578796E0,7.802225189E0
4.299872500E-1,2.498304749E0,6.195765839E0,7.621251526E0
4.399412500E-1,2.445015564E0,6.256090393E0,7.685617676E0
4.498942500E-1,2.306403809E0,6.389762421E0,7.820786591E0
4.598482500E-1,2.105671234E0,6.534361725E0,7.707771606E0
4.698022500E-1,1.918111267E0,6.649023285E0,7.440128174E0
4.797552500E-1,1.789378967E0,6.721622314E0,7.309000854E0
4.897092500E-1,1.764680328E0,6.756799164E0,7.353608093E0
4.996622500E-1,1.815275116E0,6.437363434E0,7.702083435E0
5.096162500E-1,2.040257263E0,6.223907318E0,8.295748901E0
5.195702500E-1,2.193388824E0,6.580166473E0,8.323740692E0
5.295232500E-1,2.502196655E0,6.808591461E0,7.494465179E0
5.394772500E-1,2.660118256E0,6.713539124E0,7.374414825E0
5.494302500E-1,2.411485291E0,6.419999542E0,7.534581757E0
5.593842500E-1,2.227517853E0,6.093079376E0,7.961493988E0
5.693382500E-1,2.281405792E0,5.921386414E0,8.182733917E0
5.792912500E-1,2.383493500E0,5.881269836E0,8.133186951E0
5.892452500E-1,2.096839600E0,5.938001862E0,7.488028564E0
5.991982500E-1,1.701212311E0,6.048172760E0,6.711742859E0
6.091522500E-1,1.446142731E0,6.121819611E0,6.368806000E0
6.191062500E-1,1.299747162E0,6.122418365E0,6.406976624E0
6.290592500E-1,1.181792450E0,6.002517700E0,6.560407562E0
6.390132500E-1,1.105451202E0,5.761818237E0,6.669680328E0
6.489662500E-1,1.068927155E0,5.566025391E0,6.777905273E0
6.589202500E-1,1.079555054E0,5.474715271E0,6.918612671E0
6.688742500E-1,1.020577698E0,5.509293365E0,7.153174896E0
6.788272500E-1,8.039781189E-1,5.639672241E0,7.410938873E0
6.887812500E-1,3.887416077E-1,5.707930298E0,7.420818329E0
6.987352500E-1,-4.296066284E-2,5.759722595E0,7.429200897E0
7.086882500E-1,-5.233117676E-1,5.874234467E0,7.713759155E0
7.186422500E-1,-9.677375793E-1,5.998176727E0,8.151448975E0
7.285952500E-1,-8.752299500E-1,6.052064667E0,8.220156097E0
7.385492500E-1,-5.754034424E-1,5.754034424E0,8.256680145E0
7.485032500E-1,-3.477268982E-1,5.383854218E0,8.603359222E0
7.584562500E-1,1.130149841E-1,4.689747620E0,9.983489227E0
7.684102500E-1,3.315605164E-1,4.251159668E0,1.086320984E1
7.783632500E-1,2.742297363E-1,4.147425385E0,1.123204285E1
7.883172500E-1,2.933898926E-2,4.357588348E0,1.189231979E1
7.982712500E-1,-2.811154175E-1,4.790488129E0,1.245035934E1
8.082242500E-1,-3.529660034E-1,4.906347198E0,1.268282593E1
8.181782500E-1,-6.703060913E-1,4.907095642E0,1.308399170E1
8.281312500E-1,-1.000070343E0,5.327421570E0,1.278925461E1
8.380852500E-1,-9.824070740E-1,5.489833832E0,1.250005600E1
8.480392500E-1,-9.812095642E-1,5.134023743E0,1.254765701E1
8.579922500E-1,-9.672885132E-1,4.618795166E0,1.231593887E1
8.679462500E-1,-9.577084351E-1,4.319866791E0,1.164802780E1
8.778992500E-1,-9.611512756E-1,4.239184570E0,1.082054855E1
8.878532500E-1,-1.038690033E0,4.221072235E0,1.008467880E1
8.978072500E-1,-1.289119263E0,4.174968109E0,9.446406097E0
9.077602500E-1,-1.655407562E0,4.161496124E0,8.865015106E0
9.177142500E-1,-1.910477142E0,4.185895386E0,8.389903107E0
9.276682500E-1,-2.122136993E0,4.196373596E0,7.974816284E0
9.376212500E-1,-2.362088013E0,4.223467255E0,7.685617676E0
9.475752500E-1,-2.540516968E0,4.250261536E0,7.573351135E0
9.575282500E-1,-2.620450745E0,4.325704651E0,7.665110321E0
9.674822500E-1,-2.639760590E0,4.349205780E0,7.812703400E0
9.774362500E-1,-2.598296814E0,4.265080719E0,8.057444458E0
9.873892500E-1,-2.412084045E0,3.986360321E0,8.467441864E0
9.973432500E-1,-2.250719604E0,3.584595795E0,8.812025299E0
1.007296250E0,-2.087558899E0,3.286266174E0,9.026828613E0
1.017250250E0,-1.970202942E0,3.122955780E0,9.293424225E0
1.027204250E0,-1.736538849E0,2.971770172E0,9.466763763E0
1.037157250E0,-1.490450592E0,2.789299622E0,9.411977692E0
1.047111250E0,-1.307381287E0,2.638563080E0,9.348809052E0
1.057064250E0,-1.078207855E0,2.537672882E0,9.261690216E0
1.067018250E0,-8.720864868E-1,2.543061676E0,9.054071960E0
1.076972250E0,-8.119116211E-1,2.684517517E0,8.835526428E0
1.086925250E0,-8.178991699E-1,2.918480988E0,8.495733032E0
1.096879250E0,-8.517288208E-1,3.159479828E0,8.001909943E0
1.106832250E0,-9.077124023E-1,3.392844543E0,7.477849731E0
1.116786250E0,-9.636959839E-1,3.600163422E0,6.878645782E0
1.126740250E0,-1.025966492E0,3.736230469E0,6.245911560E0
1.136693250E0,-1.012045441E0,3.854783936E0,5.735323334E0
1.146647250E0,-8.918453979E-1,4.013004913E0,5.443430328E0
1.156601250E0,-8.149053955E-1,4.193080444E0,5.353168030E0
1.166554250E0,-7.378157043E-1,4.312681732E0,5.263654175E0
1.176508250E0,-6.399192810E-1,4.421206055E0,5.183870087E0
1.186461250E0,-5.349874878E-1,4.490960999E0,5.090015259E0
1.196415250E0,-4.080514526E-1,4.509372711E0,5.074597321E0
1.206369250E0,-3.811074829E-1,4.614603882E0,5.096152496E0
1.216322250E0,-1.507365417E-1,4.835993500E0,4.811294861E0
1.226276250E0,2.829116821E-1,4.712051239E0,4.691094818E0
1.236229250E0,7.280859375E-1,4.594246216E0,5.614374847E0
1.246183250E0,9.692344666E-1,4.366869049E0,6.593638458E0
1.256137250E0,9.000782776E-1,4.039499817E0,6.170618134E0
1.266090250E0,8.737330627E-1,3.949686584E0,5.520070953E0
1.276044250E0,9.842033386E-1,4.090992737E0,5.857319641E0
1.285997250E0,1.138532410E0,4.295617218E0,6.451284485E0
1.295951167E0,1.182241516E0,4.584067383E0,7.236850891E0
1.305905167E0,1.085692291E0,4.878804474E0,7.718698883E0
1.315858167E0,1.026714935E0,4.852608948E0,7.745493164E0
1.325812167E0,1.006057892E0,4.665947113E0,8.295000458E0
1.335765167E0,1.031504974E0,4.434378662E0,8.654702454E0
1.345719167E0,1.075812836E0,4.220473480E0,8.899293823E0
1.355673167E0,1.209035797E0,4.199067993E0,9.163943481E0
1.365626167E0,1.476529541E0,4.241579590E0,9.427844696E0
1.375580167E0,1.668879547E0,4.171525269E0,9.817484436E0
1.385533167E0,1.598974915E0,4.103566589E0,1.018586838E1
1.395487167E0,1.274000702E0,4.205953674E0,1.100915634E1
1.405441167E0,9.213340759E-1,4.603975983E0,1.202045334E1
1.415394167E0,7.200027466E-1,5.131329346E0,1.290077271E1
1.425348167E0,6.750961304E-1,5.488336945E0,1.369756577E1
1.435302167E0,8.454418945E-1,5.532644806E0,1.439825867E1
1.445255167E0,1.323697357E0,5.184917908E0,1.489238113E1
1.455209167E0,2.031275940E0,4.625531158E0,1.540910660E1
1.465162167E0,2.883004761E0,4.073928223E0,1.587808136E1
1.475116167E0,3.619922333E0,3.749552765E0,1.595981140E1
1.485070167E0,4.189487915E0,3.531007233E0,1.631696869E1
1.495023167E0,4.500391388E0,3.386707306E0,1.608345428E1
1.504977167E0,4.636757812E0,3.398233337E0,1.534159698E1
1.514930167E0,4.787644043E0,3.444636841E0,1.466769836E1
1.524884167E0,4.915328522E0,3.502266998E0,1.381357452E1
1.534838167E0,4.901257782E0,3.613336029E0,1.302246964E1
1.544791167E0,4.774022369E0,3.756139069E0,1.214679062E1
1.554745167E0,4.487368469E0,3.776197357E0,1.118593872E1
1.564698167E0,4.089944916E0,3.749403076E0,1.025801834E1
1.574652167E0,3.754193115E0,3.762126617E0,9.490414581E0
1.584606167E0,3.448379059E0,3.600163422E0,9.027876434E0
1.594559167E0,2.999911652E0,3.310815125E0,8.332572327E0
1.604513167E0,2.919977875E0,3.177891541E0,7.793992310E0
1.614466167E0,2.815644836E0,3.104843445E0,7.311096497E0
1.624420167E0,2.791245575E0,2.983595581E0,6.788982239E0
1.634374167E0,2.881956940E0,2.880759430E0,6.234535217E0
1.644327167E0,2.850522308E0,2.784958649E0,5.701044617E0
1.654281167E0,2.687062225E0,2.791694641E0,5.177134094E0
1.664235167E0,2.388133850E0,2.857108612E0,4.705614624E0
1.674188167E0,2.036065979E0,2.976111145E0,4.330494690E0
1.684142167E0,1.820065155E0,2.931054840E0,4.447251892E0
1.694095167E0,1.349593506E0,2.891087952E0,4.486470337E0
1.704049167E0,5.833369446E-1,3.171754303E0,4.368066559E0
1.714003167E0,1.675016785E-1,3.640878754E0,4.413871307E0
1.723956167E0,-3.742218018E-3,3.980073395E0,4.339176636E0
1.733910167E0,-7.948471069E-2,3.985162811E0,3.982767792E0
1.743863167E0,-1.591191101E-1,3.751498718E0,3.734883270E0
1.753817167E0,-2.076182556E-1,3.578458557E0,3.695066071E0
1.763771167E0,-1.806742859E-1,3.664230194E0,3.774101715E0
1.773724167E0,-1.273851013E-1,3.756288757E0,3.911665649E0
1.783678167E0,-1.059796143E-1,3.926933899E0,4.045936432E0
1.793631167E0,-1.284329224E-1,3.913312225E0,4.148473206E0
1.803585167E0,3.457809448E-2,4.262985077E0,4.752167816E0
1.813539167E0,1.016386414E-1,4.693190460E0,5.320835266E0
1.823492167E0,5.298980713E-2,5.062322845E0,5.767955475E0
1.833446167E0,-1.857637024E-1,5.200485535E0,6.029761047E0
1.843399167E0,-3.984713745E-1,5.112917633E0,6.045328674E0
1.853353167E0,-5.162763977E-1,5.058281250E0,6.101012878E0
1.863307167E0,-6.168672180E-1,5.001698914E0,6.358776855E0
1.873260167E0,-7.057823181E-1,5.013075256E0,6.578819275E0
1.883214167E0,-6.715036011E-1,5.151088257E0,6.698420563E0
1.893167167E0,-6.203100586E-1,5.322032776E0,6.957232361E0
1.903121167E0,-5.450166321E-1,5.472619629E0,7.542664948E0
1.913075167E0,-5.671705627E-1,5.574258270E0,8.280330963E0
1.923028167E0,-6.813830566E-1,5.709876251E0,8.991951141E0
1.932982167E0,-8.253836060E-1,5.684578857E0,9.475894775E0
1.942935167E0,-6.626719666E-1,5.608836365E0,1.032537827E1
1.952889167E0,-2.826123047E-1,5.661227417E0,1.151540359E1
1.962843167E0,-3.239263916E-1,5.162913666E0,1.195833252E1
1.972796167E0,-4.251159668E-2,5.141208801E0,1.338157288E1
1.982750167E0,1.704954529E-1,5.545368347E0,1.430170944E1
1.992704167E0,1.293310547E-1,5.771548004E0,1.442819641E1
2.002657167E0,3.293151855E-3,5.691464539E0,1.518681885E1
2.012611167E0,7.280859375E-1,6.530020752E0,1.663400940E1
2.022564167E0,9.234297180E-1,6.745422821E0,1.694326630E1
2.032518167E0,1.006656647E0,6.123915253E0,1.692275894E1
2.042472167E0,1.112336884E0,5.253325653E0,1.713337097E1
2.052425167E0,1.381177826E0,4.384831696E0,1.718710922E1
2.062379167E0,1.670975189E0,3.750899963E0,1.655826691E1
2.072332167E0,1.737736359E0,3.229534149E0,1.554143143E1
2.082286167E0,1.662891998E0,2.889141998E0,1.453417603E1
2.092240167E0,1.257235565E0,2.684667206E0,1.373678421E1
2.102193167E0,6.243516541E-1,2.608775024E0,1.304043228E1
2.112147167E0,1.106199646E-1,2.600841522E0,1.236443802E1
2.122100167E0,-2.013313293E-1,2.679428101E0,1.173514664E1
2.132054167E0,-2.481838989E-1,2.762505341E0,1.121452927E1
2.142008167E0,-1.437011719E-2,2.753374329E0,1.076246933E1
2.151961167E0,3.875440979E-1,2.688708801E0,1.024469604E1
2.161915167E0,7.131170654E-1,2.568957825E0,9.630972290E0
2.171868167E0,8.925938416E-1,2.344275055E0,8.931925964E0
2.181822167E0,1.042581940E0,2.136507111E0,8.289162598E0
2.191776167E0,1.120120697E0,1.986519012E0,7.650889893E0
2.201729167E0,1.126557312E0,1.910626831E0,6.955136719E0
2.211683167E0,1.136885834E0,1.931882629E0,6.225553894E0
2.221637167E0,1.105600891E0,2.043849792E0,5.523364105E0
2.231590167E0,1.045575714E0,2.189347229E0,4.934488678E0
2.241544167E0,9.613009644E-1,2.364333344E0,4.406087494E0
2.251497167E0,7.589218140E-1,2.556533661E0,4.041296082E0
2.261451167E0,4.050576782E-1,2.718496857E0,3.929029541E0
2.271405167E0,4.011657715E-2,2.984344025E0,3.880530396E0
2.281358167E0,-2.588117981E-1,3.314407654E0,3.869303741E0
2.291316375E0,-3.861968994E-1,3.560346222E0,3.742367706E0
2.301269375E0,-4.833448792E-1,3.580554199E0,3.581602020E0
2.311223375E0,-5.804928589E-1,3.432062988E0,3.600163422E0
2.321177375E0,-6.231541443E-1,3.344644775E0,3.747756500E0
2.331130375E0,-6.007008362E-1,3.376678162E0,3.861370239E0
2.341084375E0,-5.779481506E-1,3.407963104E0,4.002227325E0
2.351037375E0,-2.959346008E-1,3.317850494E0,4.425846405E0
2.360991375E0,-7.674540710E-1,3.129841461E0,4.671485596E0
2.370945375E0,-8.472381592E-1,3.100502472E0,4.869224396E0
2.380898375E0,-4.002676392E-1,3.182082825E0,5.543272705E0
2.390852375E0,-2.300715637E-1,3.229983215E0,6.259982300E0
2.400805375E0,1.496887207E-2,3.250640259E0,6.786736908E0
2.410759375E0,1.621128845E-1,3.307821350E0,7.108867035E0
2.420713375E0,1.890568542E-1,3.437302094E0,7.308851166E0
