"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.607198458E0,1.067982078E0,-5.842317268E-2,-1.137750745E0
2.617152083E0,9.702628255E-1,-9.010178037E-3,-6.427888870E-1
2.627106083E0,8.402627707E-1,5.822584778E-2,-1.447002888E-1
2.637060083E0,6.941755414E-1,1.266618073E-1,3.484320939E-1
2.647014083E0,5.150329471E-1,1.737614125E-1,8.511676788E-1
2.656968083E0,3.150826991E-1,2.207842171E-1,1.349282861E0
2.666922083E0,1.049300134E-1,2.279244214E-1,1.832795143E0
2.676876083E0,-1.160481274E-1,1.720072478E-1,2.263736486E0
2.686830083E0,-3.381275535E-1,7.668898255E-2,2.627076387E0
2.696784083E0,-5.307847261E-1,-2.723092586E-2,2.913388491E0
2.706738083E0,-6.775867343E-1,-1.032479256E-1,3.168467760E0
2.716692083E0,-7.823175192E-1,-1.406089962E-1,3.425187111E0
2.726646083E0,-8.516369462E-1,-1.330823600E-1,3.667961836E0
2.736599083E0,-8.903752565E-1,-9.737289697E-2,3.909548521E0
2.746553083E0,-9.106563330E-1,-3.271347657E-2,4.133743763E0
2.756508083E0,-9.329604506E-1,5.981920660E-2,4.315883636E0
2.766461083E0,-9.661708474E-1,1.625913829E-1,4.443794727E0
2.776415083E0,-1.005440712E0,2.991369069E-1,4.533208847E0
2.786369083E0,-1.047380209E0,4.508854449E-1,4.597979546E0
2.796323083E0,-1.088422537E0,5.940614343E-1,4.644172192E0
2.806277083E0,-1.107342362E0,7.235121131E-1,4.681810856E0
2.816231083E0,-1.097753644E0,8.586983085E-1,4.719418526E0
2.826185083E0,-1.086081982E0,9.626966119E-1,4.770635128E0
2.836139083E0,-1.065122962E0,1.027350783E0,4.833529472E0
2.846093083E0,-1.034087300E0,1.064961076E0,4.894862175E0
2.856047083E0,-9.925748110E-1,1.093231797E0,4.957092762E0
2.866001083E0,-9.533677697E-1,1.132174850E0,5.018000603E0
2.875955083E0,-9.277194738E-1,1.157814741E0,5.075229168E0
2.885909083E0,-9.240310192E-1,1.137924194E0,5.099698544E0
2.895863083E0,-9.373750687E-1,1.088055134E0,5.105849743E0
2.905817083E0,-9.569724798E-1,1.026014090E0,5.090983868E0
2.915771083E0,-9.852107167E-1,9.611501694E-1,5.049415588E0
2.925725083E0,-1.045392752E0,8.858013749E-1,4.983350754E0
2.935679083E0,-1.144587994E0,8.122650981E-1,4.903203011E0
2.945633083E0,-1.248871803E0,7.714154124E-1,4.827832699E0
2.955587083E0,-1.338757157E0,7.504662275E-1,4.770152569E0
2.965541083E0,-1.391444325E0,7.323207855E-1,4.726229191E0
2.975495083E0,-1.406412363E0,7.172233462E-1,4.671979427E0
2.985449083E0,-1.367272615E0,7.179357409E-1,4.600243092E0
2.995403083E0,-1.323076129E0,7.277788520E-1,4.476591110E0
3.005357083E0,-1.289346337E0,7.565093040E-1,4.304899216E0
3.015311083E0,-1.284332633E0,7.865572572E-1,4.094187260E0
3.025265083E0,-1.287483573E0,8.422000408E-1,3.899808884E0
3.035219083E0,-1.244001508E0,9.516651034E-1,3.756958961E0
3.045173083E0,-1.214071035E0,1.049633861E0,3.645294189E0
3.055127083E0,-1.246717572E0,1.105391741E0,3.587915897E0
3.065081083E0,-1.340785265E0,1.050806046E0,3.592058420E0
3.075035083E0,-1.462399006E0,7.596594095E-1,3.715881348E0
3.084989083E0,-1.583422542E0,2.940261960E-1,4.002810001E0
3.094943083E0,-1.666527748E0,-1.735848486E-1,4.170450211E0
3.104897083E0,-1.584622979E0,-4.659224451E-1,3.935881138E0
3.114851083E0,-1.318755865E0,-5.229294896E-1,3.240145445E0
3.124805083E0,-9.603207111E-1,-4.255307317E-1,2.139946699E0
3.134759083E0,-5.878142715E-1,-1.929006726E-1,8.062570095E-1
3.144713083E0,-2.405671030E-1,1.649565399E-1,-5.100044608E-1
3.154667083E0,5.446837470E-2,6.132093668E-1,-1.530818224E0
3.164621083E0,3.101150393E-1,1.050228715E0,-2.168836355E0
3.174575083E0,5.394563079E-1,1.431809664E0,-2.486854315E0
3.184529083E0,7.505480051E-1,1.696290374E0,-2.550354242E0
3.194483083E0,9.807907939E-1,1.828284979E0,-2.495765686E0
3.204437083E0,1.261889696E0,1.735819817E0,-2.500243664E0
3.214391083E0,1.577722788E0,1.381074429E0,-2.662897348E0
3.224345083E0,1.889887929E0,8.759941459E-1,-2.926749945E0
3.234299083E0,2.133852959E0,2.722575963E-1,-3.215958834E0
3.244253083E0,2.277159929E0,-3.616487682E-1,-3.520882845E0
3.254207083E0,2.324073076E0,-9.691158533E-1,-3.826598883E0
3.264161083E0,2.273962498E0,-1.484345913E0,-4.141689777E0
3.274115083E0,2.158575058E0,-1.871595025E0,-4.442433357E0
3.284069083E0,1.991299868E0,-2.119193554E0,-4.693025589E0
3.294023083E0,1.752370834E0,-2.206017971E0,-4.917751312E0
3.303977083E0,1.440891266E0,-2.131183386E0,-5.102513313E0
3.313931083E0,1.092136025E0,-1.896309137E0,-5.240197659E0
3.323885083E0,7.556165457E-1,-1.538348675E0,-5.348056793E0
3.333839083E0,4.787796736E-1,-1.131841779E0,-5.415576935E0
3.343793083E0,2.963792384E-1,-7.385934591E-1,-5.460299969E0
3.353747083E0,1.870182455E-1,-3.945302367E-1,-5.496943951E0
3.363701083E0,1.499505043E-1,-1.502839923E-1,-5.537549973E0
3.373655083E0,1.976810843E-1,4.617042840E-2,-5.566173077E0
3.383609083E0,2.950398326E-1,2.152712941E-1,-5.571903706E0
3.393563083E0,3.802090585E-1,3.702699542E-1,-5.510558128E0
3.403517083E0,3.982082903E-1,5.306127667E-1,-5.401379585E0
3.413471083E0,3.576884866E-1,6.933472753E-1,-5.270484447E0
3.423425083E0,3.174601197E-1,8.842461109E-1,-5.113408089E0
3.433379083E0,3.311303854E-1,1.092638135E0,-4.920301914E0
3.443333083E0,4.264084399E-1,1.242928267E0,-4.738074780E0
3.453287083E0,6.137255430E-1,1.277005911E0,-4.589319706E0
3.463241083E0,8.772866130E-1,1.163878322E0,-4.458975792E0
3.473195083E0,1.158994198E0,9.330434799E-1,-4.340164185E0
3.483149083E0,1.432076931E0,6.256108284E-1,-4.225481033E0
3.493103083E0,1.669493675E0,2.847234011E-1,-4.119691849E0
3.503057083E0,1.870854020E0,-7.379721105E-2,-4.015378952E0
3.513011083E0,2.032904387E0,-3.920417428E-1,-3.907019377E0
3.522965083E0,2.153548717E0,-6.804831624E-1,-3.783428907E0
3.532919083E0,2.232009888E0,-9.390481114E-1,-3.634887934E0
3.542873083E0,2.258536816E0,-1.171318650E0,-3.464369535E0
3.552827083E0,2.225644588E0,-1.363708615E0,-3.297694921E0
3.562781083E0,2.136727095E0,-1.503562927E0,-3.138067961E0
3.572735083E0,2.008784533E0,-1.579598546E0,-2.985939741E0
3.582689083E0,1.848585486E0,-1.598985910E0,-2.845687628E0
3.592643083E0,1.682537436E0,-1.569690585E0,-2.714948177E0
3.602597083E0,1.511679649E0,-1.518289208E0,-2.583339453E0
3.612551083E0,1.357756615E0,-1.446198344E0,-2.432168484E0
3.622501208E0,1.228155255E0,-1.358267665E0,-2.241496086E0
3.632455208E0,1.116023660E0,-1.270099044E0,-1.987290263E0
3.642409208E0,1.008446813E0,-1.186890960E0,-1.665387869E0
3.652363208E0,8.820167184E-1,-1.104171276E0,-1.279085159E0
3.662317208E0,7.459651232E-1,-9.991074204E-1,-8.354657292E-1
3.672271208E0,6.138213277E-1,-8.809709549E-1,-3.981362581E-1
3.682225208E0,5.072349310E-1,-7.566090822E-1,2.663313784E-2
3.692179208E0,4.469497204E-1,-5.904431343E-1,4.871604741E-1
3.702133208E0,4.600207806E-1,-4.148694277E-1,9.526264071E-1
3.712087208E0,5.193219781E-1,-2.542048395E-1,1.372593045E0
3.722041208E0,5.586097240E-1,-1.532414854E-1,1.738353968E0
3.731995208E0,5.512313247E-1,-1.016387716E-1,2.074031353E0
3.741949208E0,4.995763898E-1,-4.226652533E-2,2.393575668E0
3.751903208E0,4.053983688E-1,6.034598500E-2,2.693261862E0
3.761857208E0,2.860485315E-1,2.045627981E-1,2.959587336E0
3.771811208E0,1.630972773E-1,3.672720790E-1,3.180668592E0
3.781765208E0,3.859476373E-2,5.590305924E-1,3.377655745E0
3.791719208E0,-7.628588378E-2,7.585156560E-1,3.585297585E0
3.801673208E0,-1.711386293E-1,9.085294008E-1,3.824541092E0
3.811627208E0,-2.383589745E-1,1.023501992E0,4.082350731E0
3.821581208E0,-2.817410827E-1,1.153425097E0,4.346039295E0
3.831535208E0,-2.949456871E-1,1.279210210E0,4.629653931E0
3.841489208E0,-3.094535172E-1,1.386953473E0,4.935274601E0
3.851443208E0,-3.365251124E-1,1.499260306E0,5.219979763E0
3.861397208E0,-3.579787314E-1,1.633601308E0,5.463083744E0
3.871351208E0,-3.449346721E-1,1.741052747E0,5.668378830E0
3.881305208E0,-3.342010677E-1,1.850134254E0,5.782461643E0
3.891259208E0,-3.509272635E-1,1.837633491E0,5.841499805E0
3.901213208E0,-4.117085934E-1,1.698943019E0,5.877404690E0
3.911167208E0,-4.887029827E-1,1.501009107E0,5.886595726E0
3.921121208E0,-5.714449883E-1,1.297780037E0,5.873282909E0
3.931075208E0,-7.000988126E-1,1.145451427E0,5.838803768E0
3.941029208E0,-8.734428883E-1,1.084648252E0,5.808329105E0
