"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.229666687E-3,-4.192781067E0,3.797153778E0,8.344397736E0
1.218266669E-2,-4.034410400E0,3.700155487E0,8.504564667E0
2.213666670E-2,-3.932921448E0,3.654650116E0,8.469238129E0
3.208966670E-2,-3.924838257E0,3.606749725E0,8.177045746E0
4.204366670E-2,-3.820355530E0,3.680097198E0,7.987090759E0
5.199666671E-2,-3.842060394E0,3.704646149E0,7.773035889E0
6.195066671E-2,-3.914958801E0,3.580254822E0,7.808961182E0
7.190466666E-2,-3.899840240E0,3.466042328E0,8.081993408E0
8.185766666E-2,-3.823199615E0,3.348237305E0,8.301287384E0
9.181166667E-2,-3.556154938E0,3.359164581E0,8.728798370E0
1.017646667E-1,-3.468587036E0,3.400927734E0,8.805289307E0
1.117186667E-1,-3.346441040E0,3.532953186E0,8.860973511E0
1.216716667E-1,-3.157982941E0,3.700155487E0,8.877888336E0
1.316256667E-1,-3.872447205E0,3.628753967E0,8.727900238E0
1.415786667E-1,-3.838467865E0,3.836970978E0,8.681796112E0
1.515326667E-1,-3.527564392E0,4.258793793E0,8.812773743E0
1.614856667E-1,-3.742966461E0,4.463118896E0,8.893006897E0
1.714396667E-1,-3.689976654E0,4.600982208E0,9.025481415E0
1.813926667E-1,-3.460054779E0,4.661456451E0,9.090146942E0
1.913466667E-1,-3.227139130E0,4.587360535E0,9.148226166E0
2.012996667E-1,-3.077899475E0,4.445455627E0,9.171128540E0
2.112536667E-1,-3.024310913E0,4.354893951E0,9.132808228E0
2.212076667E-1,-2.937790833E0,4.355193329E0,9.226513367E0
2.311606667E-1,-3.229683838E0,4.204456787E0,9.392667847E0
2.411146667E-1,-3.293750610E0,4.045786743E0,9.884245605E0
2.510676667E-1,-3.015628967E0,4.037104797E0,1.035247192E1
2.610216667E-1,-3.107238464E0,3.867956543E0,1.061068497E1
2.709746667E-1,-3.339255981E0,3.734733582E0,1.069226532E1
2.809286667E-1,-2.890938263E0,3.959566040E0,1.087338867E1
2.908816667E-1,-2.684667206E0,4.080514526E0,1.068029022E1
3.008356667E-1,-2.528990936E0,4.222120056E0,1.043764481E1
3.107886667E-1,-2.613714752E0,4.342020721E0,1.021415955E1
3.207426667E-1,-2.314786377E0,4.489314423E0,9.848470001E0
3.306956667E-1,-2.107617188E0,4.651427307E0,9.479187927E0
3.406496667E-1,-2.171534271E0,4.594246216E0,9.060807953E0
3.506036667E-1,-2.258054352E0,4.553081818E0,8.515791321E0
3.605566667E-1,-2.252216492E0,4.581223297E0,8.099806366E0
3.705106667E-1,-2.378254395E0,4.439468079E0,7.770191803E0
3.804636667E-1,-2.635868683E0,4.000131683E0,7.336842957E0
3.904176667E-1,-2.792592773E0,3.751049652E0,7.439080353E0
4.003706667E-1,-2.905158691E0,3.878584442E0,7.647596741E0
4.103246667E-1,-3.188220062E0,3.244802399E0,7.180567932E0
4.202776667E-1,-2.967279510E0,2.653232574E0,7.510032806E0
4.302316667E-1,-2.415526886E0,2.177671509E0,7.838300171E0
4.401846667E-1,-1.995799713E0,1.898502045E0,7.486681366E0
4.501386667E-1,-1.703158264E0,1.815724182E0,7.251071320E0
4.600916667E-1,-1.522334290E0,1.506018219E0,6.869963837E0
4.700456667E-1,-1.083746338E0,1.348096619E0,6.806346130E0
4.799986667E-1,-7.116201782E-1,1.504072266E0,7.330855408E0
4.899526667E-1,-6.405180359E-1,1.710193634E0,7.714058533E0
4.999066667E-1,-8.000862122E-1,1.805994415E0,7.759264526E0
5.098596667E-1,-8.057743835E-1,1.673070831E0,7.380851440E0
