"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.197558500E-2,2.752515793E0,-3.827250004E0,4.162199497E0
4.197558500E-2,2.913037062E0,-3.674049854E0,4.364265919E0
5.197558500E-2,3.094725847E0,-3.625844955E0,4.408752918E0
6.197608500E-2,3.233901024E0,-3.619559765E0,4.234227657E0
7.197608500E-2,3.126085758E0,-3.596568584E0,3.971608639E0
8.197608500E-2,2.957538605E0,-3.569153786E0,3.774259090E0
9.197608500E-2,2.859865665E0,-3.518999100E0,3.699873447E0
1.019760850E-1,2.812299252E0,-3.504252911E0,3.632424831E0
1.119760850E-1,2.780008078E0,-3.531428814E0,3.478018284E0
1.219760850E-1,2.705543041E0,-3.534319878E0,3.271945000E0
1.319760850E-1,2.520020485E0,-3.517379761E0,2.969590187E0
1.419760850E-1,2.295768738E0,-3.494563103E0,2.654122829E0
1.519760850E-1,1.982036948E0,-3.402558804E0,2.361043930E0
1.619760850E-1,1.760174036E0,-3.203873158E0,2.214150906E0
1.719760850E-1,1.688786030E0,-2.930909634E0,2.267824173E0
1.819760850E-1,1.689139128E0,-2.736086845E0,2.424333096E0
1.919760850E-1,1.739548206E0,-2.827103138E0,2.376174927E0
2.019760850E-1,1.907645702E0,-3.015248299E0,2.174490929E0
2.119760850E-1,1.962724924E0,-3.200254440E0,1.983594418E0
2.219760850E-1,1.920629382E0,-3.324087143E0,1.817514896E0
2.319760850E-1,1.931286812E0,-3.387185574E0,1.573333740E0
2.419760850E-1,2.095888615E0,-3.321591854E0,1.393221378E0
2.519760850E-1,2.193634987E0,-3.180917740E0,1.334058285E0
2.619760850E-1,2.387617588E0,-3.178254604E0,1.270475864E0
2.719760850E-1,2.608446836E0,-3.530823231E0,1.021350861E0
2.819760850E-1,2.579308271E0,-4.026966572E0,9.336113930E-1
2.919760850E-1,2.287102222E0,-4.187432289E0,1.419845581E0
3.019760850E-1,1.990184188E0,-4.240561008E0,1.936146736E0
3.119761220E-1,2.098814964E0,-4.523367882E0,2.595376015E0
