"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.576653700E-2,-3.123231649E0,3.132802963E0,6.546762943E0
3.576653700E-2,-2.984447956E0,3.133401155E0,6.610770702E0
4.576653700E-2,-2.889931440E0,3.258426189E0,6.806982040E0
5.576653700E-2,-2.823530674E0,3.044268608E0,7.118647575E0
6.576653700E-2,-2.856431961E0,2.891128063E0,7.137789726E0
7.576653700E-2,-2.712862730E0,2.724228621E0,7.264011383E0
8.576653700E-2,-2.589034081E0,2.620140791E0,7.451249599E0
9.576653700E-2,-2.527418852E0,2.553740025E0,7.667201996E0
1.057665370E-1,-2.465803623E0,2.425724030E0,7.978269100E0
1.157665370E-1,-2.380858421E0,2.435893536E0,8.184649467E0
1.257665370E-1,-2.300100803E0,2.493919373E0,8.324031830E0
1.357665370E-1,-2.349751949E0,2.785843849E0,8.590232849E0
1.457665370E-1,-2.389831543E0,3.054438114E0,8.851649284E0
1.557665370E-1,-2.390429735E0,3.116651535E0,8.946763992E0
1.657665370E-1,-2.356930256E0,3.116651535E0,8.937790871E0
1.757665370E-1,-2.260619164E0,3.116651535E0,8.790632248E0
1.857665370E-1,-2.173879385E0,3.092723370E0,8.490931511E0
1.957665370E-1,-2.115255117E0,3.106482029E0,8.234300613E0
2.057665370E-1,-2.033301115E0,3.077768087E0,7.958528042E0
2.157665370E-1,-1.936391711E0,3.015554667E0,7.759325504E0
2.257665370E-1,-1.849651933E0,2.947957516E0,7.559525013E0
2.357665370E-1,-1.830509305E0,2.924627542E0,7.540980339E0
2.457665370E-1,-1.787438512E0,2.895913601E0,7.612765312E0
2.557665370E-1,-1.768894196E0,2.953341246E0,7.679764271E0
2.657665370E-1,-1.783849239E0,3.054438114E0,7.832306862E0
2.757665370E-1,-1.832902193E0,3.164507866E0,8.089534760E0
2.857665370E-1,-1.877169371E0,3.322434187E0,8.303094864E0
2.957665370E-1,-1.872981906E0,3.404388428E0,8.432307243E0
3.057665370E-1,-1.845464468E0,3.514458179E0,8.536993027E0
3.157665370E-1,-1.778465390E0,3.624528170E0,8.537590981E0
3.257665370E-1,-1.735992789E0,3.720241070E0,8.499904633E0
3.357665370E-1,-1.668993831E0,3.749552965E0,8.457431793E0
3.457665370E-1,-1.649851203E0,3.773481369E0,8.514859200E0
3.557665370E-1,-1.679163337E0,3.778266907E0,8.696115494E0
3.657665370E-1,-1.674975872E0,3.769293785E0,8.753543854E0
3.757665370E-1,-1.651047587E0,3.845864296E0,8.753543854E0
3.857665370E-1,-1.627717614E0,3.912863255E0,8.806185722E0
3.957665370E-1,-1.613360643E0,3.869792461E0,8.925827026E0
4.057665370E-1,-1.594218135E0,3.875176191E0,8.940183640E0
4.157665370E-1,-1.479362607E0,3.879961967E0,8.874979019E0
4.257665370E-1,-1.401595831E0,3.984647989E0,8.469993591E0
4.357665370E-1,-1.649851203E0,4.708476543E0,7.673183918E0
4.457665370E-1,-1.478764415E0,4.337589264E0,8.325227737E0
4.557665370E-1,-1.417149186E0,4.204787731E0,8.588438988E0
4.657665370E-1,-1.336391449E0,4.214957237E0,8.651249886E0
4.757665370E-1,-1.278365493E0,4.257429600E0,8.451449394E0
4.857665370E-1,-1.325623751E0,4.275974274E0,8.346165657E0
4.957665370E-1,-1.335195065E0,4.214358807E0,8.365307808E0
5.057665370E-1,-1.354337573E0,4.218546391E0,8.369495392E0
5.157665370E-1,-1.096511006E0,4.043272018E0,8.621339798E0
5.257665370E-1,-1.019342422E0,3.780659676E0,8.718249321E0
5.357665370E-1,-9.517452121E-1,3.556332588E0,8.724231720E0
5.457665370E-1,-2.799602449E-1,3.245265722E0,9.553344727E0
5.557665370E-1,-1.220339537E-1,2.944966555E0,9.899705887E0
5.657665370E-1,-3.272185028E-1,2.829512835E0,9.821340561E0
5.757665370E-1,-2.458625287E-1,2.772084951E0,9.793225288E0
5.857665370E-1,6.460621208E-2,2.668595552E0,1.002173901E1
5.957665370E-1,1.357926875E-1,2.645265341E0,1.012762165E1
6.057665370E-1,1.495514214E-1,2.607578516E0,1.036151981E1
6.157665370E-1,2.871387303E-1,2.689532757E0,1.054457092E1
6.257665370E-1,3.631108403E-1,2.881556749E0,1.061635590E1
6.357665370E-1,4.342973232E-1,3.068196774E0,1.059302616E1
6.457665370E-1,5.240281820E-1,3.279363394E0,1.070369434E1
6.557665370E-1,6.849454641E-1,3.495315790E0,1.088136101E1
6.657665370E-1,8.566305041E-1,3.653840065E0,1.091186905E1
6.757665370E-1,8.470591903E-1,3.782454491E0,1.079701424E1
6.857665370E-1,8.757730722E-1,3.835096598E0,1.078744221E1
6.957665370E-1,9.337990284E-1,3.687339783E0,1.071685410E1
7.057665370E-1,8.865407705E-1,3.385843992E0,1.089392376E1
7.157665370E-1,1.067797065E0,2.642274380E0,1.157049370E1
7.257665370E-1,1.259222865E0,1.817348838E0,1.238525009E1
7.357665370E-1,1.421336651E0,1.149751306E0,1.296610737E1
7.457665370E-1,1.575075507E0,8.733802438E-1,1.308335590E1
7.557665370E-1,7.316055298E-1,1.377069473E0,1.314377499E1
7.657665370E-1,2.309073806E-1,1.854437590E0,1.366241932E1
7.757665370E-1,1.058823988E-1,1.916650891E0,1.389452267E1
7.857665370E-1,9.990034252E-2,1.661815286E0,1.313121223E1
7.957665370E-1,3.002992272E-1,1.653440475E0,1.324307728E1
8.057665370E-1,2.745763958E-1,1.708475351E0,1.241695499E1
8.157665370E-1,1.543370634E-1,1.753340840E0,1.107458115E1
8.257665370E-1,3.792623878E-1,1.622333765E0,9.841081619E0
8.357665370E-1,8.614161611E-1,1.517049551E0,8.873184204E0
8.457665370E-1,1.089332461E0,9.667003751E-1,8.404789925E0
8.557665370E-1,1.121037364E0,1.103689432E0,7.497909546E0
8.657665370E-1,1.068993568E0,1.131805062E0,7.186842918E0
8.757665370E-1,1.322034478E0,1.099501967E0,7.342376232E0
8.857665370E-1,1.603789330E0,9.098708034E-1,7.656434059E0
8.957665370E-1,1.651645780E0,7.812566161E-1,7.695317745E0
9.057665370E-1,1.690529227E0,6.137589812E-1,7.767700672E0
9.157665370E-1,1.652244091E0,4.851447940E-1,7.844270706E0
9.257665370E-1,1.570888042E0,3.272185028E-1,7.996214867E0
9.357665370E-1,1.201795220E0,6.412764788E-1,8.057829857E0
9.457665370E-1,9.038887620E-1,1.003789067E0,8.072785378E0
9.557665370E-1,6.873382926E-1,1.137188911E0,8.323433876E0
9.657665370E-1,4.911268353E-1,1.131805062E0,8.387441635E0
9.757665370E-1,3.906283081E-1,1.165304661E0,8.486743927E0
9.857665370E-1,3.457628787E-1,1.452443361E0,8.719446182E0
9.957665370E-1,2.315055877E-1,1.246660590E0,8.723632812E0
1.005766537E0,1.854437590E-1,1.078564763E0,8.408378601E0
1.015766537E0,-7.597211748E-2,1.324427366E0,7.779066563E0
1.025766537E0,-1.034895778E-1,1.490728498E0,7.296314240E0
1.035766537E0,-3.224328458E-1,1.561316729E0,7.007380962E0
1.045766537E0,-2.321037948E-1,1.642672777E0,6.936792850E0
1.055766537E0,-5.784648657E-1,1.377667665E0,6.570691109E0
1.065766537E0,-4.163511395E-1,1.134796143E0,6.773482800E0
1.075766537E0,-5.940182209E-1,1.316052437E0,6.923632145E0
1.085766537E0,-8.297112584E-1,1.450050473E0,7.216753006E0
1.095766537E0,-7.064808607E-1,1.493719578E0,7.336992264E0
1.105766537E0,-5.114658475E-1,1.633699656E0,7.530212879E0
1.115766537E0,-3.828516304E-1,1.939980984E0,7.445267677E0
1.125766537E0,-4.408775866E-1,2.130808592E0,7.362715244E0
1.135766537E0,-4.552344978E-1,2.049452543E0,7.534998417E0
1.145766537E0,-5.276173949E-1,2.030908108E0,7.738986492E0
1.155766537E0,-7.435696125E-1,2.087737799E0,7.946564198E0
1.165766537E0,-9.128618240E-1,2.207378864E0,8.278568268E0
1.175766537E0,-1.004985452E0,2.374876499E0,8.592027664E0
1.185766537E0,-1.073779106E0,2.437688112E0,8.939585686E0
1.195766537E0,-1.064806104E0,2.409572363E0,9.240483284E0
1.205766537E0,-1.041476011E0,2.452643156E0,9.350552559E0
1.215766537E0,-1.070788145E0,2.534597397E0,9.450452805E0
1.225766537E0,-1.100100160E0,2.758924484E0,9.406186104E0
1.235766537E0,-1.278365493E0,3.069393158E0,9.580264091E0
1.245766537E0,-1.408176184E0,3.202793121E0,9.516255379E0
1.255766537E0,-1.470987678E0,3.308077335E0,9.629914284E0
1.265766537E0,-1.514656782E0,3.346362352E0,9.739386559E0
1.275766537E0,-1.511665702E0,3.543172121E0,1.013061333E1
1.285766537E0,-1.688734531E0,3.457030535E0,1.035733318E1
1.295766537E0,-1.224527001E0,2.517847538E0,1.097109222E1
1.305766537E0,-1.283151150E0,2.403590441E0,1.142393398E1
1.315766537E0,-8.793623447E-1,2.368894339E0,1.221655560E1
1.325766537E0,-1.129412293E0,3.144767046E0,1.332861996E1
1.335766537E0,-1.402792215E0,3.777070522E0,1.435514164E1
1.345766537E0,-1.699502230E0,4.346562386E0,1.514776421E1
1.355766537E0,-1.797009826E0,4.643272400E0,1.538465309E1
1.365766537E0,-1.837089539E0,4.455435753E0,1.473560047E1
1.375766537E0,-2.173281193E0,4.213162422E0,1.403031540E1
1.385766537E0,-2.711068153E0,4.262813568E0,1.341296768E1
1.395766537E0,-3.131008387E0,4.150949001E0,1.323649693E1
1.405766537E0,-3.175275564E0,4.351946354E0,1.337887001E1
1.415766537E0,-4.168895245E0,3.975674868E0,1.348714447E1
1.425766537E0,-4.008575916E0,2.828914642E0,1.378265858E1
1.435766537E0,-3.855435371E0,2.204387903E0,1.436770344E1
1.445766537E0,-3.803989887E0,1.995614052E0,1.489412498E1
1.455766537E0,-3.646661758E0,1.619342685E0,1.528295803E1
1.465766537E0,-3.098705292E0,1.128215909E0,1.493240929E1
1.475766537E0,-2.533999205E0,7.884350419E-1,1.384666634E1
1.485766537E0,-2.218744755E0,6.101697683E-1,1.270050430E1
1.495766537E0,-1.864008784E0,6.508477330E-1,1.099621677E1
1.505766537E0,-1.738983870E0,3.619144261E-1,9.785448074E0
1.515766537E0,-1.360319614E0,-4.564309120E-1,8.837292671E0
1.525766537E0,-1.688136339E0,-1.274178028E-1,6.574878216E0
1.535766537E0,-1.994417667E0,-3.840480447E-1,5.569294930E0
1.545766537E0,-2.063809633E0,-4.480560422E-1,4.981856823E0
1.555766537E0,-2.104487419E0,-1.028913707E-1,5.410171986E0
1.565766537E0,-2.387438774E0,-2.662015259E-1,5.703292847E0
1.575766537E0,-2.532802820E0,-2.703889608E-1,6.264409542E0
1.585766537E0,-2.312663078E0,-4.456632137E-1,6.491727829E0
1.595766537E0,-1.796411633E0,-5.533402562E-1,6.641279221E0
1.605766537E0,-1.456630826E0,-5.958128572E-1,6.421139717E0
1.615766537E0,-1.134796143E0,-7.339983582E-1,6.143572330E0
1.625766537E0,-7.501499057E-1,-8.715856671E-1,5.780461311E0
1.635766537E0,-5.048855543E-1,-1.005583763E0,5.392225742E0
1.645766537E0,-3.870390654E-1,-5.988038778E-1,5.450251579E0
1.655766537E0,-3.128615618E-1,-1.052841991E-1,5.812764645E0
1.665766537E0,-3.158525825E-1,2.685943544E-1,6.165107727E0
1.675766537E0,-3.607180119E-1,5.371887088E-1,6.550950050E0
1.685766537E0,-2.578266263E-1,7.202396393E-1,7.004988194E0
1.695766537E0,-2.446661144E-1,8.303094506E-1,7.253243446E0
1.705766537E0,9.810572863E-2,7.944171429E-1,7.648657799E0
1.715766537E0,2.458625287E-1,9.768698215E-1,7.697710514E0
1.725766537E0,4.755735099E-1,1.173081279E0,7.380063057E0
1.735766537E0,6.969096065E-1,1.163509965E0,7.010372162E0
1.745766537E0,3.110669553E-1,1.466800332E0,6.380461693E0
1.755766537E0,-1.489532143E-1,1.880758643E0,6.302694798E0
1.765766537E0,-3.092723191E-1,2.464009047E0,6.447460651E0
1.775766537E0,-2.333002090E-1,2.488535643E0,6.620342255E0
1.785766537E0,-6.819544733E-2,2.628515720E0,7.103692055E0
1.795766537E0,-8.494520187E-2,2.734996319E0,7.571488857E0
1.805766537E0,-1.292124242E-1,3.060420275E0,7.775477409E0
1.815766537E0,7.956135273E-2,3.128615618E0,8.020741463E0
1.825766537E0,1.794617027E-1,3.157927752E0,8.189435959E0
1.835766537E0,1.160518974E-1,3.244069338E0,8.517850876E0
1.845766537E0,1.333998591E-1,3.379263878E0,8.942576408E0
