"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.414237000E-3,1.656787634E0,5.195716858E0,8.042423248E0
1.940523700E-2,1.699883223E0,5.238812447E0,8.035240173E0
2.940523700E-2,1.754949808E0,5.277119637E0,8.032846451E0
3.940523700E-2,1.793257117E0,5.310638428E0,8.032846451E0
4.940523700E-2,1.757344007E0,5.339369297E0,8.008903503E0
5.940523700E-2,1.685518026E0,5.358522892E0,7.980173588E0
6.940543700E-2,1.601720929E0,5.370493889E0,7.951443195E0
7.940543700E-2,1.513135433E0,5.358522892E0,7.956231594E0
8.940543700E-2,1.424550056E0,5.329792023E0,7.989750385E0
9.940543700E-2,1.326387763E0,5.303455830E0,8.071153641E0
1.094054370E-1,1.216254473E0,5.274725437E0,8.152556419E0
1.194054370E-1,1.127668977E0,5.222053051E0,8.198045731E0
1.294054370E-1,1.034295082E0,5.169380665E0,8.198045731E0
1.394054370E-1,9.576807022E-1,5.150227070E0,8.128614426E0
1.494054370E-1,9.361328483E-1,5.145438671E0,8.023268700E0
1.594054370E-1,1.010353088E0,5.162198067E0,7.915530205E0
1.694054370E-1,1.072602391E0,5.212476254E0,7.831733227E0
1.794054370E-1,1.154005170E0,5.272331238E0,7.788637638E0
1.894054370E-1,1.209071875E0,5.320215225E0,7.747935772E0
1.994054370E-1,1.233013868E0,5.370493889E0,7.750329971E0
2.094054370E-1,1.249773264E0,5.420772076E0,7.793426037E0
2.194054370E-1,1.244984865E0,5.463867664E0,7.831733227E0
2.294054370E-1,1.218648672E0,5.483021259E0,7.855675220E0
2.394054370E-1,1.142034173E0,5.490203857E0,7.848492622E0
2.494054370E-1,1.039083481E0,5.521328449E0,7.829339027E0
2.594054370E-1,9.624691010E-1,5.542876244E0,7.814973831E0
2.694054370E-1,9.169792533E-1,5.569212437E0,7.819762230E0
2.794054370E-1,9.409212470E-1,5.636250019E0,7.877223015E0
2.894054370E-1,9.888052940E-1,5.729623795E0,7.980173588E0
2.994054370E-1,1.029506683E0,5.818209171E0,8.104672432E0
3.094054370E-1,1.079784989E0,5.882853031E0,8.243535995E0
3.194054700E-1,1.137245774E0,5.959467411E0,8.401553154E0
3.294054700E-1,1.168370485E0,6.040870190E0,8.549993515E0
3.394054700E-1,1.185129881E0,6.117484570E0,8.684068680E0
3.494054700E-1,1.168370485E0,6.182127953E0,8.784625053E0
3.594054700E-1,1.118092179E0,6.246771336E0,8.863634109E0
3.694054360E-1,1.065419793E0,6.301837921E0,8.940248489E0
3.794054360E-1,1.007958889E0,6.344933987E0,9.031228065E0
3.894054360E-1,9.696516991E-1,6.364087582E0,9.119813919E0
3.994054360E-1,9.433154464E-1,6.359299183E0,9.206005096E0
4.094054360E-1,9.050082564E-1,6.349722385E0,9.275436401E0
4.194054360E-1,8.379706144E-1,6.316203594E0,9.344868660E0
4.294054360E-1,8.092401624E-1,6.206069946E0,9.421483040E0
4.394054360E-1,7.996633649E-1,6.026504993E0,9.567529678E0
4.494054360E-1,7.948749661E-1,5.866093636E0,9.706393242E0
4.594054360E-1,7.589619160E-1,5.732017994E0,9.852438927E0
4.694054360E-1,7.015010715E-1,5.602731228E0,9.996091843E0
4.794054360E-1,6.344634295E-1,5.430348873E0,1.016129112E1
4.894054360E-1,5.698199868E-1,5.243600845E0,1.031451988E1
