"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.163015900E-2,9.842566401E-2,1.060614809E-1,-2.035708427E-1
2.584223400E-2,9.842566401E-2,1.060614809E-1,-2.035708427E-1
3.584223400E-2,9.842566401E-2,1.060614809E-1,-2.035708427E-1
4.584223400E-2,9.842566401E-2,1.060614809E-1,-2.035708427E-1
5.584223400E-2,-4.831180573E-1,3.113121986E-1,-4.540255964E-1
6.584223400E-2,-3.847687542E-1,3.577379584E-1,-5.755877495E-1
7.584223400E-2,-2.613739669E-1,3.131448030E-1,-6.537785530E-1
8.584223400E-2,-1.599703431E-1,2.233476043E-1,-6.928738952E-1
9.584223400E-2,-9.216429293E-2,1.256091595E-1,-6.965391040E-1
1.058422340E-1,-4.696026444E-2,2.176207490E-2,-6.611089110E-1
1.158422340E-1,-1.458440814E-2,-4.909829423E-2,-6.079636216E-1
1.258422340E-1,8.017606102E-3,-6.742425263E-2,-5.639813542E-1
1.358422340E-1,2.878702432E-2,-6.192646548E-2,-5.401576161E-1
1.458422340E-1,5.505422875E-2,-5.154175684E-2,-5.267185569E-1
1.558422340E-1,8.743008971E-2,-4.970915988E-2,-5.138903856E-1
1.658422340E-1,1.173624843E-1,-5.948300287E-2,-4.943426847E-1
1.758422340E-1,1.643991023E-1,-1.089630872E-1,-4.644103050E-1
1.858422340E-1,2.065488100E-1,-1.181260645E-1,-4.784601927E-1
1.958422340E-1,2.560288906E-1,-9.857837856E-2,-5.138903856E-1
2.058422340E-1,3.000111878E-1,-1.059087589E-1,-5.377141237E-1
2.158422340E-1,3.177262843E-1,-1.248455867E-1,-5.426010489E-1
2.258422340E-1,3.079524338E-1,-1.474476010E-1,-5.358815193E-1
2.358422340E-1,2.902373374E-1,-1.724930704E-1,-5.181664228E-1
2.458422340E-1,2.719113827E-1,-1.682170182E-1,-4.955644310E-1
2.558422340E-1,2.578614950E-1,-1.908190250E-1,-4.784601927E-1
2.658422340E-1,2.529745698E-1,-2.335795909E-1,-4.625777006E-1
2.758422340E-1,2.548071742E-1,-2.598468065E-1,-4.448626041E-1
2.858422340E-1,2.529745698E-1,-2.812270820E-1,-4.216497242E-1
2.958422340E-1,2.511419654E-1,-2.971095741E-1,-4.069889784E-1
3.058422340E-1,2.480876446E-1,-2.702315152E-1,-4.100432992E-1
3.158422340E-1,2.670244575E-1,-1.957059503E-1,-4.326453209E-1
3.258422340E-1,3.232240677E-1,-7.536549866E-2,-4.656320214E-1
3.358422340E-1,3.384957016E-1,-8.781188168E-3,-4.631885588E-1
3.458422340E-1,3.183371425E-1,4.130976275E-2,-4.375322461E-1
3.558422340E-1,2.700788081E-1,7.185302675E-2,-3.972151279E-1
3.658422340E-1,2.126574665E-1,4.497495294E-2,-3.501785100E-1
3.758422340E-1,1.564578563E-1,-8.781188168E-3,-3.116939962E-1
3.858422340E-1,1.088103727E-1,-8.269587904E-2,-2.701551616E-1
3.958422340E-1,7.093672454E-2,-1.822669208E-1,-2.261728644E-1
4.058422340E-1,4.711298272E-2,-2.659554482E-1,-1.980730593E-1
4.158422340E-1,5.077817291E-2,-2.830596864E-1,-1.944078654E-1
4.258422340E-1,9.781479836E-2,-2.482403666E-1,-2.133446932E-1
