"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
3.423627300E-2,3.105467319E0,2.254081249E0,-2.103152275E0
4.423627300E-2,3.089463234E0,2.251252890E0,-2.106426239E0
5.423627300E-2,3.073444366E0,2.248391628E0,-2.109667778E0
6.423627300E-2,3.088650227E0,2.295530319E0,-2.114547729E0
7.423627300E-2,3.097473145E0,2.328295231E0,-2.118197441E0
8.423627300E-2,3.096987724E0,2.348533869E0,-2.121793747E0
9.423627300E-2,3.093901634E0,2.356464624E0,-2.123873711E0
1.042362730E-1,3.092619419E0,2.354069710E0,-2.123767853E0
1.142362730E-1,3.089790821E0,2.345320225E0,-2.122940063E0
1.242362730E-1,3.082571030E0,2.334063530E0,-2.122701645E0
1.342362730E-1,3.077157021E0,2.323317289E0,-2.122111320E0
1.442362730E-1,3.077905655E0,2.315761566E0,-2.120621681E0
1.542362730E-1,3.087230682E0,2.312489986E0,-2.117861748E0
1.642362730E-1,3.107878208E0,2.313511610E0,-2.113161087E0
1.742362730E-1,3.138736248E0,2.318178177E0,-2.106594086E0
1.842362730E-1,3.175039291E0,2.325634956E0,-2.099070549E0
1.942362730E-1,3.211009502E0,2.333604813E0,-2.091567039E0
2.042362730E-1,3.239322186E0,2.339857817E0,-2.085551262E0
2.142362730E-1,3.253629684E0,2.343236446E0,-2.082514763E0
2.242362730E-1,3.251446247E0,2.343792915E0,-2.083164215E0
2.342362730E-1,3.235506535E0,2.342631578E0,-2.086991310E0
2.442362730E-1,3.210459709E0,2.342476130E0,-2.093235016E0
2.542362730E-1,3.181373596E0,2.346808434E0,-2.101171494E0
2.642362730E-1,3.156297684E0,2.354923248E0,-2.108682632E0
2.742363160E-1,3.141844749E0,2.367001057E0,-2.114230156E0
2.842363160E-1,3.139489651E0,2.384318590E0,-2.117709160E0
2.942363160E-1,3.136624813E0,2.402667999E0,-2.121446609E0
3.042363160E-1,3.128695488E0,2.417692184E0,-2.125818253E0
3.142363160E-1,3.115668774E0,2.423479080E0,-2.129871368E0
3.242363160E-1,3.100706100E0,2.413399696E0,-2.131772995E0
3.342363160E-1,3.092512608E0,2.381967068E0,-2.128500938E0
3.442363160E-1,3.102389812E0,2.326881647E0,-2.116788864E0
3.542363160E-1,3.133128166E0,2.251108646E0,-2.096000671E0
3.642363160E-1,3.173936367E0,2.163364887E0,-2.069697380E0
3.742363160E-1,3.210661411E0,2.074328899E0,-2.043079376E0
3.842363160E-1,3.232649326E0,1.994623661E0,-2.021105766E0
3.942363160E-1,3.869176865E0,3.489550114E0,-1.655437469E0
4.042363160E-1,3.420723438E0,3.466577530E0,-1.654053211E0
4.142363160E-1,3.103220463E0,3.386797428E0,-1.532420158E0
4.242363160E-1,2.875800133E0,3.303143978E0,-1.390087605E0
4.342363490E-1,2.725744963E0,3.235417604E0,-1.210034370E0
4.442363490E-1,2.623046875E0,3.178574324E0,-1.039021492E0
4.542363490E-1,2.554965496E0,3.122732639E0,-8.915700912E-1
4.642363490E-1,2.512431145E0,3.057240009E0,-7.715034485E-1
4.742363490E-1,2.475164890E0,2.973826408E0,-6.563186646E-1
4.842363490E-1,2.449540854E0,2.888553619E0,-5.598354340E-1
4.942363490E-1,2.439965963E0,2.772608757E0,-4.968004227E-1
5.042363490E-1,2.451816082E0,2.644965410E0,-4.630565643E-1
5.142363490E-1,2.484905720E0,2.515811920E0,-4.709587097E-1
5.242363820E-1,2.513545752E0,2.404014826E0,-5.263586044E-1
5.342363820E-1,2.514625549E0,2.340214729E0,-6.469984055E-1
5.442363820E-1,2.523848772E0,2.310682774E0,-7.905921936E-1
5.542363820E-1,2.535399675E0,2.308594942E0,-9.691810608E-1
5.642363820E-1,2.545382500E0,2.331179380E0,-1.166405678E0
5.742363480E-1,2.551956654E0,2.386779785E0,-1.365964890E0
5.842363480E-1,2.556312323E0,2.456906557E0,-1.529913425E0
5.942363480E-1,2.559117079E0,2.532633305E0,-1.654137135E0
6.042363480E-1,2.547764301E0,2.586133957E0,-1.740282059E0
6.142363480E-1,2.537909508E0,2.613103151E0,-1.769572735E0
6.242363480E-1,2.550099611E0,2.626030445E0,-1.759713173E0
6.342363480E-1,2.586948156E0,2.619144440E0,-1.718684673E0
6.442363480E-1,2.633546591E0,2.598602295E0,-1.670319080E0
6.542363480E-1,2.694913864E0,2.550188541E0,-1.631499290E0
6.642363480E-1,2.767460823E0,2.504831553E0,-1.603867054E0
6.742363480E-1,2.846980095E0,2.492794037E0,-1.568557262E0
6.842363480E-1,2.936357498E0,2.511261463E0,-1.514503002E0
6.942363480E-1,3.050316811E0,2.550636292E0,-1.433148384E0
7.042363480E-1,3.180696011E0,2.605592728E0,-1.327545166E0
7.142363480E-1,3.335673332E0,2.663136005E0,-1.183416367E0
7.242363480E-1,3.489107847E0,2.710329056E0,-1.038801193E0
7.342363140E-1,3.617301941E0,2.727539539E0,-8.469495773E-1
7.442363140E-1,3.713974237E0,2.719202995E0,-6.321458817E-1
7.542363140E-1,3.761983156E0,2.654552460E0,-3.911600113E-1
