"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.752154500E0,1.071852595E-1,8.938422799E-2,3.605433702E-1
2.762108500E0,6.984265149E-2,9.325519949E-2,3.679234982E-1
2.772061500E0,6.605084240E-2,5.468251184E-2,3.428756595E-1
2.782015500E0,6.056535617E-2,2.255823463E-3,2.841097713E-1
2.791969500E0,5.205043033E-2,-6.858772039E-2,2.279099077E-1
2.801922500E0,5.391370133E-2,-1.382016093E-1,1.750421226E-1
2.811876500E0,6.447180361E-2,-1.996298134E-1,1.193596795E-1
2.821827000E0,6.962601840E-2,-2.159011364E-1,9.444591403E-2
2.831780000E0,7.408814877E-2,-1.637271494E-1,9.226372093E-2
2.841734000E0,5.974993110E-2,-6.643636525E-2,1.111765951E-1
2.851688000E0,3.834823892E-2,2.088069543E-2,1.522377431E-1
2.861642000E0,1.955877990E-2,6.064047664E-2,1.742449999E-1
2.871595000E0,2.038489282E-2,5.863884836E-2,1.727067530E-1
2.881549000E0,3.214322403E-2,3.511340171E-2,1.645129323E-1
2.891503000E0,3.718245775E-2,6.841816939E-3,1.436699629E-1
2.901456000E0,3.484270349E-2,-4.325261340E-2,9.726644307E-2
2.911410000E0,2.686866745E-2,-8.636280149E-2,4.588287696E-2
2.921364000E0,3.658526018E-2,-1.154532284E-1,9.231884032E-3
2.931317000E0,4.063859209E-2,-1.110928282E-1,-7.192895282E-3
2.941271000E0,1.970144548E-2,-4.749511927E-2,2.011875156E-3
2.951225000E0,7.655967958E-3,3.396352381E-2,4.371138290E-2
2.961179000E0,2.917810343E-3,1.174200177E-1,1.059080660E-1
2.971132000E0,7.195379585E-3,1.632804424E-1,1.423398554E-1
2.981086000E0,-8.629988879E-3,1.581046581E-1,1.380852908E-1
2.991040000E0,-1.682054065E-2,1.120175868E-1,1.055566370E-1
3.000993000E0,-1.233158167E-2,4.920725524E-2,6.723891199E-2
3.010947000E0,-5.444311537E-4,-3.739927337E-2,2.036727965E-2
3.020901000E0,4.175513051E-3,-1.198492199E-1,-1.186812110E-2
3.030855000E0,-5.204139743E-3,-1.645857990E-1,-1.363273151E-2
3.040808000E0,-7.299769670E-3,-1.584881991E-1,9.222361259E-4
3.050762000E0,1.496931724E-2,-1.167170480E-1,5.298277363E-2
3.060716000E0,2.320928499E-2,-2.905748971E-2,1.364640743E-1
3.070669000E0,2.579255030E-2,8.048285544E-2,2.331677079E-1
3.080623000E0,3.365246579E-2,1.714013666E-1,3.153631091E-1
3.090577000E0,3.550069779E-2,2.237417996E-1,3.536630869E-1
3.100530000E0,1.484359615E-2,2.246090323E-1,3.597269058E-1
3.110484000E0,-1.332705561E-2,1.694994420E-1,2.983998954E-1
3.120438000E0,-3.402941301E-2,7.749354839E-2,2.088914961E-1
3.130392000E0,-3.363712877E-2,-3.554432094E-2,1.450105160E-1
3.140345000E0,-2.035993151E-2,-1.291876584E-1,1.105703413E-1
3.150299000E0,-1.646878570E-2,-1.554416269E-1,1.069697514E-1
3.160253000E0,-1.559907198E-2,-1.064035222E-1,1.348479986E-1
3.170206000E0,-2.476061136E-2,-2.179647796E-3,1.808516979E-1
3.180160000E0,-1.622246765E-2,1.136210710E-1,2.179955691E-1
3.190114000E0,9.072571993E-5,1.873496175E-1,2.499439120E-1
3.200068000E0,4.440273158E-3,2.109548151E-1,2.979404628E-1
3.210021000E0,2.573929727E-3,1.965625584E-1,3.287367225E-1
3.219975000E0,4.944509827E-3,1.581913680E-1,3.221410513E-1
3.229929000E0,-1.128958724E-2,1.067375019E-1,2.932979465E-1
3.239882000E0,-2.529991791E-2,4.550572112E-2,2.473002970E-1
3.249836000E0,-2.951144055E-2,-2.159102447E-2,1.965622902E-1
3.259790000E0,-3.000563383E-2,-7.322639227E-2,1.607088745E-1
3.269743000E0,-2.272108942E-2,-1.029158384E-1,1.333145350E-1
3.279697000E0,-2.312364429E-2,-8.817707747E-2,1.044622362E-1
3.289651000E0,-2.052519843E-2,-4.723098502E-2,7.394800335E-2
3.299605000E0,-1.711930521E-2,-4.799827933E-3,2.869660221E-2
3.309558000E0,-1.609292254E-2,2.208158746E-2,-1.332328562E-2
3.319512000E0,-2.719324455E-2,3.360908106E-2,-5.117639154E-2
3.329466000E0,-4.702394083E-2,2.647553757E-2,-9.894204885E-2
3.339419000E0,-6.771212816E-2,-1.660660468E-2,-1.706098765E-1
3.349373000E0,-8.515183628E-2,-9.662687033E-2,-2.538248897E-1
3.359327000E0,-7.939786464E-2,-1.789908558E-1,-3.245017529E-1
3.369280000E0,-6.046358868E-2,-2.388555259E-1,-3.797306716E-1
3.379234000E0,-3.953620419E-2,-2.497377396E-1,-3.939410150E-1
3.389188000E0,-2.388986573E-2,-1.984543055E-1,-3.753505647E-1
3.399142000E0,-6.933246274E-3,-1.058635935E-1,-3.332616091E-1
3.409095000E0,-2.748621395E-3,-4.788375925E-3,-2.891788483E-1
3.419049000E0,4.255674779E-3,7.698395103E-2,-2.618643641E-1
3.429003000E0,1.655364409E-3,1.327563971E-1,-1.923595965E-1
3.438956000E0,-1.881873235E-2,1.507658511E-1,-2.119744867E-1
3.448910000E0,-3.559771180E-2,1.173154861E-1,-3.368152082E-1
3.458864000E0,-5.655064061E-2,3.575503826E-2,-4.657007456E-1
3.468818000E0,-8.316068351E-2,-7.056581229E-2,-5.732690096E-1
3.478771000E0,-9.058856964E-2,-1.751915663E-1,-6.701787710E-1
3.488725000E0,-7.669593394E-2,-2.465397865E-1,-7.396102548E-1
3.498679000E0,-6.241123751E-2,-2.716680467E-1,-7.607583404E-1
3.508632000E0,-6.073158234E-2,-2.446774393E-1,-7.573937178E-1
3.518586000E0,-3.867128864E-2,-1.749574840E-1,-7.608584762E-1
3.528540000E0,-1.425089780E-2,-8.325579017E-2,-7.646950483E-1
3.538493000E0,-1.188948937E-2,4.863024224E-3,-7.509099245E-1
3.548447000E0,-3.378812969E-2,6.359823793E-2,-7.215783596E-1
3.558401000E0,-5.271048844E-2,8.664742857E-2,-7.193561196E-1
3.568355000E0,-5.999103561E-2,6.551178545E-2,-7.838874459E-1
3.578308000E0,-5.598529428E-2,-1.029369608E-2,-8.987953067E-1
3.588262000E0,-3.996665031E-2,-1.189834252E-1,-9.845208526E-1
3.598216000E0,-3.297000751E-2,-2.034851313E-1,-1.015161753E0
3.608169000E0,-2.784901485E-2,-2.384423018E-1,-1.034335256E0
3.618123000E0,-2.840767056E-2,-1.884635538E-1,-1.050087333E0
3.628077000E0,-3.395397216E-2,-8.014533669E-2,-1.024548650E0
3.638031000E0,-4.289780557E-2,2.099784464E-2,-9.691942334E-1
3.647984000E0,-7.023195922E-2,6.374237686E-2,-1.024156213E0
3.657938000E0,-1.113988385E-1,3.576347604E-2,-1.152787447E0
3.667892000E0,-1.655680537E-1,-6.730858237E-2,-1.316266298E0
3.677845000E0,-2.016257495E-1,-2.049455792E-1,-1.492093563E0
3.687799000E0,-2.244748771E-1,-3.507158458E-1,-1.655830026E0
3.697753000E0,-2.651807368E-1,-4.380509257E-1,-1.756913900E0
3.707706000E0,-2.837181985E-1,-4.375060499E-1,-1.793539882E0
3.717660000E0,-2.684857845E-1,-3.690818548E-1,-1.759729266E0
3.727614000E0,-2.297780663E-1,-2.621301115E-1,-1.655344009E0
3.737568000E0,-2.129589319E-1,-1.530628353E-1,-1.545249939E0
3.747521000E0,-2.233042568E-1,-6.590396166E-2,-1.487865448E0
3.757475000E0,-2.349566519E-1,-3.143553063E-2,-1.470830679E0
3.767429000E0,-2.524815798E-1,-6.760498881E-2,-1.505329490E0
3.777382000E0,-2.495758086E-1,-1.771221608E-1,-1.563928604E0
3.787336000E0,-2.377473712E-1,-3.057232797E-1,-1.634699702E0
3.797290000E0,-2.328635305E-1,-3.980120122E-1,-1.700842738E0
