"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.950423200E-2,-1.658499092E-1,-3.840815127E-1,-6.378960609E-1
2.801478000E-2,-2.189951837E-1,-2.503020465E-1,-6.826419234E-1
3.801478000E-2,-2.802344263E-1,-8.720101416E-2,-7.183775306E-1
4.801478000E-2,-3.016147017E-1,3.329215571E-2,-6.743952036E-1
5.801478000E-2,-3.346014321E-1,1.996002197E-1,-6.727153659E-1
6.801478000E-2,-3.575088978E-1,2.756529450E-1,-7.270823717E-1
7.801478000E-2,-2.982549667E-1,2.533563673E-1,-7.903069258E-1
8.801478000E-2,-1.637118906E-1,8.704829961E-2,-1.017396092E0
9.801478000E-2,-9.285151958E-2,1.740965992E-2,-1.175152063E0
1.080147800E-1,-1.771509275E-2,-3.940080851E-2,-1.311985850E0
1.180147800E-1,9.010262787E-3,-6.948592514E-2,-1.393383622E0
1.280147800E-1,9.621127509E-3,-8.811730891E-2,-1.393383622E0
1.380147800E-1,1.893682219E-2,-9.178250283E-2,-1.307709813E0
1.480147800E-1,2.840523422E-2,-9.498954564E-2,-1.129337072E0
1.580147800E-1,5.268712714E-2,-4.123340547E-2,-1.066876173E0
1.680147800E-1,9.529497474E-2,4.550946131E-2,-9.937250614E-1
1.780147800E-1,1.475239545E-1,3.023782931E-2,-9.123272300E-1
1.880147800E-1,2.167044431E-1,-9.682214260E-2,-7.924449444E-1
1.980147800E-1,3.130684495E-1,-2.419026345E-1,-6.322455406E-1
2.080147800E-1,5.250386596E-1,-4.146247804E-1,-3.269656301E-1
2.180147800E-1,6.044511795E-1,-4.276056588E-1,-2.298380435E-1
2.280147800E-1,6.440047026E-1,-4.111123085E-1,-1.824959964E-1
2.380147800E-1,6.368269920E-1,-3.851505518E-1,-1.985312104E-1
2.480147800E-1,5.893322229E-1,-3.094032407E-1,-2.515237629E-1
2.580147800E-1,3.999640048E-1,-2.388483137E-1,-3.959933817E-1
2.680147800E-1,3.145956099E-1,-1.973094791E-1,-4.770857692E-1
2.780147800E-1,2.428189367E-1,-1.432479024E-1,-5.199990273E-1
2.880147800E-1,1.754710376E-1,-9.957103431E-2,-5.212207437E-1
2.980147800E-1,1.091921628E-1,-6.276640296E-2,-4.903720617E-1
3.080147800E-1,4.505131021E-2,-2.886338346E-2,-4.321871698E-1
3.180147800E-1,-4.612032697E-2,-7.330383174E-3,-2.238821089E-1
3.280147800E-1,-6.811147183E-2,-2.947424725E-2,-9.315694869E-2
3.380147800E-1,-7.376197726E-2,-6.475171447E-2,3.344487399E-2
3.480147800E-1,-5.696318299E-2,-1.021672115E-1,1.343903542E-1
3.580147800E-1,-2.764165215E-2,-1.233947799E-1,1.933388561E-1
3.680147800E-1,1.710422710E-2,-1.204931661E-1,2.402227521E-1
3.780147800E-1,1.105666086E-1,-2.179261744E-1,3.171917796E-1
3.880147800E-1,1.522581577E-1,-2.295326144E-1,3.353650272E-1
3.980147800E-1,1.753183305E-1,-2.194533348E-1,3.616322279E-1
4.080147800E-1,1.681406647E-1,-2.128865421E-1,3.959933817E-1
4.180147800E-1,1.380555481E-1,-1.954768747E-1,4.353941977E-1
4.280147800E-1,4.948008433E-2,-1.220203340E-1,5.296201706E-1
4.380147800E-1,5.497787148E-3,-9.621127695E-2,5.632177591E-1
4.480147800E-1,-2.580905706E-2,-9.621127695E-2,5.868887901E-1
4.580147800E-1,-4.031710699E-2,-1.137736514E-1,6.084218025E-1
4.680147800E-1,-4.031710699E-2,-1.467603743E-1,6.246097088E-1
