"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
5.099785300E-2,-7.577371597E0,8.985495567E-1,-2.004091263E0
6.099785300E-2,-7.591121197E0,9.865293503E-1,-2.115592480E0
7.099785300E-2,-7.599540234E0,1.135300159E0,-2.230294228E0
8.099785300E-2,-7.614515305E0,1.326900959E0,-2.357741356E0
9.099785300E-2,-7.625291824E0,1.557591915E0,-2.476933002E0
1.009978530E-1,-7.630475521E0,1.793989658E0,-2.596946239E0
1.109978530E-1,-7.633736610E0,2.062925816E0,-2.727395058E0
1.209978530E-1,-7.625998974E0,2.315053463E0,-2.829778194E0
1.309978530E-1,-7.620709419E0,2.553333282E0,-2.909507751E0
1.409978530E-1,-7.644571304E0,2.772020817E0,-2.970478058E0
1.509978530E-1,-7.678411961E0,2.947271824E0,-3.031991482E0
1.609978530E-1,-7.712973595E0,3.080433369E0,-3.087847710E0
1.709978530E-1,-7.743154049E0,3.200470448E0,-3.138356209E0
1.809978530E-1,-7.764320850E0,3.318935871E0,-3.169292927E0
1.909978530E-1,-7.777062416E0,3.377186775E0,-3.126883507E0
2.009978530E-1,-7.833155632E0,3.409253120E0,-3.086813927E0
2.109978530E-1,-7.967843056E0,3.424334049E0,-3.111733913E0
2.209978530E-1,-8.060745239E0,3.407960415E0,-3.163244724E0
2.309978530E-1,-8.067794800E0,3.342320442E0,-3.227574825E0
2.409978530E-1,-8.053366661E0,3.278534412E0,-3.277864933E0
2.509978530E-1,-7.902981758E0,3.200333118E0,-3.353697300E0
2.609978530E-1,-7.589538097E0,3.085890770E0,-3.445438862E0
2.709979000E-1,-7.143643379E0,2.979834557E0,-3.529456139E0
2.809979000E-1,-6.601843357E0,2.891702652E0,-3.601712227E0
2.909979000E-1,-6.028159142E0,2.852515697E0,-3.696223021E0
3.009979000E-1,-5.504154205E0,2.870568275E0,-3.803899527E0
3.109979000E-1,-5.026805878E0,2.915125847E0,-3.945728779E0
3.209979000E-1,-4.652588844E0,2.953306198E0,-4.090476990E0
3.309979000E-1,-4.374097824E0,2.973921776E0,-4.235424995E0
3.409979000E-1,-4.180886269E0,2.993754387E0,-4.377136230E0
3.509979000E-1,-4.172961235E0,2.963455677E0,-4.359883308E0
3.609979000E-1,-4.044029713E0,3.192522526E0,-4.689294815E0
3.709979000E-1,-4.054819107E0,3.316264153E0,-4.806480885E0
3.809979000E-1,-4.106284618E0,3.413265228E0,-4.911233425E0
3.909979000E-1,-4.192827702E0,3.485127926E0,-5.006783485E0
4.009979000E-1,-4.293934822E0,3.576257706E0,-5.055716515E0
4.109979000E-1,-4.409982204E0,3.742751122E0,-5.052975655E0
4.209979000E-1,-4.524578094E0,3.959794521E0,-5.001463413E0
