"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.669273000E-3,1.659181833E0,4.326322556E0,8.214805603E0
1.468227300E-2,1.750161409E0,4.345476151E0,8.090307236E0
2.466927300E-2,1.788468719E0,4.297592163E0,7.965808392E0
3.466277300E-2,1.731007814E0,4.299986362E0,7.690474987E0
4.465843900E-2,1.647210717E0,4.343081951E0,7.463026047E0
5.465518900E-2,1.575384736E0,4.345476151E0,7.261912823E0
6.465258900E-2,1.539471745E0,4.297592163E0,7.005733490E0
7.465042200E-2,1.565807939E0,4.199429989E0,6.615478516E0
8.464856400E-2,1.644816518E0,4.048594952E0,6.232406139E0
9.464693900E-2,1.850717902E0,3.828328609E0,5.985803604E0
1.046454940E-1,2.056619167E0,3.605667830E0,5.815814972E0
1.146441940E-1,2.200271368E0,3.428496838E0,5.648221016E0
1.246430120E-1,2.238578558E0,3.301604033E0,5.459079266E0
1.346419280E-1,2.082955360E0,3.208230257E0,5.145438671E0
1.446409280E-1,1.893813491E0,3.100491285E0,4.793191910E0
1.546399990E-1,1.702277422E0,2.980781078E0,4.340687752E0
1.646391320E-1,1.501164436E0,2.873042107E0,3.835511208E0
1.746383190E-1,1.450886250E0,2.722207308E0,3.272873640E0
1.846375540E-1,1.544260144E0,2.533065319E0,2.767697096E0
1.946368310E-1,1.726219416E0,2.303221941E0,2.353500366E0
2.046361460E-1,1.927332401E0,2.066195965E0,2.121262789E0
2.146354960E-1,2.140416384E0,1.862688899E0,2.243366957E0
2.246348760E-1,2.372653961E0,1.673547029E0,2.595314741E0
2.346342850E-1,2.564189911E0,1.312022567E0,3.327940464E0
2.446337190E-1,2.834734917E0,1.199495077E0,4.098873138E0
2.546331770E-1,3.083731890E0,1.266532660E0,4.819528103E0
2.646326570E-1,3.390189648E0,1.304839969E0,5.329792023E0
2.746321570E-1,3.873818398E0,1.314416766E0,5.459079266E0
2.846316750E-1,4.422090530E0,1.309628367E0,5.425560474E0
